att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.682;0.373	#	001001001001101	0.041	0.528	2	227.90	399950	389647	0.50		279	7771
-0.030;1.151	-1.714;-0.004	000001010000100	0.076	0.598	2	204.06	399357	390270	1.00		13	2826
-0.552;0.305	#	001001001000000	0.017	0.441	1	245.51	399989	390329	0.50		95	6207
-1.095;-0.010	#	110101001001000	0.040	0.526	1	226.94	399876	390339	0.50		111	4984
#	-1.999;-0.048	001001001001101	0.073	0.593	2	215.22	399950	390346	0.50		260	5691
#	-0.849;0.071	101101001101000	0.036	0.514	3	216.09	399453	390366	0.50		13	6353
-0.003;0.721	0.295;0.947	000000100010000	0.050	0.550	2	185.27	399571	390484	1.00		27	1050
-0.785;-0.271	-0.412;0.585	110001001001000	0.142	0.677	1	229.46	399951	390547	1.00		230	1522
-0.361;0.915	0.512;4.622	000010000010000	0.084	0.609	1	178.91	399983	390631	1.00		241	948
-0.805;-0.100	-0.939;-0.345	001001001101000	0.141	0.676	1	208.04	399927	390659	1.00		82	1352
0.267;2.273	-1.440;0.249	000001010010100	0.179	0.709	1	189.59	399979	391052	1.00		192	1783
0.287;3.672	-1.750;1.264	000001011010100	0.127	0.662	1	182.04	399902	391067	1.00		166	2331
#	0.145;0.958	100001000010010	0.102	0.634	1	196.96	399980	391158	0.50		225	2460
-0.504;0.143	#	100001010010010	0.053	0.555	1	249.73	399947	391182	0.50		439	4346
-1.126;-0.211	-0.601;-0.585	100100000100000	0.088	0.616	1	171.29	391204	391204	1.00		0	65
-0.400;0.343	#	001001001000100	0.028	0.490	2	240.89	399749	391310	0.50		49	5270
#	-0.347;0.343	110001001001000	0.062	0.573	1	234.47	399951	391406	0.50		209	3950
-1.295;0.307	-0.370;0.463	100001011011100	0.235	0.749	1	243.85	399998	391453	1.00		726	3594
0.020;1.649	#	000001010010000	0.080	0.604	1	201.52	399995	391461	0.50		212	3977
#	-1.475;0.228	000001001000100	0.042	0.531	1	217.32	399942	391527	0.50		109	6542
-0.613;0.073	-1.226;0.211	001101011001100	0.127	0.661	3	259.40	399937	391549	1.00		13	3269
-0.925;-0.278	-0.448;-0.202	000100001100000	0.053	0.556	2	223.47	399968	391567	1.00		13	643
-0.032;1.434	#	000001100010000	0.027	0.487	1	202.21	399958	391754	0.50		224	4359
-0.269;0.513	-3.479;-0.508	000001001001101	0.442	0.849	2	221.18	399992	391905	1.00		376	1035
-0.584;-0.032	0.463;2.515	000000000010010	0.282	0.776	1	185.90	399953	391906	1.00		92	240
-0.397;1.183	-0.069;0.287	100001010010010	0.121	0.656	1	243.90	399886	392122	1.00		78	1394
#	-0.069;0.923	100001010010010	0.089	0.617	3	206.65	399947	392154	0.50		389	3348
-1.016;0.107	-0.964;0.378	100101001101000	0.069	0.585	4	233.75	399929	392240	1.00		90	4050
-1.382;1.005	-0.872;0.355	110101001011000	0.051	0.551	1	216.70	399964	392342	1.00		43	6136
0.112;1.649	-0.450;1.034	000001010010000	0.150	0.684	1	193.61	399995	392362	1.00		186	2357
-0.906;0.123	-0.454;-0.076	001101001111000	0.056	0.562	1	241.60	399379	392389	1.00		10	1591
#	-0.754;0.269	100001011011101	0.146	0.681	1	218.88	399982	392543	0.50		315	5442
-0.096;1.199	-0.422;0.249	000001010010100	0.225	0.742	2	225.81	399979	392573	1.00		137	2031
-0.269;0.513	-3.235;-0.508	000001001001101	0.443	0.850	2	221.18	399992	392604	1.00		344	946
#	-3.235;-0.508	000001001001101	0.131	0.666	1	199.98	399992	392658	0.50		342	1549
#	-0.152;0.531	100001011011000	0.185	0.714	1	221.54	399991	392800	0.50		122	2859
-0.397;0.231	-0.069;1.044	100001010010010	0.220	0.739	1	234.99	399947	392853	1.00		354	1555
-0.428;0.231	-0.110;0.887	100001010010010	0.207	0.730	1	239.32	399947	392853	1.00		354	1730
-1.382;1.005	-0.882;0.403	110101001011000	0.050	0.548	1	216.70	399964	392974	1.00		40	5758
0.335;7.720	-0.334;0.715	000001000010000	0.203	0.727	1	190.99	399977	393021	1.00		219	888
#	0.145;1.007	100001000010010	0.100	0.630	2	196.96	399980	393255	0.50		171	1884
-0.917;0.413	-0.715;-0.159	001001011011101	0.112	0.646	2	225.02	399830	393359	1.00		19	2373
#	-0.510;0.180	000001011011101	0.151	0.686	1	231.04	399986	393390	0.50		343	3503
-0.829;0.218	-0.919;0.337	001001001001000	0.047	0.543	3	233.97	399788	393453	1.00		19	3582
-0.387;-0.225	-0.370;0.435	100001011011100	0.480	0.864	1	275.50	399998	393467	1.00		123	365
-1.104;-0.211	-0.601;0.032	100100000100000	0.023	0.470	1	231.17	399969	393645	1.00		74	1196
-0.552;0.305	-1.165;-0.136	001001001000000	0.050	0.549	1	251.48	399989	393730	1.00		61	2061
-1.134;0.727	-0.103;0.548	100001011011000	0.196	0.722	1	226.28	399991	393734	1.00		107	2203
-0.604;1.163	#	100001000010010	0.023	0.470	1	214.69	399980	393828	0.50		158	5623
#	-1.324;-0.193	001001001000100	0.046	0.539	1	209.05	399749	393844	0.50		35	2942
-0.814;0.005	-0.849;0.071	101101001101000	0.094	0.623	1	234.10	399453	393861	1.00		8	2195
-1.016;0.107	#	100101001101000	0.047	0.543	1	229.70	399929	393884	0.50		69	3699
#	-0.069;1.044	100001010010010	0.086	0.612	2	206.23	399947	393908	0.50		304	2620
-0.428;0.231	-0.069;0.701	100001010010010	0.264	0.766	3	235.75	399947	393908	1.00		304	1224
-1.100;-0.014	-0.173;0.919	100001001001000	0.061	0.571	3	235.25	399913	393930	1.00		17	1332
-1.099;0.426	-0.052;0.667	100000000010010	0.025	0.480	1	228.36	399949	393948	1.00		35	1836
-0.380;0.591	-1.721;0.269	100001011011101	0.318	0.795	3	239.29	399982	393996	1.00		254	3227
-0.093;1.012	#	000001001000101	0.037	0.517	4	204.78	399987	394038	0.50		44	3491
-0.436;0.297	#	001001001001101	0.055	0.560	1	245.51	399950	394043	0.50		161	3445
0.488;3.354	-0.914;-0.014	000001000000000	0.065	0.579	1	171.54	399994	394076	1.00		102	480
-1.547;0.581	-0.063;2.525	000001110010000	0.037	0.517	2	214.92	399887	394098	1.00		43	2278
-0.879;-0.169	-0.412;0.585	110001001001000	0.114	0.648	2	238.92	399951	394146	1.00		144	1315
-0.316;1.121	-1.475;-0.081	000001001000100	0.107	0.639	1	217.88	399942	394158	1.00		75	2325
-1.069;0.283	-1.246;0.096	001101001101000	0.045	0.537	1	234.65	399818	394226	1.00		48	3018
#	-0.370;0.538	100001011011100	0.184	0.713	2	231.95	399998	394241	0.50		491	3315
#	-0.583;0.260	000001011011101	0.143	0.677	1	227.10	399986	394288	0.50		295	3527
-0.234;0.451	-0.418;0.463	100001011011100	0.463	0.857	1	251.48	399966	394291	1.00		401	1829
-0.613;0.073	-1.226;0.805	001101011001100	0.054	0.559	1	243.34	399937	394345	1.00		8	2840
-1.126;-0.211	-0.601;-0.443	100100000100000	0.031	0.500	1	202.63	394377	394377	1.00		0	208
-0.552;0.940	-1.165;-0.437	001001001000000	0.102	0.633	1	210.80	399989	394429	1.00		54	1226
-0.006;0.459	0.270;1.036	000010100010000	0.068	0.584	1	190.13	399510	394449	1.00		23	531
-0.930;0.786	0.145;0.958	100001000010010	0.104	0.636	1	203.21	399980	394467	1.00		143	1469
-0.619;0.558	-1.349;-0.427	000001001000000	0.079	0.603	2	217.78	399865	394479	1.00		63	1209
0.671;7.720	-0.334;1.074	000001000010000	0.700	0.931	1	163.50	399977	394513	1.00		154	194
-0.428;0.231	-0.069;0.923	100001010010010	0.225	0.742	3	234.99	399947	394521	1.00		275	1212
0.671;7.720	0.076;0.527	000001000010000	1.000	1.000	1	159.54	399977	394553	1.00		68	68
#	-0.334;1.074	000001000010000	0.031	0.499	1	219.77	399977	394553	0.50		169	3475
-1.299;0.585	#	100001011011000	0.088	0.615	1	220.70	399991	394651	0.50		90	4883
-0.123;1.115	-0.868;0.056	000001011010101	0.261	0.764	1	209.21	399904	394712	1.00		75	1952
-0.988;-0.952	-0.704;0.158	100100001100000	0.004	0.523	1	231.22	394736	394736	1.00		0	0
-0.361;0.568	0.512;4.622	000010000010000	0.085	0.610	1	184.49	399983	394769	1.00		137	498
-0.579;-0.103	-0.742;0.351	100101001011000	0.217	0.737	5	264.63	399878	394824	1.00		23	1249
-0.889;-0.222	#	000001001101000	0.031	0.498	2	218.27	399729	394836	0.50		21	1575
0.223;2.035	-0.583;0.714	000001010010100	0.185	0.714	1	202.64	399979	394899	1.00		109	1272
-0.604;0.687	-1.349;-0.427	000001001000000	0.080	0.604	1	217.80	399865	394913	1.00		57	1147
0.671;7.720	-0.366;1.594	000001000010000	0.703	0.932	1	163.50	399977	394986	1.00		144	181
0.223;2.035	-0.091;0.714	000001010010100	0.172	0.703	1	203.42	399979	395086	1.00		49	674
-0.397;0.231	-0.069;1.255	100001010010010	0.220	0.739	1	234.99	399947	395170	1.00		241	1053
-0.170;0.231	-0.069;1.255	100001010010010	0.230	0.746	3	243.70	399921	395220	1.00		184	729
0.056;1.036	-0.935;0.228	000001001000100	0.094	0.623	2	205.76	399942	395223	1.00		62	1485
-0.124;0.848	-1.110;0.136	000001011001101	0.294	0.783	1	225.47	399941	395260	1.00		34	1778
-0.631;0.073	-0.352;0.377	100001001011100	0.322	0.797	3	260.77	399461	395267	1.00		13	1163
#	-0.334;0.715	000001000010000	0.032	0.503	1	228.69	399977	395309	0.50		145	2817
#	-1.005;0.527	000001000010000	0.014	0.426	1	216.11	399977	395309	0.50		157	4232
#	-3.235;-0.381	000001001001101	0.105	0.637	1	199.45	399992	395330	0.50		219	1482
-0.269;0.513	#	000001001001101	0.066	0.580	5	226.95	399992	395330	0.50		219	2897
0.192;2.035	-0.583;0.714	000001010010100	0.182	0.711	1	203.32	399979	395416	1.00		97	1223
-0.493;1.183	-0.069;0.911	100001010010010	0.111	0.644	1	207.74	399947	395459	1.00		224	1746
0.127;1.194	-0.814;-0.105	000001010000000	0.023	0.469	1	195.83	399702	395508	1.00		7	755
-1.145;0.150	#	110001001001000	0.046	0.540	1	229.72	399951	395544	0.50		110	2812
#	-0.252;1.090	000001010010010	0.047	0.543	1	215.93	399739	395545	0.50		7	2553
#	-1.349;-0.427	000001001000000	0.051	0.552	1	202.33	399865	395671	0.50		48	1156
-0.436;0.373	-0.892;-0.126	001001001001101	0.245	0.755	1	244.90	399950	395706	1.00		115	1367
-0.316;1.036	-1.895;0.228	000001001000100	0.090	0.617	3	221.53	399942	395721	1.00		55	2365
-0.544;0.542	-0.377;0.754	100001011011000	0.209	0.731	1	242.08	399991	395767	1.00		73	2211
-1.299;0.585	-0.152;0.538	100001011011000	0.211	0.732	1	234.53	399991	395767	1.00		73	1510
-0.320;1.070	#	000001011011101	0.139	0.674	1	214.11	399986	395946	0.50		208	3080
-0.631;0.073	#	100001001011100	0.140	0.675	1	242.14	399461	395966	0.50		10	2059
-0.234;0.307	#	100001011011100	0.220	0.739	1	243.74	399966	395968	0.50		286	1844
#	-0.845;0.516	100101011011100	0.100	0.631	2	216.16	399854	395984	0.50		16	3509
0.127;0.641	0.258;0.809	000001100010000	0.211	0.733	1	191.42	399958	396010	1.00		108	324
-1.152;-0.352	-1.018;0.208	100000000100000	0.017	0.443	1	213.86	399625	396054	1.00		18	778
0.020;1.296	#	000001010010000	0.080	0.603	1	201.52	399995	396066	0.50		98	1841
#	-1.440;0.249	000001010010100	0.033	0.507	1	217.32	399979	396068	0.50		83	3058
#	-0.817;0.027	101001011011100	0.107	0.639	3	215.27	399903	396102	0.50		29	2412
-0.874;0.040	0.022;0.923	100001000000010	0.075	0.596	1	217.31	399618	396123	1.00		11	662
-0.879;-0.271	#	110001001001000	0.049	0.546	1	211.64	399951	396139	0.50		94	1017
-0.212;0.561	0.512;4.622	000010000010000	0.108	0.641	1	184.00	399983	396167	1.00		101	315
-0.428;0.231	#	100001010010010	0.055	0.560	5	248.86	399947	396228	0.50		186	1932
-0.889;-0.222	-1.138;-0.256	000001001101000	0.090	0.618	1	213.38	399729	396234	1.00		15	573
#	-1.280;-0.245	000001001100000	0.033	0.505	1	209.03	399855	396360	0.50		15	1588
#	-0.187;0.958	100001000010010	0.058	0.566	2	213.57	399980	396382	0.50		94	1873
-0.274;0.039	-1.226;-0.115	001001001001100	0.250	0.758	1	260.86	399882	396387	1.00		35	547
-0.683;0.326	-0.069;1.192	100001010010010	0.127	0.662	1	223.77	399947	396391	1.00		178	1088
#	0.512;5.698	000010000010000	0.066	0.581	2	176.23	399983	396437	0.50		92	394
0.483;1.321	-0.366;0.847	000001000010000	0.317	0.795	1	176.02	399977	396482	1.00		110	297
#	-1.036;-0.039	000001001000101	0.051	0.551	1	215.22	399987	396492	0.50		25	2087
0.160;0.712	0.632;1.232	000010000000000	0.117	0.652	1	176.03	399967	396585	1.00		19	132
-0.885;0.486	-1.165;-0.437	001001001000000	0.065	0.579	2	212.72	399989	396620	1.00		32	768
#	0.580;0.958	100001000010010	0.028	0.489	1	170.57	399980	396624	0.50		15	261
-1.016;0.602	-0.964;0.378	100101001101000	0.046	0.540	1	225.96	399929	396680	1.00		37	2495
0.459;0.621	0.270;1.036	000010100010000	0.041	0.528	1	174.53	396714	396714	1.00		0	49
0.148;1.073	-0.868;0.056	000001011010101	0.261	0.765	1	198.96	399904	396721	1.00		48	723
-0.316;1.121	#	000001001000100	0.033	0.506	2	214.11	399942	396745	0.50		41	2473
#	#	001001011011100	0.061	0.571	1	212.18	399545	396749	0.00		5	3251
-2.214;0.902	-0.142;0.851	000001011011000	0.084	0.609	1	217.38	399870	396759	1.00		55	1527
0.178;1.150	#	000001010010000	0.089	0.616	1	191.16	399995	396800	0.50		70	1114
#	-0.370;0.463	100001011011100	0.211	0.732	1	232.96	399998	396802	0.50		276	1720
#	-0.190;0.056	000001011010101	0.112	0.645	1	239.97	399670	396809	0.50		9	618
#	-0.804;0.269	100001011011101	0.135	0.670	2	217.97	399982	396818	0.50		133	2411
-0.361;1.852	0.512;4.622	000010000010000	0.087	0.614	1	177.00	399983	396866	1.00		83	320
-0.084;0.513	-3.479;-0.508	000001001001101	0.586	0.899	1	219.31	399992	396881	1.00		149	308
#	-0.503;0.168	110101001001000	0.045	0.537	1	231.19	399876	396891	0.50		35	1611
#	-0.742;0.351	100101001011000	0.074	0.594	1	217.10	399878	396921	0.50		13	2316
-0.467;0.714	-0.252;1.090	000001010010010	0.081	0.605	1	224.92	399739	396943	1.00		4	1456
#	-0.939;-0.345	001001001101000	0.066	0.580	1	201.22	399927	396950	0.50		28	1069
-0.032;0.641	0.081;1.020	000001100010000	0.068	0.585	1	206.82	399958	397006	1.00		82	546
0.127;1.434	0.258;0.809	000001100010000	0.201	0.726	2	182.93	399958	397006	1.00		82	281
-0.589;0.307	-0.440;0.710	100001011011100	0.273	0.771	1	247.60	399998	397037	1.00		255	1389
-1.098;0.311	-0.503;0.168	110101001001000	0.079	0.602	1	241.19	399876	397046	1.00		33	1174
-0.589;0.451	-0.520;0.286	100001011011100	0.415	0.839	1	255.80	399998	397064	1.00		251	1251
#	-0.418;0.538	100001011011100	0.186	0.714	1	229.74	399998	397064	0.50		251	1858
#	-3.479;-0.508	000001001001101	0.132	0.667	3	199.98	399992	397070	0.50		135	614
#	-1.165;-0.114	001001001000000	0.021	0.463	1	214.46	399989	397225	0.50		26	1481
-0.132;0.516	0.160;0.280	000001011011100	0.303	0.788	1	245.04	397228	397228	1.00		0	116
#	-0.872;0.403	110101001011000	0.050	0.549	2	216.70	399964	397235	0.50		15	2262
-0.164;1.245	#	000001011010100	0.133	0.668	1	208.42	399902	397280	0.50		51	1741
-0.164;0.369	-0.016;1.236	100001000010010	0.095	0.625	1	223.79	399970	397323	1.00		49	521
-0.589;1.004	#	100001011011100	0.131	0.666	1	216.22	399998	397366	0.50		227	2375
-0.113;1.049	-0.038;0.936	000001011010000	0.112	0.645	1	204.74	399939	397380	1.00		19	688
-0.619;0.893	#	000001001000000	0.018	0.447	1	218.14	399865	397395	0.50		29	2343
-0.269;0.697	#	000001001001101	0.056	0.562	1	225.12	399992	397427	0.50		123	1769
-0.590;0.477	-1.140;0.436	001001011001101	0.138	0.673	1	241.83	399667	397431	1.00		17	1626
#	-0.110;1.255	100001010010010	0.085	0.611	1	207.15	399947	397445	0.50		127	1185
-0.286;0.552	-0.109;1.156	000001000010010	0.054	0.558	2	221.30	399558	397461	1.00		4	835
0.459;7.720	-0.366;0.847	000001000010000	0.269	0.769	1	176.13	399977	397471	1.00		78	245
#	-0.998;-0.461	000001000000100	0.022	0.467	1	201.61	399599	397502	0.50		9	594
-0.879;-0.271	-0.412;0.343	110001001001000	0.147	0.681	1	229.44	399951	397537	1.00		60	378
-0.170;0.231	-0.069;1.308	100001010010010	0.228	0.744	1	243.70	399921	397595	1.00		89	361
-0.824;0.319	-0.834;-0.817	101001011011100	0.042	0.531	1	212.59	397596	397596	1.00		0	13
#	-0.332;0.710	100001011011100	0.150	0.685	1	228.69	399998	397604	0.50		201	1430
-1.069;0.283	-1.016;-0.077	001101001101000	0.057	0.563	1	232.89	399818	397637	1.00		19	1017
#	-0.069;0.887	100001010010010	0.092	0.621	1	208.71	399947	397655	0.50		114	985
-0.320;1.047	#	000001011011101	0.139	0.674	1	214.11	399986	397664	0.50		121	1771
-0.619;0.055	#	000001001000000	0.019	0.451	1	243.39	399865	397665	0.50		23	1141
-0.496;0.285	-0.323;0.808	100001010010000	0.131	0.666	1	248.60	399770	397673	1.00		6	884
-0.428;1.183	-0.110;0.287	100001010010010	0.114	0.648	1	241.39	399886	397714	1.00		22	478
-0.696;0.046	-0.853;1.194	100001001011000	0.114	0.648	1	233.03	399835	397738	1.00		15	1133
-0.523;1.668	-0.604;0.329	000001011011101	0.260	0.764	2	234.27	399986	397783	1.00		115	1232
#	-0.882;-0.039	001101001001000	0.035	0.511	1	215.22	399885	397788	0.50		6	1303
-1.547;0.581	0.339;2.525	000001110010000	0.040	0.525	1	188.96	399887	397790	1.00		15	392
-1.016;0.107	-0.964;-0.200	100101001101000	0.077	0.599	1	227.06	399929	397832	1.00		25	687
0.223;2.035	-0.583;1.357	000001010010100	0.138	0.673	1	194.67	399979	397843	1.00		47	594
0.223;2.035	-0.431;0.259	000001010010100	0.294	0.783	1	202.62	399979	397843	1.00		47	337
-0.316;1.121	-2.124;0.228	000001001000100	0.089	0.617	1	221.53	399942	397845	1.00		27	1190
#	-0.770;0.169	100101001111000	0.061	0.571	1	215.66	399985	397855	0.50		8	1469
-1.061;-0.414	-0.481;1.639	110000000000000	0.037	0.518	1	210.99	399965	397868	1.00		37	285
-0.544;0.542	#	100001011011000	0.132	0.667	1	228.60	399991	397894	0.50		36	1652
#	-0.968;0.010	001001011001100	0.077	0.599	2	215.26	399425	397907	0.50		6	1324
-0.234;0.451	-0.706;0.463	100001011011100	0.371	0.820	2	242.56	399966	397948	1.00		143	842
#	-0.450;0.991	000001010010000	0.045	0.538	1	218.23	399995	397954	0.50		50	1537
-0.093;1.012	-1.152;-0.041	000001001000101	0.157	0.691	1	208.67	399987	397955	1.00		14	672
-0.030;1.151	-2.250;-0.004	000001010000100	0.076	0.597	1	204.06	399357	397959	1.00		2	593
-0.589;0.451	#	100001011011100	0.157	0.691	2	230.28	399998	397973	0.50		171	1514
-1.016;0.107	-0.964;1.269	100101001101000	0.047	0.542	1	229.70	399929	397999	1.00		22	1213
-0.984;0.235	-1.104;0.314	101101001111000	0.072	0.591	1	237.74	399400	398002	1.00		3	1133
-1.455;-0.169	-0.412;0.585	110001001001000	0.107	0.639	1	238.91	399951	398049	1.00		47	447
#	-0.332;0.463	100001011011100	0.217	0.737	1	231.71	399998	398065	0.50		162	986
#	-0.460;0.440	110001001011000	0.093	0.622	1	227.42	399972	398074	0.50		15	1183
0.358;0.872	-0.998;-0.461	000001000000100	0.178	0.708	1	169.12	399599	398076	1.00		7	72
#	0.463;2.365	000000000010010	0.057	0.563	1	179.85	399953	398111	0.50		34	247
-0.342;0.691	#	000001011011101	0.158	0.692	2	225.15	399986	398115	0.50		99	1377
-3.067;-1.193	-0.339;1.681	100000000000000	0.010	0.637	1	198.98	398127	398127	1.00		0	0
-0.428;0.231	#	100001010010010	0.055	0.559	1	248.86	399947	398172	0.50		89	936
-0.621;0.598	-0.152;0.531	100001011011000	0.265	0.767	1	234.69	399991	398192	1.00		29	597
-0.596;0.585	-0.101;0.531	100001011011000	0.264	0.766	2	236.07	399991	398192	1.00		29	533
0.062;0.672	-1.475;-0.081	000001001000100	0.144	0.678	3	212.91	399942	398206	1.00		20	341
0.287;1.245	#	000001011010100	0.125	0.660	1	182.04	399902	398225	0.50		32	463
-0.879;-0.271	-0.347;0.343	110001001001000	0.185	0.714	1	230.07	399951	398236	1.00		43	231
-0.342;0.683	-0.604;0.180	000001011011101	0.440	0.849	1	239.57	399986	398238	1.00		93	711
#	-0.510;0.329	000001011011101	0.144	0.679	1	228.07	399986	398238	0.50		93	1038
