att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0.471;4.732	-0.077;1.074	10000000	1.000	1.000	1	49.12	399913	387999	1.00		619	619
0.326;0.475	-1.064;0.295	11000000	1.000	1.000	1	47.64	399931	388048	1.00		306	306
-0.876;-0.704	-0.203;0.776	01001000	0.631	0.912	1	34.41	399983	388216	1.00		353	387
-0.307;-0.122	0.132;0.623	11101011	0.536	0.883	1	43.78	399937	388269	1.00		768	870
-0.557;-0.317	0.116;0.777	01101011	0.315	0.794	1	31.82	399980	388305	1.00		1093	1377
-5.194;-0.854	0.030;0.191	01001000	0.047	0.860	1	36.20	388337	388337	1.00		0	0
0.326;0.475	-1.053;2.850	11000000	1.000	1.000	2	48.30	399931	388473	1.00		410	410
-0.886;-0.320	-4.057;-0.660	00010000	1.000	1.000	1	48.90	399993	388576	1.00		295	295
0.326;0.475	-1.480;4.209	11000000	1.000	1.000	1	48.30	399931	388581	1.00		408	408
0.326;0.475	-0.311;0.652	11000000	1.000	1.000	1	49.45	399887	388703	1.00		337	337
-0.557;-0.317	-0.208;0.793	01101011	0.093	0.621	1	27.37	399980	388769	1.00		1108	1783
0.262;0.341	0.373;1.477	11001000	0.183	0.712	1	37.01	399970	388835	1.00		79	111
-1.536;-0.167	-5.714;-1.436	00010000	0.100	1.000	1	46.89	388841	388841	1.00		0	0
-0.896;0.043	-5.955;-0.660	00010000	1.000	1.000	2	47.20	399993	389079	1.00		469	469
-0.337;-0.122	0.087;0.508	11101011	0.733	0.940	1	42.33	399997	389237	1.00		967	1029
-3.100;-0.398	-0.157;-0.015	01001001	0.513	0.875	2	33.74	399947	389462	1.00		105	120
-4.798;-0.704	-0.203;0.776	01001000	0.635	0.913	1	34.41	399983	389503	1.00		315	345
-5.194;-0.704	-0.203;0.191	01001000	0.552	0.888	2	43.08	399956	389586	1.00		119	134
-0.528;0.318	0.880;1.894	00001000	1.000	1.000	1	37.39	399974	389645	1.00		104	104
-0.503;0.027	-0.095;0.034	11101101	0.388	0.827	1	49.57	399973	389838	1.00		609	736
-3.716;-0.704	#	01001000	0.176	0.707	1	30.72	399983	389975	0.50		313	443
-5.194;-0.704	-0.203;1.257	01001000	0.351	0.811	1	31.69	399983	389975	1.00		313	386
-0.099;0.448	-0.095;0.034	11101101	0.230	0.745	1	49.88	399945	390067	1.00		369	495
-0.841;0.043	-5.955;-0.660	00010000	1.000	1.000	1	47.20	399993	390095	1.00		424	424
-0.307;-0.117	0.170;0.717	11101011	0.285	0.778	1	41.67	399978	390192	1.00		588	756
-0.557;-0.317	0.116;0.498	01101011	1.000	1.000	3	35.63	399980	390194	1.00		897	897
-0.994;0.338	-5.000;-0.649	00010000	1.000	1.000	2	46.63	399993	390207	1.00		434	434
-0.105;0.184	0.063;0.573	11101001	1.000	1.000	1	56.50	399960	390257	1.00		1130	1130
0.326;0.475	-1.053;3.333	11000000	1.000	1.000	2	48.30	399931	390280	1.00		348	348
0.471;4.325	-1.466;2.046	10000000	1.000	1.000	2	48.01	399990	390593	1.00		754	754
0.471;5.177	-2.740;4.272	10000000	1.000	1.000	1	48.01	399990	390668	1.00		747	747
-0.896;0.043	-5.955;-0.649	00010000	1.000	1.000	2	46.63	399993	390673	1.00		414	414
-0.427;0.035	-0.095;0.034	11101101	0.380	0.824	1	49.57	399973	390737	1.00		552	670
-0.717;-0.320	-4.402;-0.660	00010000	1.000	1.000	2	48.90	399993	390794	1.00		237	237
-0.105;0.184	0.063;0.635	11101001	1.000	1.000	2	56.36	399984	390817	1.00		1223	1223
0.471;4.325	-2.609;2.046	10000000	1.000	1.000	1	48.01	399990	391072	1.00		716	716
-0.795;0.491	0.880;2.302	00001000	1.000	1.000	5	36.74	399974	391080	1.00		101	101
0.017;1.252	-0.822;-0.795	00000100	0.100	1.000	1	20.31	391246	391246	1.00		0	0
-0.105;0.184	0.077;1.222	11101001	0.491	0.867	2	50.79	399984	391270	1.00		1152	1328
-1.549;-0.298	1.625;1.642	01001000	0.010	0.625	1	26.64	391360	391360	1.00		0	0
-0.841;0.068	-6.658;-0.660	00010000	1.000	1.000	2	47.20	399993	391467	1.00		366	366
#	-5.955;-0.649	00010000	1.000	1.000	1	46.63	399993	391493	0.50		376	376
-0.557;-0.317	0.116;1.051	01101011	0.235	0.749	1	31.73	399980	391697	1.00		777	1038
-0.896;-0.020	-5.270;-0.649	00010000	1.000	1.000	1	46.63	399993	391733	1.00		365	365
-0.473;0.138	-0.726;-0.445	00010100	0.094	0.624	2	27.75	399977	391778	1.00		212	340
0.471;5.177	-0.672;0.424	10000000	1.000	1.000	1	49.08	399990	391804	1.00		406	406
-0.717;-0.320	-4.402;-1.385	00010000	0.100	1.000	1	48.52	392166	392166	1.00		0	0
0.471;4.963	#	10000000	1.000	1.000	1	48.01	399990	392262	0.50		620	620
-0.896;0.068	-6.658;-0.660	00010000	1.000	1.000	2	47.20	399993	392432	1.00		323	323
-0.105;0.587	0.063;0.637	11101001	0.180	0.710	1	50.46	399984	392746	1.00		968	1364
0.797;4.984	#	10000000	1.000	1.000	1	50.25	399990	393169	0.50		293	293
-0.307;-0.172	0.087;0.508	11101011	1.000	1.000	3	44.79	399997	393214	1.00		465	465
-5.194;-0.704	-1.443;0.595	01001000	0.270	0.770	1	36.25	399983	393230	1.00		157	204
-0.557;-0.317	-0.003;0.468	01101011	0.510	0.874	2	33.13	399980	393308	1.00		589	674
-0.282;0.096	-0.095;0.034	11101101	1.000	1.000	1	52.70	399973	393333	1.00		408	408
-0.325;0.448	-0.095;0.034	11101101	0.423	0.842	1	49.86	399973	393387	1.00		501	595
0.271;0.475	-0.269;1.728	11000000	0.274	0.772	1	43.52	399987	393507	1.00		250	324
0.471;4.732	-1.967;1.352	10000000	1.000	1.000	1	48.01	399990	393548	1.00		518	518
-0.557;-0.328	-0.214;0.843	01101011	0.099	0.629	1	28.04	399980	393689	1.00		613	974
0.516;1.100	#	10000000	1.000	1.000	1	48.00	399990	393699	0.50		469	469
-0.066;0.668	0.063;0.659	11101001	0.137	0.672	1	50.09	399984	393752	1.00		753	1121
-0.905;-0.428	-0.157;0.014	01001001	0.583	0.898	2	32.81	399947	393768	1.00		79	88
0.471;4.639	#	10000000	1.000	1.000	3	48.01	399990	393844	0.50		496	496
-0.849;0.410	-0.095;0.034	11101101	0.180	0.710	1	49.03	399973	393873	1.00		465	655
-0.473;0.204	-0.726;-0.523	00010100	0.322	0.797	1	32.51	399977	393875	1.00		106	133
0.326;0.475	-1.160;4.209	11000000	1.000	1.000	1	48.30	399931	393975	1.00		214	214
-0.209;0.174	-0.195;0.092	11101101	0.117	0.651	1	38.98	399973	393996	1.00		400	614
-0.474;0.274	-5.714;-0.660	00010000	1.000	1.000	2	47.41	399993	394083	1.00		194	194
-1.087;-0.596	-1.327;-0.212	01000000	0.086	0.612	1	21.85	399948	394084	1.00		41	67
-0.578;-0.021	-0.726;-0.445	00010100	0.065	0.579	1	26.47	399977	394133	1.00		151	261
-0.337;-0.090	0.087;0.508	11101011	0.570	0.894	3	41.49	399997	394157	1.00		547	612
0.471;5.177	-1.967;1.352	10000000	1.000	1.000	1	48.01	399990	394163	1.00		467	467
-0.243;0.184	0.063;0.659	11101001	0.193	0.720	1	52.89	399984	394204	1.00		842	1170
-0.442;0.096	-0.097;0.034	11101101	0.396	0.831	2	50.05	399973	394232	1.00		359	432
-0.066;0.184	-0.093;1.191	11101001	0.145	0.680	1	51.68	399984	394243	1.00		693	1019
-0.236;0.585	-0.095;0.034	11101101	0.380	0.824	1	50.86	399973	394261	1.00		375	455
0.471;4.325	-2.913;4.272	10000000	1.000	1.000	1	48.01	399990	394290	1.00		459	459
0.386;1.554	#	10000000	0.309	0.790	1	47.69	399990	394515	0.50		445	563
-0.580;0.043	-5.955;-0.660	00010000	1.000	1.000	2	47.30	399993	394599	1.00		217	217
0.454;1.276	-2.740;2.046	10000000	0.659	0.920	1	47.74	399990	394672	1.00		425	462
0.471;5.177	-1.967;4.272	10000000	1.000	1.000	1	48.01	399990	394672	1.00		425	425
#	-6.159;-0.660	00010000	1.000	1.000	1	47.20	399993	394867	0.50		221	221
-0.105;0.184	0.117;1.023	11101001	0.465	0.858	1	50.12	399984	395042	1.00		611	712
0.471;4.963	-1.466;2.046	10000000	1.000	1.000	1	48.01	399990	395097	1.00		393	393
-0.307;-0.117	0.089;0.508	11101011	1.000	1.000	1	42.96	399997	395365	1.00		397	397
-0.743;-0.317	0.116;0.498	01101011	0.310	0.791	1	31.19	399980	395390	1.00		428	541
-0.549;-0.317	0.116;0.390	01101011	1.000	1.000	1	38.07	399980	395509	1.00		304	304
-0.398;-0.021	-0.726;-0.445	00010100	0.187	0.715	1	26.58	399977	395626	1.00		113	158
-0.578;0.204	-0.726;-0.709	00010100	0.000	0.000	1	65.50	395626	395626	1.00		0	6
-0.105;0.184	0.063;0.264	11101001	1.000	1.000	1	53.59	399904	395710	1.00		202	202
-2.408;-0.398	-0.157;0.023	01001001	0.160	0.693	1	35.34	399947	395865	1.00		52	75
0.326;0.475	-1.480;3.011	11000000	1.000	1.000	1	48.30	399931	395872	1.00		148	148
0.471;5.177	-0.151;0.982	10000000	1.000	1.000	1	48.85	399951	395965	1.00		233	233
0.471;4.732	-1.967;2.046	10000000	1.000	1.000	1	48.01	399990	396070	1.00		313	313
-0.392;-0.117	0.087;0.508	11101011	0.195	0.721	1	40.07	399997	396121	1.00		365	506
-0.333;-0.307	0.089;0.508	11101011	0.078	0.600	1	37.26	399896	396166	1.00		33	55
-0.945;-0.905	-0.157;0.105	01001001	0.009	0.619	1	28.28	396242	396242	1.00		0	0
#	-6.658;-0.649	00010000	1.000	1.000	2	46.63	399993	396265	0.50		166	166
0.471;5.177	-0.460;0.126	10000000	1.000	1.000	1	49.35	399990	396291	1.00		142	142
-0.105;0.184	-0.028;0.991	11101001	0.274	0.772	1	49.63	399984	396395	1.00		490	635
-0.337;-0.122	0.039;0.757	11101011	0.155	0.688	1	35.46	399997	396401	1.00		327	475
-0.886;0.068	-6.658;-0.660	00010000	1.000	1.000	1	47.20	399993	396432	1.00		151	151
-0.307;-0.172	0.087;0.126	11101011	1.000	1.000	1	41.09	399997	396442	1.00		37	37
-5.194;-0.704	-0.876;0.595	01001000	0.257	0.762	1	36.25	399983	396488	1.00		80	105
-5.194;-0.708	-0.203;1.257	01001000	0.434	0.846	3	32.77	399983	396493	1.00		110	130
-0.876;-0.704	0.081;0.747	01001000	0.573	0.895	1	31.18	399983	396493	1.00		85	95
-0.429;-0.117	0.087;0.508	11101011	0.132	0.667	1	39.59	399997	396675	1.00		312	468
-0.855;0.514	-5.955;-0.660	00010000	1.000	1.000	1	47.20	399993	396696	1.00		142	142
-4.798;-0.708	-0.203;0.747	01001000	0.780	0.951	2	36.15	399983	396725	1.00		98	103
-4.798;-0.708	-0.203;0.497	01001000	0.745	0.943	1	39.02	399983	396930	1.00		66	70
0.210;0.295	0.310;0.578	11001000	1.000	1.000	1	39.93	399842	396956	1.00		14	14
-0.099;0.467	-0.095;0.034	11101101	0.235	0.748	1	49.88	399945	397149	1.00		107	143
-0.022;0.329	0.204;0.659	11101001	0.295	0.783	1	48.13	399960	397274	1.00		199	254
-0.272;0.367	0.077;0.649	11101001	0.079	0.601	1	48.77	399984	397302	1.00		383	637
-0.105;0.184	0.101;0.635	11101001	1.000	1.000	2	56.73	399984	397302	1.00		337	337
#	-5.000;-0.660	00010000	1.000	1.000	1	47.20	399993	397497	0.50		108	108
-0.329;0.164	0.811;2.302	00001000	0.278	0.774	1	31.79	399974	397566	1.00		24	31
-0.841;0.043	-6.658;-0.660	00010000	1.000	1.000	1	47.20	399993	397611	1.00		102	102
-3.716;-0.708	#	01001000	0.201	0.725	1	31.65	399983	397629	0.50		74	102
-0.105;0.184	0.077;0.573	11101001	1.000	1.000	1	56.97	399960	397699	1.00		256	256
-0.307;-0.172	0.087;0.655	11101011	0.524	0.879	1	43.40	399997	397732	1.00		152	173
0.471;5.177	-0.151;3.225	10000000	1.000	1.000	1	48.85	399951	397742	1.00		131	131
-0.392;-0.117	0.505;0.508	11101011	0.007	0.583	1	37.69	397799	397799	1.00		0	0
0.471;1.100	#	10000000	1.000	1.000	1	48.01	399990	397854	0.50		172	172
-0.105;0.184	0.063;1.128	11101001	0.488	0.866	1	50.63	399984	397863	1.00		292	337
0.471;4.963	-0.441;0.126	10000000	1.000	1.000	1	49.35	399990	397893	1.00		81	81
-0.580;-0.320	-5.955;-0.660	00010000	1.000	1.000	1	49.35	399993	397896	1.00		48	48
0.471;5.177	-2.740;4.998	10000000	1.000	1.000	1	48.01	399990	397917	1.00		166	166
-0.557;-0.339	0.116;0.181	01101011	1.000	1.000	1	40.30	399771	397925	1.00		15	15
-0.524;0.035	-0.095;0.034	11101101	0.381	0.824	1	49.57	399973	397943	1.00		122	148
-0.916;-0.004	0.866;1.066	01001001	0.000	0.000	1	33.91	398042	398042	1.00		0	19
-0.105;0.184	0.077;0.483	11101001	1.000	1.000	1	56.86	399960	398058	1.00		187	187
-0.193;0.300	0.880;2.302	00001000	1.000	1.000	1	39.00	399974	398070	1.00		7	7
#	-4.710;-0.595	00010000	0.502	0.871	1	42.37	399993	398206	0.50		88	101
0.471;5.177	-2.740;4.055	10000000	1.000	1.000	1	48.01	399990	398217	1.00		144	144
0.471;5.888	#	10000000	1.000	1.000	1	48.01	399990	398217	0.50		144	144
0.471;4.325	-2.913;0.982	10000000	1.000	1.000	1	48.01	399990	398282	1.00		138	138
-0.105;0.184	0.075;0.573	11101001	1.000	1.000	1	56.69	399960	398313	1.00		194	194
-1.015;0.153	-5.955;-0.649	00010000	1.000	1.000	1	46.63	399993	398457	1.00		68	68
0.471;5.888	-0.401;0.901	10000000	1.000	1.000	1	48.34	399951	398515	1.00		114	114
-4.798;-0.708	0.065;0.839	01001000	0.472	0.860	1	30.93	399983	398585	1.00		37	43
-0.549;-0.317	-0.018;1.362	01101011	0.171	0.703	1	29.78	399980	398624	1.00		137	195
-1.194;-0.975	-0.485;-0.212	01000000	0.019	0.715	1	19.50	398705	398705	1.00		0	0
-1.194;-0.596	-0.485;-0.257	01000000	0.132	0.667	1	17.36	399948	398705	1.00		8	12
0.797;4.325	-0.002;0.999	10000000	1.000	1.000	1	51.65	399913	398709	1.00		34	34
0.562;4.984	-2.609;2.046	10000000	1.000	1.000	1	48.14	399990	398709	1.00		93	93
-0.896;-0.320	-5.714;-0.660	00010000	1.000	1.000	1	48.89	399993	398905	1.00		29	29
-0.447;-0.325	-0.095;0.034	11101101	0.000	0.000	1	32.44	398954	398954	1.00		0	9
0.471;4.732	-0.585;1.074	10000000	1.000	1.000	1	48.01	399990	398981	1.00		82	82
0.471;5.177	-0.413;0.606	10000000	1.000	1.000	1	49.25	399951	399018	1.00		55	55
-0.308;-0.021	-0.726;-0.445	00010100	0.156	0.690	1	26.88	399977	399026	1.00		20	29
-5.506;-0.704	-0.203;0.191	01001000	0.621	0.909	1	42.46	399956	399046	1.00		10	11
0.262;0.295	0.062;2.024	11001000	1.000	1.000	1	36.50	399842	399053	1.00		8	8
-1.321;-0.171	0.802;1.894	00001000	0.196	0.722	1	29.65	399902	399094	1.00		13	18
-0.105;0.184	-0.029;0.573	11101001	0.453	0.854	1	54.16	399960	399097	1.00		105	123
-0.442;0.585	-0.097;-0.007	11101101	0.250	0.758	1	49.22	399973	399100	1.00		50	66
-5.194;-0.708	#	01001000	0.226	0.743	1	31.57	399983	399116	0.50		26	35
-5.194;-0.708	-0.203;0.595	01001000	0.763	0.947	1	38.84	399983	399147	1.00		18	19
