Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)	TP	TN	OverGenAcc
59000	143	200	0.01	0.98	0.12	1.57	1.345	0.635	0.030
60000	141	200	0.01	0.98	0.11	1.60	1.339	0.641	0.020
61000	137	200	0.009	0.982	0.10	1.63	1.342	0.64	0.082
62000	141	200	0.009	0.982	0.10	1.65	1.342	0.64	0.063
63000	143	200	0.011	0.979	0.10	1.67	1.356	0.623	0.000
64000	140	200	0.01	0.98	0.11	1.70	1.345	0.635	0.047
65000	143	200	0.01	0.98	0.10	1.73	1.344	0.636	0.022
66000	149	200	0.011	0.979	0.11	1.75	1.347	0.632	0.000
67000	148	200	0.009	0.981	0.12	1.78	1.346	0.635	0.033
68000	144	200	0.011	0.978	0.11	1.80	1.345	0.633	0.000
69000	149	200	0.009	0.981	0.11	1.83	1.341	0.64	0.095
70000	150	200	0.009	0.981	0.10	1.86	1.349	0.632	0.000
71000	150	200	0.011	0.978	0.10	1.89	1.346	0.632	0.000
72000	148	200	0.011	0.978	0.10	1.92	1.34	0.638	0.030
73000	152	200	0.011	0.978	0.11	1.95	1.343	0.635	0.000
74000	149	200	0.01	0.98	0.12	1.98	1.343	0.637	0.012
75000	152	200	0.011	0.977	0.11	2.01	1.338	0.639	0.000
76000	152	200	0.013	0.975	0.12	2.03	1.337	0.638	0.000
77000	149	200	0.009	0.982	0.11	2.07	1.348	0.634	0.000
78000	155	200	0.008	0.984	0.12	2.11	1.352	0.632	0.000
79000	157	200	0.011	0.979	0.11	2.14	1.338	0.641	0.000
80000	153	200	0.012	0.976	0.11	2.16	1.34	0.636	0.000
81000	149	200	0.011	0.979	0.10	2.20	1.341	0.638	0.000
82000	153	200	0.01	0.98	0.10	2.23	1.339	0.641	0.000
83000	153	200	0.011	0.979	0.12	2.26	1.339	0.64	0.000
84000	155	200	0.011	0.979	0.12	2.29	1.337	0.642	0.000
85000	154	200	0.011	0.977	0.13	2.33	1.346	0.631	0.000
86000	154	200	0.011	0.979	0.14	2.36	1.344	0.635	0.000
87000	151	200	0.012	0.976	0.12	2.40	1.337	0.639	0.000
88000	150	200	0.011	0.978	0.12	2.43	1.341	0.637	0.000
89000	151	200	0.01	0.98	0.13	2.46	1.339	0.641	0.000
90000	154	200	0.009	0.982	0.12	2.50	1.342	0.64	0.000
91000	153	200	0.009	0.982	0.12	2.53	1.337	0.645	0.000
92000	149	200	0.009	0.981	0.12	2.56	1.343	0.638	0.000
93000	140	200	0.011	0.979	0.11	2.58	1.345	0.634	0.000
94000	141	200	0.011	0.979	0.10	2.61	1.34	0.639	0.000
95000	140	200	0.011	0.979	0.11	2.65	1.342	0.637	0.000
96000	142	200	0.01	0.98	0.10	2.68	1.341	0.639	0.000
97000	137	200	0.009	0.981	0.10	2.71	1.339	0.642	0.000
98000	137	200	0.01	0.98	0.10	2.74	1.337	0.643	0.000
99000	138	200	0.009	0.983	0.10	2.78	1.342	0.641	0.000
100000	133	200	0.009	0.982	0.10	2.81	1.351	0.631	0.000
101000	143	200	0.011	0.979	0.10	2.83	1.342	0.637	0.016
102000	145	200	0.011	0.979	0.10	2.86	1.338	0.641	0.015
103000	148	200	0.01	0.98	0.10	2.89	1.345	0.635	0.000
104000	144	200	0.009	0.981	0.10	2.92	1.345	0.636	0.029
105000	138	200	0.011	0.978	0.10	2.95	1.339	0.639	0.000
106000	134	200	0.011	0.977	0.10	2.98	1.333	0.644	0.000
107000	130	200	0.01	0.98	0.09	3.01	1.346	0.634	0.000
108000	133	200	0.009	0.981	0.09	3.03	1.349	0.632	0.036
109000	138	200	0.011	0.979	0.09	3.06	1.344	0.635	0.000
110000	144	200	0.011	0.979	0.09	3.08	1.345	0.634	0.000
111000	147	200	0.009	0.981	0.09	3.12	1.343	0.638	0.000
112000	146	200	0.011	0.978	0.10	3.15	1.338	0.64	0.049
113000	148	200	0.011	0.979	0.10	3.18	1.344	0.635	0.000
114000	152	200	0.009	0.981	0.11	3.22	1.342	0.639	0.000
115000	148	200	0.011	0.979	0.10	3.24	1.349	0.63	0.000
116000	146	200	0.012	0.976	0.11	3.28	1.337	0.639	0.000
117000	147	200	0.012	0.976	0.12	3.31	1.336	0.64	0.046
118000	143	200	0.011	0.977	0.13	3.34	1.339	0.638	0.025
119000	139	200	0.011	0.979	0.13	3.37	1.337	0.642	0.000
120000	142	200	0.011	0.977	0.13	3.40	1.338	0.639	0.039
121000	137	200	0.01	0.98	0.12	3.43	1.339	0.641	0.000
122000	140	200	0.011	0.978	0.12	3.46	1.348	0.63	0.024
123000	147	200	0.011	0.978	0.12	3.48	1.345	0.633	0.024
124000	150	200	0.009	0.981	0.12	3.52	1.341	0.64	0.095
125000	146	200	0.01	0.98	0.12	3.55	1.347	0.633	0.017
126000	143	200	0.009	0.981	0.12	3.58	1.343	0.638	0.035
127000	141	200	0.011	0.978	0.12	3.61	1.337	0.641	0.000
128000	141	200	0.011	0.979	0.12	3.64	1.34	0.639	0.052
129000	140	200	0.009	0.982	0.12	3.67	1.349	0.633	0.060
130000	136	200	0.009	0.981	0.11	3.70	1.351	0.63	0.034
131000	138	200	0.011	0.979	0.11	3.72	1.341	0.638	0.000
132000	149	200	0.012	0.976	0.11	3.76	1.341	0.635	0.061
133000	150	200	0.011	0.978	0.12	3.78	1.34	0.638	0.038
134000	154	200	0.011	0.978	0.11	3.82	1.338	0.64	0.000
135000	157	200	0.011	0.979	0.12	3.85	1.345	0.634	0.030
136000	155	200	0.009	0.981	0.12	3.88	1.344	0.637	0.000
137000	148	200	0.01	0.98	0.11	3.92	1.352	0.628	0.000
138000	149	200	0.011	0.979	0.11	3.94	1.349	0.63	0.030
139000	144	200	0.011	0.978	0.11	3.97	1.345	0.633	0.000
140000	147	200	0.011	0.979	0.12	4.00	1.349	0.63	0.000
141000	144	200	0.009	0.981	0.12	4.02	1.345	0.636	0.131
142000	146	200	0.011	0.979	0.13	4.05	1.346	0.633	0.171
143000	142	200	0.011	0.979	0.13	4.08	1.34	0.639	0.056
144000	142	200	0.009	0.982	0.14	4.12	1.35	0.632	0.045
145000	135	200	0.011	0.979	0.14	4.14	1.351	0.628	0.039
146000	144	200	0.011	0.979	0.14	4.17	1.346	0.633	0.016
147000	147	200	0.01	0.98	0.14	4.19	1.348	0.632	0.000
148000	146	200	0.009	0.981	0.13	4.22	1.342	0.639	0.000
149000	140	200	0.01	0.98	0.12	4.25	1.337	0.643	0.000
150000	139	200	0.011	0.978	0.12	4.27	1.342	0.636	0.053
151000	142	200	0.009	0.981	0.12	4.30	1.346	0.635	0.000
152000	145	200	0.009	0.983	0.12	4.33	1.355	0.628	0.000
153000	147	200	0.011	0.979	0.10	4.36	1.344	0.635	0.000
154000	145	200	0.011	0.979	0.10	4.39	1.338	0.641	0.000
155000	143	200	0.01	0.98	0.09	4.42	1.342	0.638	0.051
156000	141	200	0.01	0.98	0.09	4.45	1.347	0.633	0.071
157000	144	200	0.011	0.979	0.09	4.47	1.345	0.634	0.015
158000	147	200	0.011	0.979	0.09	4.50	1.341	0.638	0.000
159000	143	200	0.009	0.982	0.08	4.53	1.351	0.631	0.101
160000	137	200	0.01	0.98	0.08	4.56	1.351	0.629	0.000
161000	136	200	0.011	0.978	0.09	4.60	1.344	0.634	0.000
162000	139	200	0.011	0.978	0.08	4.63	1.345	0.633	0.000
163000	140	200	0.009	0.981	0.09	4.66	1.343	0.638	0.000
164000	146	200	0.011	0.978	0.10	4.69	1.34	0.638	0.000
165000	150	200	0.01	0.98	0.10	4.72	1.342	0.638	0.000
166000	147	200	0.009	0.981	0.10	4.74	1.342	0.639	0.012
167000	149	200	0.009	0.982	0.10	4.78	1.354	0.628	0.061
168000	151	200	0.01	0.98	0.10	4.81	1.345	0.635	0.052
169000	154	200	0.011	0.979	0.10	4.84	1.345	0.633	0.015
170000	154	200	0.01	0.98	0.10	4.87	1.347	0.633	0.000
171000	150	200	0.009	0.981	0.10	4.90	1.345	0.636	0.000
172000	152	200	0.011	0.979	0.09	4.93	1.346	0.633	0.000
173000	149	200	0.008	0.984	0.09	4.96	1.343	0.641	0.050
174000	147	200	0.009	0.981	0.08	4.99	1.352	0.629	0.000
175000	148	200	0.01	0.98	0.09	5.02	1.349	0.631	0.000
176000	151	200	0.011	0.979	0.09	5.06	1.344	0.635	0.000
177000	150	200	0.011	0.979	0.10	5.09	1.348	0.631	0.000
178000	145	200	0.009	0.981	0.09	5.13	1.347	0.634	0.000
179000	143	200	0.011	0.979	0.09	5.17	1.344	0.635	0.000
180000	140	200	0.011	0.977	0.09	5.19	1.341	0.636	0.000
181000	143	200	0.011	0.979	0.09	5.22	1.349	0.63	0.000
182000	143	200	0.011	0.978	0.09	5.26	1.353	0.625	0.000
183000	143	200	0.011	0.979	0.08	5.29	1.344	0.635	0.000
184000	143	200	0.011	0.979	0.09	5.32	1.348	0.631	0.000
185000	149	200	0.01	0.98	0.10	5.36	1.348	0.632	0.000
186000	146	200	0.01	0.98	0.09	5.39	1.344	0.636	0.000
187000	145	200	0.011	0.979	0.08	5.43	1.344	0.635	0.000
188000	142	200	0.009	0.981	0.09	5.46	1.345	0.636	0.000
189000	141	200	0.009	0.981	0.09	5.49	1.352	0.629	0.025
190000	138	200	0.01	0.98	0.09	5.51	1.348	0.632	0.000
191000	139	200	0.011	0.979	0.09	5.55	1.346	0.633	0.000
192000	133	200	0.011	0.979	0.09	5.57	1.348	0.631	0.011
193000	138	200	0.009	0.981	0.09	5.60	1.346	0.635	0.000
194000	138	200	0.011	0.979	0.09	5.62	1.345	0.634	0.000
195000	137	200	0.009	0.981	0.09	5.65	1.341	0.64	0.049
196000	139	200	0.008	0.984	0.09	5.67	1.349	0.635	0.000
197000	143	200	0.01	0.98	0.09	5.69	1.351	0.629	0.000
198000	142	200	0.011	0.978	0.09	5.72	1.345	0.632	0.000
199000	142	200	0.011	0.979	0.10	5.74	1.348	0.631	0.000
200000	145	200	0.011	0.978	0.11	5.77	1.347	0.631	0.000
