Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)	TP	TN	OverGenAcc
115500	440	600	0.1809	0.1443	0.15	30.20	0.000	0.000	0.000
119000	421	600	0.1803	0.1163	0.14	31.19	0.000	0.000	0.000
122500	415	600	0.1937	0.1277	0.14	32.10	0.000	0.000	0.000
126000	434	600	0.187	0.1486	0.15	32.93	0.000	0.000	0.000
129500	418	600	0.1882	0.1634	0.13	33.84	0.000	0.000	0.000
133000	414	600	0.173	0.1657	0.14	34.69	0.000	0.000	0.000
136500	418	600	0.1934	0.1571	0.13	35.57	0.000	0.000	0.000
140000	439	600	0.1948	0.1751	0.14	36.53	0.000	0.000	0.000
143500	427	600	0.1852	0.1677	0.14	37.44	0.000	0.000	0.000
147000	424	600	0.1852	0.1674	0.14	38.36	0.000	0.000	0.000
150500	436	600	0.1816	0.1774	0.16	39.26	0.000	0.000	0.000
154000	428	600	0.1772	0.1906	0.15	40.20	0.000	0.000	0.000
157500	432	600	0.1815	0.218	0.16	41.15	0.000	0.000	0.000
161000	440	600	0.1689	0.2157	0.16	42.10	0.000	0.000	0.000
164500	442	600	0.1888	0.1983	0.14	43.05	0.000	0.000	0.000
168000	442	600	0.1836	0.1937	0.15	44.05	0.000	0.000	0.000
171500	438	600	0.1694	0.216	0.14	45.00	0.000	0.000	0.000
175000	431	600	0.1768	0.2309	0.13	46.00	0.000	0.000	0.000
178500	426	600	0.1684	0.2394	0.14	46.96	0.000	0.000	0.000
182000	425	600	0.1802	0.19	0.14	47.86	0.000	0.000	0.000
185500	432	600	0.1696	0.2231	0.15	48.81	0.000	0.000	0.000
189000	431	600	0.178	0.2563	0.15	49.68	0.000	0.000	0.000
192500	434	600	0.1908	0.2314	0.15	50.59	0.000	0.000	0.000
196000	450	600	0.2026	0.2077	0.14	51.59	0.000	0.000	0.000
199500	434	600	0.201	0.1897	0.15	52.54	0.000	0.000	0.000
203000	435	600	0.1913	0.1763	0.13	53.47	0.000	0.000	0.000
206500	420	600	0.1797	0.206	0.14	54.32	0.000	0.000	0.000
210000	453	600	0.1756	0.1786	0.16	55.30	0.000	0.000	0.000
213500	428	600	0.1958	0.1731	0.15	56.24	0.000	0.000	0.000
217000	442	600	0.2002	0.186	0.14	57.16	0.000	0.000	0.000
220500	418	600	0.1738	0.2471	0.15	58.07	0.000	0.000	0.000
224000	432	600	0.1633	0.2386	0.15	58.97	0.000	0.000	0.000
227500	428	600	0.1745	0.2269	0.15	59.83	0.000	0.000	0.000
231000	420	600	0.1549	0.2414	0.15	60.72	0.000	0.000	0.000
234500	420	600	0.1527	0.2617	0.15	61.60	0.000	0.000	0.000
238000	426	600	0.1581	0.2614	0.14	62.45	0.000	0.000	0.000
241500	440	600	0.1651	0.2237	0.14	63.21	0.000	0.000	0.000
245000	433	600	0.1631	0.2346	0.14	64.01	0.000	0.000	0.000
248500	445	600	0.1789	0.2071	0.16	64.81	0.000	0.000	0.000
252000	436	600	0.1622	0.2557	0.14	65.65	0.000	0.000	0.000
255500	424	600	0.1735	0.2197	0.14	66.43	0.000	0.000	0.000
259000	420	600	0.175	0.1911	0.15	67.37	0.000	0.000	0.000
262500	441	600	0.179	0.1831	0.14	68.30	0.000	0.000	0.000
266000	424	600	0.1737	0.1854	0.15	69.25	0.000	0.000	0.000
269500	450	600	0.1817	0.1586	0.15	70.20	0.000	0.000	0.000
273000	443	600	0.1762	0.2009	0.15	71.08	0.000	0.000	0.000
276500	419	600	0.1598	0.2477	0.14	72.08	0.000	0.000	0.000
280000	434	600	0.1819	0.2303	0.14	72.93	0.000	0.000	0.000
283500	444	600	0.1847	0.228	0.16	73.89	0.000	0.000	0.000
287000	441	600	0.189	0.1934	0.15	74.82	0.000	0.000	0.000
290500	446	600	0.1941	0.174	0.16	75.74	0.000	0.000	0.000
294000	449	600	0.174	0.206	0.16	76.77	0.000	0.000	0.000
297500	444	600	0.1736	0.2086	0.15	77.76	0.000	0.000	0.000
301000	444	600	0.1706	0.2254	0.15	78.81	0.000	0.000	0.000
304500	436	600	0.1659	0.2169	0.15	79.74	0.000	0.000	0.000
308000	442	600	0.1714	0.2117	0.15	80.74	0.000	0.000	0.000
311500	425	600	0.1984	0.1591	0.15	81.72	0.000	0.000	0.000
315000	454	600	0.1992	0.1529	0.16	82.76	0.000	0.000	0.000
318500	450	600	0.1914	0.1506	0.16	83.72	0.000	0.000	0.000
322000	421	600	0.1871	0.1483	0.14	84.73	0.000	0.000	0.000
325500	430	600	0.1724	0.1866	0.13	85.72	0.000	0.000	0.000
329000	441	600	0.1653	0.1834	0.15	86.74	0.000	0.000	0.000
332500	449	600	0.1809	0.2006	0.15	87.73	0.000	0.000	0.000
336000	449	600	0.1744	0.2314	0.14	88.75	0.000	0.000	0.000
339500	453	600	0.1595	0.2334	0.15	89.69	0.000	0.000	0.000
343000	451	600	0.1702	0.236	0.15	90.77	0.000	0.000	0.000
346500	437	600	0.1634	0.2497	0.16	91.68	0.000	0.000	0.000
350000	432	600	0.171	0.234	0.15	92.60	0.000	0.000	0.000
353500	431	600	0.1632	0.238	0.15	93.70	0.000	0.000	0.000
357000	421	600	0.1652	0.2383	0.14	94.81	0.000	0.000	0.000
360500	432	600	0.176	0.2277	0.16	95.73	0.000	0.000	0.000
364000	430	600	0.1826	0.1929	0.15	96.76	0.000	0.000	0.000
367500	424	600	0.1697	0.218	0.15	97.72	0.000	0.000	0.000
371000	431	600	0.166	0.2117	0.14	98.69	0.000	0.000	0.000
374500	433	600	0.1696	0.2211	0.14	99.70	0.000	0.000	0.000
378000	428	600	0.171	0.2017	0.14	100.66	0.000	0.000	0.000
381500	441	600	0.1699	0.2191	0.14	101.50	0.000	0.000	0.000
385000	427	600	0.1616	0.2443	0.13	102.29	0.000	0.000	0.000
388500	445	600	0.1722	0.212	0.15	103.03	0.000	0.000	0.000
392000	442	600	0.167	0.2171	0.15	103.81	0.000	0.000	0.000
395500	450	600	0.1606	0.2263	0.15	104.56	0.000	0.000	0.000
399000	455	600	0.1753	0.184	0.17	105.32	0.000	0.000	0.000
