Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)	TP	TN	OverGenAcc
89000	131	200	0.008	0.984	0.08	2.45	1.346	0.638	0.047
90000	129	200	0.009	0.982	0.07	2.47	1.345	0.637	0.000
91000	129	200	0.007	0.985	0.08	2.49	1.341	0.644	0.008
92000	131	200	0.005	0.989	0.09	2.52	1.35	0.639	0.025
93000	138	200	0.009	0.982	0.09	2.55	1.351	0.631	0.000
94000	142	200	0.009	0.982	0.10	2.57	1.346	0.636	0.012
95000	137	200	0.009	0.982	0.10	2.61	1.348	0.634	0.000
96000	135	200	0.007	0.985	0.09	2.64	1.347	0.638	0.033
97000	140	200	0.008	0.984	0.09	2.66	1.344	0.64	0.054
98000	136	200	0.011	0.982	0.10	2.69	1.339	0.64	0.000
99000	134	200	0.009	0.984	0.10	2.71	1.343	0.638	0.037
100000	140	200	0.009	0.984	0.10	2.74	1.352	0.629	0.000
101000	140	200	0.011	0.982	0.10	2.77	1.345	0.634	0.000
102000	136	200	0.011	0.982	0.10	2.80	1.341	0.638	0.000
103000	142	200	0.011	0.982	0.12	2.83	1.343	0.636	0.000
104000	138	200	0.009	0.984	0.12	2.86	1.345	0.637	0.000
105000	137	200	0.011	0.982	0.11	2.89	1.343	0.636	0.011
106000	137	200	0.011	0.982	0.10	2.92	1.338	0.641	0.000
107000	138	200	0.009	0.986	0.11	2.94	1.348	0.635	0.000
108000	141	200	0.009	0.984	0.11	2.97	1.348	0.633	0.000
109000	143	200	0.009	0.982	0.11	2.99	1.346	0.636	0.000
110000	150	200	0.011	0.982	0.12	3.02	1.345	0.634	0.000
111000	150	200	0.009	0.984	0.11	3.05	1.344	0.638	0.000
112000	151	200	0.011	0.982	0.13	3.09	1.339	0.64	0.121
113000	143	200	0.011	0.982	0.12	3.11	1.342	0.637	0.000
114000	149	200	0.009	0.984	0.14	3.13	1.341	0.64	0.000
115000	146	200	0.009	0.984	0.12	3.16	1.353	0.628	0.000
116000	144	200	0.011	0.982	0.13	3.19	1.343	0.636	0.000
117000	142	200	0.009	0.984	0.12	3.22	1.342	0.639	0.000
118000	137	200	0.007	0.988	0.12	3.24	1.344	0.642	0.000
119000	144	200	0.007	0.987	0.12	3.27	1.342	0.644	0.000
120000	143	200	0.008	0.985	0.11	3.30	1.345	0.639	0.000
121000	142	200	0.007	0.987	0.12	3.33	1.342	0.644	0.000
122000	147	200	0.009	0.986	0.11	3.35	1.35	0.633	0.000
123000	144	200	0.007	0.985	0.12	3.38	1.349	0.636	0.000
124000	141	200	0.007	0.985	0.12	3.41	1.344	0.641	0.000
125000	146	200	0.007	0.985	0.11	3.44	1.348	0.637	0.000
126000	146	200	0.005	0.99	0.12	3.47	1.347	0.643	0.000
127000	153	200	0.008	0.984	0.12	3.50	1.343	0.641	0.000
128000	152	200	0.007	0.985	0.12	3.52	1.341	0.644	0.000
129000	156	200	0.006	0.988	0.13	3.55	1.349	0.639	0.000
130000	155	200	0.006	0.987	0.13	3.58	1.353	0.634	0.000
131000	155	200	0.006	0.987	0.12	3.62	1.344	0.643	0.000
132000	155	200	0.006	0.988	0.13	3.65	1.348	0.64	0.000
133000	158	200	0.005	0.989	0.13	3.68	1.348	0.641	0.000
134000	150	200	0.006	0.987	0.12	3.71	1.344	0.643	0.000
135000	155	200	0.007	0.986	0.14	3.74	1.345	0.641	0.021
136000	147	200	0.005	0.989	0.12	3.76	1.344	0.645	0.000
137000	144	200	0.007	0.986	0.12	3.79	1.352	0.634	0.000
138000	151	200	0.007	0.985	0.12	3.82	1.349	0.636	0.000
139000	156	200	0.007	0.985	0.14	3.85	1.345	0.64	0.021
140000	148	200	0.007	0.985	0.12	3.88	1.349	0.636	0.035
141000	150	200	0.006	0.987	0.12	3.92	1.345	0.642	0.026
142000	154	200	0.007	0.985	0.12	3.95	1.346	0.639	0.000
143000	153	200	0.007	0.985	0.12	3.98	1.34	0.645	0.054
144000	148	200	0.006	0.988	0.11	4.01	1.35	0.638	0.000
145000	157	200	0.008	0.984	0.12	4.04	1.35	0.634	0.000
146000	164	200	0.007	0.985	0.14	4.07	1.346	0.639	0.000
147000	163	200	0.007	0.985	0.13	4.10	1.348	0.637	0.000
148000	158	200	0.007	0.986	0.12	4.12	1.347	0.639	0.000
149000	159	200	0.008	0.984	0.12	4.15	1.341	0.643	0.121
150000	158	200	0.009	0.983	0.13	4.18	1.341	0.642	0.040
151000	160	200	0.008	0.984	0.13	4.20	1.343	0.641	0.000
152000	160	200	0.01	0.98	0.15	4.23	1.349	0.631	0.041
153000	156	200	0.011	0.979	0.16	4.26	1.341	0.638	0.000
154000	156	200	0.008	0.984	0.15	4.29	1.343	0.641	0.000
155000	161	200	0.009	0.982	0.16	4.32	1.343	0.639	0.000
156000	160	200	0.009	0.982	0.14	4.35	1.343	0.639	0.000
157000	159	200	0.008	0.984	0.14	4.37	1.344	0.64	0.000
158000	155	200	0.007	0.985	0.12	4.40	1.341	0.644	0.000
159000	149	200	0.006	0.988	0.12	4.44	1.352	0.636	0.027
160000	154	200	0.008	0.984	0.12	4.47	1.35	0.634	0.061
161000	149	200	0.007	0.985	0.12	4.49	1.345	0.64	0.000
162000	149	200	0.007	0.985	0.13	4.53	1.348	0.637	0.045
163000	152	200	0.006	0.987	0.13	4.56	1.346	0.641	0.027
164000	154	200	0.007	0.985	0.11	4.58	1.343	0.642	0.000
165000	156	200	0.007	0.985	0.11	4.62	1.344	0.641	0.000
166000	157	200	0.006	0.987	0.11	4.65	1.345	0.642	0.000
167000	152	200	0.007	0.986	0.11	4.68	1.356	0.63	0.000
168000	150	200	0.007	0.985	0.13	4.70	1.345	0.64	0.000
169000	144	200	0.007	0.985	0.11	4.74	1.346	0.639	0.000
170000	147	200	0.007	0.985	0.12	4.76	1.347	0.638	0.000
171000	149	200	0.006	0.987	0.12	4.80	1.345	0.642	0.020
172000	143	200	0.007	0.985	0.12	4.83	1.346	0.639	0.000
173000	135	200	0.006	0.987	0.11	4.85	1.343	0.644	0.113
174000	138	200	0.007	0.986	0.11	4.88	1.353	0.633	0.000
175000	135	200	0.007	0.985	0.11	4.91	1.349	0.636	0.000
176000	133	200	0.007	0.985	0.10	4.93	1.344	0.641	0.000
177000	135	200	0.007	0.985	0.09	4.95	1.348	0.637	0.000
178000	139	200	0.006	0.987	0.10	4.97	1.347	0.64	0.111
179000	142	200	0.007	0.985	0.11	5.00	1.344	0.641	0.000
180000	143	200	0.007	0.985	0.10	5.03	1.341	0.644	0.123
181000	145	200	0.006	0.987	0.09	5.05	1.349	0.638	0.000
182000	141	200	0.007	0.986	0.09	5.08	1.353	0.633	0.000
183000	141	200	0.007	0.985	0.10	5.11	1.344	0.641	0.000
184000	142	200	0.007	0.985	0.09	5.14	1.348	0.637	0.000
185000	142	200	0.007	0.986	0.10	5.17	1.348	0.638	0.000
186000	146	200	0.007	0.986	0.10	5.20	1.344	0.642	0.000
187000	151	200	0.007	0.985	0.10	5.22	1.344	0.641	0.000
188000	149	200	0.006	0.988	0.09	5.25	1.345	0.643	0.000
189000	149	200	0.006	0.988	0.10	5.28	1.352	0.636	0.066
190000	151	200	0.006	0.988	0.09	5.31	1.348	0.64	0.128
191000	154	200	0.006	0.987	0.07	5.34	1.346	0.641	0.000
192000	158	200	0.006	0.988	0.09	5.37	1.348	0.64	0.000
193000	159	200	0.005	0.989	0.08	5.40	1.346	0.643	0.000
194000	163	200	0.005	0.989	0.09	5.44	1.345	0.644	0.000
195000	161	200	0.007	0.986	0.09	5.47	1.34	0.646	0.000
196000	158	200	0.006	0.987	0.09	5.50	1.346	0.641	0.000
197000	156	200	0.007	0.985	0.08	5.53	1.348	0.637	0.000
198000	152	200	0.007	0.985	0.09	5.56	1.344	0.641	0.000
199000	157	200	0.007	0.985	0.09	5.59	1.345	0.64	0.032
200000	154	200	0.005	0.989	0.08	5.62	1.346	0.643	0.000
