att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.886;1.283	0.119;1.237	000000000010010	0.018	0.449	1	181.84	399953	384916	1.00		280	4523
#	-1.711;0.119	001101001101000	0.029	0.491	1	217.79	399818	384932	0.50		129	10546
0.242;1.485	0.196;1.175	000001100010000	0.133	0.668	1	149.53	399958	384979	1.00		343	1378
-0.323;0.629	-0.775;0.368	000001011011101	0.366	0.818	2	232.06	399986	385280	1.00		757	7512
-0.002;0.399	-2.645;0.069	000001001001101	0.411	0.837	1	222.19	399992	385827	1.00		650	2496
-0.323;1.022	-0.775;0.368	000001011011101	0.293	0.783	1	216.10	399986	386312	1.00		707	7737
-0.494;1.277	#	000001110010000	0.028	0.490	4	208.13	399887	386409	0.50		98	11668
-0.079;1.140	-1.142;-0.512	000001001000100	0.236	0.749	2	192.59	399942	387534	1.00		161	1428
#	-0.780;0.504	110001001011000	0.062	0.574	1	218.02	399972	387717	0.50		104	10426
#	-1.108;0.234	001001011011101	0.094	0.624	3	217.95	399830	387767	0.50		36	9475
-0.467;0.767	-0.457;0.904	000001011011000	0.152	0.686	2	221.25	399870	387827	1.00		208	7454
#	0.458;7.606	000010000010000	0.046	0.541	1	156.65	399983	387835	0.50		313	1631
#	-0.711;0.158	100001011011100	0.158	0.691	1	229.02	399998	388162	0.50		998	7605
-0.770;0.468	0.191;1.174	100001000010010	0.124	0.658	1	186.42	399970	388189	1.00		304	2565
-0.858;0.380	#	001001001001100	0.033	0.504	2	225.65	399882	388389	0.50		115	9352
-1.461;0.134	-0.950;-0.030	001101001001000	0.050	0.550	2	241.94	399885	388701	1.00		32	4430
#	0.046;1.340	000001100010000	0.035	0.511	1	185.43	399958	388774	0.50		304	3806
-0.706;0.089	0.191;1.174	100001000010010	0.334	0.803	2	200.39	399970	388875	1.00		271	1367
-0.651;0.263	-2.336;-0.746	001001001000000	0.387	0.827	1	190.78	399989	388959	1.00		108	472
#	-1.142;-0.681	000001001000100	0.165	0.698	1	175.78	399915	389021	0.50		111	1118
-0.770;0.468	#	100001000010010	0.018	0.445	1	221.09	399970	389094	0.50		277	9085
#	0.458;7.174	000010000010000	0.047	0.542	2	156.65	399983	389123	0.50		282	1458
-0.904;0.258	-1.682;0.183	100101001011000	0.086	0.612	4	238.31	399878	389232	1.00		46	5823
-0.864;0.126	-0.507;0.010	110101001011000	0.127	0.662	3	247.96	399964	389288	1.00		63	2859
-0.250;1.409	#	100001011011101	0.135	0.670	1	196.51	399982	389390	0.50		454	7634
#	0.175;1.175	000001100010000	0.044	0.536	1	181.03	399958	389553	0.50		283	2733
-0.999;0.163	#	001101001101000	0.020	0.457	1	232.71	399818	389554	0.50		89	6722
#	-0.066;0.509	100001011011000	0.191	0.718	1	208.67	399991	389642	0.50		176	3275
-0.467;0.885	#	000001011011000	0.116	0.650	3	211.98	399870	389732	0.50		176	8534
-0.434;0.729	#	000001011011100	0.156	0.689	1	218.83	399993	389920	0.50		362	7914
-1.172;0.161	-0.985;0.165	000101001101000	0.047	0.543	2	240.52	399785	389999	1.00		70	4914
#	-0.303;0.636	000001000010000	0.034	0.508	1	223.95	399962	390359	0.50		287	5312
#	-1.312;-0.566	000001001000000	0.074	0.595	1	189.93	399865	390719	0.50		105	1632
0.573;2.930	-1.239;1.203	000001000010000	0.343	0.807	2	155.48	399962	390792	1.00		317	820
0.381;1.223	-0.157;0.322	000001010010100	0.325	0.799	2	180.37	399979	390892	1.00		91	559
-2.242;-0.574	-0.612;0.736	110000000000000	0.030	0.496	3	214.28	399965	390915	1.00		155	791
#	-1.051;0.309	000001011011100	0.123	0.658	2	219.06	399993	390937	0.50		324	7211
-0.079;1.140	#	000001001000100	0.034	0.509	1	192.88	399942	391118	0.50		115	5141
-1.562;0.369	-0.041;1.440	100000000010010	0.032	0.502	2	201.25	399949	391152	1.00		51	2818
0.373;2.367	-1.062;-0.544	000001000000000	0.159	0.692	1	154.44	399994	391179	1.00		113	277
-0.476;0.419	#	001001001000100	0.027	0.484	1	220.80	399749	391190	0.50		51	6030
#	-0.654;0.558	001001011001101	0.042	0.530	3	225.67	399667	391279	0.50		60	6912
-0.617;0.212	0.053;1.404	100001010010010	0.208	0.730	3	207.80	399947	391335	1.00		431	1716
0.204;0.776	-0.822;0.335	000001011010101	0.310	0.791	1	205.49	399904	391383	1.00		123	1803
-0.991;-0.230	-0.924;-0.346	000000001100000	0.049	0.546	3	218.42	399793	391405	1.00		37	1059
-1.461;0.134	-0.959;-0.030	001101001001000	0.051	0.551	1	241.94	399885	391443	1.00		25	3363
-1.018;-0.256	#	100100000100000	0.015	0.431	2	230.58	399969	391506	0.50		99	2345
-0.126;0.846	-1.767;0.173	000001001000100	0.106	0.639	1	215.64	399942	391554	1.00		108	3318
-0.756;0.311	-0.889;0.069	001001011011100	0.119	0.654	2	237.89	399545	391856	1.00		12	4057
#	-1.140;0.351	001001001001100	0.053	0.555	1	218.48	399882	391884	0.50		80	6585
-0.315;0.885	-0.454;0.904	000001011011000	0.162	0.694	1	216.35	399870	391983	1.00		137	4539
-0.467;0.767	#	000001011011000	0.119	0.653	1	218.85	399870	391983	0.50		137	6492
0.373;2.367	-1.464;0.099	000001000000000	0.039	0.522	2	175.47	399994	392255	1.00		144	997
#	-0.657;0.117	100001011011101	0.150	0.684	2	230.11	399982	392351	0.50		328	4421
0.381;1.557	-0.603;-0.085	000001010010100	0.262	0.765	3	188.62	399940	392483	1.00		95	492
-1.123;-1.018	-0.592;-0.094	100100000100000	0.005	0.550	1	230.07	392501	392501	1.00		0	0
0.045;1.736	-0.338;0.596	000001010010000	0.207	0.730	1	202.19	399995	392536	1.00		173	1928
-0.801;0.433	#	110001001011000	0.063	0.576	1	221.11	399972	392610	0.50		62	6040
#	0.046;1.175	000001100010000	0.035	0.511	1	185.43	399958	392681	0.50		197	2475
0.025;2.598	-0.506;0.889	000001011010100	0.181	0.710	3	190.32	399902	392725	1.00		133	2678
-0.467;0.236	#	000001011011000	0.125	0.659	2	240.44	399870	392880	0.50		50	3865
-2.016;-0.574	-0.242;0.736	110000000000000	0.367	0.819	1	202.64	399965	392898	1.00		122	284
0.381;1.557	-0.435;0.600	000001010010100	0.313	0.793	2	177.06	399979	392950	1.00		152	868
-0.323;0.916	-0.775;-0.162	000001011011101	0.349	0.810	1	211.17	399986	392969	1.00		311	2191
#	-2.645;-0.020	000001001001101	0.084	0.609	1	218.80	399992	393027	0.50		319	4218
-0.107;0.846	-2.645;-0.461	000001001001101	0.419	0.840	1	204.75	399992	393027	1.00		319	908
0.085;1.037	#	000001010000100	0.036	0.515	1	184.29	399357	393066	0.50		10	2806
-0.379;0.592	-0.028;0.489	100001010010000	0.261	0.765	1	217.34	399770	393180	1.00		19	1357
#	-2.645;-0.461	000001001001101	0.135	0.670	1	198.47	399992	393233	0.50		315	1598
-0.243;0.878	0.689;1.187	000010000000000	0.047	0.543	1	148.38	399967	393322	1.00		38	259
-0.884;0.648	-1.434;0.320	001001001001101	0.066	0.581	1	229.03	399950	393344	1.00		180	4917
0.148;0.700	-0.822;0.335	000001011010101	0.331	0.802	1	209.70	399904	393379	1.00		94	1558
-2.089;-0.676	-1.285;0.057	000000000100000	0.019	0.454	2	198.24	399971	393556	1.00		101	321
#	-0.338;0.471	000001010010000	0.062	0.574	1	229.34	399995	393558	0.50		152	3297
-0.595;0.529	-1.039;0.265	101001011011101	0.216	0.736	1	233.24	399928	393637	1.00		37	3880
-0.338;0.433	#	100001011011101	0.182	0.711	1	217.75	399982	393655	0.50		271	3862
-0.893;-0.379	-0.670;-0.172	000100000100000	0.063	0.576	5	228.20	399997	393706	1.00		37	649
0.136;1.316	-0.210;0.589	000001000010000	0.160	0.693	1	190.28	399962	393752	1.00		168	1117
-0.595;0.664	-1.039;0.265	101001011011101	0.197	0.722	1	231.02	399928	393764	1.00		35	4068
-0.801;0.018	-0.780;0.504	110001001011000	0.086	0.612	2	239.38	399972	393786	1.00		53	2747
0.065;0.687	0.458;7.174	000010000010000	0.128	0.663	1	153.51	399983	393847	1.00		159	457
#	0.196;1.175	000001100010000	0.047	0.542	4	178.92	399958	393851	0.50		167	1520
-0.697;0.674	-0.488;0.930	100001011011000	0.156	0.690	1	223.05	399991	393906	1.00		103	4219
#	0.140;0.907	000001000010010	0.080	0.603	1	182.10	399558	393966	0.50		9	1686
-1.643;-0.594	-1.285;0.057	000000000100000	0.023	0.470	1	210.17	399971	394077	1.00		101	482
0.573;2.568	#	000001000010000	0.339	0.806	1	155.48	399962	394103	0.50		200	525
#	-0.438;0.310	110001001011000	0.110	0.643	1	232.31	399972	394107	0.50		49	3182
#	-0.624;1.640	110001001001000	0.022	0.467	1	217.59	399951	394187	0.50		143	5030
-0.939;-0.197	-0.624;1.599	110001001001000	0.055	0.559	1	233.61	399951	394187	1.00		143	1635
#	-0.506;0.648	000001011010100	0.090	0.617	1	227.18	399902	394230	0.50		105	4211
-1.263;1.283	0.127;1.111	000000000010010	0.020	0.455	1	181.81	399953	394260	1.00		106	1686
#	0.005;1.404	100001010010010	0.092	0.621	2	185.33	399947	394294	0.50		283	2108
-0.617;0.212	#	100001010010010	0.039	0.523	1	237.18	399947	394294	0.50		283	3376
-1.159;0.250	#	100101001101000	0.040	0.524	1	232.98	399929	394337	0.50		65	3988
-0.642;0.101	#	001101011001100	0.051	0.552	2	236.50	399937	394345	0.50		9	2996
-0.487;0.465	-0.453;-0.189	100001011011100	0.448	0.852	1	251.72	399945	394374	1.00		97	852
-0.495;0.269	#	100001011011100	0.190	0.717	2	236.90	399998	394434	0.50		470	3240
-2.089;-0.594	-1.285;-0.519	000000000100000	0.279	0.775	1	193.87	399971	394517	1.00		63	134
-0.651;0.263	#	001001001000000	0.016	0.435	1	234.14	399989	394523	0.50		53	3543
#	-0.775;-0.162	000001011011101	0.112	0.645	1	213.24	399986	394548	0.50		241	2487
-0.323;0.916	-0.775;0.126	000001011011101	0.363	0.816	2	216.74	399986	394548	1.00		280	2526
-0.858;0.380	-1.692;0.351	001001001001100	0.069	0.585	1	231.26	399882	394549	1.00		54	3587
-0.706;0.684	#	100001000010010	0.019	0.450	1	220.49	399970	394555	0.50		138	4945
-0.987;0.089	0.174;1.174	100001000010010	0.298	0.785	1	202.80	399970	394555	1.00		131	718
0.172;0.762	-0.506;0.889	000001011010100	0.194	0.720	1	192.58	399902	394562	1.00		101	1358
#	-1.160;-0.413	001001001100000	0.056	0.562	4	200.85	399901	394574	0.50		47	1521
0.573;2.938	-1.024;1.203	000001000010000	0.338	0.805	1	155.48	399962	394610	1.00		181	477
-1.487;0.243	-1.052;0.290	101101001011000	0.078	0.600	1	240.48	399753	394611	1.00		22	3053
-0.250;0.646	#	000001011011101	0.174	0.705	1	209.96	399986	394700	0.50		275	3459
-0.069;1.801	#	000001011010100	0.134	0.669	1	190.57	399902	394730	0.50		97	2987
-0.596;0.648	-1.023;-0.353	001001001001101	0.246	0.755	1	215.21	399950	394742	1.00		142	1458
0.373;2.367	-0.819;-0.109	000001000000000	0.033	0.505	2	178.34	399994	394775	1.00		60	448
-0.495;0.269	-0.222;0.334	100001011011100	0.510	0.874	1	251.86	399998	394780	1.00		363	1050
-0.467;0.885	-0.724;0.904	000001011011000	0.131	0.666	2	218.82	399870	394817	1.00		88	3965
-1.107;0.054	#	110001001001000	0.045	0.539	1	232.57	399951	394845	0.50		127	2937
-0.617;0.142	0.026;0.793	100001010010010	0.231	0.746	2	208.30	399947	394889	1.00		252	971
-1.033;-0.023	#	110001001001000	0.045	0.538	1	233.29	399951	394926	0.50		122	2479
#	-1.050;0.235	001101001011100	0.068	0.584	1	217.95	399839	394946	0.50		8	3913
-1.106;0.262	#	100101001111000	0.058	0.565	1	231.81	399985	395092	0.50		14	3522
#	-0.962;0.126	000001011011101	0.111	0.645	1	217.79	399986	395093	0.50		252	3460
0.373;2.367	-1.049;-0.417	000001000000000	0.095	0.625	2	168.01	399994	395101	1.00		77	252
0.047;1.006	#	000001100010000	0.034	0.508	1	189.08	399958	395145	0.50		131	2099
-0.822;0.073	-0.749;-0.040	101101001111000	0.103	0.635	1	248.29	399400	395206	1.00		7	1538
-1.176;-0.574	-0.612;0.736	110000000000000	0.030	0.497	2	214.28	399965	395256	1.00		81	415
0.045;2.186	-0.338;0.596	000001010010000	0.207	0.730	1	202.19	399995	395326	1.00		110	1209
0.045;1.562	-0.813;0.069	000001010010000	0.065	0.579	2	196.04	399948	395402	1.00		40	1218
-0.353;0.260	#	100001010010010	0.057	0.565	1	234.68	399947	395423	0.50		227	2247
-0.706;0.222	0.591;1.174	100001000010010	0.101	0.632	1	172.01	399620	395426	1.00		12	161
0.674;1.380	#	000001000010000	0.530	0.881	1	141.84	399962	395432	0.50		147	229
-0.171;0.552	-1.104;-0.089	000001001000101	0.225	0.742	1	221.61	399987	395436	1.00		33	1307
-0.508;0.311	-0.614;-0.116	100001011011101	0.368	0.819	2	255.01	399982	395467	1.00		192	1047
#	-0.614;0.117	100001011011101	0.160	0.693	1	230.12	399982	395510	0.50		189	2511
-1.000;-0.146	#	001001001101000	0.024	0.476	1	231.53	399927	395552	0.50		40	1668
#	-0.686;0.460	000001011010000	0.066	0.580	1	226.56	399939	395583	0.50		31	3397
0.381;1.557	#	000001010010100	0.147	0.681	1	160.34	399979	395623	0.50		93	804
#	-1.299;0.119	001101001101000	0.029	0.491	1	217.79	399818	395624	0.50		36	3067
#	0.191;1.174	100001000010010	0.108	0.641	3	179.20	399970	395633	0.50		113	1089
-1.125;-0.078	-0.840;-0.342	000100001100000	0.036	0.514	1	218.91	399955	395640	1.00		40	689
#	0.074;0.810	100001010010010	0.113	0.646	1	188.71	399947	395649	0.50		214	1350
#	-0.065;0.596	000001010010000	0.090	0.617	2	206.11	399995	395720	0.50		94	1508
0.674;1.380	-0.303;0.636	000001000010000	0.794	0.955	1	159.51	399962	395768	1.00		115	133
0.148;0.700	#	000001011010101	0.146	0.681	1	195.63	399904	395840	0.50		59	1348
-0.287;0.227	#	100001011011101	0.223	0.741	1	237.62	399982	395846	0.50		178	1799
-0.514;0.601	-0.657;0.117	100001011011101	0.357	0.814	1	241.58	399982	395846	1.00		178	1800
-1.054;0.318	0.174;1.174	100001000010010	0.166	0.699	2	197.43	399970	395865	1.00		107	797
-0.697;0.674	-0.268;0.070	100001011011000	0.306	0.789	1	237.27	395899	395899	1.00		0	955
-1.227;-0.477	-0.873;0.507	110101001001000	0.026	0.481	2	211.47	399876	395931	1.00		35	570
-0.169;0.056	-0.861;0.327	100101011011100	0.259	0.763	1	244.41	395936	395936	1.00		0	657
#	-0.668;0.693	100001001011100	0.097	0.627	2	225.11	399461	395966	0.50		10	3414
-1.369;0.465	-0.940;0.343	100001011011100	0.149	0.684	1	229.49	399998	395968	1.00		345	2766
-0.993;-0.113	#	100101001101000	0.061	0.571	3	232.27	399929	395981	0.50		45	1599
-0.443;0.161	-0.985;0.165	000101001101000	0.053	0.556	1	254.56	396019	396019	1.00		0	1368
-0.987;0.251	-0.073;1.173	100001000010010	0.099	0.630	1	213.81	399970	396026	1.00		100	1139
-1.104;0.089	0.174;1.557	100001000010010	0.298	0.785	1	202.80	399970	396026	1.00		95	523
-0.992;0.304	-1.160;-0.413	001001001100000	0.082	0.606	1	217.60	399901	396028	1.00		33	842
-1.286;0.033	-0.764;0.762	100001001011000	0.082	0.606	1	235.23	399835	396036	1.00		27	2041
#	-0.691;0.459	100001011011100	0.151	0.686	1	226.56	399998	396040	0.50		341	3058
0.214;0.729	-0.506;0.648	000001011010100	0.290	0.781	1	201.40	399902	396071	1.00		72	793
0.008;2.930	#	000001000010000	0.051	0.552	1	190.03	399962	396073	0.50		138	1880
-0.988;-0.207	-1.673;0.177	100100001100000	0.036	0.515	1	237.30	399629	396134	1.00		20	1060
#	0.458;7.750	000010000010000	0.047	0.543	2	156.65	399983	396223	0.50		97	503
0.381;1.474	-0.157;0.600	000001010010100	0.271	0.770	1	175.24	399979	396271	1.00		38	317
-0.386;1.516	-0.542;0.343	000001011011100	0.361	0.816	1	228.85	399993	396308	1.00		133	1767
0.098;0.629	-0.775;0.368	000001011011101	0.443	0.850	1	213.59	399986	396337	1.00		177	866
-1.125;-0.601	-0.840;-0.342	000100001100000	0.130	0.665	1	201.27	399955	396339	1.00		16	169
-0.002;0.846	-2.645;-0.408	000001001001101	0.347	0.809	1	204.87	399992	396371	1.00		167	400
-0.316;0.865	#	000001100010000	0.018	0.447	1	215.83	399958	396427	0.50		97	2605
-0.150;1.149	#	000001011001101	0.075	0.595	1	195.52	399941	396446	0.50		25	2221
-0.985;0.869	-1.434;-0.799	001001001001101	0.039	0.522	1	175.95	396455	396455	1.00		0	111
#	0.096;0.882	100001000010010	0.100	0.631	1	185.38	399970	396475	0.50		92	1064
-0.686;-0.067	0.353;1.111	000000000010010	0.091	0.619	1	189.69	399953	396542	1.00		34	167
0.045;1.562	-0.660;0.375	000001010010000	0.124	0.658	1	208.83	399995	396556	1.00		64	994
-0.993;-0.113	-0.725;-0.073	100101001101000	0.119	0.653	1	247.70	399929	396572	1.00		39	727
-0.495;0.465	-0.222;0.343	100001011011100	0.494	0.868	2	246.26	399998	396575	1.00		234	820
#	-0.453;0.334	100001011011100	0.219	0.738	2	230.62	399998	396575	0.50		289	1919
-0.514;0.601	-0.657;-0.116	100001011011101	0.332	0.802	2	243.61	399982	396631	1.00		142	1031
#	-0.614;-0.171	100001011011101	0.133	0.668	1	228.82	399982	396631	0.50		123	1174
-0.901;0.426	-1.145;-0.474	000001001100000	0.072	0.590	1	209.55	399855	396638	1.00		14	658
#	-0.328;0.324	110001001001000	0.065	0.579	3	233.15	399951	396651	0.50		81	1450
-0.514;0.601	-0.614;0.117	100001011011101	0.373	0.821	1	241.59	399982	396699	1.00		140	1395
-1.030;0.674	#	100001011011000	0.086	0.612	1	220.06	399991	396702	0.50		55	3132
0.025;2.598	#	000001011010100	0.142	0.677	2	189.94	399902	396736	0.50		61	1511
#	0.174;1.557	100001000010010	0.104	0.635	3	181.26	399970	396750	0.50		81	851
-1.075;-0.428	-1.279;0.218	100000000100000	0.025	0.480	2	214.68	399625	396753	1.00		14	512
-0.379;0.632	-0.542;0.309	000001011011100	0.446	0.851	1	240.50	399993	396810	1.00		113	1351
#	-0.603;0.428	000001010010100	0.051	0.552	1	227.22	399979	396814	0.50		67	2214
#	0.638;7.174	000010000010000	0.210	0.732	3	144.49	399983	396866	0.50		83	203
0.065;0.687	0.458;7.606	000010000010000	0.131	0.665	1	153.51	399983	396895	1.00		81	228
-0.801;0.018	-0.975;0.310	110001001011000	0.086	0.612	1	240.06	399972	396903	1.00		25	1303
0.137;1.184	-0.958;0.039	000001010000000	0.031	0.498	1	193.18	399702	396906	1.00		5	687
-0.612;0.074	0.127;1.237	000000000010010	0.038	0.519	1	205.96	399953	396916	1.00		57	431
-0.609;0.269	-0.222;0.439	100001011011100	0.360	0.815	1	244.99	399998	396945	1.00		212	782
-0.622;0.464	-1.312;-0.516	000001001000000	0.095	0.625	1	208.75	399865	396966	1.00		34	500
#	-1.023;-0.353	001001001001101	0.102	0.633	1	201.92	399950	397016	0.50		80	1022
#	0.353;1.111	000000000010010	0.043	0.533	2	158.95	399953	397056	0.50		54	553
-0.567;0.214	-2.336;-0.746	001001001000000	0.434	0.846	2	192.71	399989	397076	1.00		29	115
-0.346;1.485	0.046;1.175	000001100010000	0.055	0.560	2	183.96	399958	397126	1.00		78	845
-0.985;0.648	-1.023;-0.134	001001001001101	0.090	0.618	3	230.40	399950	397154	1.00		76	1391
#	-1.104;-0.089	000001001000101	0.052	0.554	1	219.46	399987	397191	0.50		20	1559
-0.742;0.496	-1.188;0.230	001001011001100	0.116	0.650	1	230.46	399425	397208	1.00		8	1794
-0.780;0.591	0.353;1.277	000000000010010	0.043	0.533	1	165.62	399953	397241	1.00		50	476
0.242;1.485	#	000001100010000	0.044	0.534	1	173.96	399958	397242	0.50		63	837
-0.617;1.357	#	100001010010010	0.033	0.505	1	208.57	399947	397254	0.50		137	2523
-0.738;1.562	-0.813;0.471	000001010010000	0.030	0.495	1	218.09	399995	397255	1.00		67	2237
-0.508;1.453	-0.614;-0.116	100001011011101	0.289	0.780	1	235.06	399982	397272	1.00		116	861
-0.514;0.311	-0.614;-0.116	100001011011101	0.352	0.812	2	255.01	399982	397272	1.00		116	639
#	-0.328;0.346	110001001001000	0.063	0.575	1	231.13	399951	397294	0.50		65	1202
#	-0.380;0.606	110001001001000	0.040	0.524	1	227.82	399951	397294	0.50		65	1652
-0.605;0.674	-0.268;0.614	100001011011000	0.242	0.753	2	224.65	399991	397297	1.00		45	1234
#	-0.453;0.343	100001011011100	0.220	0.739	2	230.62	399998	397399	0.50		224	1460
-0.514;0.601	-1.023;0.117	100001011011101	0.265	0.767	1	233.21	399982	397436	1.00		105	1375
-0.306;0.970	-1.142;-0.512	000001001000100	0.221	0.740	1	196.00	399942	397444	1.00		32	377
-0.617;0.260	0.005;1.667	100001010010010	0.174	0.705	1	209.16	399947	397445	1.00		127	593
-0.697;0.674	-0.066;0.930	100001011011000	0.117	0.651	1	196.21	399991	397447	1.00		42	972
-0.802;0.311	-0.889;0.069	001001011011100	0.116	0.650	1	237.89	399545	397448	1.00		3	1279
-2.241;-0.574	-0.612;0.736	110000000000000	0.029	0.494	2	214.28	399965	397454	1.00		43	220
-0.617;0.142	#	100001010010010	0.040	0.525	1	237.15	399947	397473	0.50		124	1377
#	-0.268;0.836	100001011011000	0.123	0.657	1	210.42	399991	397493	0.50		41	1460
-0.686;-0.067	0.353;1.277	000000000010010	0.097	0.627	2	189.69	399953	397498	1.00		24	115
#	0.174;1.174	100001000010010	0.102	0.633	2	181.26	399970	397523	0.50		60	643
-1.075;-0.428	#	100000000100000	0.028	0.489	1	214.61	399625	397528	0.50		10	433
-0.460;0.339	#	001001001001101	0.057	0.564	1	231.70	399950	397538	0.50		66	1567
-0.711;-0.235	-1.020;-0.349	000001001101000	0.146	0.681	1	224.17	399729	397547	1.00		12	247
-0.467;0.767	-0.724;0.904	000001011011000	0.134	0.669	1	218.83	399870	397575	1.00		41	1815
0.573;2.568	-0.360;0.675	000001000010000	0.476	0.862	1	172.64	399962	397598	1.00		70	140
-1.072;-0.082	-0.431;0.776	100000001000000	0.018	0.448	1	237.95	399708	397611	1.00		4	718
#	-1.039;0.265	101001011011101	0.102	0.633	1	219.06	399928	397614	0.50		13	1879
-0.783;0.648	-1.929;-0.353	001001001001101	0.148	0.682	1	212.69	399950	397659	1.00		62	723
-0.985;0.648	-1.593;-0.134	001001001001101	0.090	0.617	1	230.40	399950	397659	1.00		62	1147
0.172;2.598	-0.506;0.112	000001011010100	0.366	0.818	2	199.11	399902	397725	1.00		40	364
#	-0.506;0.889	000001011010100	0.075	0.596	1	217.90	399902	397725	0.50		40	1781
-0.378;0.327	-1.108;0.234	001001011011101	0.297	0.785	1	246.84	399830	397733	1.00		6	965
-1.033;-0.023	-0.328;0.346	110001001001000	0.140	0.675	1	247.19	399951	397740	1.00		52	487
-0.707;0.150	-0.848;0.014	001101011011100	0.111	0.645	1	244.16	399840	397743	1.00		4	859
#	0.053;1.650	100001010010010	0.097	0.627	1	185.43	399947	397746	0.50		109	749
-0.686;-0.067	0.353;1.812	000000000010010	0.094	0.623	1	189.69	399953	397755	1.00		22	105
#	-0.950;-0.030	001101001001000	0.035	0.511	1	218.80	399885	397788	0.50		6	1324
0.674;2.568	-0.303;0.675	000001000010000	0.784	0.952	1	159.51	399962	397808	1.00		60	70
#	-0.360;0.636	000001000010000	0.030	0.497	1	227.81	399962	397808	0.50		69	1308
-0.780;0.074	0.127;1.277	000000000010010	0.031	0.498	1	205.25	399953	397856	1.00		39	315
#	-1.321;-0.134	001001001001101	0.078	0.600	1	220.12	399950	397916	0.50		56	1078
