Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)	TP	TN	OverGenAcc
35000	145	200	0.013	0.975	0.13	0.89	1.342	0.633	0.123
36000	145	200	0.013	0.975	0.12	0.91	1.346	0.629	0.037
37000	145	200	0.013	0.974	0.12	0.94	1.342	0.632	0.000
38000	140	200	0.019	0.962	0.10	0.97	1.343	0.619	0.018
39000	140	200	0.018	0.965	0.10	1.00	1.338	0.627	0.000
40000	138	200	0.017	0.966	0.10	1.02	1.347	0.619	0.000
41000	137	200	0.016	0.968	0.11	1.05	1.349	0.619	0.000
42000	137	200	0.014	0.972	0.11	1.07	1.344	0.628	0.048
43000	133	200	0.014	0.972	0.10	1.10	1.347	0.625	0.033
44000	135	200	0.009	0.982	0.10	1.13	1.347	0.635	0.029
45000	129	200	0.011	0.979	0.11	1.16	1.343	0.636	0.000
46000	135	200	0.012	0.976	0.12	1.18	1.343	0.633	0.000
47000	138	200	0.013	0.975	0.12	1.21	1.346	0.629	0.000
48000	136	200	0.009	0.983	0.12	1.24	1.354	0.629	0.000
49000	135	200	0.009	0.982	0.12	1.27	1.348	0.634	0.037
50000	138	200	0.009	0.982	0.12	1.30	1.345	0.637	0.032
51000	139	200	0.009	0.982	0.12	1.32	1.345	0.637	0.029
52000	141	200	0.008	0.984	0.12	1.35	1.348	0.636	0.035
53000	140	200	0.011	0.979	0.14	1.38	1.345	0.634	0.000
54000	145	200	0.009	0.983	0.14	1.42	1.342	0.641	0.000
55000	145	200	0.009	0.982	0.13	1.44	1.35	0.632	0.000
56000	144	200	0.009	0.982	0.13	1.47	1.351	0.631	0.067
57000	151	200	0.009	0.982	0.13	1.50	1.346	0.636	0.000
58000	154	200	0.009	0.982	0.14	1.53	1.348	0.634	0.045
59000	136	200	0.008	0.984	0.12	1.57	1.347	0.637	0.000
60000	145	200	0.009	0.982	0.12	1.59	1.342	0.64	0.030
61000	143	200	0.009	0.983	0.12	1.62	1.344	0.639	0.000
62000	144	200	0.008	0.984	0.12	1.65	1.345	0.639	0.042
63000	145	200	0.009	0.983	0.13	1.67	1.356	0.627	0.048
64000	145	200	0.009	0.982	0.12	1.70	1.346	0.636	0.000
65000	143	200	0.009	0.982	0.12	1.72	1.344	0.638	0.023
66000	144	200	0.009	0.982	0.12	1.75	1.347	0.635	0.000
67000	143	200	0.008	0.984	0.12	1.77	1.346	0.638	0.000
68000	143	200	0.009	0.982	0.12	1.80	1.345	0.637	0.068
69000	146	200	0.007	0.985	0.12	1.83	1.344	0.641	0.000
70000	146	200	0.009	0.983	0.13	1.86	1.352	0.631	0.000
71000	149	200	0.009	0.982	0.12	1.89	1.35	0.632	0.049
72000	152	200	0.009	0.982	0.12	1.91	1.344	0.638	0.027
73000	152	200	0.009	0.982	0.12	1.95	1.347	0.635	0.000
74000	150	200	0.008	0.984	0.12	1.97	1.347	0.637	0.000
75000	146	200	0.009	0.982	0.12	2.00	1.344	0.638	0.063
76000	143	200	0.009	0.983	0.11	2.03	1.342	0.641	0.000
77000	146	200	0.008	0.984	0.12	2.06	1.348	0.636	0.000
78000	147	200	0.009	0.983	0.12	2.09	1.353	0.63	0.000
79000	147	200	0.009	0.982	0.12	2.12	1.344	0.638	0.000
80000	148	200	0.01	0.98	0.13	2.15	1.349	0.631	0.046
81000	145	200	0.009	0.982	0.12	2.19	1.348	0.634	0.013
82000	136	200	0.011	0.977	0.12	2.21	1.343	0.634	0.000
83000	139	200	0.012	0.976	0.12	2.24	1.345	0.631	0.000
84000	144	200	0.011	0.978	0.12	2.27	1.344	0.634	0.000
85000	142	200	0.011	0.977	0.12	2.30	1.353	0.624	0.042
86000	142	200	0.011	0.979	0.12	2.33	1.349	0.63	0.000
87000	142	200	0.009	0.982	0.12	2.35	1.345	0.637	0.000
88000	140	200	0.009	0.982	0.12	2.38	1.348	0.634	0.150
89000	142	200	0.008	0.984	0.11	2.41	1.346	0.638	0.000
90000	145	200	0.009	0.982	0.12	2.45	1.345	0.637	0.022
91000	144	200	0.009	0.983	0.11	2.48	1.34	0.643	0.011
92000	144	200	0.007	0.985	0.11	2.51	1.35	0.635	0.011
93000	142	200	0.009	0.982	0.12	2.55	1.351	0.631	0.011
94000	145	200	0.009	0.982	0.11	2.58	1.346	0.636	0.000
95000	149	200	0.009	0.982	0.12	2.61	1.348	0.634	0.019
96000	148	200	0.009	0.983	0.12	2.65	1.347	0.636	0.000
97000	152	200	0.009	0.983	0.13	2.69	1.344	0.639	0.000
98000	151	200	0.009	0.983	0.13	2.72	1.342	0.641	0.000
99000	147	200	0.008	0.984	0.13	2.74	1.346	0.638	0.000
100000	145	200	0.009	0.983	0.13	2.78	1.355	0.628	0.000
101000	144	200	0.009	0.982	0.12	2.80	1.348	0.634	0.000
102000	146	200	0.009	0.982	0.12	2.84	1.344	0.638	0.000
103000	150	200	0.009	0.982	0.11	2.87	1.346	0.636	0.000
104000	143	200	0.008	0.984	0.11	2.90	1.347	0.637	0.000
105000	137	200	0.009	0.982	0.11	2.93	1.346	0.636	0.000
106000	141	200	0.009	0.983	0.12	2.96	1.341	0.642	0.000
107000	140	200	0.007	0.985	0.11	2.99	1.351	0.634	0.060
108000	140	200	0.009	0.982	0.12	3.02	1.351	0.631	0.000
109000	139	200	0.009	0.982	0.12	3.05	1.346	0.636	0.000
110000	137	200	0.009	0.982	0.12	3.07	1.348	0.634	0.000
111000	143	200	0.008	0.984	0.12	3.10	1.346	0.638	0.000
112000	139	200	0.009	0.981	0.11	3.12	1.341	0.64	0.000
113000	141	200	0.009	0.983	0.11	3.15	1.345	0.638	0.083
114000	140	200	0.008	0.984	0.11	3.18	1.344	0.64	0.013
115000	142	200	0.009	0.983	0.12	3.20	1.356	0.627	0.061
116000	143	200	0.009	0.982	0.12	3.23	1.346	0.636	0.014
117000	149	200	0.009	0.982	0.13	3.26	1.345	0.637	0.000
118000	149	200	0.009	0.982	0.12	3.29	1.347	0.635	0.021
119000	149	200	0.009	0.984	0.13	3.32	1.344	0.639	0.000
120000	151	200	0.008	0.984	0.13	3.35	1.346	0.638	0.000
121000	149	200	0.006	0.987	0.13	3.38	1.343	0.644	0.000
122000	152	200	0.009	0.983	0.14	3.41	1.349	0.632	0.000
123000	151	200	0.015	0.972	0.12	3.44	1.331	0.638	0.012
124000	147	200	0.009	0.985	0.12	3.47	1.342	0.641	0.000
125000	143	200	0.009	0.985	0.13	3.50	1.345	0.637	0.000
126000	148	200	0.009	0.983	0.13	3.53	1.341	0.64	0.000
127000	150	200	0.009	0.985	0.14	3.56	1.342	0.641	0.000
128000	151	200	0.009	0.985	0.15	3.59	1.338	0.644	0.000
129000	147	200	0.008	0.987	0.12	3.63	1.346	0.638	0.000
130000	141	200	0.009	0.986	0.12	3.66	1.35	0.633	0.000
131000	142	200	0.008	0.985	0.13	3.69	1.343	0.641	0.000
132000	146	200	0.007	0.985	0.13	3.72	1.348	0.637	0.089
133000	143	200	0.007	0.986	0.13	3.75	1.348	0.638	0.000
134000	143	200	0.007	0.986	0.13	3.77	1.344	0.642	0.029
135000	147	200	0.007	0.985	0.12	3.80	1.345	0.64	0.000
136000	152	200	0.006	0.987	0.14	3.83	1.344	0.643	0.000
137000	153	200	0.007	0.986	0.14	3.86	1.352	0.634	0.000
138000	151	200	0.007	0.985	0.12	3.89	1.349	0.636	0.000
139000	153	200	0.007	0.985	0.12	3.92	1.345	0.64	0.035
140000	154	200	0.007	0.985	0.12	3.96	1.349	0.636	0.000
141000	154	200	0.006	0.987	0.12	3.99	1.345	0.642	0.000
142000	151	200	0.007	0.985	0.12	4.02	1.346	0.639	0.000
143000	154	200	0.007	0.985	0.12	4.05	1.34	0.645	0.000
144000	156	200	0.006	0.988	0.12	4.08	1.35	0.638	0.000
145000	161	200	0.007	0.985	0.10	4.10	1.351	0.634	0.000
146000	162	200	0.007	0.985	0.12	4.14	1.346	0.639	0.037
147000	163	200	0.007	0.985	0.11	4.17	1.348	0.637	0.086
148000	154	200	0.007	0.986	0.11	4.21	1.347	0.639	0.000
149000	150	200	0.007	0.986	0.10	4.24	1.343	0.643	0.000
150000	155	200	0.007	0.985	0.10	4.27	1.343	0.642	0.000
151000	155	200	0.006	0.987	0.09	4.31	1.346	0.641	0.000
152000	150	200	0.007	0.986	0.09	4.34	1.355	0.631	0.000
153000	153	200	0.007	0.985	0.10	4.37	1.347	0.638	0.000
154000	149	200	0.007	0.985	0.10	4.41	1.344	0.641	0.000
155000	151	200	0.007	0.985	0.11	4.44	1.346	0.639	0.000
156000	154	200	0.006	0.987	0.09	4.47	1.348	0.639	0.000
157000	150	200	0.007	0.985	0.10	4.50	1.345	0.64	0.000
158000	152	200	0.007	0.985	0.10	4.54	1.341	0.644	0.000
159000	154	200	0.006	0.988	0.09	4.57	1.352	0.636	0.000
160000	150	200	0.007	0.985	0.09	4.60	1.351	0.634	0.000
161000	149	200	0.007	0.985	0.09	4.63	1.345	0.64	0.000
162000	153	200	0.007	0.985	0.08	4.66	1.348	0.637	0.000
163000	147	200	0.006	0.987	0.08	4.69	1.346	0.641	0.042
164000	146	200	0.007	0.985	0.08	4.72	1.343	0.642	0.000
165000	152	200	0.007	0.985	0.09	4.75	1.344	0.641	0.000
166000	156	200	0.006	0.987	0.08	4.78	1.345	0.642	0.000
167000	151	200	0.007	0.986	0.09	4.81	1.356	0.63	0.000
168000	146	200	0.007	0.985	0.08	4.84	1.345	0.64	0.000
169000	142	200	0.007	0.985	0.09	4.88	1.346	0.639	0.023
170000	146	200	0.007	0.985	0.09	4.90	1.347	0.638	0.003
171000	142	200	0.006	0.987	0.09	4.94	1.345	0.642	0.070
172000	139	200	0.007	0.985	0.09	4.97	1.346	0.639	0.000
173000	145	200	0.006	0.987	0.10	5.00	1.343	0.644	0.000
174000	146	200	0.007	0.986	0.10	5.02	1.353	0.633	0.000
175000	146	200	0.007	0.985	0.09	5.05	1.349	0.636	0.000
176000	150	200	0.007	0.985	0.09	5.08	1.344	0.641	0.000
177000	151	200	0.007	0.985	0.09	5.11	1.348	0.637	0.000
178000	152	200	0.006	0.987	0.09	5.14	1.347	0.64	0.022
179000	154	200	0.007	0.985	0.10	5.17	1.344	0.641	0.000
180000	152	200	0.007	0.985	0.10	5.20	1.341	0.644	0.000
181000	153	200	0.006	0.987	0.10	5.24	1.349	0.638	0.000
182000	155	200	0.007	0.986	0.10	5.27	1.353	0.633	0.000
183000	158	200	0.007	0.985	0.10	5.30	1.344	0.641	0.022
184000	161	200	0.007	0.985	0.11	5.33	1.348	0.637	0.000
185000	156	200	0.007	0.986	0.10	5.36	1.348	0.638	0.042
186000	153	200	0.007	0.986	0.10	5.39	1.344	0.642	0.000
187000	148	200	0.007	0.985	0.09	5.42	1.344	0.641	0.000
188000	152	200	0.006	0.987	0.09	5.45	1.345	0.642	0.011
189000	152	200	0.007	0.986	0.08	5.47	1.352	0.634	0.032
190000	156	200	0.007	0.985	0.09	5.50	1.348	0.637	0.000
191000	160	200	0.007	0.985	0.09	5.53	1.346	0.639	0.000
192000	156	200	0.007	0.985	0.10	5.56	1.348	0.637	0.000
193000	156	200	0.006	0.987	0.09	5.59	1.346	0.641	0.000
194000	149	200	0.007	0.985	0.07	5.61	1.345	0.64	0.011
195000	151	200	0.007	0.985	0.07	5.64	1.341	0.644	0.000
196000	149	200	0.006	0.988	0.07	5.66	1.349	0.639	0.000
197000	145	200	0.007	0.985	0.07	5.68	1.351	0.634	0.027
198000	144	200	0.007	0.985	0.07	5.71	1.347	0.638	0.000
199000	143	200	0.007	0.985	0.08	5.73	1.348	0.637	0.012
200000	143	200	0.006	0.987	0.08	5.75	1.347	0.64	0.000
