att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.812;-0.298	-1.260;-0.109	000001001101000	0.074	0.594	1	194.53	399729	394137	1.00		24	897
-0.909;-0.264	-0.565;0.144	110101001001000	0.133	0.668	1	200.75	399876	394250	1.00		65	1010
-0.634;0.148	-0.721;0.161	101001011011100	0.242	0.753	1	233.55	399903	394276	1.00		41	2085
-0.408;0.087	#	001001001001100	0.063	0.575	2	224.72	399882	394290	0.50		56	2365
-1.142;-0.150	-0.212;0.593	100001001001000	0.117	0.652	2	200.48	399913	394321	1.00		16	882
-0.905;0.401	#	110001001001000	0.035	0.510	1	207.09	399951	394359	0.50		136	4647
-0.624;-0.128	#	100101001111000	0.113	0.647	1	206.51	399985	394393	0.50		16	1746
-0.523;0.277	#	001001011001100	0.077	0.598	1	223.39	399425	394412	0.50		16	3431
-0.245;0.925	#	000001001001101	0.048	0.546	2	207.10	399992	394425	0.50		255	3941
-0.080;1.082	-0.579;0.632	000001011010101	0.193	0.719	1	219.22	399904	394442	1.00		79	2465
-0.048;0.466	-1.991;1.970	000001011011000	0.137	0.672	1	213.66	399870	394455	1.00		95	2218
-0.237;0.620	-0.612;0.030	000001011011101	0.538	0.883	3	238.23	399986	394456	1.00		285	1569
-1.110;-0.015	-0.522;0.216	100101001101000	0.099	0.630	1	215.22	399929	394504	1.00		62	1576
-0.458;0.520	-1.198;-0.189	001001001001101	0.241	0.752	1	228.14	399950	394540	1.00		146	1847
-0.253;0.708	-0.014;1.040	000001100010000	0.049	0.547	1	195.79	399958	394550	1.00		148	1587
#	-0.042;1.040	000001100010000	0.029	0.492	1	181.75	399958	394582	0.50		147	2199
0.243;2.438	#	000001010010100	0.115	0.649	3	190.55	399979	394670	0.50		113	1624
-0.399;-0.010	-0.542;0.272	100001011011100	0.506	0.873	2	240.20	399998	394780	1.00		364	962
-0.634;0.147	-1.185;0.161	101001011011100	0.200	0.725	1	230.95	399903	394800	1.00		37	2158
0.776;1.446	-1.063;0.608	000001000000000	0.272	0.771	2	161.33	399994	394826	1.00		60	192
-0.368;0.318	1.129;5.215	000000000010010	0.008	0.609	1	200.36	394847	394847	1.00		0	0
#	0.353;1.007	000000000010010	0.043	0.533	1	161.86	399953	394847	0.50		94	966
-0.171;0.901	#	000001001000100	0.035	0.510	2	210.90	399942	394857	0.50		66	3245
#	-0.612;0.155	000001011011101	0.138	0.673	2	217.53	399986	394906	0.50		263	2976
#	-0.612;0.030	000001011011101	0.136	0.671	1	216.16	399986	394906	0.50		263	2568
#	-0.650;0.139	001101011011100	0.093	0.622	1	217.51	399840	394947	0.50		7	3012
-0.399;0.330	-0.542;0.130	100001011011100	0.532	0.881	3	240.20	399998	394948	1.00		409	1478
-0.502;0.145	0.097;0.671	100001010010010	0.416	0.839	3	203.51	399947	394950	1.00		249	672
0.701;1.446	#	000001000000000	0.191	0.718	1	155.56	399994	394969	0.50		65	226
-0.909;-0.264	0.144;0.337	110101001001000	0.037	0.517	1	164.25	394983	394983	1.00		0	58
0.175;0.708	-1.150;0.203	000001011010100	0.316	0.794	1	219.64	399902	395009	1.00		91	1030
#	0.565;4.961	000000000010010	0.079	0.601	2	146.62	399953	395060	0.50		91	425
-0.706;0.646	-0.984;0.301	100001011011101	0.181	0.711	1	219.89	399982	395147	1.00		208	3381
-0.502;0.212	0.097;0.698	100001010010010	0.342	0.807	1	199.87	399947	395157	1.00		242	739
0.302;0.634	#	000001001000101	0.043	0.534	1	197.69	399987	395159	0.50		34	839
-1.087;0.170	-0.011;0.890	100001000000000	0.033	0.505	3	193.33	399452	395173	1.00		21	1117
-0.909;-0.264	-1.338;0.337	110101001001000	0.074	0.595	3	189.32	399876	395232	1.00		55	1160
#	-0.479;0.288	100101001011000	0.102	0.633	1	215.36	399878	395244	0.50		20	2701
-0.810;0.572	-0.028;0.489	100001010010000	0.171	0.703	3	207.86	399770	395277	1.00		13	1160
-0.533;0.205	#	100001010010010	0.045	0.538	1	224.64	399947	395376	0.50		229	2573
-0.376;1.014	#	000001011011101	0.132	0.667	1	208.38	399986	395442	0.50		237	3639
#	0.353;5.534	000000000010010	0.044	0.534	1	161.86	399953	395445	0.50		84	854
-1.037;-0.275	-0.966;-0.219	000100000100000	0.029	0.492	2	192.61	399997	395469	1.00		27	672
0.701;1.966	-1.135;-0.120	000001000000000	0.467	0.859	1	163.04	399994	395474	1.00		53	92
-0.706;1.051	#	100001011011101	0.092	0.621	2	202.72	399982	395510	0.50		189	4301
0.175;0.708	-0.393;0.163	000001011010100	0.491	0.867	2	223.11	399822	395521	1.00		61	507
#	0.646;1.204	000010000010000	0.220	0.739	3	144.57	399983	395551	0.50		107	271
0.242;0.458	#	001001001000100	0.018	0.447	1	199.60	395555	395555	0.50		0	684
0.020;1.093	-0.060;0.039	000001010010000	0.222	0.740	1	222.68	399948	395557	1.00		28	148
-0.523;0.212	0.097;0.698	100001010010010	0.328	0.800	1	199.86	399947	395558	1.00		219	682
-0.905;0.401	-0.436;0.503	110001001001000	0.065	0.579	1	213.47	399951	395585	1.00		109	2283
#	-1.748;-0.298	000001001001101	0.094	0.624	3	209.97	399992	395620	0.50		201	1691
#	0.295;1.062	000000000010000	0.020	0.456	1	160.69	399978	395632	0.50		26	903
0.020;1.111	0.115;0.635	000001010010000	0.253	0.760	1	194.47	399995	395655	1.00		70	533
-0.692;-0.083	-1.112;-0.383	001001001100000	0.168	0.700	6	206.17	399901	395707	1.00		38	520
#	-0.679;0.155	000001011011101	0.129	0.664	1	217.55	399986	395723	0.50		219	2656
-0.413;0.212	0.097;0.698	100001010010010	0.394	0.830	2	200.45	399947	395727	1.00		212	598
-0.706;1.511	-0.984;0.146	100001011011101	0.152	0.686	2	213.00	399982	395752	1.00		181	2884
-0.204;0.460	#	000001011011100	0.177	0.707	1	217.08	399993	395763	0.50		151	2223
#	-1.084;-0.183	000001011010101	0.063	0.575	1	209.17	399904	395840	0.50		53	2007
0.026;1.302	-0.261;0.635	000001010010000	0.202	0.726	1	208.58	399995	395857	1.00		95	1056
#	0.352;1.326	000010000010000	0.023	0.469	1	161.86	399983	395889	0.50		107	773
#	-0.916;0.138	101101001101000	0.035	0.511	2	211.55	399453	395958	0.50		6	2889
-0.374;1.850	#	000001011011000	0.118	0.652	1	208.04	399870	396023	0.50		68	3156
-0.200;0.925	-1.748;-0.298	000001001001101	0.269	0.769	1	219.97	399992	396029	1.00		187	947
-0.247;1.051	-0.755;0.301	100001011011101	0.298	0.785	1	218.26	399982	396093	1.00		164	1974
-0.399;0.592	-0.542;0.272	100001011011100	0.467	0.859	1	233.65	399998	396103	1.00		335	1638
-0.171;0.901	-1.660;0.715	000001001000100	0.045	0.538	3	218.35	399942	396109	1.00		49	2331
-0.909;-0.264	-0.889;0.337	110101001001000	0.075	0.595	1	189.47	399876	396120	1.00		45	939
-0.764;0.444	-0.469;0.759	100001011011000	0.156	0.690	1	207.77	399991	396180	1.00		63	2354
0.694;6.272	-0.721;1.346	000001000010000	0.632	0.912	1	156.94	399962	396200	1.00		112	152
-0.528;0.500	-1.081;-0.468	001001001000100	0.211	0.733	2	218.33	399749	396203	1.00		22	670
#	0.386;0.903	000010000010000	0.026	0.482	1	162.91	399983	396223	0.50		97	655
#	-0.126;0.410	000001011011000	0.171	0.703	1	207.25	399870	396264	0.50		62	1147
-0.376;0.818	-0.289;0.155	000001011011101	0.413	0.838	1	229.92	399986	396266	1.00		96	904
0.701;1.446	-1.063;-0.225	000001000000000	0.469	0.859	1	160.98	399994	396300	1.00		37	64
-0.399;-0.010	#	100001011011100	0.198	0.723	2	220.16	399998	396320	0.50		257	1205
-0.706;1.051	-0.984;0.301	100001011011101	0.152	0.686	2	213.66	399982	396333	1.00		156	2765
#	-0.925;0.110	001101001011100	0.070	0.587	1	211.55	399839	396344	0.50		6	2553
#	-0.889;0.337	110101001001000	0.033	0.506	2	207.75	399876	396347	0.50		41	2906
#	-0.003;0.572	000001010010000	0.100	0.631	2	201.44	399995	396358	0.50		70	1064
-1.173;0.141	-2.537;-0.506	000001001000000	0.052	0.554	1	201.00	399865	396370	1.00		35	523
-0.470;0.067	-1.473;-0.648	001001001000000	0.291	0.781	1	211.62	399989	396377	1.00		36	242
#	-0.876;-0.183	000001011010101	0.064	0.578	1	209.18	399904	396409	0.50		46	1694
-0.399;0.229	#	100001011011100	0.214	0.734	1	225.02	399998	396413	0.50		305	1797
#	-0.542;0.339	100001011011100	0.199	0.724	3	212.16	399998	396413	0.50		305	2210
-0.220;0.078	#	110101001011000	0.058	0.566	1	234.57	396469	396469	0.50		0	982
#	-0.861;0.576	000001010010000	0.026	0.482	1	207.52	399995	396556	0.50		84	3122
#	-0.856;0.064	101001011011101	0.105	0.637	3	211.55	399928	396560	0.50		19	2280
-0.200;0.884	-0.992;-0.341	000001001001101	0.280	0.775	1	220.83	399992	396589	1.00		157	747
#	-1.414;-0.225	001001001000000	0.026	0.480	1	209.17	399989	396648	0.50		31	1514
0.514;6.272	-0.721;0.763	000001000010000	0.284	0.778	1	174.49	399962	396707	1.00		109	327
-0.518;0.548	-0.984;0.301	100001011011101	0.263	0.766	1	229.00	399982	396737	1.00		135	1954
0.048;0.396	-0.889;0.069	001001011011100	0.325	0.799	1	230.41	396749	396749	1.00		0	479
-1.518;-0.386	-0.159;0.946	100000000000000	0.085	0.611	1	176.78	399996	396769	1.00		58	223
0.175;0.708	-1.303;0.203	000001011010100	0.317	0.794	1	219.64	399902	396770	1.00		59	669
0.020;0.657	-0.003;0.635	000001010010000	0.232	0.746	1	209.54	399995	396779	1.00		52	435
-0.257;0.367	-0.679;0.155	000001011011101	0.546	0.886	1	242.61	399986	396797	1.00		153	950
#	-0.428;0.339	100001011011100	0.233	0.748	1	209.56	399998	396828	0.50		274	1718
-0.707;0.748	-0.238;0.529	100001011011000	0.224	0.741	1	209.03	399991	396850	1.00		52	1353
-0.634;0.147	-1.623;0.161	101001011011100	0.201	0.725	2	230.95	399903	396869	1.00		23	1300
#	-1.379;0.281	000001011011100	0.123	0.658	1	212.62	399993	396910	0.50		112	2432
-0.537;0.224	-0.542;0.272	100001011011100	0.429	0.844	1	239.23	399998	396940	1.00		264	1037
-0.163;1.113	0.701;1.204	000010000010000	0.365	0.818	2	144.66	399983	396949	1.00		65	117
#	-1.991;0.410	000001011011000	0.089	0.616	1	207.75	399870	396963	0.50		50	2533
-0.080;1.082	-0.876;-0.183	000001011010101	0.257	0.762	1	220.73	399904	396975	1.00		39	746
#	-1.614;-0.098	000101001101000	0.040	0.526	1	210.30	399785	396989	0.50		20	1652
#	0.136;1.226	100001000010010	0.097	0.627	1	174.30	399970	397031	0.50		77	845
#	0.097;0.783	100001010010010	0.120	0.655	1	180.34	399947	397151	0.50		140	842
-0.334;0.333	-0.469;0.529	100001011011000	0.349	0.810	1	232.03	399991	397165	1.00		49	1045
-1.103;-0.914	-0.556;0.632	110000000000000	0.132	0.667	1	113.75	397206	397206	1.00		0	8
-0.014;1.374	-0.097;0.996	000001110010000	0.100	0.631	1	192.30	399887	397207	1.00		19	739
0.694;6.742	-0.351;0.684	000001000010000	0.838	0.965	1	163.64	399962	397247	1.00		69	77
-0.895;0.570	-1.198;-0.189	001001001001101	0.103	0.635	1	213.94	399950	397261	1.00		74	1206
-0.470;0.067	-1.480;-0.139	001001001000000	0.066	0.580	2	234.59	399989	397319	1.00		25	622
-0.253;1.299	-0.139;1.040	000001100010000	0.047	0.543	1	191.76	399958	397321	1.00		73	1026
0.171;0.948	-0.852;0.490	000001010010100	0.187	0.715	1	207.90	399979	397343	1.00		57	719
-0.524;0.638	-1.660;0.715	000001001000100	0.042	0.531	1	223.28	399942	397409	1.00		34	2008
0.199;1.764	#	000001011010100	0.131	0.666	1	193.78	399902	397435	0.50		48	861
0.701;1.446	-1.135;-0.120	000001000000000	0.485	0.865	1	163.01	399994	397470	1.00		31	52
0.701;1.966	-1.157;-0.448	000001000000000	1.000	1.000	1	144.65	399994	397470	1.00		27	27
#	-1.198;-0.189	001001001001101	0.084	0.609	2	209.17	399950	397512	0.50		67	1193
0.701;2.089	#	000001000000000	0.192	0.719	1	155.56	399994	397571	0.50		33	109
-0.014;0.691	#	000001110010000	0.049	0.547	1	211.68	399887	397593	0.50		18	1086
-0.703;0.021	-0.900;0.288	100101001011000	0.114	0.648	1	214.62	399878	397620	1.00		10	953
0.701;2.089	-0.618;0.608	000001000000000	0.199	0.724	1	165.80	399944	397622	1.00		14	81
-0.403;0.073	0.097;0.698	100001010010010	0.477	0.863	1	199.42	399947	397655	1.00		105	256
-0.521;0.708	-1.150;0.203	000001011010100	0.170	0.702	1	227.55	399902	397725	1.00		40	1392
-0.992;0.436	-0.864;0.535	100101011011100	0.109	0.642	1	212.39	399854	397757	1.00		9	1691
-0.872;-0.148	-1.039;-0.502	000001001100000	0.142	0.677	2	187.40	399855	397758	1.00		9	201
-1.001;-0.914	-0.556;0.632	110000000000000	0.132	0.667	1	111.50	397791	397791	1.00		0	6
0.514;6.272	-0.423;0.511	000001000010000	0.392	0.829	1	183.18	399962	397808	1.00		67	161
#	0.352;0.903	000010000010000	0.022	0.467	1	162.96	399983	397835	0.50		56	402
-0.122;0.985	-0.039;0.221	000001011010000	0.312	0.792	1	221.35	399939	397842	1.00		12	210
-0.403;0.212	#	100001010010010	0.059	0.569	1	225.02	399947	397850	0.50		105	1043
#	-0.436;0.207	110001001001000	0.058	0.566	1	213.52	399951	397854	0.50		51	1070
-0.706;0.646	#	100001011011101	0.107	0.640	1	207.60	399982	397885	0.50		90	1882
-0.013;0.710	#	000001011011100	0.178	0.708	1	211.68	399993	397927	0.50		74	940
-0.010;0.527	-0.542;0.272	100001011011100	0.462	0.857	1	234.51	399860	397929	1.00		32	451
-0.566;0.646	#	100001011011101	0.137	0.672	1	216.48	399982	397943	0.50		88	1700
-0.323;0.629	-0.766;0.281	000001011011100	0.397	0.831	1	230.57	399993	397972	1.00		72	987
-0.858;0.075	-0.804;-0.095	001101001111000	0.071	0.588	2	212.22	399379	397981	1.00		3	656
-0.245;0.884	-0.992;-0.540	000001001001101	0.295	0.783	1	208.38	399963	397987	1.00		72	256
-2.041;-0.488	-1.266;-0.307	000000000100000	0.081	0.604	1	174.12	399971	398012	1.00		34	139
-0.709;-0.099	-0.916;0.138	101101001101000	0.119	0.654	1	210.89	399453	398055	1.00		2	560
-0.287;0.378	#	100001001011100	0.159	0.692	1	222.06	399461	398063	0.50		4	1081
-0.914;-0.527	-0.556;0.632	110000000000000	0.044	0.534	1	177.48	399965	398096	1.00		32	170
-0.927;0.381	0.565;4.961	000000000010010	0.110	0.643	1	157.95	399953	398111	1.00		34	123
-0.555;0.588	0.353;4.961	000000000010010	0.050	0.550	1	168.48	399953	398111	1.00		34	316
0.020;1.093	-0.827;0.635	000001010010000	0.098	0.629	1	211.70	399995	398122	1.00		49	793
#	-0.230;0.709	001001011001101	0.017	0.443	1	199.90	398130	398130	0.50		0	957
0.199;1.764	-1.303;0.203	000001011010100	0.229	0.744	1	206.70	399902	398168	1.00		33	433
0.694;6.789	-0.423;0.511	000001000010000	0.815	0.960	2	166.98	399962	398170	1.00		44	50
