Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)	TP	TN	OverGenAcc
46000	149	200	0.021	0.959	0.13	1.33	1.343	0.616	0.017
47000	151	200	0.019	0.961	0.13	1.36	1.346	0.615	0.089
48000	152	200	0.018	0.963	0.15	1.39	1.354	0.609	0.065
49000	152	200	0.021	0.959	0.15	1.42	1.348	0.611	0.006
50000	156	200	0.021	0.959	0.16	1.45	1.345	0.614	0.000
51000	155	200	0.021	0.958	0.15	1.48	1.345	0.613	0.079
52000	149	200	0.019	0.961	0.15	1.50	1.348	0.613	0.099
53000	151	200	0.021	0.958	0.14	1.53	1.345	0.613	0.000
54000	157	200	0.02	0.96	0.14	1.55	1.342	0.618	0.000
55000	154	200	0.018	0.963	0.13	1.57	1.35	0.613	0.000
56000	160	200	0.019	0.961	0.14	1.60	1.351	0.61	0.000
57000	160	200	0.021	0.958	0.13	1.63	1.346	0.612	0.000
58000	161	200	0.021	0.959	0.12	1.66	1.348	0.611	0.000
59000	156	200	0.02	0.96	0.12	1.69	1.347	0.613	0.000
60000	157	200	0.021	0.959	0.11	1.73	1.342	0.617	0.000
61000	153	200	0.02	0.96	0.10	1.76	1.344	0.616	0.072
62000	151	200	0.019	0.961	0.11	1.78	1.345	0.616	0.013
63000	153	200	0.018	0.963	0.12	1.81	1.356	0.607	0.039
64000	154	200	0.021	0.958	0.12	1.84	1.346	0.612	0.000
65000	154	200	0.021	0.959	0.12	1.86	1.344	0.615	0.000
66000	156	200	0.021	0.958	0.12	1.88	1.347	0.611	0.000
67000	155	200	0.019	0.961	0.14	1.92	1.346	0.615	0.031
68000	152	200	0.021	0.958	0.13	1.95	1.345	0.613	0.018
69000	151	200	0.019	0.962	0.14	1.98	1.344	0.618	0.052
70000	152	200	0.019	0.961	0.14	2.01	1.352	0.609	0.040
71000	152	200	0.019	0.961	0.14	2.04	1.35	0.611	0.000
72000	147	200	0.02	0.96	0.13	2.07	1.344	0.616	0.042
73000	149	200	0.019	0.961	0.11	2.09	1.347	0.614	0.000
74000	143	200	0.018	0.965	0.11	2.12	1.347	0.618	0.000
75000	146	200	0.018	0.965	0.12	2.15	1.344	0.621	0.000
76000	145	200	0.017	0.966	0.11	2.18	1.342	0.624	0.054
77000	140	200	0.016	0.968	0.10	2.20	1.348	0.62	0.026
78000	143	200	0.017	0.966	0.11	2.23	1.353	0.613	0.021
79000	146	200	0.018	0.964	0.12	2.26	1.344	0.62	0.040
80000	143	200	0.018	0.965	0.12	2.28	1.349	0.616	0.156
81000	149	200	0.018	0.965	0.12	2.31	1.348	0.617	0.082
82000	155	200	0.017	0.966	0.12	2.35	1.343	0.623	0.000
83000	161	200	0.018	0.965	0.13	2.38	1.345	0.62	0.000
84000	163	200	0.015	0.97	0.14	2.41	1.344	0.626	0.029
85000	164	200	0.015	0.969	0.13	2.44	1.353	0.616	0.000
86000	163	200	0.016	0.968	0.12	2.46	1.349	0.619	0.000
87000	158	200	0.018	0.964	0.12	2.49	1.345	0.619	0.000
88000	154	200	0.018	0.965	0.12	2.52	1.348	0.617	0.032
89000	155	200	0.015	0.97	0.12	2.56	1.345	0.625	0.065
90000	159	200	0.015	0.971	0.12	2.58	1.345	0.626	0.000
91000	156	200	0.014	0.972	0.13	2.61	1.339	0.633	0.031
92000	150	200	0.011	0.979	0.13	2.64	1.348	0.631	0.040
93000	152	200	0.011	0.978	0.12	2.67	1.348	0.63	0.000
94000	154	200	0.012	0.976	0.13	2.69	1.343	0.633	0.139
95000	144	200	0.013	0.975	0.13	2.72	1.345	0.63	0.000
96000	145	200	0.011	0.977	0.12	2.75	1.344	0.633	0.000
97000	139	200	0.009	0.983	0.12	2.78	1.341	0.642	0.000
98000	145	200	0.007	0.985	0.12	2.80	1.339	0.646	0.000
99000	146	200	0.009	0.982	0.12	2.83	1.339	0.643	0.022
100000	143	200	0.009	0.982	0.12	2.86	1.348	0.634	0.000
101000	142	200	0.009	0.981	0.12	2.88	1.341	0.64	0.000
102000	147	200	0.009	0.981	0.13	2.91	1.337	0.644	0.000
103000	151	200	0.013	0.975	0.13	2.94	1.335	0.64	0.000
104000	154	200	0.01	0.98	0.14	2.97	1.338	0.642	0.000
105000	149	200	0.015	0.969	0.15	3.00	1.327	0.642	0.000
106000	146	200	0.013	0.974	0.14	3.03	1.327	0.647	0.000
107000	151	200	0.008	0.984	0.15	3.05	1.345	0.639	0.000
108000	146	200	0.009	0.982	0.14	3.09	1.345	0.637	0.015
109000	152	200	0.009	0.982	0.14	3.11	1.34	0.642	0.000
110000	147	200	0.007	0.986	0.13	3.13	1.346	0.64	0.088
111000	152	200	0.006	0.987	0.13	3.16	1.343	0.644	0.000
112000	151	200	0.009	0.982	0.13	3.19	1.336	0.646	0.049
113000	148	200	0.009	0.983	0.12	3.21	1.34	0.643	0.000
114000	147	200	0.008	0.984	0.14	3.24	1.339	0.645	0.000
115000	143	200	0.009	0.983	0.14	3.27	1.35	0.633	0.000
116000	147	200	0.009	0.982	0.14	3.30	1.34	0.642	0.000
117000	150	200	0.009	0.982	0.15	3.33	1.339	0.643	0.031
118000	148	200	0.009	0.983	0.14	3.36	1.342	0.641	0.000
119000	148	200	0.008	0.984	0.14	3.38	1.339	0.645	0.000
120000	147	200	0.009	0.983	0.14	3.41	1.341	0.642	0.000
121000	145	200	0.009	0.983	0.14	3.43	1.337	0.646	0.000
122000	142	200	0.009	0.983	0.14	3.46	1.347	0.636	0.089
123000	142	200	0.009	0.982	0.14	3.49	1.343	0.639	0.020
124000	147	200	0.009	0.983	0.14	3.52	1.34	0.643	0.000
125000	138	200	0.008	0.984	0.12	3.54	1.346	0.638	0.000
126000	142	200	0.009	0.983	0.12	3.57	1.346	0.637	0.042
127000	141	200	0.009	0.982	0.11	3.60	1.344	0.638	0.052
128000	140	200	0.007	0.985	0.11	3.63	1.339	0.646	0.027
129000	146	200	0.007	0.985	0.11	3.66	1.346	0.639	0.091
130000	139	200	0.008	0.984	0.10	3.69	1.353	0.631	0.000
131000	142	200	0.009	0.982	0.10	3.71	1.344	0.638	0.015
132000	144	200	0.009	0.982	0.11	3.74	1.348	0.634	0.000
133000	141	200	0.009	0.983	0.11	3.77	1.345	0.638	0.026
134000	139	200	0.009	0.983	0.11	3.80	1.343	0.64	0.026
135000	140	200	0.009	0.983	0.11	3.82	1.345	0.638	0.000
136000	139	200	0.009	0.983	0.11	3.85	1.344	0.639	0.000
137000	138	200	0.008	0.984	0.11	3.87	1.352	0.632	0.000
138000	139	200	0.009	0.983	0.11	3.90	1.349	0.634	0.000
139000	138	200	0.009	0.981	0.10	3.93	1.342	0.639	0.000
140000	140	200	0.009	0.982	0.10	3.95	1.346	0.636	0.020
141000	141	200	0.007	0.985	0.12	3.98	1.344	0.641	0.000
142000	135	200	0.009	0.982	0.11	4.01	1.346	0.636	0.000
143000	143	200	0.009	0.983	0.10	4.05	1.34	0.643	0.000
144000	146	200	0.007	0.985	0.11	4.07	1.348	0.637	0.000
145000	148	200	0.009	0.982	0.10	4.09	1.351	0.631	0.000
146000	144	200	0.014	0.972	0.10	4.12	1.346	0.626	0.000
147000	147	200	0.013	0.974	0.10	4.15	1.348	0.626	0.000
148000	146	200	0.009	0.983	0.11	4.18	1.347	0.636	0.055
149000	146	200	0.009	0.983	0.11	4.21	1.34	0.643	0.000
150000	150	200	0.009	0.983	0.11	4.23	1.341	0.642	0.000
151000	147	200	0.011	0.978	0.12	4.26	1.343	0.635	0.000
152000	140	200	0.013	0.973	0.10	4.28	1.354	0.619	0.000
153000	140	200	0.015	0.969	0.09	4.31	1.347	0.622	0.060
154000	145	200	0.016	0.968	0.09	4.35	1.342	0.626	0.000
155000	147	200	0.013	0.974	0.09	4.38	1.336	0.638	0.000
156000	142	200	0.01	0.98	0.09	4.41	1.342	0.638	0.000
157000	145	200	0.016	0.968	0.09	4.43	1.342	0.626	0.000
158000	146	200	0.015	0.97	0.10	4.46	1.341	0.629	0.000
159000	140	200	0.013	0.974	0.10	4.49	1.352	0.622	0.000
160000	141	200	0.014	0.972	0.10	4.52	1.351	0.621	0.000
161000	130	200	0.016	0.968	0.10	4.54	1.345	0.623	0.000
162000	136	200	0.016	0.968	0.10	4.56	1.348	0.62	0.000
163000	134	200	0.015	0.969	0.10	4.59	1.346	0.623	0.000
164000	137	200	0.016	0.968	0.09	4.62	1.343	0.625	0.000
165000	136	200	0.016	0.968	0.09	4.64	1.344	0.624	0.000
166000	135	200	0.015	0.97	0.09	4.67	1.345	0.625	0.000
167000	137	200	0.015	0.97	0.10	4.71	1.356	0.614	0.000
168000	136	200	0.017	0.967	0.09	4.73	1.345	0.622	0.000
169000	130	200	0.016	0.968	0.09	4.76	1.346	0.622	0.000
170000	128	200	0.013	0.973	0.09	4.78	1.347	0.626	0.000
171000	137	200	0.013	0.975	0.09	4.81	1.344	0.63	0.000
172000	136	200	0.014	0.972	0.10	4.83	1.346	0.626	0.000
173000	132	200	0.014	0.972	0.09	4.86	1.342	0.63	0.000
174000	139	200	0.015	0.97	0.10	4.89	1.35	0.62	0.000
175000	142	200	0.016	0.968	0.10	4.92	1.349	0.619	0.000
176000	140	200	0.017	0.967	0.10	4.95	1.344	0.623	0.000
177000	145	200	0.016	0.968	0.12	4.97	1.346	0.622	0.000
178000	138	200	0.018	0.965	0.11	5.00	1.337	0.628	0.000
179000	138	200	0.019	0.962	0.12	5.03	1.332	0.63	0.000
180000	140	200	0.018	0.965	0.12	5.06	1.335	0.63	0.014
181000	143	200	0.017	0.966	0.12	5.09	1.339	0.627	0.014
182000	145	200	0.017	0.966	0.12	5.11	1.344	0.622	0.000
183000	142	200	0.015	0.969	0.12	5.13	1.342	0.627	0.000
184000	145	200	0.015	0.969	0.13	5.15	1.348	0.621	0.000
185000	145	200	0.009	0.981	0.13	5.18	1.348	0.633	0.000
186000	143	200	0.009	0.981	0.14	5.20	1.34	0.641	0.000
187000	143	200	0.009	0.981	0.14	5.23	1.341	0.64	0.000
188000	139	200	0.009	0.981	0.12	5.26	1.342	0.639	0.000
189000	133	200	0.009	0.982	0.12	5.29	1.352	0.63	0.000
190000	134	200	0.009	0.982	0.12	5.31	1.348	0.634	0.000
191000	136	200	0.015	0.97	0.12	5.35	1.331	0.639	0.000
192000	141	200	0.013	0.975	0.14	5.37	1.338	0.637	0.000
193000	142	200	0.009	0.982	0.13	5.41	1.341	0.641	0.000
194000	143	200	0.01	0.98	0.14	5.43	1.34	0.64	0.024
195000	141	200	0.015	0.971	0.11	5.46	1.341	0.63	0.009
196000	147	200	0.014	0.972	0.12	5.49	1.349	0.623	0.000
197000	141	200	0.016	0.968	0.11	5.53	1.351	0.617	0.000
198000	138	200	0.016	0.968	0.10	5.55	1.347	0.621	0.000
199000	135	200	0.016	0.968	0.10	5.58	1.348	0.62	0.000
200000	132	200	0.015	0.969	0.10	5.60	1.347	0.622	0.000
