Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)	TP	TN	OverGenAcc
175000	437	600	0.1986	0.1714	0.16	44.60	0.000	0.000	0.000
178500	429	600	0.1915	0.1703	0.15	45.53	0.000	0.000	0.000
182000	418	600	0.18	0.184	0.15	46.36	0.000	0.000	0.000
185500	419	600	0.1635	0.2246	0.14	47.21	0.000	0.000	0.000
189000	446	600	0.1568	0.2291	0.15	48.15	0.000	0.000	0.000
192500	442	600	0.1502	0.2523	0.15	49.09	0.000	0.000	0.000
196000	442	600	0.1691	0.2154	0.15	50.01	0.000	0.000	0.000
199500	443	600	0.1686	0.194	0.16	50.97	0.000	0.000	0.000
203000	439	600	0.181	0.2057	0.15	51.85	0.000	0.000	0.000
206500	432	600	0.1722	0.2129	0.16	52.71	0.000	0.000	0.000
210000	429	600	0.1695	0.1874	0.17	53.64	0.000	0.000	0.000
213500	435	600	0.1661	0.2089	0.15	54.61	0.000	0.000	0.000
217000	443	600	0.1686	0.1891	0.15	55.50	0.000	0.000	0.000
220500	436	600	0.1681	0.1926	0.14	56.45	0.000	0.000	0.000
224000	436	600	0.1793	0.2017	0.15	57.33	0.000	0.000	0.000
227500	431	600	0.1783	0.1906	0.15	58.26	0.000	0.000	0.000
231000	446	600	0.2003	0.1843	0.16	59.16	0.000	0.000	0.000
234500	426	600	0.2098	0.1794	0.16	60.08	0.000	0.000	0.000
238000	435	600	0.2011	0.1849	0.16	60.99	0.000	0.000	0.000
241500	438	600	0.1994	0.1534	0.16	61.87	0.000	0.000	0.000
245000	429	600	0.1853	0.1837	0.15	62.81	0.000	0.000	0.000
248500	440	600	0.1831	0.1923	0.15	63.66	0.000	0.000	0.000
252000	442	600	0.1737	0.1971	0.16	64.53	0.000	0.000	0.000
255500	444	600	0.1624	0.2163	0.15	65.50	0.000	0.000	0.000
259000	443	600	0.1655	0.2163	0.15	66.32	0.000	0.000	0.000
262500	437	600	0.1784	0.1883	0.13	67.27	0.000	0.000	0.000
266000	437	600	0.1825	0.186	0.16	68.15	0.000	0.000	0.000
269500	437	600	0.1721	0.2109	0.16	69.08	0.000	0.000	0.000
273000	447	600	0.1662	0.2263	0.15	69.96	0.000	0.000	0.000
276500	448	600	0.1713	0.2257	0.14	70.88	0.000	0.000	0.000
280000	446	600	0.1646	0.2246	0.15	71.69	0.000	0.000	0.000
283500	411	600	0.1566	0.2383	0.14	72.53	0.000	0.000	0.000
287000	433	600	0.1712	0.2063	0.14	73.38	0.000	0.000	0.000
290500	434	600	0.176	0.2146	0.14	74.22	0.000	0.000	0.000
294000	456	600	0.1605	0.1977	0.15	75.06	0.000	0.000	0.000
297500	441	600	0.1424	0.2511	0.15	75.88	0.000	0.000	0.000
301000	438	600	0.1717	0.2154	0.16	76.75	0.000	0.000	0.000
304500	429	600	0.1873	0.1749	0.15	77.67	0.000	0.000	0.000
308000	438	600	0.183	0.1917	0.16	78.52	0.000	0.000	0.000
311500	446	600	0.1568	0.2291	0.16	79.31	0.000	0.000	0.000
315000	428	600	0.1777	0.194	0.15	80.17	0.000	0.000	0.000
318500	448	600	0.1726	0.196	0.14	81.03	0.000	0.000	0.000
322000	434	600	0.1761	0.188	0.13	81.92	0.000	0.000	0.000
325500	443	600	0.1831	0.1837	0.15	82.83	0.000	0.000	0.000
329000	450	600	0.1808	0.1711	0.15	83.81	0.000	0.000	0.000
332500	445	600	0.1849	0.1591	0.16	84.67	0.000	0.000	0.000
336000	431	600	0.189	0.1434	0.16	85.59	0.000	0.000	0.000
339500	442	600	0.1896	0.1734	0.15	86.55	0.000	0.000	0.000
343000	444	600	0.1918	0.166	0.16	87.43	0.000	0.000	0.000
346500	421	600	0.1919	0.1757	0.14	88.34	0.000	0.000	0.000
350000	426	600	0.1933	0.1783	0.15	89.32	0.000	0.000	0.000
353500	417	600	0.1908	0.1957	0.14	90.20	0.000	0.000	0.000
357000	435	600	0.2014	0.1491	0.15	91.11	0.000	0.000	0.000
360500	450	600	0.1966	0.1466	0.15	92.19	0.000	0.000	0.000
364000	449	600	0.1929	0.1617	0.16	93.13	0.000	0.000	0.000
367500	442	600	0.1815	0.1657	0.14	94.05	0.000	0.000	0.000
371000	423	600	0.1882	0.1797	0.13	94.90	0.000	0.000	0.000
374500	431	600	0.1957	0.1537	0.14	95.77	0.000	0.000	0.000
378000	442	600	0.1876	0.1674	0.15	96.65	0.000	0.000	0.000
381500	444	600	0.1785	0.2071	0.17	97.63	0.000	0.000	0.000
385000	443	600	0.1891	0.1746	0.17	98.57	0.000	0.000	0.000
388500	442	600	0.1922	0.1586	0.15	99.54	0.000	0.000	0.000
392000	442	600	0.179	0.1966	0.14	100.48	0.000	0.000	0.000
395500	437	600	0.1839	0.2026	0.14	101.37	0.000	0.000	0.000
399000	427	600	0.1727	0.208	0.15	102.15	0.000	0.000	0.000
