Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)	TP	TN	OverGenAcc
315000	440	600	0.1751	0.1746	0.15	82.52	0.000	0.000	0.000
318500	425	600	0.1778	0.1797	0.14	83.38	0.000	0.000	0.000
322000	434	600	0.178	0.1949	0.14	84.27	0.000	0.000	0.000
325500	443	600	0.1819	0.1734	0.15	85.21	0.000	0.000	0.000
329000	423	600	0.175	0.148	0.15	86.18	0.000	0.000	0.000
332500	414	600	0.1917	0.1431	0.14	87.14	0.000	0.000	0.000
336000	419	600	0.1937	0.1431	0.13	88.05	0.000	0.000	0.000
339500	441	600	0.1725	0.1717	0.15	88.89	0.000	0.000	0.000
343000	431	600	0.1778	0.1717	0.15	89.82	0.000	0.000	0.000
346500	412	600	0.1834	0.1806	0.15	90.73	0.000	0.000	0.000
350000	416	600	0.1741	0.1946	0.14	91.59	0.000	0.000	0.000
353500	429	600	0.1829	0.166	0.13	92.54	0.000	0.000	0.000
357000	433	600	0.1834	0.1826	0.13	93.29	0.000	0.000	0.000
360500	448	600	0.1849	0.1791	0.15	94.09	0.000	0.000	0.000
364000	452	600	0.1676	0.2257	0.17	94.98	0.000	0.000	0.000
367500	431	600	0.1801	0.2449	0.16	95.94	0.000	0.000	0.000
371000	435	600	0.1743	0.2223	0.15	96.82	0.000	0.000	0.000
374500	439	600	0.1726	0.2257	0.15	97.69	0.000	0.000	0.000
378000	429	600	0.1675	0.2346	0.15	98.58	0.000	0.000	0.000
381500	441	600	0.1826	0.1897	0.14	99.52	0.000	0.000	0.000
385000	425	600	0.1932	0.1814	0.14	100.47	0.000	0.000	0.000
388500	417	600	0.1986	0.186	0.14	101.34	0.000	0.000	0.000
392000	417	600	0.1867	0.1966	0.13	102.12	0.000	0.000	0.000
395500	423	600	0.1832	0.1983	0.13	102.91	0.000	0.000	0.000
399000	443	600	0.1847	0.1886	0.14	103.61	0.000	0.000	0.000
