Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)	TP	TN	OverGenAcc
290500	431	600	0.1643	0.2043	0.15	76.08	0.000	0.000	0.000
294000	423	600	0.1793	0.1886	0.15	77.01	0.000	0.000	0.000
297500	434	600	0.1895	0.164	0.16	77.91	0.000	0.000	0.000
301000	448	600	0.1858	0.158	0.16	78.83	0.000	0.000	0.000
304500	431	600	0.1747	0.1746	0.15	79.73	0.000	0.000	0.000
308000	428	600	0.1716	0.186	0.14	80.63	0.000	0.000	0.000
311500	422	600	0.1637	0.2343	0.14	81.53	0.000	0.000	0.000
315000	444	600	0.1686	0.1946	0.15	82.42	0.000	0.000	0.000
318500	435	600	0.1784	0.1603	0.15	83.31	0.000	0.000	0.000
322000	447	600	0.1703	0.186	0.17	84.23	0.000	0.000	0.000
325500	445	600	0.1813	0.1914	0.15	85.15	0.000	0.000	0.000
329000	434	600	0.1792	0.1986	0.14	86.17	0.000	0.000	0.000
332500	438	600	0.1823	0.1946	0.15	87.22	0.000	0.000	0.000
336000	440	600	0.1859	0.1706	0.15	88.13	0.000	0.000	0.000
339500	435	600	0.2069	0.1423	0.16	89.15	0.000	0.000	0.000
343000	413	600	0.1885	0.1714	0.15	90.16	0.000	0.000	0.000
346500	427	600	0.18	0.188	0.13	91.13	0.000	0.000	0.000
350000	441	600	0.1883	0.1851	0.15	92.08	0.000	0.000	0.000
353500	434	600	0.1643	0.2094	0.14	93.01	0.000	0.000	0.000
357000	432	600	0.1715	0.2026	0.15	93.91	0.000	0.000	0.000
360500	429	600	0.1697	0.1826	0.15	94.76	0.000	0.000	0.000
364000	431	600	0.1658	0.2006	0.14	95.59	0.000	0.000	0.000
367500	431	600	0.1712	0.1977	0.15	96.53	0.000	0.000	0.000
371000	437	600	0.1728	0.19	0.15	97.42	0.000	0.000	0.000
374500	431	600	0.1668	0.2066	0.14	98.29	0.000	0.000	0.000
378000	432	600	0.1888	0.1451	0.15	99.16	0.000	0.000	0.000
381500	453	600	0.177	0.1683	0.16	100.13	0.000	0.000	0.000
385000	446	600	0.1829	0.1851	0.16	101.17	0.000	0.000	0.000
388500	411	600	0.1872	0.1991	0.14	102.08	0.000	0.000	0.000
392000	434	600	0.1746	0.2203	0.15	102.85	0.000	0.000	0.000
395500	434	600	0.1838	0.1674	0.15	103.61	0.000	0.000	0.000
399000	433	600	0.166	0.2266	0.15	104.34	0.000	0.000	0.000
