att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.819;0.190	-0.102;0.087	11101101	0.105	0.638	1	33.43	399973	384213	1.00		1380	2164
-1.078;1.373	-4.234;-0.632	00010000	1.000	1.000	1	51.14	399993	384382	1.00		738	738
0.321;0.462	-0.373;1.142	11000000	1.000	1.000	2	44.08	399987	384432	1.00		512	512
-0.101;0.175	0.070;0.658	11101001	1.000	1.000	3	45.98	399984	384694	1.00		1970	1970
-0.345;0.700	0.696;0.859	11001000	0.349	0.810	2	26.97	399965	384731	1.00		282	348
0.466;6.442	-0.758;-0.097	10000000	1.000	1.000	1	44.76	399990	384757	1.00		414	414
-0.313;0.190	-0.102;0.087	11101101	0.473	0.861	4	37.81	399973	384762	1.00		1330	1545
-0.327;0.180	0.070;0.658	11101001	0.080	0.603	1	33.06	399984	384817	1.00		2278	3777
-0.741;1.373	-3.013;-0.632	00010000	1.000	1.000	1	51.14	399993	385118	1.00		702	702
-0.542;-0.341	0.085;0.493	01101011	1.000	1.000	1	39.75	399980	385343	1.00		1259	1259
-0.694;-0.564	-0.196;0.646	01001001	0.646	0.916	5	38.38	399944	385380	1.00		460	502
0.466;6.117	#	10000000	1.000	1.000	4	39.00	399990	385480	0.50		1164	1164
-0.107;0.180	0.092;0.318	11101001	1.000	1.000	1	44.67	399926	385483	1.00		872	872
#	0.836;2.978	00001000	1.000	1.000	1	28.54	399974	385488	0.50		228	228
#	-0.592;-0.526	00010100	0.133	0.668	2	29.41	399977	385686	0.50		123	184
-0.694;-0.605	-0.196;0.646	01001001	1.000	1.000	2	41.34	399944	385715	1.00		267	267
-0.107;0.180	0.092;0.729	11101001	0.802	0.957	3	43.35	399984	385855	1.00		1821	1903
-1.284;1.227	0.836;2.978	00001000	1.000	1.000	1	28.54	399974	385922	1.00		223	223
-2.146;0.419	0.836;3.038	00001000	1.000	1.000	1	28.54	399974	386187	1.00		217	217
-0.830;-0.725	-0.227;0.722	01001000	1.000	1.000	2	36.89	399983	386480	1.00		326	326
-0.578;0.024	-0.722;-0.526	00010100	0.212	0.734	2	39.72	399977	386551	1.00		212	289
0.321;0.462	-0.519;0.859	11000000	1.000	1.000	2	44.37	399987	386606	1.00		458	458
-2.146;-0.159	0.836;3.251	00001000	1.000	1.000	1	29.29	399902	386621	1.00		154	154
-0.578;-0.015	-0.722;-0.526	00010100	0.208	0.730	1	39.72	399977	386898	1.00		206	282
#	0.836;3.038	00001000	1.000	1.000	2	28.54	399974	386966	0.50		205	205
-0.658;0.492	0.836;2.978	00001000	1.000	1.000	1	28.29	399974	387081	1.00		184	184
-0.542;-0.341	0.138;0.499	01101011	1.000	1.000	3	39.90	399980	387151	1.00		1016	1016
-0.471;0.561	0.546;0.658	11101001	0.177	0.707	1	34.33	399984	387243	1.00		490	693
-0.107;0.180	0.030;0.658	11101001	0.701	0.931	2	44.39	399984	387421	1.00		1709	1835
-0.830;-0.753	-0.227;0.828	01001000	1.000	1.000	3	36.98	399956	387489	1.00		250	250
-0.360;0.328	0.721;0.859	11001000	1.000	1.000	1	22.35	399965	387527	1.00		230	230
-0.578;0.099	-0.722;-0.526	00010100	0.208	0.730	2	39.72	399977	387597	1.00		195	267
-0.107;0.180	0.070;0.658	11101001	1.000	1.000	3	45.71	399984	387806	1.00		1622	1622
-0.694;-0.569	-0.196;0.646	01001001	1.000	1.000	2	40.19	399944	387812	1.00		384	384
-0.101;0.229	0.070;0.658	11101001	0.691	0.929	3	42.18	399984	387920	1.00		1588	1710
0.510;4.904	#	10000000	1.000	1.000	2	38.99	399990	388030	0.50		893	893
0.466;2.075	#	10000000	1.000	1.000	1	39.00	399990	388030	0.50		961	961
-0.731;0.584	-4.234;-0.632	00010000	1.000	1.000	1	51.14	399993	388351	1.00		551	551
0.009;0.180	0.070;0.631	11101001	1.000	1.000	1	44.20	399926	388619	1.00		878	878
-1.190;1.373	-3.707;-0.632	00010000	1.000	1.000	2	51.14	399993	388671	1.00		535	535
-0.360;-0.122	0.721;0.859	11001000	1.000	1.000	1	20.76	399719	389234	1.00		60	60
-0.542;-0.340	0.006;0.592	01101011	0.588	0.899	1	37.37	399980	389315	1.00		964	1072
0.178;0.215	-0.119;0.966	11001001	0.170	0.702	1	25.03	399971	389321	1.00		106	151
-0.519;1.373	-3.707;-0.632	00010000	1.000	1.000	1	50.38	399993	389438	1.00		391	391
-1.235;0.137	-3.228;-0.632	00010000	1.000	1.000	1	51.14	399993	389508	1.00		495	495
-0.070;0.409	-0.493;-0.321	11000100	0.132	0.667	1	26.15	399854	389619	1.00		116	174
-0.542;-0.309	0.095;0.888	01101011	0.230	0.745	2	34.52	399980	389651	1.00		997	1338
-0.542;-0.340	0.085;1.251	01101011	0.280	0.775	3	36.70	399980	389832	1.00		907	1170
#	-2.375;-0.632	00010000	1.000	1.000	2	51.14	399993	389844	0.50		480	480
-1.078;1.349	-4.004;-0.632	00010000	1.000	1.000	1	51.14	399993	389922	1.00		475	475
0.466;1.350	-1.469;1.166	10000000	1.000	1.000	1	39.00	399990	389931	1.00		805	805
-0.558;0.024	-0.722;-0.526	00010100	0.293	0.782	1	40.73	399977	389939	1.00		158	202
0.466;6.117	-1.469;1.250	10000000	1.000	1.000	1	39.00	399990	389969	1.00		803	803
0.466;2.075	-0.488;0.154	10000000	1.000	1.000	1	44.34	399990	390000	1.00		399	399
0.178;0.215	-0.119;1.885	11001001	0.175	0.706	2	25.03	399971	390324	1.00		96	136
-1.047;-0.043	-2.520;-0.632	00010000	1.000	1.000	1	51.14	399993	390335	1.00		455	455
-0.041;0.432	0.721;0.859	11001000	0.503	0.872	1	28.22	399863	390425	1.00		95	109
-0.802;-0.725	-0.227;0.527	01001000	1.000	1.000	1	37.17	399983	390639	1.00		161	161
-0.542;-0.309	0.095;0.560	01101011	0.695	0.930	1	37.33	399980	390648	1.00		900	968
-0.470;0.260	-0.526;-0.518	00010100	1.000	1.000	1	17.39	399820	390733	1.00		13	13
0.466;4.881	#	10000000	1.000	1.000	2	39.00	399990	391116	0.50		706	706
-1.141;-0.309	0.085;0.560	01101011	0.119	0.653	2	36.34	399980	391215	1.00		859	1315
-0.830;-0.753	-0.562;0.828	01001000	0.696	0.930	1	35.29	399956	391240	1.00		173	186
0.321;0.462	-0.552;0.989	11000000	1.000	1.000	1	44.37	399987	391328	1.00		297	297
-0.360;0.326	0.696;0.859	11001000	1.000	1.000	1	22.35	399965	391331	1.00		160	160
0.466;4.296	-0.002;1.301	10000000	1.000	1.000	1	37.24	399969	391367	1.00		418	418
-0.248;0.464	0.836;3.591	00001000	1.000	1.000	1	26.85	399974	391586	1.00		85	85
-1.284;1.301	0.836;3.591	00001000	1.000	1.000	1	28.54	399974	391742	1.00		130	130
-1.375;0.419	0.836;3.591	00001000	1.000	1.000	1	28.54	399974	392285	1.00		122	122
0.321;0.462	-0.657;1.200	11000000	1.000	1.000	1	44.37	399987	392377	1.00		262	262
0.321;0.462	-0.540;0.993	11000000	1.000	1.000	4	44.37	399987	392377	1.00		262	262
0.466;4.881	-1.469;1.166	10000000	1.000	1.000	1	39.00	399990	392460	1.00		606	606
-0.741;1.373	-3.079;-0.632	00010000	1.000	1.000	1	51.14	399993	392502	1.00		355	355
-0.694;-0.569	-0.078;-0.037	01001001	1.000	1.000	1	44.30	399360	392548	1.00		10	10
-0.070;0.605	-0.422;-0.321	11000100	0.132	0.667	1	28.35	399854	392738	1.00		62	93
0.466;1.101	-0.002;1.301	10000000	1.000	1.000	2	37.24	399969	392765	1.00		350	350
-0.694;-0.605	-0.194;0.646	01001001	1.000	1.000	2	41.34	399944	393025	1.00		129	129
-0.558;0.076	-0.722;-0.526	00010100	0.294	0.783	1	40.73	399977	393176	1.00		108	138
0.673;1.277	-0.488;0.154	10000000	1.000	1.000	1	45.53	399990	393347	1.00		217	217
-0.542;-0.341	0.059;0.493	01101011	1.000	1.000	1	39.73	399980	393535	1.00		564	564
-1.383;0.076	-0.722;-0.526	00010100	0.155	0.689	1	40.13	399977	393541	1.00		102	148
-1.788;-0.654	-0.376;-0.227	01000000	1.000	1.000	1	22.40	399948	393747	1.00		17	17
0.510;5.645	-1.469;1.644	10000000	1.000	1.000	1	38.99	399990	393831	1.00		462	462
0.466;4.904	-0.643;-0.114	10000000	1.000	1.000	1	45.52	399990	393831	1.00		160	160
0.466;5.645	-0.445;0.197	10000000	1.000	1.000	1	44.34	399990	393901	1.00		241	241
-1.078;0.698	-3.707;-0.632	00010000	1.000	1.000	1	51.14	399993	394038	1.00		282	282
0.321;0.462	-0.453;0.019	11000000	1.000	1.000	1	44.39	399810	394065	1.00		74	74
#	1.529;3.591	00001000	0.100	1.000	1	31.94	394071	394071	0.50		0	0
0.321;0.462	0.116;1.495	11000000	1.000	1.000	1	43.34	399987	394124	1.00		102	102
-1.254;-0.341	0.138;0.499	01101011	0.177	0.707	1	37.52	399980	394203	1.00		459	649
-0.214;0.389	-0.102;0.087	11101101	0.179	0.709	1	36.14	399973	394277	1.00		392	553
-0.321;0.050	-0.102;0.040	11101101	1.000	1.000	1	44.38	399973	394325	1.00		348	348
-0.313;-0.305	-0.102;0.014	11101101	1.000	1.000	1	42.22	399932	394325	1.00		9	9
-0.313;0.389	-0.102;0.087	11101101	0.228	0.744	1	37.72	399973	394502	1.00		480	645
#	-3.228;-0.655	00010000	1.000	1.000	1	48.90	399993	394529	0.50		233	233
-0.720;-0.564	-0.275;0.646	01001001	0.466	0.858	1	36.84	399944	394610	1.00		188	219
-0.822;-0.753	#	01001000	0.673	0.924	1	35.48	399956	394641	0.50		97	105
-1.462;-0.830	0.121;1.008	01001000	0.000	0.000	1	8.90	394641	394641	1.00		0	16
-0.731;1.373	-4.278;-0.632	00010000	1.000	1.000	2	51.14	399993	394642	1.00		254	254
-0.720;-0.569	#	01001001	0.085	0.610	1	35.45	399944	394645	0.50		194	318
-0.688;0.190	-0.102;0.087	11101101	0.136	0.671	1	33.43	399973	394695	1.00		466	695
-0.558;0.333	-0.526;-0.469	00010100	0.047	0.542	1	13.10	399918	394759	1.00		52	96
-0.694;-0.605	#	01001001	0.202	0.726	1	37.08	399944	394802	0.50		98	135
-0.107;0.180	0.092;0.940	11101001	0.510	0.874	1	42.02	399984	394843	1.00		666	762
0.466;1.101	0.209;1.210	10000000	1.000	1.000	1	36.99	399969	394874	1.00		205	205
-0.360;0.552	0.696;0.859	11001000	0.696	0.930	2	24.44	399965	394970	1.00		93	100
-0.107;0.165	0.070;0.789	11101001	0.677	0.925	1	43.19	399984	394974	1.00		641	693
-1.272;-1.174	-0.376;-0.227	01000000	0.100	1.000	1	23.99	395145	395145	1.00		0	0
-0.663;0.190	-0.102;0.087	11101101	0.142	0.677	1	33.42	399973	395247	1.00		415	613
-0.248;0.693	0.836;3.591	00001000	1.000	1.000	1	26.85	399974	395354	1.00		46	46
0.510;1.277	-0.868;0.001	10000000	1.000	1.000	1	44.90	399990	395371	1.00		137	137
0.321;0.462	-1.070;1.200	11000000	1.000	1.000	1	44.37	399987	395522	1.00		153	153
-0.830;-0.725	-0.227;0.828	01001000	1.000	1.000	2	35.92	399983	395652	1.00		116	116
-0.969;-0.184	-4.234;-0.632	00010000	1.000	1.000	1	51.40	399993	395687	1.00		148	148
-2.146;0.419	0.836;3.591	00001000	1.000	1.000	1	28.54	399974	395708	1.00		69	69
0.487;0.739	-0.813;-0.518	00000100	0.100	1.000	1	15.35	395804	395804	1.00		0	0
-0.107;0.180	0.092;0.631	11101001	1.000	1.000	1	45.91	399984	395809	1.00		515	515
-0.830;-0.725	-0.253;1.067	01001000	0.763	0.947	1	35.51	399983	396026	1.00		108	114
0.466;5.645	-0.868;0.001	10000000	1.000	1.000	1	44.91	399990	396070	1.00		122	122
-0.107;0.320	0.092;0.631	11101001	0.453	0.853	1	41.68	399984	396075	1.00		483	566
-0.360;0.552	0.721;0.859	11001000	0.667	0.922	1	24.44	399965	396155	1.00		71	77
-0.542;-0.340	0.138;0.719	01101011	0.384	0.826	1	37.44	399980	396208	1.00		308	373
0.466;6.117	-1.469;2.574	10000000	1.000	1.000	1	39.00	399990	396239	1.00		300	300
-0.837;-0.830	-0.227;0.828	01001000	0.100	1.000	1	30.94	396266	396266	1.00		0	0
0.466;4.296	0.407;1.012	10000000	1.000	1.000	1	38.30	399969	396272	1.00		117	117
-1.374;0.024	-0.722;-0.526	00010100	0.154	0.688	1	40.12	399977	396482	1.00		55	80
-0.107;0.229	0.168;1.055	11101001	0.290	0.781	1	37.85	399984	396489	1.00		392	502
0.558;4.881	-1.469;1.644	10000000	1.000	1.000	1	39.65	399990	396612	1.00		237	237
-1.078;1.683	-4.278;-0.632	00010000	1.000	1.000	1	51.14	399993	396696	1.00		157	157
-0.688;-0.569	0.137;0.798	01001001	0.661	0.921	1	38.87	399944	396707	1.00		58	63
-0.578;0.076	-0.592;-0.526	00010100	1.000	1.000	1	35.31	399977	396764	1.00		28	28
0.357;5.645	-0.868;0.058	10000000	0.237	0.750	1	42.95	399990	396842	1.00		108	144
-0.563;0.852	-0.592;-0.526	00010100	0.140	0.675	1	29.48	399977	396870	1.00		27	40
0.178;0.190	-0.119;1.885	11001001	0.004	0.333	1	36.44	399375	397010	1.00		4	12
-0.542;-0.340	0.059;0.975	01101011	0.288	0.779	1	36.70	399980	397126	1.00		258	331
0.251;0.494	-0.885;0.116	11000000	0.075	0.596	1	31.95	399931	397135	1.00		56	94
-1.562;-0.830	0.238;0.939	01001000	0.000	0.000	1	7.25	397187	397187	1.00		0	4
-0.641;-0.038	-4.741;-0.655	00010000	1.000	1.000	1	48.90	399993	397229	1.00		117	117
#	0.501;0.518	11101011	0.022	0.467	1	13.53	399627	397240	0.50		7	15
-0.107;0.180	0.599;0.631	11101001	1.000	1.000	1	48.95	399984	397302	1.00		27	27
-0.830;-0.725	-0.227;1.365	01001000	0.766	0.948	2	35.51	399983	397303	1.00		73	77
-0.234;0.441	0.721;0.859	11001000	0.647	0.917	1	24.98	399965	397313	1.00		44	48
#	-0.526;-0.469	00010100	0.058	0.565	2	13.10	399918	397358	0.50		26	46
-0.830;-0.753	-0.253;1.461	01001000	1.000	1.000	1	37.00	399956	397471	1.00		48	48
-0.830;-0.725	-0.227;0.753	01001000	1.000	1.000	1	36.84	399983	397471	1.00		63	63
0.251;0.494	0.052;1.071	11000000	0.106	0.638	1	33.36	399987	397517	1.00		67	105
-0.360;-0.122	0.696;0.859	11001000	1.000	1.000	1	20.97	399719	397553	1.00		14	14
-0.578;0.076	-0.722;-0.526	00010100	0.196	0.722	2	39.72	399977	397555	1.00		39	54
-0.263;0.285	-0.102;0.087	11101101	0.280	0.775	1	36.79	399973	397609	1.00		200	258
-0.470;0.438	-0.526;-0.518	00010100	1.000	1.000	1	20.33	399820	397723	1.00		3	3
-1.190;0.698	-3.677;-0.632	00010000	1.000	1.000	1	51.14	399993	397758	1.00		106	106
-1.078;1.373	-3.707;-0.632	00010000	1.000	1.000	2	51.14	399993	397758	1.00		106	106
0.466;6.117	-0.868;0.001	10000000	1.000	1.000	1	44.91	399990	397823	1.00		70	70
0.466;6.442	-0.868;-0.097	10000000	1.000	1.000	1	44.78	399990	397893	1.00		57	57
-2.072;1.373	-3.677;-0.632	00010000	1.000	1.000	2	51.14	399993	397896	1.00		99	99
-0.313;0.169	-0.102;0.040	11101101	1.000	1.000	1	42.29	399973	397943	1.00		149	149
0.178;0.215	0.133;0.966	11001001	0.423	0.842	1	25.52	399971	398013	1.00		16	19
0.558;6.117	-1.469;1.644	10000000	1.000	1.000	1	39.65	399990	398025	1.00		139	139
-0.542;-0.340	0.138;0.493	01101011	1.000	1.000	1	40.01	399980	398373	1.00		129	129
-0.830;-0.725	-0.149;0.828	01001000	1.000	1.000	1	35.90	399983	398558	1.00		39	39
0.466;6.043	-0.445;0.197	10000000	1.000	1.000	1	44.34	399990	398592	1.00		56	56
-0.694;-0.605	-0.134;0.646	01001001	1.000	1.000	1	41.59	399944	398617	1.00		24	24
-0.101;0.180	0.070;0.631	11101001	1.000	1.000	1	45.78	399984	398730	1.00		158	158
-0.586;1.373	-3.013;-0.632	00010000	1.000	1.000	1	50.95	399993	398836	1.00		52	52
-0.822;-0.753	0.262;0.866	01001000	1.000	1.000	1	35.81	399815	398869	1.00		11	11
-0.107;0.180	0.118;0.631	11101001	1.000	1.000	1	45.96	399984	398959	1.00		121	121
0.673;1.101	-0.422;0.088	10000000	1.000	1.000	1	46.28	399920	399087	1.00		23	23
0.466;1.277	-0.488;0.154	10000000	1.000	1.000	1	44.35	399990	399087	1.00		35	35
-0.741;1.349	-3.079;-0.632	00010000	1.000	1.000	1	51.21	399993	399098	1.00		42	42
-0.321;0.169	-0.102;0.014	11101101	1.000	1.000	2	42.52	399973	399100	1.00		56	56
-0.313;0.190	-0.102;0.040	11101101	1.000	1.000	1	41.86	399973	399125	1.00		66	66
0.466;5.645	0.446;1.126	10000000	1.000	1.000	1	38.30	399969	399140	1.00		25	25
-0.340;-0.309	0.095;0.614	01101011	0.031	0.500	1	17.46	399873	399174	1.00		6	12
-0.542;-0.510	0.106;0.560	01101011	0.367	0.818	1	34.28	399703	399174	1.00		9	11
0.009;0.180	0.486;0.631	11101001	1.000	1.000	1	43.65	399835	399205	1.00		14	14
-0.688;-0.569	-0.275;1.285	01001001	0.476	0.862	1	38.43	399944	399217	1.00		25	29
-0.720;-0.569	-0.194;1.591	01001001	0.601	0.903	1	36.92	399944	399217	1.00		28	31
-0.271;0.190	-0.102;0.040	11101101	1.000	1.000	1	41.61	399973	399233	1.00		58	58
-0.542;-0.394	#	01101011	0.046	0.540	1	32.17	399980	399254	0.50		47	87
0.178;0.215	-0.159;0.966	11001001	0.168	0.700	1	25.80	399971	399272	1.00		7	10
0.466;5.351	-1.469;1.574	10000000	1.000	1.000	1	39.00	399990	399315	1.00		54	54
-0.070;0.605	-0.825;-0.493	11000100	0.000	0.000	1	21.50	399324	399324	1.00		0	6
-0.641;0.584	-4.234;-0.655	00010000	1.000	1.000	1	48.98	399993	399326	1.00		27	27
