att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.643;0.010	#	111	0.470	0.860	1	131.38	199983	192466	0.50		2660	3628
-2.122;0.783	0.637;1.549	001	1.000	1.000	1	108.78	199944	192485	1.00		408	408
0.233;0.608	0.628;2.363	001	1.000	1.000	1	99.72	199944	192485	1.00		171	171
#	0.580;1.611	011	0.251	0.759	1	104.82	199991	192500	0.50		171	620
0.160;0.924	-0.475;0.556	111	0.837	0.965	1	118.04	199968	192710	1.00		1653	1800
-0.570;0.260	0.514;2.181	011	0.355	0.813	1	112.35	199991	192718	1.00		228	520
-0.195;0.368	#	011	0.079	0.602	1	120.61	199991	192718	0.50		125	2880
-0.708;0.386	-0.351;1.337	111	0.726	0.938	1	128.62	199983	192987	1.00		3799	4321
-1.724;-0.631	-0.321;0.722	101	0.151	0.685	1	106.97	199720	193438	1.00		18	319
0.102;0.463	-0.738;0.480	111	0.694	0.930	1	121.90	199968	193451	1.00		1340	1582
#	-0.351;0.556	111	0.904	0.980	1	129.23	199983	193711	0.50		4020	4200
-0.689;0.463	-0.475;0.556	111	1.000	1.000	3	130.38	199983	193735	1.00		4130	4130
-0.678;0.610	-0.675;-0.488	110	0.556	0.889	1	110.67	199954	193818	1.00		354	530
#	-0.321;1.074	101	0.124	0.659	1	126.26	199825	193849	0.50		104	4481
-0.969;0.056	0.514;1.059	011	0.284	0.778	1	112.35	199889	193854	1.00		140	421
#	-1.147;-0.619	110	0.132	0.667	1	117.59	193886	193886	0.50		0	521
0.580;1.877	-0.406;0.442	100	0.237	0.750	1	69.73	199856	193923	1.00		17	68
-0.708;0.485	-0.200;0.241	111	1.000	1.000	1	132.75	199946	193957	1.00		1751	1751
-0.627;-0.079	-3.253;-0.604	100	1.000	1.000	2	119.56	199985	193993	1.00		275	275
0.080;0.859	0.628;2.963	001	1.000	1.000	1	101.84	199944	194011	1.00		188	188
#	0.642;1.319	001	1.000	1.000	1	108.78	199944	194011	0.50		325	325
-0.708;0.229	0.273;0.556	111	1.000	1.000	1	130.81	199896	194039	1.00		838	838
0.140;0.933	-0.475;0.292	111	0.820	0.961	1	120.74	199946	194086	1.00		933	1018
0.443;0.665	#	101	0.178	0.708	1	94.01	199825	194123	0.50		84	670
-0.678;0.442	#	110	0.115	0.649	2	126.92	199954	194190	0.50		365	4960
-0.626;-0.505	0.514;0.592	011	0.132	0.667	1	128.50	194203	194203	1.00		0	16
-0.442;0.048	#	110	0.116	0.650	1	132.49	199954	194235	0.50		149	1932
-0.273;0.737	#	011	0.067	0.583	1	121.58	199991	194245	0.50		115	3571
0.580;1.355	-3.164;0.095	100	0.562	0.891	1	82.23	199987	194248	1.00		66	98
-0.425;0.498	#	110	0.110	0.644	1	126.55	199954	194422	0.50		287	3724
-0.412;0.737	#	011	0.068	0.585	1	125.03	199991	194434	0.50		159	4067
#	-1.201;-0.353	100	0.186	0.714	1	111.79	199987	194517	0.50		561	1285
-0.708;0.105	-0.351;0.556	111	1.000	1.000	1	133.17	199983	194519	1.00		2201	2201
-0.643;0.495	-0.195;0.556	111	1.000	1.000	1	130.11	199968	194601	1.00		2466	2466
-0.708;0.335	-0.475;0.556	111	1.000	1.000	1	132.24	199983	194601	1.00		3133	3133
#	-0.895;-0.454	100	0.360	0.815	1	109.85	199987	194659	0.50		506	933
0.102;0.465	-0.475;0.556	111	1.000	1.000	2	124.24	199968	194700	1.00		1144	1144
#	-0.475;0.072	111	0.882	0.975	1	131.74	199983	194808	0.50		1919	2024
-0.659;0.082	-1.314;-0.619	110	0.132	0.667	1	121.23	194810	194810	1.00		0	264
-0.659;0.733	-0.619;-0.488	110	0.791	0.954	1	108.87	199954	194883	1.00		277	321
-0.708;0.495	-0.170;0.556	111	1.000	1.000	1	129.74	199968	194903	1.00		2297	2297
-0.678;0.500	-0.619;-0.488	110	0.861	0.971	1	109.77	199954	194926	1.00		289	317
-1.209;0.519	#	011	0.068	0.585	1	125.82	199991	195003	0.50		169	4727
-0.667;0.225	-0.475;0.556	111	1.000	1.000	1	132.42	199983	195004	1.00		2492	2492
-0.708;0.871	-0.302;0.556	111	0.953	0.990	1	129.89	199983	195136	1.00		2846	2916
-2.122;0.783	0.628;2.917	001	1.000	1.000	3	109.09	199992	195154	1.00		291	291
-0.667;0.462	-0.743;-0.125	111	0.470	0.860	1	125.51	199983	195157	1.00		1125	1609
0.580;1.877	-1.364;-0.429	100	1.000	1.000	1	90.75	199987	195295	1.00		40	40
-0.563;0.021	#	111	0.445	0.850	1	131.53	199983	195414	0.50		1445	2024
-0.958;0.447	-0.475;0.556	111	0.949	0.990	1	129.66	199983	195414	1.00		2942	2995
-0.678;0.183	-0.619;-0.488	110	0.798	0.956	1	117.00	199954	195417	1.00		170	196
0.388;0.778	-3.252;-0.604	100	1.000	1.000	1	109.33	199987	195473	1.00		116	116
-0.272;1.248	-4.183;-0.598	100	1.000	1.000	1	119.00	199987	195765	1.00		231	231
-0.659;0.057	-0.619;-0.488	110	1.000	1.000	3	117.58	199954	195766	1.00		121	121
-1.111;-0.087	-0.475;0.556	111	0.911	0.982	1	131.47	199983	195819	1.00		1473	1521
-0.708;0.485	-1.031;0.021	111	0.403	0.834	1	127.65	199983	195870	1.00		1317	1927
#	-0.302;0.556	111	0.923	0.984	1	129.21	199983	195870	0.50		2423	2507
-0.505;0.483	0.514;1.431	011	0.303	0.788	1	110.18	199991	195875	1.00		140	386
-0.969;0.125	0.514;1.059	011	0.306	0.789	2	111.95	199889	195875	1.00		116	316
-0.708;0.475	-0.600;0.389	111	0.844	0.967	1	129.36	199983	195976	1.00		2271	2524
-0.637;0.243	-0.619;-0.488	110	0.815	0.960	1	113.25	199954	195980	1.00		161	183
-0.563;0.317	0.580;0.734	011	0.525	0.879	2	109.44	199991	196021	1.00		79	124
-0.973;0.442	-0.619;-0.488	110	0.748	0.944	1	107.45	199954	196031	1.00		226	272
#	-1.128;-0.351	100	0.188	0.716	1	111.79	199987	196087	0.50		403	918
-0.678;1.137	#	110	0.103	0.635	1	125.93	199954	196115	0.50		245	3783
-0.997;-0.391	0.628;2.963	001	1.000	1.000	1	113.19	199992	196153	1.00		77	77
-0.678;0.610	-1.141;-0.488	110	0.319	0.795	1	113.65	199954	196284	1.00		211	546
#	-0.321;1.198	101	0.124	0.659	1	126.26	199825	196292	0.50		62	2703
#	-2.833;-0.598	100	1.000	1.000	1	116.70	199987	196301	0.50		355	355
#	-3.532;-0.602	100	1.000	1.000	1	116.70	199987	196301	0.50		355	355
-0.570;0.260	0.580;2.421	011	0.353	0.812	1	111.98	199991	196370	1.00		72	165
#	0.580;0.592	011	1.000	1.000	1	120.80	199889	196399	0.50		10	10
#	-2.898;-1.350	100	0.100	1.000	1	111.50	196495	196495	0.50		0	0
-0.787;0.151	-0.475;0.474	111	0.931	0.986	1	131.36	199983	196617	1.00		1498	1535
-0.667;0.475	-0.475;0.556	111	1.000	1.000	1	130.38	199983	196637	1.00		2166	2166
-0.708;0.465	-0.378;0.151	111	1.000	1.000	2	133.84	199983	196637	1.00		1239	1239
#	-4.751;-0.598	100	1.000	1.000	1	116.70	199987	196650	0.50		321	321
0.443;2.034	-0.321;1.198	101	0.191	0.718	2	94.17	199825	196684	1.00		45	293
#	-3.253;-0.598	100	1.000	1.000	1	116.70	199987	196757	0.50		316	316
-0.708;0.495	-0.170;0.823	111	0.688	0.928	1	126.53	199968	196760	1.00		1470	1709
-0.789;-0.168	#	111	0.419	0.840	1	128.58	199983	196802	0.50		965	1358
-1.130;-0.668	#	100	0.076	0.598	2	94.74	199970	196829	0.50		45	136
-0.759;-0.226	-3.518;-0.604	100	1.000	1.000	1	117.57	199985	196844	1.00		135	135
#	0.580;1.059	011	0.251	0.758	1	104.82	199991	196850	0.50		72	262
-1.035;-0.183	0.628;1.833	001	1.000	1.000	1	115.57	199992	196927	1.00		78	78
-1.040;-0.377	-0.321;0.722	101	0.122	0.656	1	121.45	199720	196928	1.00		8	589
-0.966;-0.504	-2.833;-0.326	100	0.132	0.667	1	106.81	199894	196955	1.00		69	165
-1.130;-0.668	-0.711;0.013	100	0.137	0.672	1	96.94	199894	196955	1.00		26	68
-1.243;0.519	0.580;0.734	011	0.431	0.845	1	106.94	199991	196968	1.00		68	127
#	-0.795;-0.336	110	0.252	0.759	2	112.00	199954	197027	0.50		186	669
-0.044;0.821	-0.475;0.474	111	0.888	0.977	1	123.74	199968	197043	1.00		891	940
-0.576;0.055	-0.335;0.009	110	0.132	0.667	1	136.19	197139	197139	1.00		0	395
-0.708;0.229	#	111	0.497	0.870	1	129.44	199983	197203	0.50		1475	1963
-0.708;0.465	-0.378;0.556	111	1.000	1.000	1	130.42	199983	197272	1.00		1668	1668
#	-0.401;-0.318	111	0.779	0.951	1	114.60	199854	197272	0.50		142	157
-0.643;0.495	0.264;0.812	111	0.497	0.870	1	122.36	199968	197328	1.00		483	657
#	-0.507;0.695	101	0.121	0.656	1	126.44	199825	197339	0.50		44	2124
#	-1.141;-0.488	110	0.305	0.788	1	111.86	199954	197369	0.50		149	408
-0.976;0.740	-2.170;-0.259	100	0.090	0.617	1	115.00	199987	197455	1.00		269	837
-0.976;0.740	-2.796;-0.623	100	1.000	1.000	2	117.59	199985	197455	1.00		218	218
-0.442;-0.154	-0.619;-0.488	110	1.000	1.000	1	124.70	199819	197481	1.00		21	21
-0.483;0.084	#	110	0.119	0.653	1	132.04	199954	197481	0.50		74	942
-0.689;-0.223	-0.475;0.556	111	1.000	1.000	1	132.05	199983	197564	1.00		690	690
-0.428;0.264	-2.796;-0.604	100	1.000	1.000	1	130.45	199926	197618	1.00		85	85
-0.667;0.495	0.151;0.556	111	1.000	1.000	1	124.91	199968	197621	1.00		578	578
-2.122;0.783	0.628;1.833	001	1.000	1.000	1	109.09	199992	197625	1.00		140	140
0.102;0.465	0.369;0.556	111	1.000	1.000	1	122.49	199968	197642	1.00		102	102
#	-0.321;0.695	101	0.123	0.658	2	126.41	199825	197731	0.50		36	1545
-0.708;0.763	-0.475;0.556	111	0.946	0.989	1	129.96	199983	197772	1.00		1576	1618
-0.643;0.105	-0.351;0.556	111	1.000	1.000	1	134.41	199983	197772	1.00		825	825
-1.690;0.888	0.714;2.363	001	1.000	1.000	1	104.30	199895	197778	1.00		88	88
-1.290;1.355	-2.054;-0.429	100	0.295	0.784	1	111.27	199987	197800	1.00		227	439
-0.271;0.104	-0.619;-0.488	110	1.000	1.000	1	115.02	199954	197860	1.00		37	37
-0.667;0.463	-0.475;0.556	111	1.000	1.000	1	130.38	199983	197899	1.00		1350	1350
-0.585;0.465	-0.481;0.684	111	0.872	0.973	1	128.50	199983	197899	1.00		1242	1332
