att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	0.567;0.669	011	0.689	0.928	11	105.73	199991	181550	0.50		580	739
-0.661;-0.129	#	110	0.098	0.628	1	114.87	199924	181727	0.50		366	7177
-0.228;0.386	#	111	0.539	0.884	1	111.76	199952	181779	0.50		5845	7778
#	0.005;0.542	111	0.891	0.977	1	116.75	199996	181845	0.50		6505	6817
-0.668;0.495	#	111	0.488	0.866	1	113.83	199996	181845	0.50		11914	15970
-0.690;0.545	-0.362;0.524	111	1.000	1.000	1	117.86	199996	182824	1.00		10584	10584
-0.490;0.281	0.567;1.011	011	0.449	0.852	2	113.59	199991	182890	1.00		490	882
-0.690;0.545	-0.362;0.542	111	1.000	1.000	1	117.85	199996	183002	1.00		10722	10722
#	-0.373;0.589	101	0.133	0.668	3	114.61	199825	183030	0.50		290	11774
-0.524;0.501	-2.676;-0.611	100	1.000	1.000	2	113.84	199953	183201	1.00		1155	1155
#	0.643;3.500	001	1.000	1.000	1	105.29	199944	183316	0.50		905	905
-0.690;0.545	-0.416;0.542	111	1.000	1.000	1	117.74	199996	183522	1.00		10720	10720
-0.661;0.591	-0.606;-0.474	110	0.927	0.985	2	107.25	199965	183531	1.00		991	1038
-0.690;0.504	#	111	0.483	0.865	1	113.83	199996	183568	0.50		11019	14830
-0.059;0.264	-0.606;-0.474	110	1.000	1.000	2	116.49	199965	183731	1.00		326	326
-0.490;-0.052	0.567;0.669	011	1.000	1.000	2	107.21	199889	184431	1.00		311	311
#	-2.766;-0.611	100	1.000	1.000	2	110.27	199974	184690	0.50		1354	1354
-0.490;0.281	0.567;1.255	011	0.450	0.852	1	113.59	199991	184753	1.00		435	781
-0.461;0.568	-2.128;-0.611	100	1.000	1.000	1	112.74	199974	184824	1.00		995	995
-0.661;0.814	#	110	0.101	0.633	1	112.65	199965	184917	0.50		909	14305
-0.918;-0.129	#	110	0.094	0.624	1	111.09	199924	184917	0.50		345	6700
-1.572;-0.703	-0.290;0.610	100	1.000	1.000	1	62.13	199970	184963	1.00		86	86
#	-2.328;-0.611	100	1.000	1.000	1	110.27	199974	185009	0.50		1328	1328
-0.129;-0.033	-0.606;-0.552	110	1.000	1.000	1	106.70	199769	185038	1.00		86	86
-0.690;0.773	-0.403;0.524	111	0.949	0.990	1	117.75	199996	185085	1.00		9325	9581
#	-2.433;-0.611	100	1.000	1.000	1	110.27	199974	185112	0.50		1317	1317
-0.056;0.765	0.627;2.592	001	1.000	1.000	1	105.44	199944	185126	1.00		468	468
-0.690;1.034	#	111	0.457	0.855	1	112.60	199996	185130	0.50		10576	14571
-0.661;0.633	#	110	0.102	0.633	2	113.64	199965	185453	0.50		875	13631
-0.645;0.281	0.669;1.312	011	0.132	0.667	1	115.41	185800	185800	1.00		0	363
-0.164;0.861	0.567;0.669	011	0.786	0.953	4	111.65	199991	185869	1.00		243	283
-0.661;0.593	-0.781;-0.474	110	0.384	0.826	1	108.82	199965	185964	1.00		846	1770
-1.209;-0.703	-0.290;0.696	100	1.000	1.000	2	62.13	199970	186010	1.00		80	80
-0.037;0.278	-0.606;-0.096	110	0.212	0.733	1	118.70	199965	186018	1.00		240	1200
0.001;0.313	-0.403;0.542	111	1.000	1.000	1	124.51	199930	186116	1.00		2471	2471
-0.661;0.057	#	110	0.112	0.645	1	114.08	199965	186151	0.50		476	7341
#	-0.396;0.542	111	0.904	0.980	1	117.13	199996	186234	0.50		8808	9200
0.157;0.545	-0.403;0.524	111	1.000	1.000	1	117.03	199996	186463	1.00		2721	2721
0.026;0.444	-0.606;-0.474	110	1.000	1.000	3	113.78	199934	186575	1.00		382	382
#	0.627;2.198	001	1.000	1.000	3	102.77	199992	186753	0.50		797	797
-0.788;0.687	0.427;0.992	001	0.077	0.599	1	105.07	199992	186753	1.00		797	2621
-0.987;0.790	0.627;3.295	001	1.000	1.000	1	102.77	199992	186778	1.00		795	795
-0.587;0.279	0.627;1.085	001	1.000	1.000	2	122.56	199872	186778	1.00		378	378
0.538;2.488	-0.196;0.263	101	0.399	0.832	1	79.08	199825	186912	1.00		74	149
-0.690;0.545	-0.396;0.542	111	1.000	1.000	3	117.74	199996	186925	1.00		8368	8368
-0.937;0.814	#	110	0.100	0.630	1	110.72	199965	186957	0.50		822	13042
-0.917;-0.152	-0.416;0.542	111	0.891	0.977	1	114.85	199975	187012	1.00		3651	3800
0.001;0.386	-0.403;0.524	111	1.000	1.000	1	124.06	199952	187058	1.00		2557	2557
0.109;0.281	0.567;0.669	011	0.555	0.889	1	121.11	199991	187078	1.00		74	111
0.104;1.100	#	101	0.118	0.652	1	108.98	199825	187143	0.50		184	4976
#	-0.623;0.589	101	0.110	0.643	1	112.30	199825	187261	0.50		216	10664
-0.971;0.411	-2.850;-0.611	100	1.000	1.000	1	112.98	199953	187267	1.00		837	837
0.286;0.595	-0.606;-0.474	110	1.000	1.000	1	107.80	199812	187719	1.00		175	175
-0.059;0.444	#	110	0.127	0.661	1	115.03	199965	187719	0.50		422	4539
-0.490;0.222	0.106;1.042	011	0.179	0.709	1	121.95	199889	187832	1.00		347	2756
0.157;0.495	-0.403;0.524	111	1.000	1.000	1	119.24	199996	188216	1.00		2033	2033
-0.512;0.545	0.111;0.524	111	1.000	1.000	1	120.45	199996	188216	1.00		2774	2774
#	-2.748;-0.611	100	1.000	1.000	4	110.27	199974	188274	0.50		1036	1036
-0.490;0.861	0.567;0.669	011	0.870	0.972	3	109.24	199991	188316	1.00		366	399
0.180;0.938	-0.688;-0.327	100	0.080	0.603	1	98.56	199987	188470	1.00		165	693
-1.195;-0.703	-0.878;0.181	100	0.652	0.918	1	55.69	199970	188579	1.00		98	130
-1.155;0.687	0.627;3.500	001	1.000	1.000	1	102.77	199992	188616	1.00		684	684
-0.932;-0.456	0.627;2.198	001	1.000	1.000	1	97.38	199992	188824	1.00		192	192
0.026;0.444	#	110	0.120	0.655	1	115.54	199934	189115	0.50		311	3525
-1.442;0.745	0.627;2.596	001	1.000	1.000	1	102.77	199992	189196	1.00		650	650
-0.490;0.861	0.581;0.669	011	0.830	0.964	3	110.11	199991	189290	1.00		244	274
-0.059;0.322	#	110	0.132	0.667	1	116.33	199965	189342	0.50		274	2956
-0.668;0.441	#	111	0.510	0.874	1	113.96	199996	189343	0.50		6755	8947
0.570;0.938	-0.344;0.380	100	0.237	0.750	1	74.39	199856	189386	1.00		30	120
-0.059;0.633	-0.606;0.084	110	0.179	0.709	1	116.59	199965	189691	1.00		352	2304
-0.070;0.911	0.627;2.592	001	1.000	1.000	1	105.44	199944	189693	1.00		323	323
-0.490;0.673	0.581;0.669	011	0.830	0.963	1	110.11	199991	189708	1.00		235	264
-0.690;0.396	-0.403;0.548	111	1.000	1.000	1	118.10	199975	189850	1.00		5672	5672
-0.690;-0.060	-0.416;0.542	111	1.000	1.000	2	116.25	199975	190111	1.00		3264	3264
-0.091;0.486	-2.128;-0.611	100	1.000	1.000	1	115.49	199953	190126	1.00		366	366
-1.195;-0.703	-3.691;0.696	100	0.708	0.933	3	56.19	199970	190198	1.00		112	140
#	0.964;2.592	001	0.100	1.000	1	102.26	190220	190220	0.50		0	0
0.299;0.905	-0.373;0.589	101	0.169	0.701	1	105.00	199825	190633	1.00		134	1318
-0.661;0.444	-0.474;-0.385	110	0.132	0.667	1	66.37	191112	191112	1.00		0	354
0.538;2.574	-0.373;1.030	101	0.404	0.834	1	79.85	199825	191331	1.00		124	247
#	1.035;2.592	001	0.100	1.000	1	112.38	191408	191408	0.50		0	0
-1.442;0.787	0.627;2.198	001	1.000	1.000	1	102.77	199992	191438	1.00		514	514
-0.954;-0.392	-0.606;-0.474	110	0.702	0.932	1	79.32	199924	191494	1.00		97	122
-0.661;0.673	#	110	0.101	0.632	1	112.65	199965	191589	0.50		505	7976
#	-0.606;-0.552	110	0.868	0.972	1	104.14	199875	191630	0.50		263	287
0.538;2.574	-0.373;1.403	101	0.404	0.834	1	79.85	199825	191680	1.00		119	237
-0.490;0.933	0.567;0.669	011	0.870	0.973	3	109.24	199991	191802	1.00		257	280
-1.572;-0.703	-0.290;0.696	100	1.000	1.000	2	62.15	199970	191943	1.00		46	46
-0.020;0.495	-0.403;0.524	111	1.000	1.000	1	119.71	199996	192102	1.00		2133	2133
-0.954;-0.392	-0.867;-0.474	110	0.246	0.755	1	90.94	199924	192192	1.00		89	335
#	-3.315;-0.611	100	1.000	1.000	3	110.27	199974	192307	0.50		683	683
-0.661;0.031	#	110	0.109	0.642	1	114.07	199965	192367	0.50		241	3868
-0.800;0.501	-2.676;-0.611	100	1.000	1.000	1	112.07	199953	192502	1.00		618	618
-0.587;0.279	0.627;2.631	001	1.000	1.000	1	122.56	199872	192711	1.00		208	208
-1.451;0.765	0.627;3.500	001	1.000	1.000	1	102.77	199992	192964	1.00		423	423
#	-1.950;-0.611	100	1.000	1.000	1	110.27	199974	193081	0.50		608	608
-0.690;0.545	-0.396;0.524	111	1.000	1.000	1	117.75	199996	193182	1.00		4268	4268
#	-0.311;0.377	101	0.137	0.672	1	113.89	199825	193194	0.50		57	3340
#	0.627;3.500	001	1.000	1.000	2	102.77	199992	193264	0.50		405	405
#	0.627;1.766	001	1.000	1.000	1	102.77	199992	193384	0.50		398	398
#	0.643;2.671	001	1.000	1.000	1	105.29	199944	193384	0.50		360	360
-0.490;0.933	0.357;0.669	011	0.195	0.721	1	112.27	199991	193709	1.00		216	1102
-1.018;-0.369	0.627;3.295	001	1.000	1.000	2	99.42	199992	193710	1.00		126	126
-1.535;0.787	0.627;3.295	001	1.000	1.000	2	102.77	199992	193758	1.00		375	375
-1.442;0.790	0.627;2.198	001	1.000	1.000	2	102.77	199992	193786	1.00		371	371
-1.155;0.790	0.627;3.295	001	1.000	1.000	1	102.77	199992	193962	1.00		363	363
#	-1.623;-0.611	100	1.000	1.000	2	110.27	199974	194101	0.50		519	519
-0.690;0.545	-0.396;0.567	111	0.993	0.999	1	115.12	199996	194126	1.00		3864	3881
-0.661;0.541	#	110	0.110	0.643	1	113.64	199965	194167	0.50		351	5302
-0.007;0.960	-3.076;-0.611	100	1.000	1.000	1	111.40	199974	194168	1.00		233	233
#	-3.819;-0.391	100	0.223	0.741	1	97.29	199987	194248	0.50		589	1260
0.026;0.264	-0.606;-0.474	110	1.000	1.000	2	117.39	199934	194350	1.00		81	81
-0.490;0.281	0.282;0.953	011	0.199	0.724	1	120.82	199991	194434	1.00		175	1021
-0.971;0.411	-2.850;-0.872	100	1.000	1.000	1	98.71	199636	194447	1.00		32	32
#	-1.305;-0.474	110	0.314	0.793	1	102.88	199965	194640	0.50		337	889
-1.442;0.787	0.627;3.500	001	1.000	1.000	2	102.77	199992	194757	1.00		315	315
0.538;2.574	0.349;0.589	101	1.000	1.000	1	75.42	199782	194939	1.00		28	28
0.154;0.543	0.567;0.669	011	0.563	0.891	1	116.73	199991	194943	1.00		29	43
#	-0.411;0.596	111	0.879	0.975	1	114.62	199996	195000	0.50		3317	3529
#	0.643;3.124	001	1.000	1.000	1	105.29	199944	195129	0.50		265	265
-0.512;0.313	-0.403;0.524	111	1.000	1.000	1	120.19	199975	195324	1.00		1897	1897
#	0.111;0.542	111	0.907	0.981	1	117.09	199996	195324	0.50		1326	1379
-0.661;0.754	-0.606;-0.474	110	0.861	0.970	1	103.97	199965	195563	1.00		267	293
0.538;2.574	0.233;0.780	101	0.402	0.833	1	82.60	199782	195594	1.00		25	50
0.209;0.714	0.627;1.986	001	1.000	1.000	1	99.94	199944	195596	1.00		114	114
-0.164;1.491	0.567;0.669	011	0.790	0.954	1	111.65	199991	195641	1.00		75	87
0.570;0.938	-3.819;-0.331	100	1.000	1.000	3	73.37	199987	195644	1.00		37	37
-0.279;0.673	-2.367;-0.611	100	1.000	1.000	1	111.96	199974	195710	1.00		207	207
-0.690;0.313	-0.403;0.542	111	1.000	1.000	1	118.78	199975	195762	1.00		2185	2185
0.174;1.248	0.627;2.592	001	1.000	1.000	1	99.94	199944	195827	1.00		107	107
-0.120;0.457	#	111	0.544	0.885	1	113.48	199996	195847	0.50		1374	1789
-0.440;0.541	#	110	0.111	0.644	1	113.57	199965	195857	0.50		213	2982
-1.209;-0.703	-0.290;0.610	100	1.000	1.000	1	62.03	199970	195893	1.00		23	23
-0.690;0.495	-0.362;0.312	111	1.000	1.000	1	115.16	199952	195934	1.00		1857	1857
-0.690;0.523	-0.416;0.524	111	1.000	1.000	1	117.76	199996	195981	1.00		2508	2508
0.570;1.481	-3.005;0.437	100	0.473	0.861	1	74.08	199987	195993	1.00		46	79
0.403;0.763	-1.623;-0.611	100	1.000	1.000	1	102.94	199974	196171	1.00		87	87
0.538;2.488	-0.598;0.560	101	0.451	0.853	1	71.32	199825	196226	1.00		53	95
-0.584;-0.025	#	110	0.107	0.640	1	114.89	199924	196279	0.50		106	1567
-0.490;0.674	0.538;0.669	011	0.553	0.888	1	94.17	199991	196399	1.00		121	182
-0.491;0.545	#	111	0.491	0.867	1	114.42	199996	196478	0.50		2008	2702
-0.053;0.452	0.094;0.524	111	1.000	1.000	1	122.96	199996	196545	1.00		406	406
-1.338;-0.703	#	100	0.395	0.830	1	58.41	199970	196606	0.50		38	57
-1.195;-0.703	-3.005;0.610	100	0.719	0.936	2	56.21	199970	196606	1.00		38	47
#	-0.362;0.524	111	0.902	0.980	1	117.18	199996	196634	0.50		2082	2177
-0.690;0.523	#	111	0.497	0.870	1	113.78	199996	196701	0.50		2299	3056
0.449;0.896	-0.878;-0.327	100	0.285	0.778	1	79.34	199987	196846	1.00		54	81
-0.690;0.385	#	111	0.512	0.875	1	113.94	199975	196917	0.50		1872	2490
-1.355;-0.703	-3.691;0.610	100	0.726	0.938	1	56.20	199970	196940	1.00		35	43
-0.690;0.527	-0.416;0.542	111	1.000	1.000	1	117.75	199996	196983	1.00		1927	1927
#	0.567;1.011	011	0.289	0.780	1	101.66	199991	196995	0.50		93	273
-0.490;-0.052	#	011	0.088	0.614	1	115.92	199889	196995	0.50		68	963
#	-3.819;-0.331	100	0.154	0.688	2	101.22	199987	197040	0.50		309	756
0.570;0.880	-0.432;0.316	100	0.285	0.778	1	73.65	199856	197064	1.00		8	24
-0.918;1.406	-0.606;-0.423	110	0.473	0.861	1	88.65	199965	197132	1.00		182	312
-0.584;-0.122	-1.950;-0.611	100	1.000	1.000	1	109.79	199926	197134	1.00		115	115
-1.278;0.411	-3.269;-0.611	100	1.000	1.000	1	112.98	199953	197161	1.00		188	188
-0.661;-0.129	-0.474;-0.244	110	0.132	0.667	1	101.54	197253	197253	1.00		0	172
-0.661;1.144	-0.606;-0.474	110	0.861	0.971	1	103.97	199965	197253	1.00		165	181
-0.067;0.957	-2.748;-0.611	100	1.000	1.000	2	111.68	199974	197260	1.00		115	115
-1.451;0.765	0.473;0.950	001	0.117	0.651	1	95.40	199992	197276	1.00		161	443
-0.800;0.501	-3.076;-0.611	100	1.000	1.000	2	112.07	199953	197309	1.00		219	219
-0.490;0.850	0.567;0.669	011	0.877	0.974	1	109.23	199991	197317	1.00		83	90
-0.095;0.973	-2.676;-0.611	100	1.000	1.000	1	111.88	199974	197388	1.00		116	116
#	-2.128;-0.611	100	1.000	1.000	1	110.27	199974	197588	0.50		211	211
-0.690;0.545	-0.366;0.524	111	1.000	1.000	1	117.86	199996	197592	1.00		1487	1487
#	-0.598;0.560	101	0.114	0.648	1	113.52	199825	197613	0.50		41	1938
0.538;2.574	-0.823;0.184	101	0.313	0.792	1	70.16	199825	197613	1.00		20	53
-0.661;0.669	-0.474;0.079	110	0.125	0.659	1	110.88	197624	197624	1.00		0	881
#	0.627;2.671	001	1.000	1.000	1	102.77	199992	197625	0.50		140	140
0.080;0.873	-3.888;-0.611	100	1.000	1.000	1	110.38	199974	197658	1.00		86	86
-1.451;0.687	0.627;3.500	001	1.000	1.000	2	102.77	199992	197690	1.00		138	138
0.570;0.938	-1.467;-0.331	100	1.000	1.000	1	74.24	199987	197738	1.00		19	19
0.150;1.174	-3.819;-0.327	100	0.168	0.700	1	101.64	199987	197738	1.00		82	189
-0.551;-0.060	#	110	0.104	0.636	1	114.95	199924	197781	0.50		58	855
-0.490;0.281	#	011	0.083	0.608	1	117.68	199991	198015	0.50		61	1111
-0.788;0.687	0.627;2.134	001	1.000	1.000	1	102.77	199992	198039	1.00		117	117
0.052;0.514	-0.403;0.524	111	1.000	1.000	1	119.45	199996	198075	1.00		463	463
0.538;2.488	-0.663;0.560	101	0.380	0.824	1	72.12	199825	198080	1.00		25	53
#	-2.691;-0.611	100	1.000	1.000	1	110.27	199974	198086	0.50		165	165
0.938;1.001	-0.878;-0.331	100	0.100	1.000	1	67.80	198087	198087	1.00		0	0
-1.496;0.880	-1.526;-0.255	100	0.089	0.616	1	103.70	199987	198240	1.00		187	582
#	-0.839;0.450	111	0.551	0.888	1	112.90	199996	198274	0.50		1083	1383
-0.690;0.545	-0.403;0.567	111	0.993	0.999	1	115.12	199996	198274	1.00		1134	1139
0.264;0.625	-2.676;-0.611	100	1.000	1.000	1	107.05	199974	198307	1.00		47	47
-0.070;0.687	0.627;3.500	001	1.000	1.000	1	105.38	199944	198388	1.00		50	50
#	-2.850;-0.611	100	1.000	1.000	1	110.27	199974	198395	0.50		137	137
-0.690;0.313	#	111	0.513	0.875	1	113.93	199975	198461	0.50		891	1176
-0.512;0.545	0.094;0.524	111	1.000	1.000	1	120.37	199996	198461	1.00		386	386
