att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0.328;3.789	#	01	1.000	1.000	1	46.56	199982	197165	0.50		769	769
0.328;4.063	#	01	1.000	1.000	1	46.56	199982	197215	0.50		757	757
-6.352;-0.194	0.443;1.159	10	1.000	1.000	1	62.74	199996	197230	1.00		316	316
0.348;4.945	0.269;0.731	01	1.000	1.000	1	46.82	199957	197423	1.00		276	276
-0.306;0.310	0.810;0.882	10	0.285	0.778	2	32.18	199875	197432	1.00		28	36
-0.102;0.666	0.034;0.565	11	0.226	0.742	1	50.46	199992	197549	1.00		444	598
-0.102;0.300	0.315;0.881	11	0.763	0.947	1	49.45	199992	197765	1.00		342	361
0.328;4.004	0.310;0.691	01	1.000	1.000	1	46.83	199893	197772	1.00		207	207
0.328;4.302	-0.645;0.482	01	1.000	1.000	1	46.88	199982	197886	1.00		399	399
0.960;4.302	-0.249;0.575	01	0.100	1.000	1	53.84	197886	197886	1.00		0	0
-3.144;-0.257	0.181;1.012	10	1.000	1.000	1	62.50	199996	197928	1.00		308	308
-0.102;0.300	0.116;0.647	11	1.000	1.000	2	53.14	199992	197952	1.00		345	345
-1.198;-0.310	#	10	1.000	1.000	1	62.55	199996	197979	0.50		520	520
0.328;3.976	-0.645;1.376	01	1.000	1.000	1	46.56	199982	198043	1.00		534	534
0.328;1.017	#	01	1.000	1.000	1	46.56	199982	198097	0.50		521	521
0.328;4.161	#	01	1.000	1.000	1	46.56	199982	198121	0.50		514	514
-0.306;-0.207	0.810;0.882	10	1.000	1.000	1	48.40	199388	198255	1.00		5	5
0.328;4.116	-0.645;0.482	01	1.000	1.000	1	46.88	199982	198262	1.00		328	328
-4.028;-0.140	-0.567;0.171	10	1.000	1.000	1	60.45	199952	198293	1.00		268	268
-3.144;-0.140	-0.286;0.821	10	1.000	1.000	2	61.07	199996	198365	1.00		547	547
0.328;3.666	#	01	1.000	1.000	1	46.56	199982	198497	0.50		411	411
-4.072;-0.194	#	10	1.000	1.000	1	61.58	199996	198543	0.50		483	483
0.348;4.840	0.067;1.213	01	1.000	1.000	1	46.54	199957	198561	1.00		246	246
0.232;0.300	-0.277;0.795	11	1.000	1.000	1	49.22	199992	198697	1.00		100	100
-5.546;-0.140	-0.319;0.132	10	1.000	1.000	1	60.28	199952	198722	1.00		184	184
0.328;4.161	#	01	1.000	1.000	1	46.56	199982	198910	0.50		294	294
-0.102;0.300	-0.162;0.277	11	1.000	1.000	1	52.92	199972	198919	1.00		152	152
-4.908;-0.194	#	10	1.000	1.000	1	61.58	199996	199107	0.50		290	290
-1.577;-0.311	#	10	1.000	1.000	1	62.55	199996	199107	0.50		228	228
-4.072;-0.140	-0.857;0.302	10	1.000	1.000	1	60.61	199985	199287	1.00		143	143
-3.144;-0.140	0.005;0.821	10	1.000	1.000	1	61.67	199996	199515	1.00		105	105
0.478;4.367	-0.952;1.376	01	1.000	1.000	1	46.18	199982	199544	1.00		102	102
0.328;1.258	#	01	1.000	1.000	1	46.56	199982	199544	0.50		126	126
-4.908;-0.311	-0.286;0.821	10	1.000	1.000	1	62.64	199996	199565	1.00		105	105
#	0.604;1.043	10	0.017	0.444	1	51.98	199996	199590	0.50		36	81
-0.173;0.588	-0.143;0.822	11	0.244	0.754	1	47.22	199992	199599	1.00		129	171
-0.102;0.300	-0.188;0.400	11	1.000	1.000	1	53.83	199992	199672	1.00		57	57
-0.330;0.975	0.233;1.064	01	0.007	0.372	1	46.81	199957	199815	1.00		29	78
-0.102;0.300	0.182;1.014	11	0.869	0.972	1	50.59	199992	199859	1.00		35	36
#	0.116;0.884	11	0.031	0.500	1	52.41	199992	199951	0.50		16	32
0.328;4.329	-0.846;0.979	01	1.000	1.000	1	46.67	199982	199982	1.00		3	3
