att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0.499;1.724	#	101	0.205	0.728	1	88.28	199825	176791	0.50		330	1793
-0.613;1.221	0.532;0.630	011	0.518	0.877	1	111.36	199991	177362	1.00		777	1232
-0.216;0.351	0.532;0.630	011	0.474	0.861	1	115.35	199991	177493	1.00		451	773
0.548;1.724	-0.743;0.104	101	0.347	0.809	1	64.57	199825	178069	1.00		188	439
-1.729;-0.708	#	100	0.709	0.934	2	63.52	199970	178256	0.50		249	311
-1.227;1.787	0.658;2.751	001	1.000	1.000	2	106.13	199966	178677	1.00		1098	1098
#	-0.598;-0.486	110	0.926	0.985	5	115.40	199978	179509	0.50		1233	1292
0.548;1.724	-0.329;1.159	101	0.512	0.875	1	66.30	199825	179540	1.00		292	468
#	0.681;2.476	001	1.000	1.000	1	106.60	199966	179657	0.50		988	988
#	0.658;3.186	001	1.000	1.000	3	106.13	199966	179702	0.50		1045	1045
#	0.611;0.630	011	1.000	1.000	2	101.49	199829	179936	0.50		285	285
0.090;1.042	0.658;2.751	001	1.000	1.000	2	102.72	199966	180122	1.00		569	569
#	0.658;2.751	001	1.000	1.000	1	106.13	199966	180147	0.50		1023	1023
#	-1.139;-0.711	100	1.000	1.000	2	121.60	199953	180596	0.50		1054	1054
-1.777;0.909	-2.299;-0.621	100	1.000	1.000	1	121.25	199974	181185	1.00		1614	1614
-1.163;0.543	-0.476;0.543	111	0.954	0.991	1	133.28	199993	181291	1.00		12982	13195
-1.777;0.909	-2.370;-0.621	100	1.000	1.000	1	121.25	199974	181429	1.00		1596	1596
-0.986;0.771	-1.537;-0.415	100	0.257	0.762	1	112.82	199974	182341	1.00		1817	3688
-0.613;0.448	0.532;0.630	011	0.555	0.889	4	112.32	199991	182439	1.00		601	902
#	0.611;0.961	011	0.208	0.731	1	95.40	199829	182568	0.50		249	1298
0.217;0.707	0.681;2.751	001	1.000	1.000	1	103.28	199966	182713	1.00		445	445
-0.700;-0.348	-0.567;-0.479	110	1.000	1.000	1	99.75	199924	182769	1.00		148	148
-1.729;-0.708	-0.423;0.742	100	0.647	0.917	1	62.80	199970	183218	1.00		144	192
-0.932;0.448	0.532;0.630	011	0.463	0.857	5	110.25	199991	183239	1.00		576	1008
-2.110;-0.708	-0.237;0.557	100	1.000	1.000	1	63.68	199970	183329	1.00		95	95
-0.820;0.758	-2.843;-0.621	100	1.000	1.000	1	121.25	199974	183628	1.00		1404	1404
-1.875;-0.708	-0.975;0.278	100	0.651	0.918	1	63.61	199970	184391	1.00		134	178
-0.656;0.333	-0.475;0.562	111	1.000	1.000	2	138.23	199993	184433	1.00		8570	8570
#	0.658;3.271	001	1.000	1.000	2	106.13	199966	184588	0.50		793	793
#	-3.705;-0.623	100	1.000	1.000	3	121.81	199974	184618	0.50		1278	1278
0.548;1.394	#	101	0.366	0.818	4	65.93	199825	184775	0.50		217	479
-0.706;0.415	-0.476;0.562	111	1.000	1.000	1	137.33	199993	184976	1.00		9470	9470
#	-0.597;-0.107	110	0.195	0.721	1	130.64	199978	185093	0.50		940	5255
-0.706;0.546	-0.327;0.540	111	1.000	1.000	1	133.52	199993	185110	1.00		8880	8880
#	-0.597;0.197	110	0.165	0.697	1	132.98	199978	185645	0.50		905	8016
-0.346;1.227	-0.597;-0.486	110	1.000	1.000	3	121.13	199978	185645	1.00		700	700
-0.613;0.273	0.532;0.630	011	0.628	0.911	4	110.69	199991	185682	1.00		451	615
-0.244;0.448	#	011	0.078	0.600	1	129.44	199991	185682	0.50		287	6972
-0.544;-0.253	-0.597;-0.479	110	1.000	1.000	1	112.54	199924	185758	1.00		244	244
#	-0.981;-0.339	100	0.169	0.701	1	115.44	199974	185872	0.50		1493	3514
-0.656;0.253	-0.475;0.543	111	1.000	1.000	2	138.74	199993	186028	1.00		7006	7006
-0.599;0.180	0.532;0.678	011	0.512	0.875	1	105.89	199889	186058	1.00		399	639
-0.544;1.227	-0.597;-0.486	110	1.000	1.000	1	120.73	199978	186085	1.00		797	797
-0.346;0.534	#	110	0.115	0.649	1	131.44	199978	186151	0.50		715	8930
-0.706;0.170	-0.475;0.562	111	1.000	1.000	1	137.29	199993	186496	1.00		6658	6658
#	-1.409;-0.279	100	0.098	0.628	1	116.60	199974	186691	0.50		1412	4232
-1.534;1.045	-3.705;-0.621	100	1.000	1.000	1	121.25	199974	186691	1.00		1145	1145
#	0.658;2.120	001	1.000	1.000	2	106.13	199966	186704	0.50		684	684
0.460;0.864	-2.843;-0.339	100	0.451	0.853	1	93.07	199974	186919	1.00		261	335
-0.700;0.376	-0.598;-0.479	110	0.930	0.986	2	115.87	199978	187011	1.00		820	857
-0.312;1.787	0.753;2.450	001	1.000	1.000	2	111.52	199966	187127	1.00		258	258
-1.052;1.094	0.681;2.882	001	1.000	1.000	1	106.60	199966	187127	1.00		626	626
-1.534;1.045	-3.705;-0.623	100	1.000	1.000	1	121.81	199974	187238	1.00		1055	1055
0.091;0.769	-2.843;-0.621	100	1.000	1.000	1	124.07	199974	187238	1.00		436	436
-0.706;0.415	-0.878;0.488	111	0.625	0.910	1	137.16	199993	187246	1.00		7571	9211
-0.706;0.343	#	111	0.504	0.872	1	129.94	199993	187322	0.50		7558	10028
0.185;0.675	-3.705;-0.621	100	1.000	1.000	1	123.52	199974	187587	1.00		389	389
-1.729;-0.717	-0.826;-0.208	100	1.000	1.000	1	67.75	199894	187679	1.00		70	70
-0.143;0.861	-0.598;-0.486	110	1.000	1.000	1	120.42	199978	187885	1.00		487	487
-0.417;1.870	#	110	0.100	0.631	1	129.57	199978	187946	0.50		621	8806
-0.795;1.077	0.491;0.985	001	0.144	0.679	1	96.90	199992	187948	1.00		724	1828
-0.706;0.298	#	111	0.498	0.870	1	129.96	199993	188228	0.50		6786	9038
-0.820;1.563	-1.138;-0.573	100	0.774	0.950	1	110.38	199974	188483	1.00		1121	1319
#	-0.476;0.540	111	0.899	0.979	1	133.43	199993	188825	0.50		7718	8070
-0.766;0.056	-2.679;-0.621	100	1.000	1.000	1	119.55	199926	188863	1.00		572	572
-1.664;0.909	-2.722;-0.621	100	1.000	1.000	2	121.25	199974	189012	1.00		940	940
-0.346;1.227	#	110	0.103	0.635	1	128.26	199978	189056	0.50		564	7550
-0.455;0.546	-0.476;0.488	111	1.000	1.000	1	137.30	199993	189220	1.00		5347	5347
-0.656;0.253	-0.475;0.619	111	0.923	0.984	1	136.61	199993	189232	1.00		5497	5773
-0.706;0.337	-0.232;0.540	111	1.000	1.000	1	138.78	199993	189232	1.00		4666	4666
-1.227;0.707	0.681;2.751	001	1.000	1.000	1	106.60	199966	189358	1.00		516	516
#	0.532;0.769	011	0.304	0.788	1	98.32	199991	189708	0.50		353	970
-0.455;0.458	#	111	0.523	0.878	1	133.17	199993	189767	0.50		5015	6653
#	-0.476;0.488	111	0.900	0.979	1	134.10	199993	189767	0.50		6688	6979
-0.706;0.337	-0.681;0.573	111	0.751	0.944	1	137.08	199993	189830	1.00		5943	6818
-1.290;1.787	0.658;2.476	001	1.000	1.000	1	106.13	199966	189845	1.00		522	522
-0.455;0.546	-0.430;0.488	111	1.000	1.000	1	137.30	199993	189880	1.00		4900	4900
-0.993;0.861	-0.598;-0.486	110	0.926	0.985	1	115.40	199978	189885	1.00		608	637
-2.150;0.909	-3.555;-0.621	100	1.000	1.000	2	121.25	199974	190004	1.00		853	853
#	-0.329;1.159	101	0.124	0.659	2	127.01	199825	190053	0.50		168	7386
-0.700;-0.253	-0.598;-0.479	110	1.000	1.000	3	107.22	199924	190098	1.00		199	199
0.184;1.227	-0.597;-0.424	110	0.592	0.900	1	109.83	199978	190103	1.00		197	281
-1.748;0.630	-4.860;-0.621	100	1.000	1.000	2	121.25	199974	190202	1.00		842	842
-0.613;0.448	0.124;1.024	011	0.172	0.704	1	128.21	199991	190275	1.00		333	3012
0.548;1.724	-0.796;0.157	101	0.347	0.809	1	64.57	199825	190284	1.00		83	194
-0.706;0.546	-0.490;0.233	111	0.981	0.996	1	134.65	199993	190310	1.00		4785	4841
-0.136;0.369	0.611;0.630	011	1.000	1.000	1	98.36	199829	190337	1.00		55	55
-0.606;0.921	-0.598;-0.486	110	1.000	1.000	1	120.73	199978	190339	1.00		553	553
-0.706;0.546	-0.476;1.055	111	0.734	0.940	1	128.02	199993	190375	1.00		6792	7646
-0.606;0.921	#	110	0.102	0.633	2	129.25	199978	190414	0.50		575	8704
-0.613;0.273	0.532;1.164	011	0.356	0.814	1	106.57	199991	190437	1.00		300	681
#	0.681;2.775	001	1.000	1.000	2	106.60	199966	190474	0.50		462	462
-1.786;0.707	0.683;2.751	001	1.000	1.000	1	106.60	199966	190474	1.00		462	462
#	-3.705;-0.479	100	0.476	0.862	1	110.93	199974	190551	0.50		948	1570
-0.455;0.546	#	111	0.499	0.870	2	132.56	199993	190659	0.50		5068	6774
0.087;0.866	-2.843;-0.621	100	1.000	1.000	1	124.07	199974	190678	1.00		319	319
-0.317;0.549	0.532;0.630	011	0.431	0.845	1	114.47	199991	190686	1.00		213	398
-0.930;1.227	-0.597;-0.479	110	0.868	0.972	1	113.46	199978	190763	1.00		581	634
#	-0.475;0.543	111	0.899	0.979	1	133.28	199993	190983	0.50		6286	6571
-2.110;-0.708	-0.826;-0.208	100	0.560	0.890	1	63.02	199894	191022	1.00		51	76
0.100;0.590	-0.598;-0.486	110	1.000	1.000	1	120.38	199978	191037	1.00		205	205
-0.606;0.921	-0.597;-0.486	110	1.000	1.000	1	120.73	199978	191037	1.00		513	513
0.548;0.742	-0.329;1.159	101	0.510	0.874	2	66.30	199825	191100	1.00		125	201
-2.014;-0.708	-0.237;0.241	100	1.000	1.000	1	64.42	199970	191245	1.00		25	25
#	-0.597;-0.479	110	0.868	0.972	2	113.46	199978	191342	0.50		545	595
-0.270;0.546	-0.485;0.562	111	1.000	1.000	3	133.32	199971	191530	1.00		3765	3765
-1.177;-0.210	0.431;1.243	001	0.097	0.627	1	113.93	199992	191616	1.00		216	627
0.104;1.028	0.681;2.751	001	1.000	1.000	1	103.28	199966	191639	1.00		215	215
#	0.621;0.651	011	0.132	0.667	1	65.34	191642	191642	0.50		0	72
-2.110;-0.717	#	100	1.000	1.000	1	65.84	199970	191705	0.50		95	95
0.100;0.861	-0.598;-0.486	110	1.000	1.000	2	120.38	199978	191735	1.00		189	189
-0.776;0.590	#	110	0.103	0.635	1	127.35	199978	191735	0.50		521	8098
#	-1.216;-0.262	100	0.091	0.619	1	116.84	199974	191775	0.50		867	2680
#	-1.010;-0.339	100	0.169	0.701	1	115.44	199974	191805	0.50		864	2035
#	-0.786;0.132	111	0.489	0.867	1	128.85	199993	191861	0.50		3524	4782
-0.706;0.550	-0.476;0.543	111	1.000	1.000	1	133.89	199993	191861	1.00		5670	5670
-1.719;-0.717	-1.029;-0.005	100	1.000	1.000	1	67.78	199894	191867	1.00		46	46
-0.101;0.274	0.532;0.630	011	0.399	0.832	1	120.50	199991	192020	1.00		68	137
-0.706;0.546	0.156;0.915	111	0.478	0.863	1	120.33	199971	192070	1.00		2047	2749
-0.056;0.921	-0.938;-0.486	110	0.323	0.798	1	114.87	199978	192134	1.00		246	626
#	-0.476;0.543	111	0.900	0.979	1	133.28	199993	192223	0.50		5421	5664
-0.706;0.546	-0.475;0.562	111	1.000	1.000	3	133.69	199993	192264	1.00		5452	5452
-0.028;0.967	0.658;2.882	001	1.000	1.000	1	102.72	199966	192266	1.00		221	221
0.083;0.502	-3.705;-0.621	100	1.000	1.000	1	125.20	199953	192275	1.00		220	220
#	-1.342;-0.621	100	1.000	1.000	1	121.25	199974	192353	0.50		654	654
-1.777;0.909	-2.299;-0.711	100	1.000	1.000	1	121.60	199953	192353	1.00		414	414
-0.656;0.546	-0.085;1.045	111	0.624	0.910	1	128.89	199993	192401	1.00		3058	3685
-0.706;0.337	-0.475;0.562	111	1.000	1.000	4	137.55	199993	192401	1.00		4428	4428
-2.150;0.909	-3.162;-0.621	100	1.000	1.000	1	121.25	199974	192597	1.00		636	636
#	-0.450;0.292	111	0.895	0.978	1	133.18	199993	192742	0.50		3625	3790
-0.706;0.546	-0.036;1.112	111	0.596	0.902	1	123.55	199993	192791	1.00		2855	3494
#	-0.475;0.488	111	0.900	0.979	2	134.10	199993	192921	0.50		4630	4831
-1.905;0.909	-2.843;-0.621	100	1.000	1.000	3	121.25	199974	193051	1.00		594	594
-1.777;0.909	-2.697;-0.621	100	1.000	1.000	1	121.25	199974	193171	1.00		582	582
-0.606;-0.247	-0.791;-0.349	110	0.265	0.767	1	119.85	199924	193244	1.00		116	387
-0.544;-0.253	-0.598;-0.479	110	1.000	1.000	1	112.54	199924	193244	1.00		116	116
-0.270;0.546	0.047;0.562	111	1.000	1.000	1	126.84	199971	193256	1.00		1509	1509
-0.706;0.546	-0.485;0.139	111	1.000	1.000	1	135.14	199993	193256	1.00		2921	2921
-0.700;-0.253	#	110	0.104	0.636	1	125.64	199924	193300	0.50		133	2516
#	-2.679;-0.623	100	1.000	1.000	1	121.81	199974	193520	0.50		533	533
-0.986;0.771	-1.010;-0.415	100	0.258	0.763	1	112.82	199974	193550	1.00		661	1342
0.323;1.001	-1.139;-0.339	100	0.253	0.759	1	103.36	199974	193550	1.00		182	327
0.026;0.444	#	110	0.121	0.655	1	127.29	199978	193555	0.50		182	2083
-0.706;0.546	-0.265;0.488	111	1.000	1.000	1	134.75	199993	193619	1.00		3224	3224
-0.706;0.546	0.384;0.488	111	1.000	1.000	1	135.10	199971	193689	1.00		418	418
-0.469;1.085	-0.598;-0.486	110	1.000	1.000	1	121.13	199978	193696	1.00		306	306
-0.606;0.737	-0.598;-0.486	110	1.000	1.000	1	120.73	199978	193696	1.00		360	360
-1.719;-0.708	-0.458;0.778	100	0.647	0.917	1	62.79	199970	194037	1.00		51	68
-1.777;0.909	-2.335;-0.621	100	1.000	1.000	2	121.25	199974	194098	1.00		504	504
0.017;0.749	-2.843;-0.621	100	1.000	1.000	1	124.07	199974	194119	1.00		200	200
#	-0.893;0.254	101	0.109	0.642	1	127.02	199825	194123	0.50		67	4055
-0.706;0.546	-0.160;0.705	111	0.813	0.959	1	126.79	199993	194126	1.00		2752	3037
-0.409;0.168	-1.977;-0.621	100	1.000	1.000	1	125.93	199926	194144	1.00		147	147
-2.150;0.909	-3.705;-0.621	100	1.000	1.000	1	121.25	199974	194168	1.00		496	496
-1.729;-0.717	-0.879;-0.155	100	1.000	1.000	1	67.70	199894	194310	1.00		32	32
-2.110;-0.717	-0.826;-0.208	100	1.000	1.000	1	67.70	199894	194310	1.00		32	32
#	0.658;2.884	001	1.000	1.000	1	106.13	199966	194313	0.50		291	291
-0.177;0.386	#	111	0.534	0.882	1	131.21	199971	194324	0.50		1724	2293
#	0.491;2.334	001	0.145	0.679	1	96.90	199992	194408	0.50		336	848
-2.379;0.909	-2.843;-0.621	100	1.000	1.000	1	121.25	199974	194447	1.00		474	474
#	-0.475;-0.141	111	0.900	0.979	1	131.65	199933	194540	0.50		1410	1471
-0.706;0.546	-0.184;0.504	111	1.000	1.000	1	134.61	199993	194540	1.00		2432	2432
-0.510;0.615	0.611;0.630	011	1.000	1.000	1	101.49	199829	194594	1.00		75	75
#	-0.265;0.514	111	0.915	0.982	1	133.42	199993	194651	0.50		2778	2884
-0.706;0.546	-0.468;1.119	111	0.733	0.940	1	128.02	199993	194651	1.00		3774	4248
-0.587;0.550	#	111	0.472	0.860	1	131.78	199993	194758	0.50		3351	4551
#	0.658;3.030	001	1.000	1.000	1	106.13	199966	194780	0.50		269	269
-0.993;0.861	-1.190;-0.598	110	0.132	0.667	1	109.95	194865	194865	1.00		0	496
-1.120;-0.226	#	110	0.096	0.626	1	125.89	199924	194984	0.50		101	2021
-0.700;-0.348	-0.597;-0.479	110	1.000	1.000	1	102.07	199924	194984	1.00		57	57
-0.795;1.028	0.658;3.924	001	1.000	1.000	3	106.13	199966	194986	1.00		257	257
-2.110;-0.708	-0.237;1.171	100	1.000	1.000	1	63.46	199970	195084	1.00		28	28
-0.820;0.909	-3.705;-0.621	100	1.000	1.000	1	121.25	199974	195114	1.00		419	419
-2.150;1.563	-1.420;-0.291	100	0.111	0.644	1	116.44	199974	195114	1.00		517	1469
#	-3.162;-0.621	100	1.000	1.000	1	121.25	199974	195166	0.50		409	409
-2.150;0.749	-2.843;-0.621	100	1.000	1.000	3	121.25	199974	195166	1.00		409	409
-0.706;0.415	-0.475;0.562	111	1.000	1.000	1	137.33	199993	195174	1.00		3051	3051
-1.729;-0.708	-1.401;0.278	100	0.658	0.920	1	63.60	199970	195210	1.00		41	54
-1.875;-0.717	#	100	1.000	1.000	1	65.83	199970	195210	0.50		54	54
-1.099;0.521	0.532;0.630	011	0.440	0.849	1	109.54	199991	195292	1.00		161	295
-0.736;0.029	-2.679;-0.623	100	1.000	1.000	1	120.23	199926	195389	1.00		225	225
-0.588;0.004	#	111	0.449	0.852	1	135.43	199993	195456	0.50		1447	2019
0.213;0.920	0.658;3.186	001	1.000	1.000	1	103.28	199966	195478	1.00		116	116
-0.394;0.333	-0.475;0.562	111	1.000	1.000	1	142.58	199993	195480	1.00		1736	1736
-0.766;0.056	-2.986;-0.621	100	1.000	1.000	1	119.55	199926	195494	1.00		230	230
-1.049;-0.169	0.681;2.751	001	1.000	1.000	1	112.36	199895	195531	1.00		88	88
-0.706;0.170	#	111	0.493	0.868	1	131.17	199993	195557	0.50		2206	2949
0.087;0.630	-2.843;-0.621	100	1.000	1.000	1	124.07	199974	195564	1.00		151	151
-1.355;0.550	-0.476;0.543	111	0.955	0.991	1	133.28	199993	195622	1.00		3055	3104
-1.786;0.707	0.683;2.411	001	1.000	1.000	1	106.60	199966	195626	1.00		212	212
-2.110;-0.717	-0.949;-0.084	100	1.000	1.000	1	67.83	199894	195706	1.00		24	24
-1.777;0.909	-3.705;-0.621	100	1.000	1.000	1	121.25	199974	195765	1.00		365	365
-0.469;0.376	-0.598;-0.486	110	1.000	1.000	1	121.13	199978	195818	1.00		203	203
-0.606;-0.094	-0.597;-0.486	110	1.000	1.000	1	118.65	199924	195879	1.00		82	82
-2.014;-0.708	0.616;0.802	100	0.100	1.000	1	60.58	195893	195893	1.00		0	0
-0.606;0.376	-1.037;-0.013	110	0.194	0.720	1	133.04	199978	195923	1.00		245	1530
0.548;1.724	0.250;0.762	101	0.565	0.892	1	64.42	199782	195943	1.00		23	34
-1.421;0.546	-0.205;0.488	111	0.960	0.992	1	133.59	199993	195949	1.00		1853	1876
-0.544;1.227	#	110	0.101	0.632	1	129.25	199978	195998	0.50		239	3460
-0.346;0.861	-1.232;-0.598	110	0.132	0.667	1	113.13	195998	195998	1.00		0	214
-0.656;-0.018	-0.485;0.562	111	1.000	1.000	1	137.34	199993	196132	1.00		1345	1345
0.903;1.394	-0.329;1.159	101	0.036	0.817	1	70.63	196217	196217	1.00		0	0
-1.757;-0.708	#	100	0.723	0.937	1	63.53	199970	196242	0.50		43	53
-0.656;-0.018	#	111	0.487	0.866	1	134.77	199993	196255	0.50		1306	1762
#	-0.598;-0.479	110	0.866	0.972	2	113.46	199978	196261	0.50		236	258
-0.706;0.415	#	111	0.506	0.873	2	129.85	199993	196462	0.50		2237	2979
-0.484;1.079	-0.597;-0.486	110	1.000	1.000	1	121.08	199978	196488	1.00		180	180
-0.144;1.724	-0.329;0.157	101	0.145	0.680	1	132.05	199825	196684	1.00		27	694
#	-0.796;1.159	101	0.107	0.639	1	125.42	199825	196684	0.50		54	3230
-0.270;0.546	-0.880;0.232	111	0.545	0.886	1	135.10	199946	196767	1.00		977	1264
-0.455;0.546	-0.485;0.562	111	1.000	1.000	2	135.34	199993	196767	1.00		1754	1754
#	0.658;1.684	001	1.000	1.000	1	106.13	199966	196803	0.50		163	163
-0.997;-0.391	0.440;1.199	001	0.155	0.689	2	98.02	199992	196851	1.00		63	135
#	-0.475;0.155	111	0.902	0.980	1	135.14	199993	196852	0.50		1405	1468
0.548;0.742	#	101	0.369	0.819	1	65.93	199825	196915	0.50		44	96
-0.706;0.148	-0.476;0.540	111	1.000	1.000	1	137.25	199993	196937	1.00		1435	1435
-0.587;0.141	-0.475;0.488	111	1.000	1.000	1	139.84	199993	196937	1.00		1183	1183
-0.706;0.546	0.266;0.743	111	0.581	0.897	1	120.65	199971	197021	1.00		600	770
#	-0.399;0.466	101	0.139	0.674	1	133.10	199825	197033	0.50		40	1827
#	0.681;3.924	001	1.000	1.000	1	106.60	199966	197080	0.50		141	141
-1.049;1.028	0.511;1.129	001	0.176	0.707	1	96.88	199992	197080	1.00		175	400
-0.270;0.546	-0.327;0.562	111	1.000	1.000	1	132.70	199971	197156	1.00		1100	1100
-0.706;0.546	0.047;0.759	111	0.703	0.932	1	123.28	199993	197156	1.00		1020	1190
#	0.291;0.532	011	0.111	0.645	1	129.49	197199	197199	0.50		0	485
-0.932;0.615	0.532;0.630	011	0.440	0.848	1	109.54	199991	197199	1.00		96	176
-0.847;-0.371	0.658;3.924	001	1.000	1.000	1	109.88	199895	197276	1.00		37	37
#	0.753;2.450	001	1.000	1.000	1	110.30	199966	197341	0.50		84	84
-0.815;0.615	0.234;0.532	011	0.115	0.649	1	129.14	197344	197344	1.00		0	520
-0.716;-0.197	0.532;0.630	011	0.484	0.865	1	105.97	199889	197344	1.00		44	74
-0.346;1.227	-0.597;0.283	110	0.170	0.702	1	136.37	199978	197432	1.00		132	1049
-1.195;-0.213	0.681;3.924	001	1.000	1.000	1	112.39	199895	197452	1.00		50	50
