att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-1.337;-0.212	#	0000001000	0.000	0.040	2	303.24	4973	662	0.50		46	1143
-0.762;-0.378	0.258;1.335	0000001000	0.000	0.209	1	229.41	4973	679	1.00		27	129
-0.343;0.959	-0.528;0.407	1110101011	0.000	0.155	2	363.31	4997	680	1.00		418	2697
-0.756;0.389	-0.891;-0.305	1110001001	0.000	0.012	2	357.32	4488	684	1.00		10	826
#	-0.804;0.593	1011001011	0.000	0.032	1	353.43	4932	689	0.50		126	3962
#	-0.225;1.135	0000011010	0.000	0.023	1	297.30	4924	701	0.50		63	2751
-0.692;0.120	-1.137;0.279	1110111011	0.035	0.511	5	348.37	4995	722	1.00		798	1562
-1.045;-0.482	-0.889;-0.171	0000011000	0.158	0.692	1	275.51	4945	725	1.00		74	107
0.083;1.366	-1.167;0.250	1011000011	0.000	0.014	1	363.71	4813	738	1.00		23	1651
-0.873;0.311	-0.966;-0.400	1000001001	0.000	0.031	1	340.92	4727	742	1.00		16	516
-0.655;-0.217	#	1010011011	0.000	0.149	4	314.49	4942	744	0.50		123	828
-1.013;0.191	0.153;0.776	1000001010	0.000	0.003	1	271.12	4259	760	1.00		2	736
0.257;1.224	-0.856;-0.233	1010000001	0.000	0.008	2	371.20	4262	763	1.00		5	665
0.009;1.391	#	1010001001	0.000	0.002	1	333.16	4276	777	0.50		5	2355
#	0.083;1.349	0010001010	0.000	0.159	5	272.83	4974	781	0.50		249	1567
-1.545;0.332	-0.539;0.424	1010011011	0.000	0.126	2	361.57	4958	801	1.00		270	2150
0.029;1.194	-0.296;1.120	1010001011	0.000	0.170	1	310.11	4977	803	1.00		258	1522
-0.245;0.624	0.334;1.297	0000001010	0.000	0.128	1	248.63	4919	811	1.00		56	439
-0.116;1.995	-0.643;0.772	1111001011	0.000	0.059	2	358.82	4988	822	1.00		150	2537
-0.032;1.305	-0.571;-0.171	1111001011	0.000	0.131	1	384.82	4988	822	1.00		125	953
-0.096;1.305	#	1000000000	0.000	0.026	1	339.88	4931	823	0.50		70	2667
-0.564;0.483	0.334;1.297	0000001010	0.000	0.162	1	256.00	4919	853	1.00		77	475
0.122;1.424	-0.379;0.735	1010000011	0.000	0.068	2	327.44	4990	865	1.00		95	1405
-1.316;-0.309	-0.300;0.229	0000011100	0.015	0.432	3	316.81	4959	866	1.00		181	419
-0.139;0.808	-0.819;-0.271	1110101001	0.000	0.058	3	375.51	4993	881	1.00		53	907
0.312;1.319	#	1010000010	0.000	0.093	2	318.52	4989	920	0.50		139	1488
-1.361;-1.287	#	0000010000	0.000	0.035	1	54.16	961	961	0.50		0	0
-0.669;0.377	#	0000000010	0.000	0.010	2	352.00	4702	967	0.50		26	2516
-0.168;0.878	-0.741;-0.061	1111101011	0.000	0.176	2	380.61	4986	979	1.00		256	1455
-0.655;0.332	-0.132;0.888	1010011011	0.000	0.191	1	303.21	4958	1000	1.00		248	1301
-1.044;0.749	-1.137;0.279	1110111011	0.001	0.253	1	364.26	4995	1001	1.00		743	2937
-1.045;-0.482	-0.849;0.058	0000011000	0.002	0.293	1	288.54	4945	1080	1.00		67	229
-1.184;0.959	-0.878;0.407	1110101011	0.000	0.114	3	356.31	4997	1083	1.00		380	3341
-0.766;0.576	-1.043;-0.174	1100001001	0.000	0.059	2	378.75	4889	1092	1.00		78	1311
#	-0.298;1.567	0000011000	0.000	0.017	2	317.60	4784	1109	0.50		47	2746
-0.894;0.749	#	1110111011	0.000	0.202	1	336.09	4995	1123	0.50		723	3576
-0.779;0.445	-1.285;0.132	1110101001	0.000	0.028	2	371.19	4993	1204	1.00		51	1799
-0.096;1.305	-0.685;-0.405	1000000000	0.000	0.002	1	354.13	4122	1207	1.00		1	460
0.543;1.372	-0.933;-0.178	1010000000	0.000	0.017	2	327.97	4713	1214	1.00		5	286
-0.364;1.294	0.083;1.349	0010001010	0.000	0.197	7	277.15	4974	1238	1.00		223	1132
#	-1.137;-0.154	1110111011	0.001	0.237	1	374.48	4995	1246	0.50		379	1597
-0.692;0.749	-0.636;-0.032	1110111011	0.002	0.288	1	382.11	4995	1246	1.00		479	1664
-0.032;1.015	#	1111001011	0.000	0.060	2	339.74	4988	1252	0.50		132	2208
-0.415;0.332	-0.342;0.791	1010011011	0.000	0.183	3	347.74	4958	1267	1.00		250	1363
-0.828;0.179	-1.162;0.066	1010011001	0.000	0.003	1	356.34	4783	1284	1.00		4	1182
#	-0.889;-0.036	0000011000	0.000	0.033	1	374.74	4945	1285	0.50		65	1959
-1.045;-0.255	#	0000011000	0.000	0.104	2	303.42	4945	1285	0.50		89	856
#	-0.878;0.558	1110101011	0.000	0.107	2	354.49	4997	1292	0.50		363	3377
-0.343;0.959	#	1110101011	0.000	0.118	3	339.99	4997	1317	0.50		360	3045
-0.364;1.294	#	0010001010	0.000	0.070	4	339.99	4974	1321	0.50		215	3091
-0.774;-0.309	-0.721;0.601	0000011100	0.003	0.310	2	319.74	4959	1334	1.00		171	551
-0.157;0.870	-0.296;1.120	1010001011	0.000	0.139	1	321.97	4977	1364	1.00		223	1610
#	-0.643;-0.060	1111001011	0.000	0.075	1	374.82	4988	1379	0.50		128	1715
0.199;1.364	-0.379;0.735	1010000011	0.000	0.072	2	329.65	4990	1405	1.00		80	1118
#	-0.442;0.295	1010000010	0.000	0.041	5	355.25	4989	1411	0.50		93	2255
#	-0.465;0.801	1000011011	0.000	0.003	2	344.77	4965	1424	0.50		9	2980
-1.300;-0.096	-0.889;0.058	0000011000	0.000	0.091	2	332.12	4945	1446	1.00		64	707
0.389;1.139	0.187;1.667	0010000010	0.000	0.121	2	254.42	4949	1450	1.00		37	306
-0.779;0.445	#	1110101001	0.000	0.019	2	352.62	4993	1452	0.50		47	2517
0.312;1.319	-1.063;-0.689	1010000010	0.000	0.000	1	210.68	1462	1462	1.00		0	43
-0.692;0.749	-0.331;0.443	1110111011	0.001	0.241	1	352.80	4995	1472	1.00		447	1851
-0.894;0.749	-1.137;-0.154	1110111011	0.001	0.252	2	379.85	4995	1496	1.00		352	1395
-0.415;0.332	-1.111;0.791	1010011011	0.000	0.132	2	358.45	4958	1508	1.00		230	1748
-0.574;0.689	#	1010011010	0.000	0.001	2	338.66	3201	1510	0.50		3	2836
0.058;1.144	-0.247;0.433	1110001011	0.000	0.054	1	332.72	4933	1549	1.00		48	885
0.389;1.139	#	0010000010	0.000	0.039	2	311.06	4949	1599	0.50		41	1043
0.319;1.305	-0.442;0.295	1010000010	0.000	0.114	1	342.10	4989	1608	1.00		85	743
#	-0.063;0.994	1010001010	0.000	0.004	3	287.69	3363	1617	0.50		6	1657
#	-0.316;0.090	1010111011	0.000	0.032	1	357.76	4851	1622	0.50		38	1186
#	-0.460;0.207	1010000011	0.000	0.026	1	361.61	4904	1634	0.50		51	1938
-0.415;0.332	-0.724;0.504	1010011011	0.000	0.145	1	368.81	4958	1636	1.00		217	1492
-0.116;0.737	-0.571;0.354	1111001011	0.000	0.080	2	375.03	4988	1645	1.00		120	1497
-0.706;0.241	-1.043;-0.174	1100001001	0.000	0.056	1	362.37	4889	1656	1.00		40	708
0.138;1.204	-0.296;1.120	1010001011	0.000	0.190	1	297.30	4977	1663	1.00		198	1042
-0.154;0.556	-1.043;-0.174	1100001001	0.000	0.067	1	384.57	4889	1729	1.00		52	772
-1.008;0.275	-0.916;-0.293	1000001000	0.000	0.005	1	344.98	3199	1759	1.00		3	555
-1.184;1.404	#	1110101011	0.000	0.102	1	334.31	4997	1772	0.50		328	3227
-0.774;-0.309	-0.516;0.523	0000011100	0.005	0.339	3	319.30	4959	1780	1.00		149	439
-1.002;0.262	0.334;1.297	0000001010	0.000	0.159	1	246.29	4919	1792	1.00		54	340
0.430;1.555	#	0000000010	0.000	0.024	1	296.39	4999	1801	0.50		21	864
-0.750;1.305	-1.123;-0.405	1000000000	0.000	0.112	1	349.05	4931	1802	1.00		70	626
#	0.258;1.335	0000001000	0.000	0.027	2	249.31	4973	1829	0.50		20	734
-1.014;-0.762	0.258;1.335	0000001000	0.000	0.071	1	148.34	4161	1829	1.00		2	28
#	-1.137;-0.277	1110111011	0.001	0.230	1	368.59	4995	1832	0.50		227	989
0.678;1.204	-0.296;1.120	1010001011	0.000	0.053	1	268.41	4947	1843	1.00		13	245
-0.364;1.294	0.083;1.686	0010001010	0.000	0.194	2	277.15	4974	1859	1.00		183	941
-1.045;-0.139	-0.298;0.986	0000011000	0.000	0.047	1	299.96	4784	1903	1.00		36	761
0.312;2.129	-0.689;-0.217	1010000010	0.000	0.081	1	366.01	4961	1906	1.00		34	420
-0.763;-0.092	-0.688;0.275	0000011010	0.000	0.065	1	326.28	4964	1920	1.00		49	754
#	-1.137;0.279	1110111011	0.001	0.232	3	360.29	4995	1928	0.50		559	2407
-0.249;0.046	#	1000011010	0.000	0.000	1	341.04	1936	1936	0.50		0	711
0.046;1.191	-0.296;0.650	1010001011	0.000	0.187	1	325.66	4977	1977	1.00		186	993
#	-0.063;1.092	1010001010	0.000	0.003	1	287.69	3363	2023	0.50		4	1465
-0.572;-0.020	#	1010111011	0.000	0.070	1	315.69	4851	2040	0.50		68	968
-0.056;1.207	-0.247;0.433	1110001011	0.000	0.042	1	333.59	4933	2043	1.00		37	891
-0.364;1.030	0.083;1.349	0010001010	0.000	0.195	2	277.15	4974	2064	1.00		172	883
0.312;1.319	-0.442;0.295	1010000010	0.000	0.124	2	342.10	4989	2065	1.00		80	647
-0.199;1.045	-0.741;-0.061	1111101011	0.000	0.161	2	375.93	4986	2073	1.00		182	1127
#	0.187;0.961	0010000010	0.000	0.034	1	270.04	4949	2144	0.50		28	824
-0.692;0.749	-1.137;0.287	1110111011	0.001	0.264	3	362.18	4995	2157	1.00		525	1986
0.461;1.231	-0.203;1.257	0000000010	0.000	0.045	1	276.87	4999	2168	1.00		19	421
#	-1.598;-0.174	1100001001	0.000	0.054	3	376.25	4889	2227	0.50		61	1137
-0.032;0.896	-1.043;-0.174	1100001001	0.000	0.059	1	380.17	4839	2227	1.00		43	733
-0.575;0.787	-1.137;-0.154	1110111011	0.001	0.265	1	380.88	4995	2235	1.00		285	1074
-0.343;0.959	-0.965;0.493	1110101011	0.000	0.139	2	362.64	4997	2240	1.00		283	2042
0.220;0.389	0.187;0.688	0010000010	0.000	0.000	1	273.44	2255	2255	1.00		0	58
#	-1.123;-0.405	1000000000	0.000	0.099	6	349.04	4931	2272	0.50		54	546
-0.167;1.294	0.083;1.349	0010001010	0.000	0.198	1	273.09	4974	2295	1.00		131	663
-0.343;0.959	-0.976;0.328	1110101011	0.000	0.150	1	366.69	4997	2314	1.00		272	1817
0.373;1.182	-0.379;0.735	1010000011	0.000	0.094	2	319.38	4990	2317	1.00		58	614
-0.774;-0.202	#	0000011100	0.000	0.192	1	307.27	4959	2320	0.50		119	621
-1.011;-0.309	-0.300;0.497	0000011100	0.006	0.358	1	309.24	4959	2320	1.00		138	385
0.046;1.191	-0.296;1.120	1010001011	0.000	0.169	2	309.58	4977	2326	1.00		162	956
-0.870;0.433	-1.043;-0.174	1100001001	0.000	0.063	2	378.69	4889	2334	1.00		49	781
0.312;1.319	-0.442;-0.217	1010000010	0.000	0.080	1	376.92	4961	2342	1.00		17	213
-0.655;0.332	-0.418;0.885	1010011011	0.000	0.132	1	346.07	4958	2353	1.00		164	1239
#	-0.132;0.590	1010011011	0.000	0.123	1	305.79	4958	2353	0.50		154	1254
#	-1.045;-0.270	1000001001	0.000	0.015	1	368.80	4930	2363	0.50		13	855
-1.011;-0.309	-0.568;0.792	0000011100	0.002	0.288	2	302.90	4959	2365	1.00		136	472
#	-0.471;0.304	1110111011	0.001	0.250	2	355.32	4995	2397	0.50		429	1719
-0.245;0.624	0.552;1.043	0000001010	0.001	0.236	1	213.46	4919	2400	1.00		33	140
-0.870;0.433	#	1100001001	0.000	0.025	2	352.33	4889	2405	0.50		46	1867
-1.154;-0.660	-0.769;0.477	0000010100	0.000	0.212	1	226.29	4914	2406	1.00		34	160
-0.692;0.749	-0.545;0.777	1110111011	0.001	0.235	1	351.78	4995	2424	1.00		471	2006
#	-0.471;0.287	1110111011	0.001	0.254	2	355.52	4995	2442	0.50		422	1660
#	-1.137;0.304	1110111011	0.001	0.227	1	358.36	4995	2442	0.50		467	2061
0.058;1.144	#	1110001001	0.000	0.010	2	331.62	4876	2457	0.50		13	1339
-0.746;0.181	-0.515;0.090	1010111011	0.000	0.061	1	358.02	4851	2463	1.00		40	654
0.312;1.360	#	1010000010	0.000	0.101	2	318.52	4989	2492	0.50		93	920
0.072;0.645	-0.741;-0.061	1111101011	0.002	0.286	3	384.75	4986	2495	1.00		161	563
0.122;1.424	#	1010000011	0.000	0.054	4	326.23	4990	2506	0.50		65	1194
-0.842;0.046	-0.883;0.402	1000011010	0.000	0.057	1	338.08	4998	2509	1.00		54	951
-1.361;-0.453	-0.227;0.982	0000010000	0.000	0.020	1	265.72	4664	2511	1.00		5	248
0.201;0.820	-1.199;0.123	1110111001	0.000	0.000	1	370.48	2532	2532	1.00		0	666
-0.139;0.808	-0.933;-0.215	1110101001	0.000	0.046	1	380.27	4993	2544	1.00		30	647
-0.746;0.181	-0.567;0.680	1010111011	0.000	0.050	2	334.51	4851	2545	1.00		55	1111
0.297;0.830	#	1110001011	0.000	0.047	1	332.97	4933	2553	0.50		39	823
-0.116;0.737	#	1111001011	0.000	0.062	1	344.09	4988	2558	0.50		89	1425
-0.882;0.401	#	1000000000	0.000	0.017	1	349.54	4931	2566	0.50		28	1676
-0.766;0.576	-0.869;-0.174	1100001001	0.000	0.063	1	378.75	4889	2567	1.00		52	831
-1.541;0.332	#	1010011011	0.000	0.101	1	349.77	4958	2571	0.50		158	1563
-0.270;0.973	#	1111101011	0.000	0.083	1	339.49	4986	2601	0.50		156	1871
0.072;0.645	#	1111101011	0.000	0.168	3	340.60	4986	2627	0.50		154	919
-0.392;0.959	#	1110101011	0.000	0.120	3	339.99	4997	2639	0.50		241	2004
0.312;1.306	-0.542;0.663	1010000010	0.000	0.117	2	334.26	4989	2644	1.00		88	749
0.437;1.319	#	1010000010	0.000	0.139	1	296.39	4989	2644	0.50		88	634
0.611;1.366	#	1011000011	0.000	0.041	1	284.77	4813	2645	0.50		14	345
-0.364;1.030	0.083;2.275	0010001010	0.000	0.190	1	277.15	4974	2655	1.00		132	695
#	-0.878;0.328	1110101011	0.000	0.125	1	358.35	4997	2668	0.50		238	1900
-1.184;0.959	-0.976;0.407	1110101011	0.000	0.119	1	356.31	4997	2668	1.00		238	1999
#	-0.321;0.302	0000011110	0.000	0.007	1	349.58	4992	2671	0.50		8	1217
0.257;1.224	-0.856;0.602	1010000001	0.000	0.002	1	347.71	4262	2675	1.00		2	857
0.312;1.385	-0.442;0.295	1010000010	0.000	0.120	1	342.10	4989	2705	1.00		61	510
#	-0.132;0.888	1010011011	0.000	0.110	1	287.92	4958	2715	0.50		137	1241
-0.660;-0.549	#	0000010100	0.000	0.000	1	288.18	2723	2723	0.50		0	78
#	-0.821;-0.123	1000011011	0.000	0.003	1	374.49	4923	2741	0.50		3	1010
-0.672;0.275	-0.471;0.287	1110111011	0.019	0.452	1	355.11	4995	2744	1.00		369	816
0.029;1.194	#	1010001011	0.000	0.114	2	333.16	4977	2746	0.50		141	1237
-0.032;1.995	#	1111001011	0.000	0.063	2	339.74	4988	2776	0.50		83	1317
-1.045;-0.482	-0.875;-0.063	0000011000	0.014	0.429	1	274.01	4945	2788	1.00		36	84
-0.167;0.287	-0.212;1.349	0010001010	0.000	0.136	1	319.87	4974	2830	1.00		59	435
-0.036;1.286	#	1011001011	0.000	0.045	2	339.75	4932	2839	0.50		59	1299
-0.452;1.144	-0.973;-0.123	1110001001	0.000	0.015	1	375.55	4876	2841	1.00		14	917
0.312;1.306	-0.991;0.663	1010000010	0.000	0.112	2	334.51	4989	2854	1.00		84	747
#	-0.471;-0.032	1110111011	0.002	0.280	1	380.53	4995	2856	0.50		233	833
#	0.464;1.257	0000000010	0.000	0.140	1	226.85	4999	2863	0.50		32	229
0.260;1.247	0.421;0.735	1010000011	0.000	0.037	1	219.68	4113	2887	1.00		3	81
-1.813;0.401	-1.109;-0.410	1000000000	0.000	0.085	1	349.88	4931	2888	1.00		24	283
#	-0.528;0.328	1110101011	0.000	0.141	3	357.83	4997	2898	0.50		216	1531
-0.842;0.046	-0.452;0.077	1000011010	0.000	0.054	1	349.78	4998	2907	1.00		21	391
-0.364;1.030	0.501;1.349	0010001010	0.053	0.556	1	222.57	4974	2911	1.00		99	178
-0.641;1.268	-1.199;0.123	1110111001	0.000	0.010	1	366.01	4429	2921	1.00		13	1300
-0.774;-0.309	-0.296;0.894	0000011100	0.006	0.364	1	304.52	4959	2924	1.00		96	264
#	-0.471;0.569	1110111011	0.000	0.210	1	347.47	4995	2937	0.50		337	1608
-0.091;1.390	-0.800;0.465	1011001011	0.000	0.048	2	362.89	4932	2945	1.00		56	1170
-0.756;0.389	#	1110001001	0.000	0.004	1	349.68	4488	2952	0.50		5	1333
#	-0.933;-0.178	1010000000	0.000	0.002	1	376.21	4713	2971	0.50		2	830
-0.779;0.808	#	1110101001	0.000	0.015	2	336.12	4993	2974	0.50		27	1857
-1.045;-0.139	-0.298;1.567	0000011000	0.000	0.051	1	299.96	4784	2989	1.00		24	470
-1.218;0.124	-0.298;0.986	0000011000	0.000	0.032	2	325.93	4784	2989	1.00		24	759
0.319;1.385	#	1010000010	0.000	0.109	2	318.52	4989	3022	0.50		78	716
0.312;1.306	#	1010000010	0.000	0.108	1	318.52	4989	3039	0.50		77	713
-0.774;-0.202	-0.721;0.601	0000011100	0.001	0.224	1	320.30	4959	3053	1.00		92	411
-1.011;-0.309	-0.737;0.472	0000011100	0.003	0.310	1	314.18	4959	3053	1.00		107	345
-0.629;0.101	#	1010111001	0.000	0.001	1	329.65	3506	3056	0.50		1	851
-0.270;1.045	-0.532;-0.003	1111101011	0.000	0.167	1	381.20	4986	3079	1.00		123	736
-0.199;0.973	-0.741;-0.061	1111101011	0.000	0.164	1	375.93	4986	3079	1.00		123	752
-0.846;0.299	0.334;1.297	0000001010	0.000	0.169	1	246.74	4919	3135	1.00		32	189
-0.870;0.576	-1.043;-0.174	1100001001	0.000	0.057	1	378.75	4889	3175	1.00		36	633
-0.199;0.973	#	1111101011	0.000	0.087	1	339.49	4986	3183	0.50		115	1329
-0.574;0.689	0.171;0.738	1010011010	0.000	0.000	1	290.05	3201	3201	1.00		0	359
#	-0.567;0.680	1010111011	0.000	0.026	1	351.38	4851	3242	0.50		40	1566
-0.746;0.181	-1.051;0.158	1010111011	0.000	0.053	1	355.28	4851	3242	1.00		33	618
-0.993;1.305	#	1000000000	0.000	0.018	2	334.31	4931	3243	0.50		32	1756
