att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.036;0.299	0.087;0.787	11	1.000	1.000	1	56.79	199992	179478	1.00		3882	3882
0.320;5.727	#	01	1.000	1.000	5	55.87	199990	180545	0.50		5408	5408
-1.236;0.003	#	10	0.401	0.833	1	55.91	199989	181075	0.50		6773	8133
-0.124;0.299	-0.646;0.105	11	0.873	0.973	1	50.90	199966	181348	1.00		1920	1973
0.320;4.692	#	01	1.000	1.000	2	55.87	199990	181539	0.50		5131	5131
-1.167;-0.297	#	10	1.000	1.000	1	56.71	199989	182757	0.50		4538	4538
0.320;4.837	-0.896;0.219	01	1.000	1.000	2	58.81	199967	183276	1.00		2203	2203
-0.142;0.299	#	11	0.786	0.953	3	53.38	199992	183548	0.50		5707	5989
0.320;4.837	0.101;0.909	01	1.000	1.000	1	53.53	199990	185584	1.00		2440	2440
0.320;4.510	-0.465;0.719	01	1.000	1.000	2	56.03	199990	187147	1.00		3313	3313
-0.124;0.299	-0.230;0.640	11	1.000	1.000	1	58.42	199992	187570	1.00		3416	3416
-4.077;-0.143	#	10	1.000	1.000	2	57.60	199989	187641	0.50		4308	4308
0.320;2.415	#	01	1.000	1.000	3	55.87	199990	188068	0.50		3317	3317
-4.603;-0.143	#	10	1.000	1.000	3	57.60	199989	188226	0.50		4113	4113
-4.077;-0.143	-0.577;1.188	10	1.000	1.000	4	57.60	199989	188299	1.00		4082	4082
0.320;5.727	-1.120;1.140	01	1.000	1.000	2	55.87	199990	188511	1.00		3192	3192
-1.357;-0.124	-0.133;0.671	10	0.881	0.975	1	57.15	199989	188884	1.00		2455	2518
-4.017;-0.152	-0.297;0.338	10	1.000	1.000	1	59.54	199989	188905	1.00		2224	2224
-0.124;0.299	0.150;0.811	11	1.000	1.000	2	53.82	199992	188935	1.00		2286	2286
-4.077;-0.152	-0.693;1.188	10	1.000	1.000	1	57.62	199989	189325	1.00		3663	3663
-4.603;-0.152	#	10	1.000	1.000	1	57.62	199989	189346	0.50		3655	3655
-4.326;-0.152	-0.133;1.099	10	1.000	1.000	2	58.02	199989	189587	1.00		2836	2836
0.320;2.415	-0.166;0.425	01	1.000	1.000	1	59.38	199967	189660	1.00		1511	1511
0.320;6.624	-0.253;0.613	01	1.000	1.000	2	56.67	199990	189756	1.00		2352	2352
-3.947;-0.152	-0.659;0.091	10	1.000	1.000	1	57.52	199989	189922	1.00		1355	1355
0.061;0.299	-0.275;0.787	11	1.000	1.000	1	55.37	199992	189982	1.00		2267	2267
0.320;6.099	#	01	1.000	1.000	2	55.87	199990	190038	0.50		2774	2774
0.320;4.519	#	01	1.000	1.000	2	55.87	199990	190195	0.50		2724	2724
-4.603;-0.143	-0.577;1.188	10	1.000	1.000	1	57.60	199989	190233	1.00		3414	3414
-0.147;0.469	0.150;0.787	11	0.361	0.816	1	53.30	199992	190698	1.00		1896	2324
0.320;4.384	#	01	1.000	1.000	1	55.87	199990	190792	0.50		2562	2562
-1.214;-0.152	#	10	1.000	1.000	1	57.62	199989	190814	0.50		3149	3149
-0.142;0.118	-0.093;0.335	11	1.000	1.000	1	60.81	199966	190946	1.00		647	647
-0.372;0.299	0.090;0.655	11	0.284	0.778	1	58.09	199992	190946	1.00		1818	2338
0.320;4.510	#	01	1.000	1.000	1	55.87	199990	191207	0.50		2445	2445
-5.396;-0.143	-0.509;0.610	10	1.000	1.000	2	59.39	199989	191411	1.00		2310	2310
-4.012;-0.152	-0.133;1.912	10	1.000	1.000	1	58.02	199989	191676	1.00		2268	2268
-1.348;-0.143	-0.282;0.353	10	1.000	1.000	1	59.43	199989	192138	1.00		1619	1619
0.320;0.930	-0.465;0.672	01	1.000	1.000	1	56.54	199990	192164	1.00		1845	1845
-0.124;0.299	-0.275;0.683	11	1.000	1.000	2	57.70	199992	192167	1.00		2336	2336
-0.405;0.354	-0.168;0.410	11	0.170	0.702	1	59.91	199992	192691	1.00		1382	1969
-0.036;0.299	-0.275;0.787	11	1.000	1.000	1	55.75	199992	192717	1.00		2025	2025
0.320;5.727	-0.344;-0.044	01	1.000	1.000	1	58.18	199967	192785	1.00		499	499
-4.916;-0.152	-0.297;0.338	10	1.000	1.000	1	59.54	199989	192836	1.00		1433	1433
-0.142;0.299	-0.230;0.335	11	1.000	1.000	1	60.45	199992	192875	1.00		1285	1285
-0.036;0.299	#	11	0.822	0.962	3	54.39	199992	193012	0.50		2004	2084
0.294;0.819	-0.465;0.672	01	0.768	0.949	1	55.61	199990	193646	1.00		1330	1402
0.320;6.058	-0.465;0.719	01	1.000	1.000	1	56.03	199990	194137	1.00		1510	1510
-4.603;-0.143	-0.577;0.929	10	1.000	1.000	2	57.60	199989	194163	1.00		2037	2037
0.061;0.299	-0.275;0.811	11	1.000	1.000	2	53.84	199992	194296	1.00		1307	1307
-0.036;0.299	-0.668;0.811	11	0.951	0.990	1	54.53	199992	194364	1.00		1599	1615
0.320;2.921	#	01	1.000	1.000	1	55.87	199990	194452	0.50		1542	1542
-1.214;-0.152	#	10	1.000	1.000	1	57.62	199989	194724	0.50		1813	1813
0.320;2.151	-0.166;1.330	01	1.000	1.000	3	55.80	199990	194772	1.00		1287	1287
0.320;4.692	-1.013;0.425	01	1.000	1.000	1	58.41	199967	194772	1.00		928	928
0.320;1.856	-0.491;0.719	01	1.000	1.000	1	56.03	199990	194854	1.00		1328	1328
-0.036;0.299	0.074;0.787	11	1.000	1.000	1	56.79	199992	195036	1.00		941	941
0.320;6.624	#	01	1.000	1.000	1	55.87	199990	195071	0.50		1368	1368
-3.602;-0.152	-0.577;0.610	10	1.000	1.000	1	59.46	199989	195191	1.00		1268	1268
-0.405;0.354	-0.214;0.410	11	0.153	0.687	1	59.91	199992	195433	1.00		891	1297
-0.142;0.274	-0.093;0.335	11	1.000	1.000	1	61.53	199992	195439	1.00		627	627
-0.124;0.299	0.150;0.787	11	1.000	1.000	1	54.97	199992	195458	1.00		910	910
-0.124;0.293	#	11	0.844	0.967	1	54.64	199992	195760	0.50		1389	1437
-1.455;-0.152	#	10	1.000	1.000	3	57.62	199989	195771	0.50		1453	1453
-0.142;0.299	-0.355;0.222	11	0.843	0.966	1	54.28	199966	195916	1.00		689	713
0.320;4.510	0.302;0.902	01	1.000	1.000	1	50.43	199990	195975	1.00		497	497
-3.602;-0.152	-0.531;0.923	10	1.000	1.000	1	57.62	199989	196048	1.00		1350	1350
-4.164;-0.152	#	10	1.000	1.000	1	57.62	199989	196171	0.50		1317	1317
-1.027;-0.338	-0.133;0.671	10	1.000	1.000	1	58.72	199989	196171	1.00		604	604
-2.970;-0.152	-0.568;0.033	10	1.000	1.000	1	56.90	199969	196306	1.00		430	430
-0.694;-0.096	#	10	0.623	0.910	1	55.30	199989	196374	0.50		967	1063
0.320;1.731	-0.166;0.425	01	1.000	1.000	1	59.38	199967	196492	1.00		511	511
0.320;2.921	-0.148;0.718	01	1.000	1.000	1	56.07	199990	196816	1.00		702	702
0.459;4.444	#	01	1.000	1.000	1	57.11	199967	196816	0.50		736	736
-0.510;0.251	-0.093;0.655	11	0.109	0.642	1	58.98	199966	196879	1.00		645	1004
-0.372;0.299	#	11	0.179	0.709	1	55.40	199992	196879	0.50		1085	1531
0.320;5.727	-0.166;0.425	01	1.000	1.000	1	59.38	199967	196910	1.00		447	447
0.459;6.624	-0.253;0.613	01	1.000	1.000	1	57.59	199967	197014	1.00		593	593
-1.455;-0.152	0.187;0.648	10	1.000	1.000	1	59.72	199914	197049	1.00		371	371
-0.124;0.299	-0.207;0.787	11	1.000	1.000	3	56.40	199992	197112	1.00		875	875
0.466;1.028	#	01	1.000	1.000	1	57.11	199967	197140	0.50		663	663
-6.218;-0.152	-0.693;1.188	10	1.000	1.000	1	57.62	199989	197147	1.00		980	980
-1.348;-0.152	-0.282;1.100	10	1.000	1.000	1	57.62	199989	197655	1.00		790	790
-4.466;-0.143	0.192;0.643	10	1.000	1.000	1	59.72	199914	197747	1.00		283	283
-0.124;0.299	-0.275;0.811	11	1.000	1.000	3	54.72	199992	197804	1.00		743	743
-0.124;0.582	-0.230;0.655	11	0.219	0.738	1	57.86	199992	197943	1.00		571	774
0.320;4.363	-1.602;0.551	01	1.000	1.000	1	57.24	199990	198020	1.00		431	431
0.320;4.510	-0.465;0.902	01	1.000	1.000	1	55.87	199990	198043	1.00		546	546
-0.124;0.299	0.087;0.787	11	1.000	1.000	1	56.30	199992	198321	1.00		395	395
-4.603;-0.143	-0.531;0.923	10	1.000	1.000	1	57.60	199989	198400	1.00		552	552
-0.124;0.063	#	11	0.796	0.955	1	54.01	199966	198512	0.50		171	179
-0.124;0.299	-0.207;0.905	11	0.878	0.974	1	55.26	199992	198531	1.00		457	469
0.320;6.099	-0.337;0.125	01	1.000	1.000	1	58.43	199967	198571	1.00		155	155
0.061;0.299	#	11	0.886	0.976	1	53.51	199992	198588	0.50		326	334
0.320;4.384	-0.409;-0.016	01	1.000	1.000	1	58.46	199967	198881	1.00		85	85
-4.326;-0.152	-0.693;1.099	10	1.000	1.000	1	57.62	199989	198892	1.00		380	380
0.320;6.058	-0.704;0.719	01	1.000	1.000	1	56.03	199990	198910	1.00		280	280
0.459;2.415	-0.306;0.017	01	1.000	1.000	1	59.21	199967	199174	1.00		60	60
-0.142;0.067	-0.230;0.335	11	1.000	1.000	1	59.00	199966	199182	1.00		45	45
0.320;6.624	0.101;0.613	01	1.000	1.000	1	55.40	199990	199292	1.00		86	86
-0.142;0.354	#	11	0.619	0.908	1	53.35	199992	199322	0.50		238	262
0.320;0.521	#	01	1.000	1.000	1	53.48	199990	199391	0.50		50	50
-0.124;0.299	-0.233;0.337	11	1.000	1.000	1	60.46	199992	199395	1.00		109	109
-5.396;-0.152	0.029;0.456	10	1.000	1.000	1	61.44	199989	199553	1.00		47	47
-4.077;-0.143	-0.462;0.610	10	1.000	1.000	1	59.39	199989	199553	1.00		115	115
-0.124;0.299	-0.207;0.831	11	1.000	1.000	1	55.29	199992	199555	1.00		144	144
0.320;4.363	-0.166;0.425	01	1.000	1.000	1	59.38	199967	199571	1.00		62	62
-4.466;-0.152	#	10	1.000	1.000	1	57.62	199989	199581	0.50		141	141
-4.012;-0.152	#	10	1.000	1.000	1	57.62	199989	199603	0.50		136	136
0.320;4.692	-0.476;0.263	01	1.000	1.000	1	58.81	199967	199618	1.00		54	54
0.320;6.624	-0.800;0.613	01	1.000	1.000	2	56.64	199990	199641	1.00		81	81
-5.396;-0.143	-0.577;1.188	10	1.000	1.000	1	57.60	199989	199661	1.00		119	119
0.320;6.624	-0.594;0.214	01	1.000	1.000	1	59.07	199967	199833	1.00		24	24
0.320;2.415	-0.253;0.613	01	1.000	1.000	1	56.77	199990	199833	1.00		40	40
-0.323;0.583	-0.440;-0.128	10	0.002	0.294	1	46.15	199921	199843	1.00		5	17
-0.970;0.299	#	11	0.078	0.600	1	56.53	199992	199908	0.50		39	65
#	-0.207;0.787	11	0.009	0.391	1	57.33	199992	199949	0.50		18	46
-0.124;0.299	0.074;0.831	11	1.000	1.000	1	55.99	199992	199949	1.00		16	16
