att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.366;0.156	-0.735;-0.451	00010100	0.237	0.750	1	27.00	399977	370367	1.00		763	1018
-1.992;-0.687	-0.979;-0.297	01000000	1.000	1.000	1	24.12	399948	370785	1.00		124	124
-0.458;0.674	0.843;5.004	00001000	1.000	1.000	2	29.09	399974	371315	1.00		329	329
-0.501;0.631	0.696;0.865	11001000	0.149	0.683	2	31.04	399965	371552	1.00		528	773
-0.736;0.557	-6.646;-0.626	00010000	1.000	1.000	1	40.89	399993	372662	1.00		1289	1289
-0.282;0.492	-0.423;-0.257	11000100	0.100	0.631	1	25.92	399880	372819	1.00		465	737
-0.545;-0.325	0.074;0.490	01101011	1.000	1.000	3	40.86	399980	373195	1.00		2494	2494
-0.332;0.324	0.050;0.061	11101101	1.000	1.000	4	18.06	399462	373237	1.00		76	76
-0.127;0.186	0.069;1.580	11101001	0.419	0.840	1	43.33	399999	373517	1.00		3598	4281
0.315;0.477	-2.138;0.580	11000000	1.000	1.000	2	46.26	399931	374862	1.00		863	863
-0.642;0.508	-0.257;-0.229	11000100	1.000	1.000	1	28.46	399876	374994	1.00		214	214
-0.191;0.612	-0.423;-0.257	11000100	0.095	0.625	1	30.47	399880	375389	1.00		351	562
0.469;4.824	-0.473;0.152	10000000	1.000	1.000	1	44.93	399990	375653	1.00		978	978
-0.224;0.192	-0.294;0.050	11101101	0.095	0.625	1	36.69	399973	376033	1.00		1715	2746
-0.090;0.198	0.069;0.637	11101001	0.945	0.989	3	47.20	399999	376644	1.00		2877	2910
-3.103;-0.719	-0.218;0.791	01001000	0.790	0.954	2	40.97	399983	377166	1.00		684	717
-1.891;0.557	-6.889;-0.626	00010000	1.000	1.000	1	40.89	399993	377196	1.00		1077	1077
0.315;0.477	-0.975;0.840	11000000	1.000	1.000	1	46.54	399987	377658	1.00		863	863
-0.702;0.079	-7.139;-0.692	00010000	1.000	1.000	1	41.14	399993	378006	1.00		943	943
-0.651;0.371	0.696;0.865	11001000	0.090	0.618	1	28.55	399965	378749	1.00		394	638
-0.253;0.277	-0.423;-0.257	11000100	0.462	0.857	1	21.32	399880	379053	1.00		359	419
-0.376;0.302	0.843;3.905	00001000	1.000	1.000	2	29.04	399974	379277	1.00		207	207
0.315;0.477	-0.487;0.665	11000000	1.000	1.000	1	46.88	399987	379494	1.00		735	735
-0.992;-0.499	0.843;4.082	00001000	1.000	1.000	1	35.33	399793	379522	1.00		87	87
-0.726;-0.562	0.137;0.666	01001001	0.380	0.824	1	30.56	399940	379669	1.00		407	494
-0.545;-0.325	-0.207;0.490	01101011	0.295	0.783	1	36.59	399980	380513	1.00		1816	2318
-0.704;-0.562	-0.177;0.033	01001001	1.000	1.000	1	37.96	399654	380630	1.00		166	166
0.316;0.937	-2.296;1.296	10000000	0.108	0.640	1	42.19	399990	381078	1.00		1300	2030
0.315;0.477	-2.713;0.840	11000000	1.000	1.000	1	46.54	399987	381757	1.00		703	703
-1.437;1.344	-0.257;-0.229	11000100	1.000	1.000	4	28.46	399876	381888	1.00		155	155
-1.492;0.302	0.843;3.905	00001000	1.000	1.000	2	30.45	399974	381993	1.00		283	283
-0.702;0.079	-7.139;-0.626	00010000	1.000	1.000	3	40.89	399993	382060	1.00		848	848
0.469;4.129	-1.920;1.296	10000000	1.000	1.000	1	40.94	399990	382280	1.00		1419	1419
-3.671;-0.719	-0.247;0.791	01001000	0.793	0.955	3	40.97	399983	382371	1.00		528	553
-0.459;-0.340	0.074;0.490	01101011	1.000	1.000	4	45.11	399953	382396	1.00		1058	1058
0.315;0.477	-0.975;0.461	11000000	1.000	1.000	1	46.06	399931	382732	1.00		570	570
-0.361;0.168	-0.690;-0.451	00010100	0.237	0.750	1	27.00	399977	382876	1.00		441	588
-0.134;0.186	0.069;0.637	11101001	0.730	0.939	1	45.07	399999	383091	1.00		2251	2397
-0.730;-0.562	0.156;0.817	01001001	0.217	0.736	1	31.07	399940	383110	1.00		338	459
-0.545;-0.325	0.074;0.479	01101011	1.000	1.000	2	40.88	399980	383177	1.00		1516	1516
-0.730;-0.562	-0.604;0.499	01001001	0.132	0.667	1	27.40	399940	383283	1.00		526	789
-0.322;0.192	-0.104;0.050	11101101	1.000	1.000	3	47.34	399973	383486	1.00		1376	1376
-0.726;-0.562	-0.076;0.268	01001001	0.409	0.836	1	36.25	399916	383577	1.00		235	281
-3.671;-0.719	-0.215;0.749	01001000	0.795	0.955	2	40.97	399983	383617	1.00		491	514
0.469;5.098	-1.596;0.524	10000000	1.000	1.000	1	44.14	399990	383640	1.00		978	978
0.315;0.477	-0.487;1.039	11000000	1.000	1.000	1	46.54	399987	383854	1.00		622	622
-0.322;0.498	-0.104;0.116	11101101	0.104	0.636	2	43.40	399973	384246	1.00		1376	2164
-0.337;0.312	0.696;1.264	11001000	0.116	0.650	1	32.89	399965	384964	1.00		280	431
-0.253;0.293	-0.423;-0.257	11000100	0.329	0.801	2	21.18	399880	385175	1.00		253	316
0.469;5.098	-0.768;0.553	10000000	1.000	1.000	1	44.04	399990	385272	1.00		906	906
0.315;0.477	-0.487;0.840	11000000	1.000	1.000	3	46.54	399987	385347	1.00		566	566
-1.525;0.302	0.843;3.621	00001000	1.000	1.000	1	30.45	399974	385363	1.00		230	230
-3.103;-0.719	0.083;1.046	01001000	0.455	0.854	1	37.32	399983	385588	1.00		369	432
-0.342;0.588	0.507;0.637	11101001	0.407	0.836	3	44.02	399984	385599	1.00		635	760
-0.090;0.198	0.069;1.179	11101001	0.455	0.854	1	44.99	399999	385678	1.00		1808	2116
-0.545;-0.325	0.174;0.490	01101011	1.000	1.000	1	40.97	399980	385753	1.00		1146	1146
0.315;0.421	#	11000000	1.000	1.000	1	45.94	399987	385843	0.50		384	384
-0.134;0.186	-0.367;0.637	11101001	0.075	0.595	2	45.95	399999	386044	1.00		1877	3155
0.315;0.477	-0.975;1.039	11000000	1.000	1.000	1	46.54	399987	386046	1.00		539	539
#	0.507;0.637	11101001	0.067	0.583	3	40.24	399984	386196	0.50		610	1046
-0.090;0.458	0.069;0.486	11101001	0.228	0.744	1	40.70	399999	386400	1.00		1306	1755
-0.313;0.186	0.103;0.637	11101001	0.093	0.621	1	36.75	399999	386554	1.00		1921	3091
#	-6.646;-1.042	00010000	0.100	1.000	1	40.31	386731	386731	0.50		0	0
-0.704;-0.562	0.320;0.499	01001001	0.622	0.910	2	33.74	399940	387310	1.00		181	199
-3.103;-0.719	0.343;0.791	01001000	1.000	1.000	1	39.94	399983	387423	1.00		214	214
-0.332;-0.093	-0.104;0.050	11101101	0.600	0.903	2	47.13	399973	387458	1.00		502	556
-2.690;-0.719	#	01001000	0.300	0.786	2	37.33	399983	387489	0.50		393	500
-3.103;-0.719	-0.247;0.791	01001000	0.796	0.955	1	40.97	399983	387811	1.00		365	382
-0.090;0.186	0.103;0.395	11101001	1.000	1.000	1	45.28	399999	388077	1.00		871	871
-0.545;-0.325	-0.078;0.479	01101011	0.480	0.864	1	40.38	399980	388139	1.00		1070	1239
0.469;5.098	-0.956;0.423	10000000	1.000	1.000	1	44.57	399990	388454	1.00		577	577
-1.067;0.192	-0.104;0.050	11101101	0.247	0.756	2	45.68	399973	388518	1.00		956	1265
0.315;0.477	-2.713;1.267	11000000	1.000	1.000	1	46.54	399987	388532	1.00		443	443
0.490;4.921	-1.596;2.294	10000000	1.000	1.000	1	41.14	399990	388550	1.00		883	883
-0.362;0.330	0.696;0.865	11001000	1.000	1.000	3	34.88	399965	388818	1.00		207	207
0.315;0.477	-2.138;1.267	11000000	1.000	1.000	2	46.54	399987	388993	1.00		427	427
0.469;4.044	-0.549;0.301	10000000	1.000	1.000	1	44.78	399990	389008	1.00		484	484
#	-1.201;-0.483	00010000	0.097	0.628	3	32.53	399993	389079	0.50		578	921
0.469;4.772	-0.768;0.553	10000000	1.000	1.000	1	44.04	399990	389479	1.00		647	647
-0.253;0.199	-0.423;-0.257	11000100	0.400	0.832	2	22.69	399880	389538	1.00		149	179
-0.090;-0.055	0.103;0.539	11101001	1.000	1.000	1	40.78	399890	389558	1.00		119	119
-0.479;-0.325	0.074;0.490	01101011	1.000	1.000	1	44.26	399953	389600	1.00		748	748
-3.671;-0.719	-0.325;0.411	01001000	0.270	0.770	1	40.21	399956	389735	1.00		147	191
-1.891;-0.065	-6.889;-0.626	00010000	1.000	1.000	1	40.84	399993	389778	1.00		453	453
0.469;4.921	#	10000000	1.000	1.000	7	40.94	399990	389894	0.50		810	810
-0.543;-0.412	0.074;0.479	01101011	1.000	1.000	1	39.94	399980	390167	1.00		493	493
-1.258;1.000	-7.007;-0.626	00010000	1.000	1.000	1	40.89	399993	390226	1.00		460	460
0.490;5.098	-1.596;0.524	10000000	1.000	1.000	1	44.16	399990	390363	1.00		565	565
-1.891;0.557	-7.139;-0.829	00010000	1.000	1.000	1	42.63	399881	390405	1.00		204	204
0.469;4.824	#	10000000	1.000	1.000	2	40.94	399990	390406	0.50		768	768
-0.090;0.186	0.069;0.381	11101001	1.000	1.000	1	45.33	399999	390483	1.00		737	737
-0.704;-0.562	-0.177;0.267	01001001	0.677	0.925	1	33.95	399916	390608	1.00		160	173
-0.714;-0.581	0.017;1.163	01001001	0.463	0.857	1	29.07	399940	390664	1.00		240	280
-0.253;0.588	0.507;0.637	11101001	0.346	0.809	3	45.75	399984	390738	1.00		343	424
-1.053;-0.012	-1.201;-0.483	00010000	0.151	0.686	1	35.98	399993	391279	1.00		460	671
-0.997;0.557	-7.139;-0.626	00010000	1.000	1.000	1	40.89	399993	391320	1.00		409	409
-1.258;0.557	-7.100;-0.626	00010000	1.000	1.000	1	40.89	399993	391467	1.00		403	403
-0.134;0.198	0.637;0.649	11101001	1.000	1.000	2	13.77	399689	391596	1.00		24	24
-0.322;-0.114	-0.104;0.050	11101101	1.000	1.000	2	48.61	399973	391776	1.00		318	318
-0.726;-0.562	-0.303;0.283	01001001	0.250	0.758	1	31.69	399916	391886	1.00		141	186
-0.322;0.987	-0.104;0.050	11101101	0.319	0.796	2	48.06	399973	391989	1.00		667	838
-3.379;-0.875	#	01001000	0.030	0.786	1	46.86	392126	392126	0.50		0	0
-0.522;0.588	0.511;0.637	11101001	0.186	0.715	1	41.78	399984	392381	1.00		328	459
-0.224;0.198	0.054;0.497	11101001	0.151	0.685	1	36.27	399999	392443	1.00		820	1197
0.315;0.477	-0.248;1.039	11000000	1.000	1.000	1	46.18	399987	392556	1.00		256	256
-0.399;0.606	-0.257;-0.229	11000100	1.000	1.000	1	28.46	399876	392593	1.00		63	63
0.469;5.098	-1.920;0.524	10000000	1.000	1.000	2	44.14	399990	392648	1.00		438	438
-0.224;0.420	-0.104;0.050	11101101	0.442	0.850	1	48.26	399973	392712	1.00		525	618
-4.504;-0.719	-0.247;0.710	01001000	0.778	0.951	1	41.03	399983	392771	1.00		194	204
-3.103;-1.305	-0.215;0.791	01001000	0.080	0.956	1	53.74	392771	392771	1.00		0	0
-0.090;0.186	0.069;0.395	11101001	1.000	1.000	1	45.33	399999	392885	1.00		558	558
0.315;0.477	-1.108;1.039	11000000	1.000	1.000	2	46.54	399987	392897	1.00		273	273
0.469;5.098	-0.549;0.423	10000000	1.000	1.000	1	44.57	399990	393000	1.00		351	351
-0.736;0.557	-6.845;-0.626	00010000	1.000	1.000	1	40.89	399993	393003	1.00		330	330
0.315;0.477	-2.713;1.039	11000000	1.000	1.000	1	46.54	399987	393076	1.00		268	268
-3.103;-0.719	-0.247;0.792	01001000	0.790	0.954	2	40.97	399983	393081	1.00		207	217
-4.504;-0.956	-0.215;0.710	01001000	0.079	0.955	1	50.91	393081	393081	1.00		0	0
-1.891;0.644	-6.889;-0.829	00010000	1.000	1.000	1	42.63	399881	393339	1.00		142	142
-0.127;0.186	0.069;1.944	11101001	0.419	0.840	1	43.33	399999	393390	1.00		901	1072
-0.328;0.159	-0.735;-0.451	00010100	0.200	0.725	2	27.36	399977	393434	1.00		150	207
-0.127;0.186	0.349;1.944	11101001	0.189	0.717	1	40.30	399984	393494	1.00		382	533
-0.253;0.612	-0.423;-0.257	11000100	0.098	0.628	2	28.63	399880	393589	1.00		108	172
-0.332;0.356	-0.104;0.050	11101101	0.419	0.840	1	46.62	399973	393716	1.00		521	620
0.315;0.477	-0.300;-0.292	11000000	0.100	1.000	1	46.00	393775	393775	1.00		0	0
0.469;4.129	-0.134;0.432	10000000	1.000	1.000	1	47.32	399951	393827	1.00		179	179
-0.545;-0.340	-0.321;0.479	01101011	0.249	0.757	1	36.48	399980	393874	1.00		514	679
-0.366;0.168	-0.735;-0.451	00010100	0.234	0.748	1	27.00	399977	393888	1.00		157	210
-0.224;0.987	-0.104;0.050	11101101	0.274	0.772	1	49.02	399973	394061	1.00		430	557
-1.162;0.097	-1.201;-0.483	00010000	0.152	0.686	1	35.98	399993	394075	1.00		312	455
0.469;5.098	0.177;1.159	10000000	1.000	1.000	2	38.16	399913	394142	1.00		235	235
-1.258;0.557	-7.139;-0.626	00010000	1.000	1.000	1	40.89	399993	394205	1.00		273	273
-0.224;0.294	-0.104;0.050	11101101	0.525	0.879	1	47.78	399973	394316	1.00		407	463
0.434;1.183	#	10000000	0.602	0.903	1	41.41	399990	394398	0.50		449	497
-2.339;0.557	-7.139;-0.626	00010000	1.000	1.000	1	40.89	399993	394420	1.00		262	262
-0.282;0.612	-0.423;-0.257	11000100	0.079	0.601	3	27.74	399880	394431	1.00		95	158
-3.909;-0.719	-0.247;0.566	01001000	0.737	0.941	1	41.05	399983	394479	1.00		127	135
-1.891;0.079	-7.139;-0.626	00010000	1.000	1.000	1	40.89	399993	394483	1.00		258	258
-0.348;-0.152	0.696;0.865	11001000	1.000	1.000	1	23.68	399669	394517	1.00		16	16
0.469;4.044	-0.286;0.583	10000000	1.000	1.000	1	45.59	399951	394526	1.00		254	254
-0.087;0.186	0.069;0.077	11101001	1.000	1.000	1	45.11	399867	394541	1.00		16	16
0.315;0.477	-0.975;1.070	11000000	1.000	1.000	1	46.54	399987	394564	1.00		212	212
-0.055;0.186	0.069;0.539	11101001	1.000	1.000	2	45.04	399999	394570	1.00		503	503
0.315;0.477	-0.791;0.040	11000000	1.000	1.000	1	51.34	399931	394615	1.00		77	77
0.469;3.641	#	10000000	1.000	1.000	1	40.94	399990	394745	0.50		422	422
-0.451;-0.325	0.074;0.479	01101011	1.000	1.000	2	44.80	399915	394771	1.00		309	309
-0.939;-0.325	0.074;0.490	01101011	0.150	0.684	1	36.88	399980	394786	1.00		487	712
-0.337;-0.325	0.074;0.490	01101011	1.000	1.000	1	42.06	399174	394978	1.00		22	22
-0.366;0.699	-0.735;-0.451	00010100	0.080	0.603	1	22.63	399977	395261	1.00		123	204
#	0.511;0.637	11101001	0.067	0.583	2	40.84	399984	395283	0.50		200	343
-3.671;-0.719	0.200;0.791	01001000	1.000	1.000	1	39.77	399983	395340	1.00		86	86
-0.545;-0.325	-0.613;0.490	01101011	0.122	0.657	1	30.92	399980	395441	1.00		429	653
-0.543;-0.325	-0.347;0.823	01101011	0.102	0.633	1	30.71	399980	395539	1.00		438	692
#	-7.139;-0.473	00010000	0.086	0.613	1	32.38	399993	395603	0.50		231	377
0.315;0.477	-0.367;0.461	11000000	1.000	1.000	1	45.77	399887	395629	1.00		129	129
-1.525;0.302	0.843;3.233	00001000	1.000	1.000	2	30.45	399974	395708	1.00		69	69
-0.123;0.186	0.069;0.637	11101001	0.853	0.969	1	45.09	399999	395805	1.00		558	576
-0.322;0.683	-0.104;0.050	11101101	0.416	0.839	1	47.66	399973	395846	1.00		344	410
#	-7.007;-0.847	00010000	1.000	1.000	1	43.35	399881	395873	0.50		62	62
-3.080;-0.719	0.043;1.440	01001000	0.469	0.859	1	37.61	399983	395905	1.00		110	128
-0.181;0.312	0.668;0.865	11001000	0.188	0.716	1	26.03	399965	396017	1.00		73	102
-0.006;0.186	0.069;0.395	11101001	1.000	1.000	1	45.54	399999	396020	1.00		237	237
-0.714;-0.562	0.017;0.666	01001001	0.519	0.877	1	30.51	399940	396256	1.00		107	122
-0.337;0.631	0.696;1.264	11001000	0.066	0.581	1	33.45	399965	396257	1.00		68	117
-0.543;-0.325	0.193;0.490	01101011	1.000	1.000	1	41.53	399980	396297	1.00		272	272
0.315;0.477	-2.760;0.461	11000000	1.000	1.000	1	46.06	399931	396303	1.00		122	122
-1.265;-0.334	1.223;1.368	01001000	0.011	0.647	1	28.45	396320	396320	1.00		0	0
#	-7.007;-0.626	00010000	1.000	1.000	1	40.89	399993	396428	0.50		167	167
0.315;0.477	-0.960;0.192	11000000	1.000	1.000	1	49.15	399931	396436	1.00		75	75
-0.362;0.272	0.696;0.865	11001000	1.000	1.000	2	34.88	399965	396507	1.00		64	64
-0.545;-0.325	-0.120;0.479	01101011	0.423	0.842	1	39.57	399980	396527	1.00		314	373
-0.123;0.186	-0.440;0.637	11101001	0.070	0.588	1	45.18	399999	396529	1.00		467	794
#	-7.139;-0.692	00010000	1.000	1.000	1	41.14	399993	396550	0.50		146	146
-0.055;0.186	0.539;0.985	11101001	0.068	0.583	1	41.59	399984	396583	1.00		70	120
-3.671;-0.719	-0.215;0.791	01001000	0.780	0.951	1	40.97	399983	396725	1.00		98	103
-1.078;-0.992	0.843;5.004	00001000	0.100	1.000	1	30.38	396762	396762	1.00		0	0
-0.726;-0.562	0.096;0.814	01001001	0.201	0.725	1	31.39	399940	396814	1.00		74	102
0.315;0.477	-0.822;0.165	11000000	1.000	1.000	1	50.26	399931	396830	1.00		61	61
-0.224;0.192	-0.104;-0.064	11101101	1.000	1.000	1	49.63	399973	396945	1.00		63	63
-0.545;-0.340	-0.216;0.954	01101011	0.120	0.654	1	33.64	399980	397030	1.00		267	408
-2.542;-0.719	-0.215;0.792	01001000	0.797	0.956	1	40.97	399983	397160	1.00		86	90
-1.891;0.644	-6.889;-0.626	00010000	1.000	1.000	1	40.89	399993	397249	1.00		128	128
-0.926;0.097	-7.139;-0.829	00010000	1.000	1.000	1	42.63	399881	397249	1.00		56	56
-0.543;-0.485	0.074;0.479	01101011	1.000	1.000	1	34.53	399980	397450	1.00		55	55
-0.090;0.198	0.069;0.381	11101001	0.919	0.983	1	45.31	399999	397710	1.00		176	179
-0.848;0.248	0.507;0.637	11101001	0.141	0.676	1	38.30	399984	397728	1.00		98	145
-0.090;0.198	0.442;1.179	11101001	0.120	0.655	1	42.16	399984	397738	1.00		91	139
-0.286;0.426	-0.257;-0.229	11000100	1.000	1.000	1	28.90	399876	397779	1.00		18	18
-0.733;-0.021	-7.139;-0.626	00010000	1.000	1.000	1	40.89	399993	397826	1.00		101	101
-0.362;-0.285	0.696;0.865	11001000	1.000	1.000	1	22.33	399669	397868	1.00		3	3
0.469;4.044	#	10000000	1.000	1.000	1	40.94	399990	397893	0.50		169	169
-1.891;0.097	-6.889;-0.829	00010000	1.000	1.000	1	42.64	399881	397915	1.00		43	43
-0.926;1.068	-7.139;-0.626	00010000	1.000	1.000	1	40.89	399993	397915	1.00		97	97
-1.701;1.344	-0.257;-0.229	11000100	1.000	1.000	1	29.15	399876	397965	1.00		17	17
-0.342;1.293	0.503;0.637	11101001	0.273	0.771	1	43.95	399984	397973	1.00		91	118
-0.123;0.186	0.069;0.539	11101001	0.818	0.961	1	42.04	399999	397981	1.00		219	228
-0.459;-0.325	0.178;0.801	01101011	0.369	0.819	1	36.53	399953	398091	1.00		118	144
-0.348;0.312	0.685;0.696	11001000	0.000	0.000	1	10.28	398114	398114	1.00		0	11
-0.127;0.186	0.069;1.409	11101001	0.416	0.839	1	43.33	399999	398211	1.00		245	292
-0.090;0.186	0.103;0.374	11101001	1.000	1.000	1	45.32	399999	398233	1.00		122	122
-0.090;0.186	0.069;0.216	11101001	1.000	1.000	1	46.82	399999	398348	1.00		54	54
-2.655;-0.719	-0.215;1.440	01001000	0.555	0.889	2	38.37	399983	398417	1.00		48	54
-0.543;-0.325	-0.199;0.479	01101011	0.321	0.797	1	36.92	399980	398438	1.00		141	177
-0.451;-0.325	0.074;0.490	01101011	1.000	1.000	1	44.78	399915	398438	1.00		92	92
-0.181;0.312	0.696;1.182	11001000	0.304	0.788	1	35.78	399965	398465	1.00		26	33
0.469;5.098	0.382;1.231	10000000	1.000	1.000	1	36.45	399882	398484	1.00		48	48
0.315;0.477	-2.760;0.165	11000000	1.000	1.000	1	50.02	399931	398533	1.00		28	28
#	0.503;0.637	11101001	0.070	0.588	1	40.24	399984	398672	0.50		60	102
-3.361;-0.719	-0.215;1.440	01001000	0.505	0.872	1	38.38	399983	398673	1.00		41	47
-0.006;0.186	0.069;0.637	11101001	1.000	1.000	1	45.84	399999	398680	1.00		120	120
-0.479;-0.325	0.074;0.489	01101011	1.000	1.000	1	44.27	399953	398687	1.00		96	96
-0.090;0.186	0.069;0.637	11101001	1.000	1.000	1	47.21	399999	398735	1.00		156	156
#	0.050;0.061	11101101	0.237	0.750	1	26.50	399462	398742	0.50		3	4
-0.543;-0.412	0.074;0.993	01101011	0.247	0.756	1	34.34	399980	398848	1.00		65	86
-0.543;-0.325	-0.162;0.555	01101011	0.423	0.842	1	38.65	399980	398848	1.00		117	139
-0.328;0.129	-0.735;-0.451	00010100	0.226	0.743	1	27.32	399977	398861	1.00		26	35
-1.891;1.068	-7.139;-0.626	00010000	1.000	1.000	1	40.88	399993	398895	1.00		53	53
-0.545;-0.325	-0.337;0.721	01101011	0.146	0.681	1	30.93	399980	398900	1.00		113	166
-0.348;0.004	0.696;1.182	11001000	0.042	0.529	1	30.73	399965	398951	1.00		9	17
0.469;4.471	#	10000000	1.000	1.000	1	40.94	399990	398981	0.50		82	82
0.469;5.098	-0.641;0.322	10000000	1.000	1.000	2	44.69	399990	398999	1.00		44	44
