att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	-0.963;0.444	100001001011100	0.105	0.637	1	223.43	399461	386180	0.50		38	11784
-0.340;0.174	0.119;0.632	100001010010010	0.512	0.875	2	243.99	399947	386336	1.00		682	1576
-0.518;0.472	#	000001001000000	0.017	0.445	4	231.13	399865	386481	0.50		154	9992
0.354;4.395	-1.077;-0.419	000001000000000	0.076	0.598	2	207.24	399994	387694	1.00		193	703
-1.263;-0.556	-0.473;0.673	100000000000000	0.071	0.589	1	202.66	399996	387766	1.00		242	996
-0.726;0.283	-1.395;-0.207	001001001000000	0.037	0.517	2	237.07	399989	387901	1.00		122	4109
-0.081;0.233	-1.962;0.003	001001001001101	0.303	0.788	2	267.07	399950	388130	1.00		254	1885
#	0.289;1.847	100001000010010	0.112	0.646	2	184.80	399970	388236	0.50		302	2454
#	0.257;1.292	000010000010000	0.016	0.440	3	189.09	399983	388255	0.50		303	2601
0.119;0.515	-1.358;-0.008	000001011011101	0.551	0.888	2	235.32	399986	388257	1.00		570	1701
-0.254;0.824	0.215;0.790	000001100010000	0.085	0.611	3	212.45	399958	388321	1.00		317	2157
0.112;1.007	-1.410;-0.049	000001000000100	0.055	0.561	3	215.09	399599	388415	1.00		48	2373
-0.472;0.404	#	001001001001101	0.053	0.556	2	232.70	399950	388766	0.50		304	7613
#	-1.375;-0.067	000001001000100	0.047	0.543	2	225.98	399942	389021	0.50		142	6284
0.655;3.109	#	000001000010000	0.442	0.849	3	166.99	399962	389141	0.50		354	699
0.403;0.917	-0.200;0.188	000001010000000	0.081	0.604	1	203.49	389217	389217	1.00		0	569
-0.380;0.573	-0.476;0.707	100001011011100	0.291	0.781	2	249.22	399998	389423	1.00		895	5441
#	-1.054;0.096	001001011001100	0.077	0.598	1	225.57	399425	389519	0.50		30	7258
0.268;0.744	-0.844;-0.646	000001001000101	0.515	0.876	1	206.53	399800	389567	1.00		30	180
0.438;1.000	-1.043;0.069	000001011001101	0.039	0.524	1	194.64	389668	389668	1.00		0	1154
-1.044;0.106	-0.993;1.224	100101001101000	0.047	0.543	4	233.51	399929	389986	1.00		114	6061
#	0.119;1.001	100001010010010	0.104	0.636	1	196.22	399947	389996	0.50		497	2995
-0.802;-0.079	-0.206;0.596	110001001001000	0.112	0.646	2	236.06	399951	390051	1.00		239	1769
-1.274;-0.299	#	100100000100000	0.019	0.451	4	217.71	399969	390404	0.50		111	2382
#	-0.040;1.847	100001000010010	0.070	0.588	1	198.95	399970	390475	0.50		242	3851
-0.415;0.921	-0.143;0.299	000001011011100	0.404	0.834	2	238.54	399993	390494	1.00		342	2200
-1.421;-1.263	-0.473;0.673	100000000000000	0.007	0.591	1	164.04	390562	390562	1.00		0	0
0.169;1.000	#	000001001001101	0.030	0.494	1	201.03	399981	390696	0.50		254	3276
-1.022;0.235	-0.998;-0.669	001101001101000	0.094	0.623	1	206.12	390731	390731	1.00		0	700
-0.827;0.182	-0.739;-0.241	001101001001000	0.074	0.594	2	243.76	399885	390744	1.00		28	2321
-1.686;-0.086	-1.039;0.991	110101001011000	0.055	0.560	1	226.81	399964	390759	1.00		53	3856
-1.911;-0.311	-1.140;-0.580	000000000100000	0.048	0.544	2	192.47	399971	390820	1.00		105	459
#	-0.476;0.707	100001011011100	0.146	0.680	2	229.15	399998	390821	0.50		777	6698
-0.845;-0.293	-0.750;0.324	110101001001000	0.104	0.636	4	226.93	399876	391097	1.00		102	1781
0.655;3.052	-0.350;0.258	000001000010000	0.692	0.929	3	180.64	399962	391115	1.00		189	266
-0.093;0.764	-0.641;-0.008	000001011011101	0.487	0.866	2	243.78	399986	391125	1.00		459	2221
-0.802;0.121	-0.335;0.508	110001001001000	0.106	0.638	1	245.30	399951	391246	1.00		213	2829
-0.037;0.824	#	000001100010000	0.024	0.474	2	220.23	399958	391754	0.50		224	4136
-0.802;-0.079	#	110001001001000	0.056	0.561	1	226.79	399951	391758	0.50		200	3334
-1.205;-0.556	#	100000000000000	0.016	0.438	5	200.02	399996	391808	0.50		162	899
0.118;1.045	-2.425;-0.248	000001001001101	0.189	0.717	1	219.11	399981	391871	1.00		247	1132
-0.515;0.235	#	100001010010010	0.045	0.538	1	250.29	399947	391928	0.50		402	4589
#	-0.844;-0.340	000001001000101	0.066	0.580	1	219.09	399987	391941	0.50		58	2759
#	-0.522;0.531	100001011011100	0.170	0.702	3	230.35	399998	392098	0.50		674	5539
-0.740;-0.093	-0.232;0.898	100001000000010	0.039	0.524	3	227.91	399618	392311	1.00		22	1518
-0.254;0.756	#	000001100010000	0.017	0.445	1	224.03	399958	392349	0.50		207	5221
-0.214;1.157	-1.923;0.234	000001011010100	0.222	0.740	2	224.89	399902	392387	1.00		142	3754
-0.125;0.174	#	100001010010010	0.060	0.570	1	256.87	399921	392455	0.50		202	1915
-1.167;-0.577	-0.746;-0.132	000000000100000	0.043	0.534	2	202.44	399907	392478	1.00		107	497
-1.263;-0.934	-0.473;0.673	100000000000000	1.000	1.000	1	118.96	399565	392507	1.00		11	11
-0.439;0.532	#	100001011011101	0.157	0.691	1	230.27	399982	392543	0.50		315	5425
-0.802;0.417	0.423;1.061	100000000010010	0.063	0.575	2	190.43	399949	392550	1.00		43	967
#	-0.007;0.139	100001010010010	0.049	0.548	1	229.94	392762	392762	0.50		0	748
#	0.127;0.752	100001010010010	0.134	0.669	3	211.39	399947	392762	0.50		359	1989
#	-0.355;1.847	100001000010010	0.046	0.540	1	218.98	399970	392887	0.50		184	4682
-0.213;0.454	#	000001011011100	0.179	0.709	1	228.03	399993	392916	0.50		254	3692
-0.802;0.895	-0.110;0.508	110001001001000	0.041	0.529	1	227.83	399951	393018	1.00		159	2397
-0.458;1.448	-0.621;0.203	100001011011101	0.301	0.786	2	239.51	399982	393050	1.00		298	3479
#	-0.143;0.299	000001011011100	0.219	0.738	2	229.03	399993	393079	0.50		247	1951
-0.751;0.638	-1.132;-0.385	001001001000100	0.106	0.638	1	222.26	399749	393287	1.00		38	1886
-0.093;1.159	-0.641;-0.008	000001011011101	0.406	0.835	1	233.86	399986	393345	1.00		345	1781
#	-0.344;0.295	100001011011000	0.228	0.744	2	237.05	399991	393384	0.50		111	2935
-0.637;0.567	-0.491;0.007	100101001011000	0.158	0.691	2	259.55	399878	393426	1.00		28	2182
#	-0.485;0.789	000001000010000	0.025	0.477	1	223.64	399962	393457	0.50		233	5019
0.419;1.028	-0.485;1.342	000001000010000	0.193	0.720	1	183.66	399962	393457	1.00		233	899
#	-1.640;0.056	000001001001101	0.077	0.598	1	225.83	399981	393492	0.50		301	4366
#	-1.892;0.672	001001001101000	0.018	0.449	1	223.10	399927	393565	0.50		55	6092
-0.340;0.174	0.119;0.752	100001010010010	0.408	0.836	1	237.06	399947	393595	1.00		318	866
0.515;4.395	#	000001000000000	0.071	0.589	3	176.15	399994	393703	0.50		117	693
-0.254;1.755	0.215;0.790	000001100010000	0.087	0.613	3	202.59	399958	393913	1.00		165	1168
-0.427;0.921	-0.143;0.306	000001011011100	0.401	0.833	1	238.54	399993	393964	1.00		218	1406
-0.340;0.174	0.127;0.632	100001010010010	0.530	0.881	2	243.99	399947	393978	1.00		299	673
-0.502;1.623	-0.344;0.295	100001011011000	0.327	0.800	1	243.22	399991	394083	1.00		99	2253
#	-0.750;0.324	110101001001000	0.037	0.516	1	226.96	399876	394095	0.50		67	4379
-0.374;0.174	-0.139;1.030	100001010010010	0.252	0.759	2	249.30	399947	394100	1.00		292	1290
-1.205;-0.161	0.318;0.970	100000000000000	0.027	0.484	1	197.17	399996	394404	1.00		56	256
#	-1.054;0.138	001001011001100	0.078	0.600	1	225.58	399425	394412	0.50		15	4005
-0.174;0.567	-2.483;-0.344	000001001001101	0.404	0.834	2	235.89	399981	394443	1.00		254	1010
-0.285;0.156	0.289;2.761	100001000010010	0.498	0.870	2	225.92	399970	394527	1.00		117	462
-0.593;0.035	-0.419;0.902	100001001011100	0.198	0.724	1	249.89	399461	394568	1.00		14	1767
-0.254;0.824	#	000001100010000	0.018	0.448	1	224.01	399958	394612	0.50		146	3734
-0.729;0.071	-0.134;0.466	100001001011000	0.202	0.726	1	244.10	399666	394638	1.00		29	1021
-0.502;0.339	-0.344;0.295	100001011011000	0.443	0.850	1	261.43	399991	394651	1.00		90	1551
-1.180;-0.323	-0.769;-0.041	100000000100000	0.019	0.454	3	224.11	399625	394656	1.00		24	831
-0.291;1.265	-0.593;0.498	000001010010000	0.112	0.645	1	234.80	399995	394668	1.00		132	2844
-0.892;0.156	0.279;0.873	100001000010010	0.365	0.818	1	217.35	399970	394669	1.00		134	603
#	0.215;0.790	000001100010000	0.054	0.558	2	198.79	399958	394710	0.50		144	1195
0.614;0.977	0.215;0.648	000001100010000	0.199	0.724	1	153.20	394710	394710	1.00		0	58
0.187;0.454	-0.510;0.299	000001011011100	0.648	0.917	1	244.53	399993	394713	1.00		121	494
-0.508;-0.293	-0.750;0.324	110101001001000	0.262	0.765	1	251.07	399842	394722	1.00		23	517
-0.067;1.111	0.068;0.835	000001110010000	0.104	0.636	1	202.83	399887	394797	1.00		38	1058
-0.006;1.683	-1.091;0.212	000001011010100	0.243	0.753	2	218.14	399902	394849	1.00		93	1773
#	-1.923;0.255	000001011010100	0.083	0.607	2	225.63	399902	394849	0.50		93	4013
-0.262;1.050	#	000001001000100	0.033	0.507	3	217.30	399942	395022	0.50		64	3618
#	-1.375;-0.183	000001001000100	0.048	0.545	1	224.04	399942	395022	0.50		64	2398
#	-0.593;0.661	000001010010000	0.038	0.521	1	229.18	399995	395055	0.50		121	3904
#	0.119;0.632	100001010010010	0.182	0.711	2	220.12	399947	395157	0.50		242	1132
-0.892;0.156	0.289;1.444	100001000010010	0.366	0.818	2	217.32	399970	395179	1.00		124	534
-1.141;0.136	-1.386;-0.140	000001001100000	0.030	0.496	2	237.21	399855	395240	1.00		21	1653
-0.827;-0.103	-0.365;1.053	100001000000000	0.033	0.504	1	234.04	399452	395258	1.00		19	1229
-0.454;0.599	#	000001011011000	0.125	0.660	1	229.80	399870	395265	0.50		81	3603
0.354;4.395	#	000001000000000	0.018	0.450	1	184.46	399994	395293	0.50		90	965
-0.997;-0.254	-0.878;-0.379	000000001100000	0.066	0.581	2	204.87	399793	395295	1.00		21	489
0.043;0.472	#	000001001000000	0.016	0.435	1	220.98	399652	395298	0.50		7	1430
-0.900;-0.214	-0.442;0.823	100001001001000	0.076	0.597	1	227.26	399913	395328	1.00		14	1057
-0.267;0.533	0.255;0.792	000001000010010	0.146	0.681	1	213.07	399558	395364	1.00		6	742
#	0.257;5.555	000010000010000	0.017	0.442	1	189.09	399983	395468	0.50		119	996
0.354;3.523	-0.551;0.541	000001000000000	0.026	0.481	1	200.91	399944	395525	1.00		26	627
-1.141;0.977	-1.386;-0.140	000001001100000	0.027	0.484	1	226.45	399855	395543	1.00		19	2299
-0.055;1.454	-0.844;-0.340	000001001000101	0.236	0.749	1	227.25	399987	395586	1.00		32	740
-1.631;0.763	#	001101011001100	0.030	0.495	1	224.07	399937	395743	0.50		6	4082
-1.926;-0.299	#	100100000100000	0.019	0.452	1	217.71	399969	395775	0.50		48	1051
#	-1.117;-0.332	001001001001101	0.094	0.623	2	219.03	399950	395819	0.50		113	1513
#	-0.929;-0.388	001101001111000	0.047	0.542	2	214.42	399379	395884	0.50		5	1291
-0.751;0.638	-1.383;-0.099	001001001000100	0.054	0.559	1	234.53	399749	395941	1.00		23	1986
-0.454;-0.260	-0.500;0.767	000001011011000	0.087	0.614	1	249.86	395964	395964	1.00		0	347
-1.196;-0.556	-0.477;0.577	100000000000000	0.070	0.588	1	202.66	399996	396070	1.00		76	318
-1.263;0.010	#	101001011011100	0.068	0.584	1	230.79	399903	396170	0.50		28	1994
-0.276;1.000	#	000001011001101	0.075	0.596	2	217.29	399941	396190	0.50		27	2802
-1.139;0.567	-0.491;0.007	100101001011000	0.114	0.648	1	246.35	399878	396222	1.00		16	1412
-0.015;1.090	-0.870;1.280	000001011010101	0.131	0.666	2	208.34	399904	396343	1.00		52	1803
-0.262;1.050	-1.375;-0.183	000001001000100	0.120	0.654	2	230.64	399942	396372	1.00		47	1160
-0.681;3.117	-1.460;0.734	000001010010100	0.047	0.543	3	223.13	399979	396484	1.00		75	3224
#	-1.810;-0.207	001001001000000	0.025	0.478	1	224.04	399989	396494	0.50		35	1645
-0.592;1.159	#	000001011011101	0.107	0.639	1	218.00	399986	396517	0.50		179	3154
0.323;0.799	-1.068;0.120	000001010000100	0.141	0.676	1	218.79	399357	396561	1.00		5	428
-1.619;-0.364	-0.585;1.076	110000000000000	0.018	0.450	1	221.92	399965	396623	1.00		58	597
0.655;3.109	-0.350;0.468	000001000010000	0.698	0.930	1	179.31	399962	396650	1.00		83	117
#	-1.350;-0.200	000001001000100	0.050	0.549	2	224.04	399942	396710	0.50		43	1552
-0.520;0.921	-0.143;0.062	000001011011100	0.463	0.857	1	246.96	399993	396785	1.00		97	447
-0.213;0.832	#	000001011011100	0.167	0.699	1	224.60	399993	396785	0.50		117	2075
#	-0.099;0.380	100001011011000	0.238	0.750	1	226.34	399991	396794	0.50		53	880
-1.169;0.126	#	110001001001000	0.046	0.541	2	233.53	399951	396838	0.50		77	1954
#	-1.244;0.193	000001001001101	0.074	0.594	1	225.79	399981	396852	0.50		150	2375
-1.089;-0.293	-0.648;0.446	110101001001000	0.083	0.608	2	223.54	399876	396859	1.00		36	649
-1.036;-0.102	0.169;0.324	110101001001000	0.031	0.499	1	229.97	396859	396859	1.00		0	70
#	-0.621;0.203	100001011011101	0.159	0.692	2	232.73	399982	396865	0.50		132	1955
-0.067;0.485	0.068;1.416	000001110010000	0.084	0.609	1	210.35	399887	396894	1.00		23	551
#	-0.626;0.789	000001000010000	0.019	0.453	2	225.04	399962	396899	0.50		109	2645
-0.694;-0.046	-0.601;0.587	110001001011000	0.126	0.661	1	243.20	399972	396903	1.00		25	932
#	-0.491;0.007	100101001011000	0.097	0.627	2	238.02	399878	396921	0.50		13	1271
0.515;3.523	-1.048;-0.032	000001000000000	0.111	0.645	3	191.73	399994	396969	1.00		53	195
-0.137;1.291	-1.460;0.734	000001010010100	0.106	0.639	1	219.63	399979	396996	1.00		64	1777
-0.623;0.653	-0.476;0.707	100001011011100	0.233	0.747	2	239.60	399998	397014	1.00		259	1851
-0.070;1.291	#	000001010010100	0.097	0.627	3	208.56	399979	397021	0.50		63	1692
#	0.119;0.714	100001010010010	0.151	0.685	1	216.41	399947	397047	0.50		144	767
-0.259;1.050	-1.104;-0.471	000001001000100	0.212	0.733	1	217.64	399942	397071	1.00		38	463
0.369;0.527	-1.962;0.003	001001001001101	0.165	0.697	1	231.41	397075	397075	1.00		0	144
-0.687;0.653	#	100001011011100	0.128	0.663	1	225.32	399998	397112	0.50		246	2534
#	-1.892;-0.583	001001001101000	0.098	0.629	1	202.74	399927	397131	0.50		24	472
#	-0.816;-0.260	000001001000101	0.058	0.566	1	224.02	399987	397191	0.50		20	1105
-0.502;0.339	-0.344;1.146	100001011011000	0.218	0.737	1	243.38	399991	397195	1.00		48	1218
0.515;3.523	#	000001000000000	0.071	0.589	2	176.15	399994	397198	0.50		52	308
-0.924;-0.086	-1.090;0.891	000101001101000	0.027	0.486	1	226.81	399785	397209	1.00		19	1155
#	-1.215;0.222	001001011001101	0.073	0.592	3	225.63	399667	397233	0.50		20	2117
-0.687;0.573	-0.522;0.531	100001011011100	0.259	0.763	2	240.62	399998	397249	1.00		231	1617
-0.340;0.174	-0.286;0.752	100001010010010	0.222	0.740	1	252.91	399947	397254	1.00		137	693
-0.924;-0.086	-1.064;0.271	000101001101000	0.050	0.550	1	233.30	399785	397257	1.00		18	963
-0.213;0.921	-0.510;0.306	000001011011100	0.423	0.842	2	240.83	399993	397273	1.00		97	1002
-1.044;0.106	#	100101001101000	0.047	0.543	2	233.51	399929	397300	0.50		30	1633
-0.860;0.111	#	101101001111000	0.060	0.569	1	233.52	399400	397303	0.50		4	1619
#	0.215;1.046	000001100010000	0.047	0.542	1	189.33	399958	397321	0.50		73	639
-0.647;0.534	-1.215;0.222	001001011001101	0.154	0.688	1	241.21	399667	397352	1.00		18	1626
-1.031;-0.364	-0.585;0.865	110000000000000	0.018	0.450	1	221.92	399965	397353	1.00		45	467
#	-0.522;0.707	100001011011100	0.144	0.679	1	229.13	399998	397399	0.50		224	1958
-0.291;0.981	-0.870;0.498	000001010010000	0.071	0.589	1	226.90	399995	397423	1.00		66	1638
-0.598;0.545	-1.215;0.222	001001011001101	0.174	0.705	1	243.86	399667	397431	1.00		17	1541
-0.751;0.638	-1.094;-0.423	001001001000100	0.123	0.657	1	220.24	399749	397481	1.00		14	605
-0.458;0.470	-0.262;0.404	100001011011101	0.363	0.817	1	254.51	399875	397491	1.00		47	708
-0.623;0.653	#	100001011011100	0.141	0.676	1	226.27	399998	397501	0.50		217	2142
-0.635;1.630	-1.962;-0.134	001001001001101	0.133	0.668	3	233.02	399950	397512	1.00		67	1167
-0.230;0.567	#	000001001001101	0.065	0.580	1	226.94	399981	397515	0.50		119	1505
-0.174;0.814	-2.483;-0.829	000001001001101	0.027	0.486	1	189.25	397515	397515	1.00		0	28
-1.089;-0.293	-0.648;0.324	110101001001000	0.091	0.619	1	226.68	399876	397518	1.00		29	485
-0.542;0.573	-0.522;0.707	100001011011100	0.253	0.760	1	248.48	399998	397525	1.00		216	1475
-0.849;0.389	#	100001011011100	0.110	0.643	1	226.17	399998	397525	0.50		216	2001
-0.986;1.755	0.215;0.790	000001100010000	0.054	0.558	1	198.79	399958	397546	1.00		66	548
-0.093;0.764	-1.358;-0.008	000001011011101	0.388	0.827	1	237.92	399986	397589	1.00		126	752
0.003;1.317	-0.986;0.068	000001010000000	0.025	0.478	1	219.60	399702	397605	1.00		4	711
-0.213;0.454	-0.944;0.306	000001011011100	0.376	0.823	1	244.15	399993	397609	1.00		87	916
#	-1.009;0.881	101001011011101	0.065	0.578	1	217.95	399928	397614	0.50		13	2371
-0.515;0.174	-1.142;0.714	100001010010010	0.048	0.545	1	251.79	399947	397655	1.00		114	1209
-0.070;1.291	-1.460;0.734	000001010010100	0.110	0.644	1	217.57	399979	397720	1.00		48	1238
-0.801;0.151	-0.824;0.518	100001001011000	0.109	0.642	1	236.11	399835	397738	1.00		15	1254
-0.802;0.895	#	110001001001000	0.026	0.480	1	219.72	399951	397740	0.50		52	2178
#	-0.110;0.508	110001001001000	0.038	0.519	1	223.68	399951	397740	0.50		49	792
#	-0.800;-0.034	001101011011100	0.088	0.615	1	227.27	399840	397743	0.50		4	1280
-0.262;1.050	-1.375;-0.067	000001001000100	0.109	0.642	1	228.93	399942	397770	1.00		29	871
-1.217;0.155	-0.750;0.324	110101001001000	0.067	0.582	1	245.28	399876	397779	1.00		24	1075
-0.102;0.227	-1.385;-0.159	001001001100000	0.020	0.458	1	261.30	397804	397804	1.00		0	288
0.014;0.509	0.612;1.264	000010000000000	0.087	0.614	3	157.28	399967	397837	1.00		14	91
0.187;0.454	-0.510;0.207	000001011011100	0.699	0.931	1	248.73	399993	397860	1.00		49	179
#	-0.594;0.734	000001010010100	0.046	0.539	2	227.43	399979	397882	0.50		45	1737
#	-1.671;-0.207	001001001000000	0.025	0.477	1	224.04	399989	397892	0.50		21	989
-0.233;0.624	0.215;1.191	000001100010000	0.067	0.583	1	199.70	399958	397910	1.00		56	382
0.175;3.109	#	000001000010000	0.069	0.586	1	197.92	399962	397914	0.50		74	729
#	-0.510;0.306	000001011011100	0.171	0.702	1	234.36	399993	397927	0.50		74	1218
-1.016;-0.178	-0.954;0.407	100100001100000	0.029	0.493	2	225.98	399629	397936	1.00		12	651
#	-0.792;0.109	100001011011101	0.132	0.667	1	226.14	399982	397943	0.50		88	1365
-0.291;0.981	#	000001010010000	0.061	0.571	2	217.29	399995	397954	0.50		50	1523
#	-0.792;0.203	100001011011101	0.137	0.672	1	224.89	399982	397971	0.50		86	1467
-0.518;0.472	-1.139;-0.564	000001001000000	0.118	0.652	1	216.41	399865	397974	1.00		23	269
-0.285;0.932	#	100001000010010	0.025	0.479	1	217.38	399970	397975	0.50		44	1496
#	0.289;2.839	100001000010010	0.112	0.645	1	184.80	399970	397975	0.50		52	420
#	-1.268;-0.388	001101001111000	0.046	0.541	1	214.42	399379	397981	0.50		2	634
-0.211;0.342	-3.675;-1.038	000001001001101	0.037	0.818	1	249.76	397987	397987	1.00		0	0
0.112;1.944	-1.410;-0.049	000001000000100	0.056	0.562	1	215.09	399599	398005	1.00		8	406
-0.892;0.156	#	100001000010010	0.021	0.462	1	233.53	399970	398022	0.50		50	1247
-0.342;1.452	#	000001011011101	0.136	0.671	2	217.29	399986	398043	0.50		100	1516
-0.771;0.239	#	001001001001100	0.035	0.511	1	233.61	399882	398044	0.50		20	1300
#	-0.120;1.183	100001000010010	0.061	0.572	1	201.46	399970	398050	0.50		48	924
-0.804;-0.004	-0.935;0.157	101101001101000	0.089	0.616	1	236.67	399453	398055	1.00		3	754
-0.006;1.683	-1.923;-0.160	000001011010100	0.181	0.710	1	225.48	399902	398057	1.00		11	408
#	-1.091;0.913	000001011010100	0.061	0.572	1	217.61	399902	398057	0.50		36	1937
-0.035;0.917	-1.091;0.913	000001011010100	0.149	0.684	1	209.95	399902	398134	1.00		35	975
-0.623;1.327	#	100001011011100	0.123	0.658	1	217.97	399998	398137	0.50		164	1716
-0.267;0.533	#	000001000010010	0.018	0.447	1	228.36	399558	398160	0.50		2	1155
-0.356;1.045	-2.483;-0.248	000001001001101	0.216	0.736	2	229.34	399981	398162	1.00		89	585
-0.440;0.417	-0.476;0.359	100001011011100	0.497	0.870	1	258.56	399998	398166	1.00		161	677
-0.542;0.573	-0.003;0.707	100001011011100	0.135	0.670	1	228.25	399841	398166	1.00		62	509
-0.783;1.683	#	000001011010100	0.068	0.584	1	217.60	399902	398168	0.50		33	1792
-0.974;0.359	0.283;2.544	000000000010010	0.046	0.541	2	204.85	399953	398197	1.00		33	282
-1.554;-0.293	#	110101001001000	0.056	0.562	1	217.88	399876	398217	0.50		21	452
-0.440;0.417	#	100001011011100	0.181	0.711	1	231.14	399998	398224	0.50		157	1179
-0.882;0.070	-0.206;0.158	110001001001000	0.203	0.727	1	251.73	399951	398236	1.00		43	258
-0.093;0.764	-1.358;0.165	000001011011101	0.385	0.826	1	235.84	399986	398238	1.00		93	643
#	-0.896;0.044	000001011011101	0.113	0.647	1	225.83	399986	398238	0.50		93	1151
-0.939;-0.006	#	000001001101000	0.025	0.478	1	229.96	399729	398246	0.50		9	897
-0.371;1.000	#	000001001001101	0.047	0.543	1	217.29	399981	398250	0.50		86	1386
-1.089;-0.293	#	110101001001000	0.056	0.563	3	217.88	399876	398257	0.50		20	441
-0.183;0.921	0.257;4.669	000010000010000	0.030	0.495	1	188.89	399983	398264	1.00		47	304
-0.504;0.010	-1.085;0.295	101001011011100	0.245	0.755	1	259.24	399903	398295	1.00		12	529
0.175;1.013	#	000001000010000	0.068	0.585	1	197.92	399962	398297	0.50		59	600
-0.211;1.045	-2.483;-0.162	000001001001101	0.241	0.752	1	229.50	399981	398307	1.00		80	509
-1.082;-0.072	-0.230;0.575	100000001000000	0.025	0.479	2	239.94	399708	398310	1.00		3	316
-0.006;1.606	-1.091;0.212	000001011010100	0.242	0.753	1	218.14	399902	398317	1.00		29	581
-0.635;0.814	-1.962;-0.134	001001001001101	0.145	0.679	2	242.45	399950	398332	1.00		44	756
0.119;0.515	-1.358;0.165	000001011011101	0.555	0.889	1	234.36	399986	398333	1.00		83	280
#	#	000001010010010	0.018	0.445	1	217.60	399739	398341	0.00		3	1659
-0.639;0.028	#	001001001001000	0.044	0.535	2	240.90	399788	398346	0.50		6	774
-0.211;1.045	-2.483;-0.668	000001001001101	0.215	0.736	2	207.17	399981	398349	1.00		32	123
