att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.476;0.603	0.534;0.693	011	0.463	0.857	1	112.39	199991	158647	1.00		1421	2486
-0.629;0.628	0.592;0.693	011	0.590	0.900	1	123.25	199991	159027	1.00		820	1172
-0.707;0.535	-0.459;0.552	111	1.000	1.000	2	139.04	199983	159306	1.00		27760	27760
-0.476;0.386	0.534;0.693	011	0.489	0.867	1	108.17	199991	160626	1.00		1352	2254
-0.730;0.156	0.628;3.530	001	1.000	1.000	1	125.64	199992	161156	1.00		1224	1224
-0.244;2.424	#	110	0.102	0.634	2	132.70	199965	162419	0.50		1616	22717
0.503;1.258	-0.611;1.142	101	0.212	0.733	1	128.27	199825	162439	1.00		537	2691
#	0.628;3.050	001	1.000	1.000	3	122.54	199992	162471	0.50		2257	2257
-0.707;0.535	#	111	0.481	0.864	5	136.38	199983	162868	0.50		25968	34902
-0.197;2.424	-0.576;-0.500	110	1.000	1.000	3	155.53	199965	163192	1.00		948	948
-0.160;1.124	-3.363;-0.608	100	1.000	1.000	1	149.64	199953	163844	1.00		1757	1757
-0.495;0.543	-0.477;0.552	111	1.000	1.000	1	142.21	199962	164259	1.00		20283	20283
-0.495;0.373	-0.459;0.552	111	1.000	1.000	1	143.53	199943	164348	1.00		16241	16241
0.503;1.825	-0.323;0.572	101	0.261	0.764	1	131.11	199825	164576	1.00		505	1724
#	-2.643;-0.608	100	1.000	1.000	3	147.01	199985	164934	0.50		3109	3109
-0.433;0.603	0.592;0.683	011	0.680	0.926	2	120.69	199991	166165	1.00		678	872
0.503;1.352	-0.611;0.572	101	0.225	0.742	1	129.31	199825	166321	1.00		480	2122
#	-0.477;0.552	111	0.900	0.979	4	138.14	199983	166570	0.50		23478	24531
#	0.628;3.292	001	1.000	1.000	3	122.54	199992	166885	0.50		1992	1992
-1.052;0.577	-0.625;-0.500	110	0.698	0.931	1	137.66	199965	167118	1.00		1790	2260
#	-0.576;-0.521	110	1.000	1.000	2	149.01	199965	167413	0.50		1120	1120
-0.476;0.952	0.592;0.693	011	0.681	0.926	1	120.69	199991	167721	1.00		646	830
-0.707;0.543	-0.477;0.552	111	1.000	1.000	1	139.04	199983	167927	1.00		22428	22428
-0.495;0.535	-0.446;0.601	111	0.943	0.988	1	138.39	199962	168092	1.00		17746	18387
-1.351;0.708	0.628;3.292	001	1.000	1.000	1	122.54	199992	168630	1.00		1887	1887
-1.749;1.514	-0.576;0.166	110	0.155	0.688	1	133.60	199965	168809	1.00		1431	16538
#	0.628;4.122	001	1.000	1.000	5	122.54	199992	168811	0.50		1876	1876
#	-2.250;-0.608	100	1.000	1.000	1	147.01	199985	168892	0.50		2764	2764
-0.707;0.535	-0.477;0.552	111	1.000	1.000	2	139.04	199983	169398	1.00		21140	21140
-0.597;0.543	-0.446;0.552	111	1.000	1.000	3	140.46	199983	169498	1.00		18798	18798
-1.765;1.514	-0.576;-0.530	110	1.000	1.000	2	149.43	199965	169910	1.00		948	948
-0.707;0.543	#	111	0.485	0.865	4	136.38	199983	170089	0.50		21178	28370
-0.796;1.579	-2.755;-0.608	100	1.000	1.000	3	147.01	199985	171335	1.00		2547	2547
-0.759;0.781	0.628;4.122	001	1.000	1.000	1	122.54	199992	171422	1.00		1719	1719
-1.055;-0.362	#	101	0.111	0.644	1	124.47	199720	171451	0.50		81	8502
-0.707;0.543	-0.400;0.248	111	1.000	1.000	1	132.99	199983	171937	1.00		12633	12633
-0.495;0.535	0.066;0.552	111	1.000	1.000	1	143.48	199962	174136	1.00		7190	7190
#	-0.625;-0.272	110	0.233	0.747	1	133.56	199965	174241	0.50		1623	6123
#	-4.121;-0.317	100	0.131	0.666	2	139.21	199985	174270	0.50		2723	7148
-1.158;0.856	0.628;1.801	001	1.000	1.000	1	122.54	199992	175116	1.00		1497	1497
-0.495;0.535	-0.400;0.548	111	1.000	1.000	2	141.77	199962	175285	1.00		12973	12973
-1.052;1.514	#	110	0.100	0.630	1	134.99	199965	175789	0.50		1526	24210
-0.707;0.535	-0.446;0.552	111	1.000	1.000	1	139.04	199983	177313	1.00		15276	15276
-0.476;0.603	#	011	0.074	0.593	1	139.50	199991	177493	0.50		773	17278
-1.052;1.514	-0.576;-0.530	110	1.000	1.000	2	149.43	199965	177501	1.00		709	709
-0.759;0.856	0.628;1.377	001	1.000	1.000	2	122.54	199992	177704	1.00		1341	1341
-0.915;1.657	-3.747;-0.301	100	0.113	0.647	1	139.06	199985	177760	1.00		2353	6623
-1.003;1.124	-3.333;-0.608	100	1.000	1.000	1	147.01	199985	177844	1.00		1963	1963
1.094;1.352	-1.218;0.572	101	0.022	0.736	1	116.64	178144	178144	1.00		0	0
#	-0.611;0.572	101	0.112	0.646	3	135.24	199825	178187	0.50		372	17944
-0.759;0.856	0.628;4.501	001	1.000	1.000	1	122.54	199992	178354	1.00		1302	1302
#	-2.641;-0.608	100	1.000	1.000	2	147.01	199985	178362	0.50		1921	1921
-1.450;1.657	-4.918;-0.608	100	1.000	1.000	1	147.01	199985	178439	1.00		1909	1909
#	-1.312;-0.376	100	0.207	0.730	1	137.24	199985	178664	0.50		2202	4831
-0.476;0.714	#	011	0.069	0.585	1	138.16	199991	178820	0.50		727	16628
-1.713;1.158	0.463;2.295	001	0.111	0.644	1	124.69	199992	179630	1.00		1225	3442
#	-0.775;0.267	111	0.541	0.884	1	133.75	199983	179707	0.50		10344	13427
-0.759;0.917	0.628;4.501	001	1.000	1.000	2	122.54	199992	179773	1.00		1217	1217
#	-0.625;-0.461	110	0.601	0.903	3	127.86	199965	179858	0.50		1270	1791
-0.476;0.623	0.592;0.683	011	0.681	0.926	1	120.69	199991	179967	1.00		400	514
-1.176;0.535	0.066;0.552	111	0.946	0.989	1	138.68	199962	180104	1.00		6728	6842
-0.707;0.053	-0.459;0.552	111	1.000	1.000	2	137.77	199983	180234	1.00		8043	8043
0.503;1.258	-0.611;0.614	101	0.225	0.742	2	129.31	199825	180281	1.00		280	1242
-0.476;0.853	0.592;0.693	011	0.682	0.926	3	120.69	199991	180285	1.00		394	506
#	0.628;2.776	001	1.000	1.000	1	122.54	199992	180328	0.50		1183	1183
-0.707;0.543	-0.446;0.552	111	1.000	1.000	3	139.04	199983	180408	1.00		13359	13359
-0.466;0.580	-0.625;-0.500	110	0.828	0.963	1	147.87	199965	180462	1.00		895	1007
#	0.592;0.683	011	0.524	0.879	1	121.80	199991	180474	0.50		391	615
-0.476;1.025	0.592;0.693	011	0.681	0.926	2	120.69	199991	181363	1.00		372	478
-0.915;0.346	-3.136;-0.608	100	1.000	1.000	1	147.18	199985	181750	1.00		1203	1203
#	-0.611;1.142	101	0.105	0.637	2	134.01	199825	182026	0.50		306	16381
-0.645;-0.137	-0.625;-0.462	110	0.681	0.926	2	126.59	199924	182132	1.00		357	459
-0.796;2.057	-0.996;-0.290	100	0.108	0.641	1	139.06	199985	182588	1.00		1840	5282
-0.974;-0.354	-0.459;0.552	111	0.854	0.969	1	124.59	199983	182757	1.00		3513	3710
-1.158;0.856	0.411;1.135	001	0.072	0.591	1	131.43	199992	182796	1.00		1034	3498
#	0.628;4.501	001	1.000	1.000	6	122.54	199992	182843	0.50		1032	1032
0.503;1.825	#	101	0.205	0.728	2	130.51	199825	183030	0.50		242	1313
-0.707;0.543	0.097;0.548	111	1.000	1.000	1	141.73	199962	183368	1.00		5055	5055
-0.542;0.856	0.628;3.780	001	1.000	1.000	2	126.39	199944	183541	1.00		848	848
-1.749;0.007	-0.576;-0.500	110	0.751	0.944	1	131.28	199965	183783	1.00		234	281
-0.613;-0.094	-3.480;-0.608	100	1.000	1.000	1	144.33	199985	183872	1.00		693	693
-1.450;1.657	-4.918;-0.603	100	1.000	1.000	1	140.30	199985	183872	1.00		1571	1571
#	-1.152;-0.500	110	0.296	0.784	1	139.09	199965	183952	0.50		873	2481
-0.937;1.657	-4.088;-0.317	100	0.131	0.666	1	139.21	199985	184042	1.00		1687	4432
-1.116;0.580	#	110	0.104	0.635	1	135.94	199965	184514	0.50		976	15088
-0.643;0.781	0.628;4.122	001	1.000	1.000	2	125.75	199944	184588	1.00		838	838
-0.745;-0.255	-1.270;-0.511	100	0.661	0.921	1	133.53	199985	184629	1.00		704	924
-0.707;0.326	-0.434;0.552	111	1.000	1.000	3	139.45	199983	184918	1.00		8343	8343
-0.697;0.704	-0.576;-0.500	110	1.000	1.000	2	148.74	199965	184927	1.00		561	561
-0.476;-0.279	#	011	0.070	0.588	1	144.84	199889	185056	0.50		170	2354
#	0.610;0.693	011	0.447	0.851	1	125.14	199829	185129	0.50		211	381
-0.707;0.535	0.066;0.552	111	1.000	1.000	4	141.38	199962	185205	1.00		5004	5004
-0.056;0.723	-0.501;0.552	111	0.885	0.976	1	136.91	199962	185372	1.00		4906	5200
-0.476;0.386	#	011	0.081	0.604	1	140.00	199991	185580	0.50		493	8839
-1.033;-0.384	-0.323;1.142	101	0.123	0.657	1	117.37	199720	185760	1.00		40	2895
-0.796;2.057	-3.136;-0.376	100	0.208	0.731	1	137.24	199985	185934	1.00		1451	3180
-0.034;0.471	#	110	0.115	0.649	1	132.80	199965	186151	0.50		436	5317
-0.808;0.029	0.534;0.693	011	0.400	0.833	1	110.65	199889	186278	1.00		312	627
-0.466;0.577	-0.625;-0.500	110	0.829	0.963	1	147.87	199965	186434	1.00		621	698
#	-1.367;-0.444	100	0.339	0.806	1	135.46	199985	186632	0.50		1341	2488
#	-3.136;-0.414	100	0.259	0.763	1	136.07	199985	186632	0.50		1379	2793
-0.707;0.543	-0.459;0.552	111	1.000	1.000	1	139.04	199983	186720	1.00		9169	9169
#	-1.367;-0.414	100	0.259	0.763	1	136.07	199985	186981	0.50		1343	2720
#	0.628;3.351	001	1.000	1.000	2	122.54	199992	187031	0.50		780	780
#	0.628;2.505	001	1.000	1.000	1	122.54	199992	187102	0.50		776	776
-1.115;0.781	0.628;4.122	001	1.000	1.000	2	122.54	199992	187102	1.00		776	776
-1.555;0.781	0.628;3.292	001	1.000	1.000	1	122.54	199992	187333	1.00		761	761
-1.047;0.035	0.628;3.050	001	1.000	1.000	1	122.79	199992	187333	1.00		362	362
-0.881;1.124	-2.999;-0.608	100	1.000	1.000	2	147.01	199985	187421	1.00		1117	1117
0.056;1.110	-4.918;-0.603	100	1.000	1.000	2	142.61	199953	187446	1.00		539	539
-0.968;-0.449	-0.426;0.492	101	0.138	0.673	1	117.07	199720	187505	1.00		35	1899
-0.915;1.657	-3.747;-0.272	100	0.095	0.625	2	137.51	199985	187532	1.00		1317	3996
-1.052;2.424	-0.576;-0.500	110	0.886	0.976	1	142.76	199965	187809	1.00		454	489
-0.197;0.231	-0.576;-0.500	110	1.000	1.000	1	158.71	199965	187896	1.00		105	105
-0.272;0.709	-0.576;-0.500	110	1.000	1.000	1	155.41	199965	188112	1.00		340	340
-0.915;1.579	-4.918;-0.603	100	1.000	1.000	1	140.30	199985	188144	1.00		1152	1152
-0.476;0.853	0.592;1.282	011	0.275	0.772	1	120.34	199991	188243	1.00		234	738
#	-0.639;-0.576	110	0.346	0.809	1	132.20	199954	188245	0.50		201	472
0.222;0.943	-0.323;0.572	101	0.159	0.692	1	131.08	199825	188265	1.00		167	2158
-0.272;1.514	-0.576;-0.500	110	1.000	1.000	3	155.41	199965	188295	1.00		335	335
-0.278;0.231	-0.576;-0.500	110	1.000	1.000	1	157.68	199965	188461	1.00		132	132
-0.736;0.029	-3.117;-0.608	100	1.000	1.000	1	145.43	199985	188468	1.00		595	595
-1.120;-0.297	#	101	0.111	0.644	1	129.48	199720	188552	0.50		32	3931
-0.915;1.124	-4.918;-0.608	100	1.000	1.000	2	147.01	199985	188608	1.00		1006	1006
-0.131;0.535	-0.192;0.548	111	1.000	1.000	1	137.34	199962	188668	1.00		3119	3119
-0.495;0.535	-0.400;0.426	111	1.000	1.000	2	139.13	199943	188668	1.00		5042	5042
#	-0.828;-0.299	110	0.214	0.735	1	139.16	199965	188810	0.50		704	3139
-0.476;0.714	0.488;1.130	011	0.240	0.752	1	122.47	199991	188879	1.00		381	1369
-0.616;0.452	-2.755;-0.608	100	1.000	1.000	1	146.77	199985	188893	1.00		822	822
-0.707;-0.100	-0.477;0.552	111	1.000	1.000	1	137.56	199983	188935	1.00		3746	3746
0.029;0.895	0.628;1.581	001	1.000	1.000	1	123.31	199944	188965	1.00		347	347
#	-3.136;-0.376	100	0.208	0.731	1	137.24	199985	189075	0.50		1127	2469
-0.923;-0.100	-0.576;-0.521	110	1.000	1.000	2	136.48	199924	189105	1.00		124	124
-0.476;0.603	0.472;0.693	011	0.278	0.774	1	126.78	199991	189228	1.00		369	1051
#	0.283;0.865	011	0.159	0.693	1	134.76	199991	189228	0.50		369	3151
-0.476;1.025	0.149;1.049	011	0.165	0.697	1	136.96	199991	189521	1.00		360	3275
-0.968;-0.449	#	101	0.117	0.651	2	119.77	199720	189599	0.50		29	2501
#	-0.736;0.552	111	0.656	0.919	1	137.88	199983	190048	0.50		7022	8443
-0.433;0.603	#	011	0.074	0.594	2	138.09	199991	190057	0.50		313	7316
-0.476;0.853	#	011	0.069	0.585	3	138.16	199991	190088	0.50		339	7776
-0.648;0.577	-0.625;-0.500	110	0.784	0.953	1	145.91	199965	190182	1.00		506	590
-0.476;0.952	#	011	0.069	0.585	1	138.16	199991	190337	0.50		331	7586
#	-0.434;0.552	111	0.910	0.981	2	138.14	199983	190376	0.50		6541	6814
-0.833;-0.011	-0.477;0.552	111	0.915	0.982	1	135.98	199983	190535	1.00		3500	3609
-0.648;0.577	#	110	0.105	0.637	2	137.33	199965	190583	0.50		566	8579
-1.047;0.035	0.628;3.234	001	1.000	1.000	1	122.79	199992	190617	1.00		269	269
-0.737;0.143	0.628;3.530	001	1.000	1.000	1	122.79	199992	190798	1.00		264	264
-0.808;0.603	0.534;0.693	011	0.370	0.820	3	113.55	199991	190815	1.00		313	681
-0.476;0.029	-0.052;1.219	011	0.179	0.709	1	144.30	199889	190815	1.00		208	1630
-0.466;0.823	-1.205;0.030	110	0.174	0.705	1	139.26	199965	191060	1.00		460	3577
-1.351;0.708	0.628;3.234	001	1.000	1.000	1	122.54	199992	191089	1.00		535	535
#	0.071;0.572	101	0.131	0.666	1	136.09	199782	191100	0.50		50	3191
-0.629;0.623	0.592;0.693	011	0.589	0.899	1	123.25	199991	191135	1.00		176	252
-0.996;-0.202	-0.459;0.552	111	0.892	0.977	1	134.47	199983	191282	1.00		2472	2572
-0.759;1.227	0.628;4.501	001	1.000	1.000	2	122.54	199992	191315	1.00		522	522
-0.351;1.579	-0.976;-0.535	100	0.482	0.864	1	143.93	199953	191400	1.00		464	783
#	0.627;3.780	001	1.000	1.000	1	122.54	199992	191988	0.50		482	482
-0.616;1.579	-2.755;-0.603	100	1.000	1.000	1	142.58	199985	192248	1.00		733	733
-0.707;0.212	#	111	0.497	0.869	1	139.32	199983	192375	0.50		3958	5261
-0.130;0.317	-0.576;-0.500	110	1.000	1.000	3	157.79	199965	192605	1.00		128	128
-0.643;1.546	0.628;3.530	001	1.000	1.000	1	125.75	199944	192711	1.00		396	396
-0.707;0.535	-1.179;0.552	111	0.603	0.904	1	140.70	199983	192792	1.00		5006	6116
0.503;1.258	-0.611;1.440	101	0.210	0.732	1	128.27	199825	192845	1.00		100	510
-1.203;-0.250	-3.747;-0.414	100	0.268	0.769	1	127.63	199985	192914	1.00		326	608
-0.142;0.810	-0.477;0.552	111	0.901	0.979	1	138.15	199962	192925	1.00		2777	2917
-1.057;0.856	0.628;3.530	001	1.000	1.000	1	122.54	199992	192964	1.00		423	423
#	-1.002;-0.190	110	0.188	0.716	1	135.29	199965	193026	0.50		439	2693
-0.476;0.311	0.488;1.130	011	0.322	0.797	1	116.90	199991	193067	1.00		217	554
#	0.628;1.940	001	1.000	1.000	1	122.54	199992	193088	0.50		413	413
-0.968;-0.449	-0.611;0.614	101	0.114	0.647	1	116.11	199720	193089	1.00		19	1367
-0.915;1.657	-3.747;-0.320	100	0.131	0.666	1	139.21	199985	193116	1.00		725	1891
-0.190;0.661	#	110	0.101	0.632	1	134.09	199965	193206	0.50		271	3865
-1.765;1.514	#	110	0.100	0.631	2	134.99	199965	193239	0.50		426	6760
-1.155;-0.232	0.628;4.501	001	1.000	1.000	1	121.85	199992	193361	1.00		171	171
#	-4.918;-0.603	100	1.000	1.000	2	140.30	199985	193379	0.50		642	642
0.042;0.532	-0.625;-0.500	110	0.730	0.939	1	153.04	199934	193393	1.00		170	208
-0.509;2.424	#	110	0.097	0.627	1	137.23	199965	193393	0.50		359	5452
#	-0.194;0.614	101	0.127	0.661	1	134.83	199825	193425	0.50		76	3554
-0.707;0.535	-0.628;0.552	111	0.827	0.963	1	139.66	199983	193472	1.00		4536	5023
-0.154;0.712	-0.400;0.552	111	0.918	0.983	1	137.10	199962	193579	1.00		2378	2486
0.023;1.025	0.592;0.693	011	0.489	0.867	1	127.67	199991	193736	1.00		54	90
#	-2.755;-0.603	100	1.000	1.000	2	140.30	199985	193779	0.50		599	599
-0.796;2.216	-2.755;-0.608	100	1.000	1.000	3	147.01	199985	193779	1.00		546	546
-1.052;0.577	-0.462;-0.396	110	0.132	0.667	1	128.69	193818	193818	1.00		0	300
-0.730;0.053	0.628;3.530	001	1.000	1.000	1	122.79	199992	194059	1.00		170	170
-0.999;0.952	0.592;0.693	011	0.522	0.878	1	121.80	199991	194130	1.00		116	183
0.201;0.677	-2.755;-0.603	100	1.000	1.000	1	138.77	199953	194247	1.00		179	179
-0.923;-0.100	-0.600;-0.576	110	1.000	1.000	1	116.29	199751	194286	1.00		32	32
-0.984;-0.255	-1.215;-0.511	100	0.664	0.921	1	133.53	199985	194310	1.00		262	343
0.488;0.837	0.628;4.122	001	1.000	1.000	1	107.55	199807	194360	1.00		48	48
-0.197;2.424	#	110	0.101	0.632	1	131.66	199965	194381	0.50		225	3249
#	-0.355;-0.221	101	0.148	0.682	1	133.63	199720	194485	0.50		30	646
-1.052;0.255	#	110	0.109	0.642	1	137.96	199965	194771	0.50		254	3849
-0.628;1.579	-2.755;-0.608	100	1.000	1.000	2	147.01	199985	194775	1.00		461	461
-0.707;0.543	-0.192;0.552	111	1.000	1.000	2	139.19	199962	194906	1.00		2517	2517
-0.534;0.418	-0.459;0.548	111	1.000	1.000	1	141.64	199983	194906	1.00		2588	2588
#	-0.205;0.377	111	0.897	0.978	1	131.05	199943	194931	0.50		1937	2024
-1.765;1.514	-0.780;-0.304	110	0.219	0.738	1	139.39	199965	194984	1.00		316	1348
#	-0.576;-0.530	110	1.000	1.000	3	149.43	199965	195079	0.50		155	155
-0.707;0.543	-0.446;0.552	111	1.000	1.000	1	139.04	199983	195176	1.00		3298	3298
0.503;1.258	-0.585;0.651	101	0.227	0.743	1	132.94	199825	195288	1.00		65	282
0.184;0.709	#	110	0.086	0.612	1	129.09	199837	195397	0.50		92	1442
-1.428;0.535	-0.446;0.552	111	0.952	0.990	1	138.14	199983	195413	1.00		3088	3141
-0.707;0.535	#	111	0.485	0.865	2	136.38	199983	195541	0.50		3130	4193
-1.122;1.579	-2.755;-0.608	100	1.000	1.000	1	147.01	199985	195797	1.00		373	373
#	-0.521;0.113	110	0.132	0.667	1	132.21	199934	196031	0.50		47	1779
#	-0.967;-0.639	110	0.132	0.667	1	143.75	196167	196167	0.50		0	284
-0.645;0.580	-0.625;-0.576	110	0.551	0.888	1	134.37	199954	196167	1.00		65	98
-0.629;0.623	#	011	0.069	0.586	1	137.89	199991	196179	0.50		131	3468
0.532;0.691	-0.625;-0.500	110	0.132	0.667	1	101.71	196295	196295	1.00		0	11
-0.244;1.514	-0.576;-0.500	110	1.000	1.000	1	155.41	199965	196347	1.00		103	103
-0.707;0.543	-0.362;0.821	111	0.763	0.947	1	134.49	199983	196352	1.00		2375	2646
-0.476;0.603	0.592;0.683	011	0.684	0.927	2	120.69	199991	196370	1.00		71	91
#	-0.625;-0.521	110	0.680	0.926	1	136.13	199965	196380	0.50		185	238
-0.679;0.085	0.628;3.050	001	1.000	1.000	1	129.18	199897	196382	1.00		82	82
-0.707;0.543	-0.446;-0.226	111	1.000	1.000	1	136.88	199983	196438	1.00		539	539
-0.730;0.143	0.627;3.530	001	1.000	1.000	1	122.79	199992	196502	1.00		100	100
0.127;0.577	-0.625;-0.500	110	0.828	0.963	1	155.85	199837	196516	1.00		80	90
-1.052;1.514	-1.225;0.099	110	0.163	0.696	1	132.83	199965	196534	1.00		218	2033
-0.495;0.535	-0.669;0.552	111	0.788	0.954	1	143.15	199962	196545	1.00		1948	2195
-0.629;0.628	#	011	0.070	0.587	1	137.89	199991	196619	0.50		115	3080
-1.052;3.015	#	110	0.100	0.631	1	134.99	199965	196621	0.50		213	3378
-0.495;0.535	-0.400;-0.178	111	1.000	1.000	1	141.42	199920	196675	1.00		450	450
-1.052;1.514	#	110	0.100	0.631	1	134.99	199965	196729	0.50		206	3270
#	-3.747;-0.414	100	0.262	0.765	1	136.07	199985	196753	0.50		335	676
-0.616;1.579	-2.755;-1.339	100	0.100	1.000	1	153.94	196785	196785	1.00		0	0
-0.616;0.452	-2.755;-1.447	100	0.100	1.000	1	155.29	196785	196785	1.00		0	0
-0.657;0.238	0.534;0.693	011	0.442	0.849	1	113.31	199991	196877	1.00		98	179
#	-1.318;-0.294	100	0.111	0.644	1	139.06	199985	196890	0.50		327	931
#	1.192;3.234	001	0.100	1.000	1	127.50	196927	196927	0.50		0	0
-1.091;-0.326	#	101	0.112	0.646	1	127.25	199720	196928	0.50		8	980
-1.033;-0.384	-0.426;1.142	101	0.123	0.658	1	121.00	199720	196928	1.00		8	685
-0.707;0.535	-0.446;1.361	111	0.740	0.941	1	135.16	199983	196930	1.00		2098	2357
#	-1.525;-0.320	100	0.129	0.664	1	139.21	199985	196955	0.50		318	835
0.127;0.577	-0.625;0.273	110	0.168	0.700	1	137.48	199837	196993	1.00		67	587
#	-0.951;-0.500	110	0.297	0.785	1	139.09	199965	197020	0.50		161	455
-0.657;0.603	0.472;0.693	011	0.256	0.762	1	127.31	199991	197097	1.00		97	312
-0.523;-0.047	#	110	0.101	0.633	1	141.31	199954	197139	0.50		74	1016
0.058;0.881	0.627;4.122	001	1.000	1.000	1	123.31	199944	197152	1.00		89	89
-0.466;0.577	-1.160;-0.625	110	0.132	0.667	1	149.52	197253	197253	1.00		0	171
-1.003;2.216	-3.333;-0.608	100	1.000	1.000	1	147.01	199985	197269	1.00		236	236
-0.796;1.124	-2.163;-0.608	100	1.000	1.000	1	147.01	199985	197269	1.00		236	236
-0.432;0.535	-0.446;0.552	111	1.000	1.000	1	141.30	199962	197311	1.00		1376	1376
-0.990;0.077	-0.069;1.220	011	0.145	0.680	1	132.61	199889	197344	1.00		60	778
-0.707;0.326	-0.434;0.552	111	1.000	1.000	1	139.45	199983	197506	1.00		1379	1379
-0.737;0.211	0.628;2.974	001	1.000	1.000	1	128.30	199992	197549	1.00		84	84
0.503;1.352	#	101	0.202	0.726	1	130.51	199825	197688	0.50		32	179
0.991;1.258	-0.611;0.572	101	0.023	0.743	1	108.23	197731	197731	1.00		0	0
-0.657;0.238	0.693;1.224	011	0.132	0.667	1	126.99	197795	197795	1.00		0	43
-0.759;1.227	0.707;4.501	001	1.000	1.000	1	118.53	199897	197850	1.00		97	97
-1.450;1.124	-4.918;-0.603	100	1.000	1.000	2	140.30	199985	197891	1.00		206	206
-0.476;1.432	0.592;0.693	011	0.681	0.926	1	120.71	199991	197897	1.00		42	54
#	0.488;1.130	011	0.214	0.734	1	120.35	199991	197953	0.50		69	310
#	-0.625;-0.182	110	0.205	0.729	1	131.22	199965	197973	0.50		127	624
-1.120;0.156	0.628;3.530	001	1.000	1.000	1	125.63	199992	197974	1.00		61	61
-0.468;0.023	-0.446;0.552	111	1.000	1.000	1	146.04	199901	197984	1.00		464	464
-0.476;0.366	0.592;0.693	011	0.698	0.931	2	120.65	199991	198015	1.00		38	48
-0.272;1.514	#	110	0.101	0.632	1	132.79	199965	198017	0.50		86	1230
-1.351;0.708	0.628;1.940	001	1.000	1.000	1	122.54	199992	198039	1.00		117	117
0.015;0.909	0.628;4.122	001	1.000	1.000	1	123.29	199944	198039	1.00		61	61
-0.737;0.781	1.357;3.292	001	0.100	1.000	1	136.49	198083	198083	1.00		0	0
-0.707;0.916	-0.446;0.552	111	0.944	0.989	1	139.04	199983	198138	1.00		1276	1311
-1.122;0.577	-0.625;-0.500	110	0.700	0.931	1	137.66	199965	198300	1.00		92	116
-0.466;-0.100	#	110	0.098	0.628	1	144.19	199696	198300	0.50		24	432
