Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)	TP	TN	OverGenAcc
56000	365	500	0.03	0.91	0.07	3.79	2.083	0.827	0.005
57000	369	500	0.028	0.915	0.07	3.85	2.084	0.831	0.004
58000	375	500	0.025	0.924	0.07	3.91	2.088	0.836	0.009
59000	377	500	0.024	0.929	0.07	3.98	2.098	0.831	0.000
60000	374	500	0.023	0.931	0.07	4.04	2.089	0.842	0.000
61000	376	500	0.024	0.927	0.07	4.10	2.088	0.839	0.010
62000	372	500	0.026	0.923	0.07	4.16	2.082	0.841	0.008
63000	372	500	0.024	0.927	0.06	4.22	2.086	0.841	0.000
64000	373	500	0.022	0.933	0.06	4.27	2.086	0.847	0.000
65000	369	500	0.024	0.929	0.06	4.33	2.079	0.85	0.000
66000	372	500	0.022	0.933	0.06	4.39	2.09	0.843	0.004
67000	371	500	0.022	0.933	0.07	4.45	2.087	0.846	0.000
68000	373	500	0.022	0.933	0.06	4.51	2.092	0.841	0.009
69000	363	500	0.023	0.93	0.06	4.57	2.082	0.848	0.000
70000	361	500	0.024	0.928	0.06	4.62	2.086	0.842	0.000
71000	373	500	0.026	0.921	0.07	4.68	2.084	0.837	0.009
72000	367	500	0.024	0.927	0.07	4.74	2.082	0.845	0.000
73000	371	500	0.024	0.928	0.06	4.80	2.087	0.841	0.016
74000	373	500	0.022	0.935	0.07	4.85	2.092	0.843	0.022
75000	369	500	0.022	0.934	0.07	4.91	2.087	0.847	0.000
76000	369	500	0.022	0.933	0.07	4.97	2.087	0.846	0.000
77000	365	500	0.02	0.94	0.06	5.02	2.082	0.858	0.007
78000	366	500	0.02	0.94	0.07	5.08	2.085	0.855	0.000
79000	373	500	0.02	0.942	0.07	5.14	2.083	0.857	0.004
80000	370	500	0.019	0.944	0.07	5.20	2.085	0.859	0.009
81000	365	500	0.019	0.944	0.07	5.25	2.091	0.853	0.006
82000	361	500	0.018	0.945	0.07	5.31	2.088	0.857	0.000
83000	370	500	0.02	0.941	0.07	5.37	2.09	0.851	0.016
84000	368	500	0.019	0.943	0.07	5.43	2.078	0.865	0.004
85000	373	500	0.02	0.94	0.07	5.49	2.091	0.849	0.017
86000	372	500	0.021	0.937	0.06	5.54	2.086	0.851	0.012
87000	374	500	0.021	0.938	0.07	5.60	2.081	0.857	0.006
88000	381	500	0.021	0.937	0.06	5.65	2.089	0.848	0.015
89000	380	500	0.019	0.943	0.06	5.71	2.093	0.85	0.008
90000	390	500	0.02	0.939	0.07	5.77	2.092	0.847	0.004
91000	386	500	0.022	0.933	0.07	5.83	2.087	0.846	0.000
92000	387	500	0.021	0.936	0.07	5.89	2.083	0.853	0.008
93000	390	500	0.022	0.935	0.07	5.95	2.084	0.851	0.005
94000	394	500	0.024	0.929	0.07	6.01	2.077	0.852	0.007
95000	389	500	0.025	0.927	0.07	6.07	2.069	0.855	0.021
96000	381	500	0.023	0.931	0.06	6.13	2.083	0.847	0.036
97000	399	500	0.026	0.925	0.07	6.20	2.075	0.848	0.004
98000	397	500	0.025	0.927	0.07	6.26	2.079	0.847	0.014
99000	377	500	0.021	0.937	0.06	6.32	2.073	0.864	0.004
100000	377	500	0.022	0.934	0.06	6.39	2.076	0.858	0.000
101000	386	500	0.02	0.94	0.07	6.45	2.081	0.859	0.000
102000	381	500	0.019	0.943	0.07	6.51	2.074	0.869	0.004
103000	381	500	0.019	0.945	0.07	6.57	2.082	0.86	0.000
104000	384	500	0.019	0.945	0.07	6.63	2.081	0.861	0.000
105000	382	500	0.024	0.93	0.07	6.70	2.07	0.858	0.025
106000	391	500	0.025	0.928	0.07	6.76	2.061	0.864	0.000
107000	395	500	0.025	0.929	0.07	6.82	2.058	0.868	0.000
108000	393	500	0.027	0.923	0.06	6.88	2.055	0.865	0.015
109000	399	500	0.026	0.926	0.07	6.95	2.06	0.863	0.000
110000	394	500	0.024	0.93	0.06	7.01	2.064	0.863	0.000
111000	403	500	0.024	0.932	0.06	7.07	2.073	0.856	0.000
112000	401	500	0.022	0.936	0.06	7.13	2.073	0.861	0.004
113000	403	500	0.023	0.933	0.06	7.19	2.074	0.856	0.004
114000	398	500	0.024	0.932	0.06	7.25	2.068	0.861	0.000
115000	395	500	0.022	0.936	0.06	7.30	2.079	0.854	0.011
116000	393	500	0.021	0.94	0.06	7.37	2.078	0.859	0.007
117000	391	500	0.021	0.941	0.07	7.42	2.071	0.867	0.006
118000	389	500	0.02	0.944	0.07	7.47	2.083	0.858	0.000
119000	390	500	0.02	0.943	0.07	7.53	2.079	0.862	0.009
120000	391	500	0.018	0.948	0.07	7.58	2.085	0.86	0.000
121000	387	500	0.019	0.946	0.07	7.63	2.071	0.872	0.007
122000	384	500	0.019	0.945	0.07	7.69	2.076	0.866	0.008
123000	385	500	0.021	0.941	0.07	7.76	2.07	0.868	0.000
124000	380	500	0.02	0.944	0.07	7.82	2.068	0.873	0.010
125000	379	500	0.018	0.949	0.07	7.89	2.077	0.869	0.030
126000	379	500	0.019	0.945	0.07	7.95	2.082	0.86	0.012
127000	376	500	0.018	0.948	0.07	8.02	2.082	0.864	0.008
128000	386	500	0.019	0.945	0.07	8.08	2.078	0.864	0.011
129000	384	500	0.02	0.944	0.08	8.14	2.073	0.866	0.009
130000	369	500	0.023	0.935	0.07	8.20	2.078	0.854	0.009
131000	369	500	0.023	0.937	0.07	8.26	2.076	0.856	0.008
132000	373	500	0.021	0.939	0.07	8.31	2.077	0.859	0.014
133000	377	500	0.019	0.944	0.08	8.37	2.089	0.854	0.000
134000	375	500	0.018	0.946	0.07	8.44	2.088	0.858	0.027
135000	374	500	0.021	0.939	0.08	8.49	2.088	0.85	0.000
136000	368	500	0.022	0.938	0.08	8.55	2.077	0.858	0.010
137000	358	500	0.02	0.942	0.08	8.61	2.086	0.855	0.000
138000	360	500	0.02	0.941	0.08	8.67	2.084	0.857	0.004
139000	362	500	0.02	0.941	0.08	8.73	2.079	0.861	0.031
140000	359	500	0.02	0.944	0.07	8.78	2.086	0.855	0.001
141000	354	500	0.019	0.944	0.07	8.83	2.089	0.853	0.019
142000	349	500	0.019	0.944	0.07	8.88	2.088	0.856	0.004
143000	350	500	0.02	0.941	0.07	8.94	2.088	0.853	0.021
144000	354	500	0.02	0.941	0.07	9.00	2.082	0.859	0.008
145000	354	500	0.02	0.941	0.07	9.06	2.084	0.857	0.000
146000	360	500	0.019	0.943	0.07	9.11	2.087	0.856	0.000
147000	362	500	0.019	0.946	0.07	9.16	2.084	0.86	0.007
148000	361	500	0.018	0.947	0.08	9.22	2.095	0.852	0.004
149000	361	500	0.02	0.94	0.07	9.28	2.091	0.849	0.009
150000	358	500	0.02	0.94	0.07	9.32	2.091	0.849	0.008
151000	359	500	0.021	0.939	0.07	9.39	2.085	0.853	0.012
152000	371	500	0.021	0.94	0.07	9.45	2.088	0.848	0.037
153000	376	500	0.022	0.939	0.08	9.51	2.088	0.847	0.015
154000	376	500	0.023	0.935	0.08	9.57	2.081	0.851	0.000
155000	376	500	0.021	0.939	0.07	9.62	2.091	0.845	0.005
156000	373	500	0.02	0.943	0.08	9.67	2.09	0.85	0.000
157000	371	500	0.019	0.944	0.07	9.72	2.092	0.85	0.009
158000	366	500	0.019	0.946	0.08	9.77	2.086	0.857	0.008
159000	358	500	0.019	0.945	0.07	9.84	2.083	0.859	0.010
160000	357	500	0.02	0.943	0.07	9.89	2.084	0.856	0.005
161000	353	500	0.02	0.943	0.07	9.94	2.082	0.858	0.000
162000	360	500	0.018	0.948	0.07	10.00	2.086	0.859	0.021
163000	364	500	0.018	0.948	0.08	10.05	2.092	0.853	0.000
164000	362	500	0.019	0.946	0.08	10.11	2.088	0.856	0.011
165000	362	500	0.019	0.947	0.07	10.15	2.088	0.856	0.000
166000	363	500	0.019	0.946	0.07	10.20	2.079	0.864	0.008
167000	367	500	0.02	0.942	0.08	10.25	2.081	0.858	0.000
168000	373	500	0.02	0.944	0.08	10.31	2.083	0.858	0.000
169000	375	500	0.019	0.945	0.08	10.37	2.078	0.864	0.012
170000	379	500	0.017	0.951	0.08	10.43	2.09	0.858	0.011
171000	379	500	0.017	0.95	0.08	10.48	2.087	0.861	0.000
172000	378	500	0.019	0.947	0.08	10.55	2.093	0.851	0.000
173000	379	500	0.018	0.949	0.07	10.62	2.08	0.866	0.000
174000	381	500	0.018	0.948	0.08	10.68	2.087	0.858	0.000
175000	383	500	0.019	0.947	0.08	10.75	2.084	0.86	0.006
176000	382	500	0.019	0.945	0.09	10.81	2.079	0.863	0.000
177000	380	500	0.018	0.95	0.09	10.86	2.087	0.86	0.004
178000	380	500	0.018	0.949	0.08	10.92	2.089	0.857	0.018
179000	374	500	0.019	0.945	0.08	10.99	2.087	0.856	0.000
180000	375	500	0.021	0.94	0.07	11.05	2.082	0.854	0.006
181000	376	500	0.021	0.941	0.07	11.12	2.076	0.861	0.015
182000	376	500	0.022	0.937	0.07	11.19	2.08	0.854	0.009
183000	376	500	0.022	0.938	0.06	11.25	2.076	0.859	0.004
184000	378	500	0.021	0.941	0.07	11.31	2.078	0.86	0.018
185000	374	500	0.019	0.946	0.07	11.37	2.091	0.852	0.015
186000	376	500	0.021	0.94	0.07	11.42	2.082	0.856	0.009
187000	376	500	0.02	0.942	0.07	11.47	2.085	0.854	0.000
188000	379	500	0.019	0.945	0.07	11.53	2.08	0.862	0.000
189000	381	500	0.019	0.945	0.07	11.58	2.088	0.854	0.009
190000	390	500	0.02	0.944	0.07	11.63	2.083	0.858	0.025
191000	387	500	0.02	0.943	0.08	11.69	2.079	0.861	0.004
192000	381	500	0.019	0.947	0.08	11.74	2.088	0.856	0.000
193000	373	500	0.019	0.947	0.07	11.79	2.09	0.854	0.009
194000	371	500	0.017	0.951	0.07	11.85	2.09	0.859	0.010
195000	372	500	0.018	0.949	0.07	11.91	2.085	0.86	0.009
196000	378	500	0.019	0.945	0.07	11.97	2.078	0.864	0.004
197000	367	500	0.021	0.941	0.07	12.03	2.081	0.857	0.004
198000	365	500	0.02	0.942	0.06	12.09	2.081	0.858	0.000
199000	363	500	0.019	0.947	0.06	12.15	2.08	0.864	0.008
200000	367	500	0.018	0.948	0.06	12.21	2.091	0.856	0.004
201000	369	500	0.018	0.945	0.06	12.27	2.087	0.858	0.000
202000	362	500	0.018	0.945	0.06	12.33	2.088	0.857	0.004
203000	357	500	0.018	0.946	0.06	12.38	2.085	0.861	0.004
204000	352	500	0.018	0.945	0.06	12.44	2.084	0.861	0.022
205000	353	500	0.019	0.943	0.06	12.48	2.089	0.854	0.016
206000	349	500	0.019	0.943	0.06	12.53	2.079	0.864	0.000
207000	357	500	0.019	0.943	0.06	12.58	2.089	0.853	0.008
208000	362	500	0.02	0.944	0.06	12.63	2.083	0.858	0.000
209000	366	500	0.019	0.943	0.06	12.68	2.09	0.853	0.007
210000	366	500	0.019	0.943	0.06	12.73	2.085	0.858	0.014
211000	366	500	0.02	0.943	0.06	12.78	2.082	0.859	0.019
212000	367	500	0.022	0.938	0.06	12.84	2.08	0.855	0.004
213000	366	500	0.022	0.938	0.06	12.88	2.075	0.86	0.011
214000	371	500	0.02	0.944	0.06	12.94	2.084	0.857	0.022
215000	367	500	0.02	0.942	0.06	12.99	2.086	0.853	0.014
216000	366	500	0.02	0.941	0.06	13.05	2.084	0.855	0.004
217000	362	500	0.02	0.944	0.06	13.10	2.086	0.855	0.021
218000	367	500	0.02	0.943	0.06	13.16	2.078	0.862	0.006
219000	368	500	0.02	0.942	0.07	13.21	2.085	0.854	0.013
220000	366	500	0.021	0.939	0.07	13.27	2.083	0.853	0.013
221000	377	500	0.02	0.94	0.07	13.32	2.084	0.856	0.018
222000	368	500	0.02	0.941	0.07	13.37	2.084	0.855	0.000
223000	373	500	0.021	0.938	0.07	13.42	2.079	0.857	0.024
224000	375	500	0.022	0.936	0.07	13.47	2.083	0.85	0.020
225000	379	500	0.023	0.935	0.07	13.53	2.07	0.862	0.000
226000	372	500	0.022	0.937	0.06	13.58	2.079	0.855	0.012
227000	369	500	0.023	0.935	0.06	13.63	2.075	0.857	0.010
228000	370	500	0.023	0.935	0.06	13.68	2.072	0.86	0.000
229000	369	500	0.02	0.942	0.06	13.73	2.084	0.857	0.018
230000	361	500	0.018	0.946	0.06	13.79	2.091	0.855	0.008
231000	361	500	0.02	0.939	0.06	13.85	2.086	0.853	0.000
232000	360	500	0.025	0.924	0.06	13.90	2.072	0.852	0.004
233000	353	500	0.025	0.926	0.07	13.96	2.066	0.86	0.000
234000	353	500	0.026	0.922	0.07	14.01	2.07	0.852	0.008
235000	356	500	0.027	0.919	0.07	14.06	2.061	0.858	0.007
236000	364	500	0.027	0.919	0.07	14.11	2.059	0.859	0.018
237000	363	500	0.025	0.927	0.07	14.16	2.077	0.849	0.010
238000	363	500	0.025	0.925	0.08	14.21	2.069	0.855	0.004
239000	359	500	0.026	0.924	0.07	14.25	2.07	0.853	0.020
240000	364	500	0.024	0.927	0.08	14.31	2.065	0.862	0.000
241000	361	500	0.026	0.921	0.07	14.37	2.067	0.854	0.000
242000	364	500	0.026	0.923	0.07	14.42	2.065	0.858	0.000
243000	366	500	0.025	0.925	0.07	14.49	2.063	0.862	0.012
244000	365	500	0.023	0.931	0.07	14.54	2.077	0.854	0.000
245000	370	500	0.023	0.93	0.07	14.60	2.077	0.853	0.012
246000	372	500	0.024	0.927	0.07	14.65	2.074	0.853	0.000
247000	370	500	0.023	0.931	0.06	14.71	2.074	0.857	0.004
248000	382	500	0.023	0.931	0.07	14.77	2.069	0.862	0.000
249000	382	500	0.024	0.928	0.06	14.83	2.07	0.858	0.004
250000	386	500	0.024	0.928	0.07	14.89	2.073	0.855	0.000
251000	388	500	0.021	0.936	0.07	14.94	2.077	0.859	0.011
252000	382	500	0.022	0.936	0.07	15.00	2.08	0.855	0.004
253000	382	500	0.024	0.928	0.07	15.07	2.075	0.852	0.000
254000	376	500	0.025	0.929	0.07	15.13	2.074	0.852	0.007
255000	374	500	0.023	0.93	0.07	15.18	2.071	0.859	0.014
256000	375	500	0.025	0.927	0.08	15.24	2.069	0.857	0.000
257000	376	500	0.024	0.928	0.07	15.30	2.071	0.857	0.005
258000	375	500	0.025	0.928	0.07	15.35	2.065	0.859	0.004
259000	370	500	0.025	0.93	0.08	15.41	2.078	0.847	0.007
260000	367	500	0.024	0.932	0.08	15.46	2.073	0.854	0.005
261000	373	500	0.027	0.924	0.08	15.52	2.072	0.846	0.000
262000	364	500	0.024	0.933	0.08	15.58	2.07	0.857	0.000
263000	364	500	0.025	0.93	0.08	15.64	2.07	0.855	0.004
264000	369	500	0.029	0.918	0.08	15.69	2.064	0.85	0.004
265000	373	500	0.027	0.92	0.08	15.75	2.058	0.86	0.009
266000	369	500	0.024	0.932	0.07	15.80	2.073	0.854	0.004
267000	369	500	0.025	0.93	0.08	15.85	2.075	0.85	0.000
268000	366	500	0.026	0.927	0.07	15.91	2.07	0.852	0.004
269000	366	500	0.025	0.929	0.07	15.97	2.073	0.853	0.009
270000	363	500	0.022	0.936	0.07	16.01	2.072	0.861	0.015
271000	357	500	0.026	0.926	0.07	16.07	2.069	0.854	0.000
272000	349	500	0.025	0.925	0.07	16.11	2.067	0.858	0.017
273000	362	500	0.025	0.927	0.07	16.15	2.068	0.857	0.000
274000	370	500	0.022	0.935	0.08	16.21	2.079	0.854	0.012
275000	371	500	0.022	0.937	0.07	16.27	2.078	0.857	0.007
276000	369	500	0.022	0.933	0.07	16.32	2.081	0.852	0.005
277000	375	500	0.022	0.934	0.07	16.37	2.071	0.863	0.003
278000	378	500	0.024	0.928	0.07	16.44	2.076	0.852	0.001
279000	372	500	0.024	0.928	0.07	16.50	2.07	0.858	0.004
280000	370	500	0.022	0.934	0.07	16.56	2.076	0.857	0.007
281000	369	500	0.022	0.934	0.07	16.62	2.082	0.852	0.014
282000	367	500	0.021	0.938	0.07	16.68	2.085	0.853	0.004
283000	368	500	0.023	0.933	0.07	16.74	2.082	0.848	0.000
284000	365	500	0.023	0.932	0.07	16.79	2.079	0.853	0.008
285000	367	500	0.023	0.93	0.07	16.86	2.072	0.858	0.004
286000	367	500	0.023	0.93	0.07	16.92	2.078	0.852	0.020
287000	369	500	0.022	0.934	0.07	16.97	2.079	0.855	0.000
288000	369	500	0.021	0.938	0.07	17.01	2.079	0.859	0.004
289000	369	500	0.021	0.936	0.07	17.08	2.087	0.849	0.000
290000	370	500	0.023	0.93	0.07	17.13	2.078	0.852	0.005
291000	372	500	0.022	0.935	0.07	17.18	2.08	0.855	0.009
292000	367	500	0.024	0.929	0.07	17.23	2.068	0.861	0.000
293000	376	500	0.026	0.921	0.07	17.27	2.07	0.851	0.011
294000	368	500	0.023	0.932	0.07	17.32	2.074	0.858	0.000
295000	372	500	0.022	0.935	0.07	17.37	2.074	0.861	0.007
296000	374	500	0.02	0.939	0.07	17.42	2.084	0.855	0.029
297000	381	500	0.022	0.934	0.07	17.48	2.079	0.855	0.004
298000	375	500	0.022	0.934	0.07	17.54	2.081	0.853	0.015
299000	373	500	0.024	0.929	0.07	17.59	2.074	0.855	0.000
300000	366	500	0.024	0.929	0.07	17.65	2.069	0.86	0.004
301000	368	500	0.026	0.921	0.07	17.71	2.064	0.857	0.000
302000	368	500	0.028	0.917	0.07	17.76	2.06	0.857	0.000
303000	371	500	0.024	0.928	0.07	17.81	2.069	0.859	0.010
304000	367	500	0.024	0.928	0.07	17.86	2.077	0.851	0.007
305000	368	500	0.026	0.921	0.07	17.91	2.066	0.855	0.019
306000	376	500	0.026	0.921	0.07	17.97	2.068	0.853	0.007
307000	374	500	0.025	0.924	0.07	18.03	2.068	0.856	0.000
308000	377	500	0.027	0.92	0.07	18.09	2.063	0.857	0.000
309000	383	500	0.028	0.917	0.07	18.15	2.063	0.854	0.016
310000	380	500	0.026	0.923	0.07	18.22	2.059	0.864	0.007
311000	377	500	0.025	0.924	0.07	18.27	2.074	0.85	0.013
312000	375	500	0.025	0.924	0.07	18.33	2.066	0.858	0.004
313000	378	500	0.026	0.922	0.07	18.40	2.074	0.848	0.000
314000	375	500	0.024	0.927	0.07	18.45	2.07	0.857	0.004
315000	377	500	0.025	0.924	0.07	18.50	2.069	0.855	0.008
316000	378	500	0.023	0.932	0.07	18.55	2.079	0.853	0.000
317000	382	500	0.024	0.929	0.07	18.61	2.073	0.856	0.011
318000	382	500	0.021	0.936	0.07	18.67	2.082	0.854	0.013
319000	381	500	0.022	0.934	0.07	18.72	2.083	0.851	0.010
320000	378	500	0.022	0.935	0.07	18.78	2.082	0.853	0.000
321000	371	500	0.024	0.929	0.07	18.84	2.077	0.852	0.000
322000	377	500	0.022	0.938	0.07	18.90	2.077	0.858	0.009
323000	378	500	0.02	0.942	0.07	18.97	2.086	0.853	0.000
324000	377	500	0.019	0.945	0.08	19.02	2.089	0.854	0.008
325000	376	500	0.017	0.948	0.08	19.07	2.091	0.857	0.000
326000	371	500	0.016	0.951	0.07	19.13	2.101	0.85	0.000
327000	371	500	0.018	0.946	0.08	19.18	2.093	0.853	0.000
328000	378	500	0.018	0.946	0.08	19.24	2.099	0.846	0.000
329000	379	500	0.019	0.944	0.07	19.29	2.086	0.858	0.003
330000	379	500	0.019	0.944	0.07	19.36	2.097	0.847	0.005
331000	377	500	0.02	0.941	0.06	19.42	2.087	0.854	0.000
332000	383	500	0.019	0.944	0.07	19.48	2.086	0.858	0.025
333000	377	500	0.017	0.948	0.07	19.54	2.095	0.853	0.021
334000	372	500	0.017	0.95	0.07	19.60	2.097	0.853	0.000
335000	377	500	0.018	0.946	0.07	19.65	2.096	0.85	0.006
336000	377	500	0.018	0.946	0.07	19.71	2.092	0.854	0.008
337000	373	500	0.019	0.944	0.07	19.76	2.088	0.856	0.000
338000	369	500	0.018	0.947	0.06	19.82	2.095	0.852	0.010
339000	363	500	0.018	0.946	0.06	19.86	2.092	0.854	0.006
340000	365	500	0.017	0.948	0.07	19.91	2.089	0.859	0.005
341000	362	500	0.016	0.951	0.07	19.97	2.102	0.849	0.004
342000	355	500	0.017	0.948	0.07	20.02	2.093	0.855	0.004
343000	356	500	0.017	0.949	0.07	20.07	2.091	0.858	0.000
344000	358	500	0.017	0.95	0.07	20.12	2.084	0.866	0.000
345000	361	500	0.017	0.949	0.07	20.18	2.093	0.856	0.000
346000	362	500	0.017	0.949	0.07	20.23	2.088	0.861	0.000
347000	351	500	0.015	0.954	0.06	20.28	2.085	0.869	0.004
348000	353	500	0.014	0.958	0.06	20.33	2.095	0.863	0.000
349000	355	500	0.014	0.959	0.06	20.37	2.097	0.862	0.000
350000	365	500	0.015	0.955	0.06	20.42	2.095	0.86	0.000
351000	356	500	0.012	0.965	0.06	20.48	2.096	0.869	0.005
352000	353	500	0.011	0.967	0.05	20.53	2.091	0.876	0.004
353000	364	500	0.011	0.968	0.07	20.57	2.09	0.878	0.000
354000	358	500	0.01	0.969	0.06	20.62	2.09	0.879	0.005
355000	366	500	0.009	0.973	0.06	20.66	2.093	0.88	0.000
356000	375	500	0.009	0.972	0.06	20.71	2.099	0.873	0.000
357000	368	500	0.01	0.97	0.07	20.75	2.09	0.88	0.005
358000	362	500	0.013	0.963	0.07	20.79	2.083	0.879	0.010
359000	364	500	0.015	0.956	0.06	20.83	2.072	0.884	0.013
360000	369	500	0.016	0.953	0.06	20.87	2.073	0.88	0.000
361000	369	500	0.016	0.953	0.06	20.91	2.076	0.877	0.004
362000	373	500	0.014	0.959	0.06	20.95	2.075	0.884	0.004
363000	366	500	0.012	0.966	0.06	20.99	2.094	0.871	0.004
364000	366	500	0.013	0.963	0.06	21.03	2.085	0.877	0.012
365000	368	500	0.013	0.962	0.06	21.07	2.088	0.873	0.000
366000	366	500	0.014	0.957	0.06	21.11	2.075	0.882	0.009
367000	363	500	0.014	0.958	0.06	21.15	2.08	0.878	0.000
368000	358	500	0.013	0.961	0.06	21.19	2.083	0.878	0.005
369000	356	500	0.012	0.964	0.06	21.23	2.081	0.883	0.022
370000	348	500	0.013	0.96	0.06	21.27	2.083	0.877	0.000
371000	350	500	0.014	0.957	0.06	21.30	2.083	0.874	0.005
372000	350	500	0.014	0.958	0.06	21.34	2.079	0.879	0.005
373000	360	500	0.014	0.958	0.07	21.38	2.079	0.879	0.000
374000	368	500	0.015	0.956	0.07	21.42	2.073	0.883	0.000
375000	369	500	0.013	0.962	0.06	21.46	2.085	0.877	0.004
376000	374	500	0.011	0.966	0.07	21.50	2.086	0.88	0.006
377000	369	500	0.01	0.969	0.07	21.54	2.087	0.882	0.009
378000	368	500	0.01	0.971	0.06	21.58	2.097	0.874	0.010
379000	370	500	0.011	0.968	0.07	21.62	2.09	0.878	0.011
380000	356	500	0.011	0.969	0.06	21.66	2.092	0.876	0.000
381000	356	500	0.012	0.965	0.07	21.70	2.08	0.885	0.000
382000	356	500	0.012	0.965	0.06	21.73	2.088	0.877	0.000
383000	349	500	0.011	0.968	0.06	21.77	2.085	0.883	0.004
384000	355	500	0.011	0.966	0.07	21.81	2.079	0.887	0.004
385000	353	500	0.009	0.973	0.07	21.84	2.094	0.879	0.000
386000	355	500	0.009	0.972	0.07	21.88	2.095	0.877	0.018
387000	355	500	0.009	0.972	0.07	21.92	2.095	0.877	0.009
388000	351	500	0.009	0.972	0.07	21.95	2.094	0.878	0.000
389000	349	500	0.009	0.972	0.07	21.99	2.087	0.885	0.008
390000	359	500	0.011	0.968	0.07	22.02	2.09	0.878	0.005
391000	359	500	0.011	0.967	0.07	22.06	2.089	0.878	0.004
392000	355	500	0.011	0.967	0.06	22.09	2.086	0.881	0.000
393000	360	500	0.011	0.967	0.06	22.13	2.098	0.869	0.013
394000	364	500	0.012	0.963	0.06	22.16	2.087	0.876	0.000
395000	365	500	0.012	0.963	0.06	22.20	2.086	0.877	0.004
396000	366	500	0.012	0.963	0.07	22.24	2.076	0.887	0.011
