att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0.211;0.480	-0.447;0.488	11000000	0.081	0.605	4	40.07	399931	71647	1.00		12214	20200
#	-0.100;0.060	11101101	0.101	0.632	9	45.80	399979	163510	0.50		20301	32137
0.319;0.480	#	11000000	1.000	1.000	11	51.84	399987	164202	0.50		8771	8771
-1.255;-0.689	-0.892;0.018	01000000	0.132	0.667	5	24.62	399948	211218	1.00		1080	1620
-0.143;-0.106	0.058;0.653	11101011	0.285	0.778	3	27.00	399978	246555	1.00		1535	1973
-0.537;-0.319	0.101;0.500	01101011	1.000	1.000	1	38.41	399980	262918	1.00		12746	12746
#	0.831;2.614	00001000	1.000	1.000	3	34.83	399974	265135	0.50		2315	2315
#	0.831;2.617	00001000	1.000	1.000	1	34.83	399974	301104	0.50		1698	1698
-0.049;0.260	-0.805;-0.226	11000100	0.150	0.684	5	21.95	399880	301994	1.00		1822	2664
-0.920;-0.336	-0.189;-0.104	01001001	0.132	0.667	3	21.08	399947	307469	1.00		795	1192
-0.116;0.139	0.067;0.639	11101001	1.000	1.000	2	43.43	399984	310522	1.00		10369	10369
-0.011;0.536	-0.961;-0.518	00000100	1.000	1.000	5	23.17	399998	311924	1.00		378	378
#	-0.264;-0.226	11000100	0.239	0.751	6	34.01	399876	317800	0.50		705	939
-0.414;0.260	-0.264;-0.226	11000100	1.000	1.000	1	28.97	399876	322986	1.00		660	660
0.471;4.880	#	10000000	1.000	1.000	1	53.76	399990	325046	0.50		6006	6006
-0.537;-0.330	0.101;0.500	01101011	1.000	1.000	3	38.59	399980	325958	1.00		6569	6569
0.214;0.297	0.261;0.558	11001000	1.000	1.000	2	27.08	399781	326357	1.00		316	316
0.471;4.880	-3.612;1.641	10000000	1.000	1.000	2	53.76	399990	327021	1.00		5845	5845
0.319;0.480	-0.534;0.937	11000000	1.000	1.000	4	51.84	399987	334281	1.00		2444	2444
-0.314;-0.127	0.091;0.491	11101011	1.000	1.000	7	40.26	399997	335328	1.00		5273	5273
-0.414;0.280	-0.280;-0.264	11000100	0.237	0.750	2	18.14	399740	338364	1.00		264	352
-0.885;-0.336	-0.189;-0.104	01001001	0.132	0.667	1	21.08	399947	341688	1.00		501	751
-0.243;-0.127	0.091;0.491	11101011	1.000	1.000	3	41.90	399997	341705	1.00		2752	2752
-0.909;-0.336	-0.189;-0.104	01001001	0.131	0.666	1	21.08	399947	342541	1.00		493	740
-0.851;0.260	-0.264;-0.226	11000100	1.000	1.000	1	28.97	399876	343539	1.00		484	484
0.214;0.297	0.163;0.261	11001000	1.000	1.000	3	26.11	399862	344101	1.00		160	160
-1.409;0.730	0.831;2.617	00001000	1.000	1.000	1	34.83	399974	344753	1.00		949	949
-0.690;-0.330	0.101;0.500	01101011	0.322	0.797	2	33.59	399980	344801	1.00		4976	6240
-0.896;0.419	0.831;4.774	00001000	1.000	1.000	2	34.83	399974	346424	1.00		920	920
-0.287;0.207	-0.100;0.060	11101101	0.918	0.983	1	46.61	399979	347516	1.00		4355	4430
-0.877;0.401	0.831;5.509	00001000	1.000	1.000	1	34.83	399974	347822	1.00		896	896
-0.835;-0.336	-0.189;-0.104	01001001	0.131	0.666	3	21.08	399947	348832	1.00		439	659
0.214;0.297	0.441;1.083	11001000	1.000	1.000	1	25.06	399970	349424	1.00		435	435
-0.314;-0.127	0.137;0.491	11101011	1.000	1.000	2	40.97	399937	351598	1.00		3182	3182
-0.537;-0.319	0.168;0.488	01101011	1.000	1.000	2	38.79	399980	353755	1.00		3640	3640
-0.116;0.193	0.016;0.656	11101001	0.610	0.906	2	42.95	399984	354236	1.00		6288	6942
0.319;0.480	-2.171;0.847	11000000	1.000	1.000	2	51.84	399987	354715	1.00		1687	1687
-3.723;-0.719	#	01001000	0.299	0.786	1	30.18	399983	355110	0.50		1411	1796
0.214;0.297	0.441;1.087	11001000	1.000	1.000	3	25.06	399970	355234	1.00		385	385
#	0.831;5.509	00001000	1.000	1.000	2	34.83	399974	355306	0.50		767	767
#	0.831;2.753	00001000	1.000	1.000	2	34.83	399974	356909	0.50		740	740
-0.338;0.280	-0.280;-0.264	11000100	1.000	1.000	1	18.00	399740	358372	1.00		178	178
-0.116;0.193	0.215;0.658	11101001	1.000	1.000	1	44.41	399984	358897	1.00		4229	4229
-0.314;-0.143	0.091;0.311	11101011	1.000	1.000	2	42.45	399997	359750	1.00		1784	1784
-0.537;-0.319	0.101;0.500	01101011	1.000	1.000	3	38.41	399980	360778	1.00		3646	3646
-0.601;0.148	-0.100;0.042	11101101	0.363	0.817	2	44.50	399932	360896	1.00		2740	3355
-0.116;0.173	0.067;0.658	11101001	1.000	1.000	3	42.68	399984	361213	1.00		5219	5219
