att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	-0.360;0.634	100001011011100	0.167	0.699	2	202.70	399976	383738	0.50		1379	9704
-0.551;1.187	-1.439;-0.029	001001011001101	0.156	0.690	4	208.08	399667	384770	1.00		108	7843
-0.740;2.315	-0.192;0.785	000001010010000	0.074	0.594	2	188.53	399995	385170	1.00		344	7400
0.645;1.229	#	000001000010000	0.431	0.845	2	150.40	399962	385426	0.50		475	978
-0.412;0.274	-1.386;-0.507	001001001001101	0.387	0.827	2	218.21	399950	385776	1.00		385	1689
-0.221;0.015	-1.004;-0.238	001001001001101	0.343	0.807	1	237.69	399950	385776	1.00		385	1420
-0.405;0.468	#	100001011011101	0.163	0.696	1	206.85	399982	386002	0.50		600	9412
-0.075;0.390	#	000001011011101	0.207	0.730	1	201.22	399986	386160	0.50		712	5443
-0.136;1.323	-0.515;0.309	000001011011100	0.388	0.828	1	197.75	399993	386325	1.00		488	4709
-1.287;0.009	-1.126;-0.026	001001001001000	0.048	0.544	2	211.91	399788	386463	1.00		39	4596
0.074;1.045	#	000001000000100	0.018	0.448	2	176.88	399599	387520	0.50		54	5107
#	-0.554;-0.056	100001011011101	0.179	0.709	1	209.00	399982	388099	0.50		510	4751
-0.551;1.187	-1.439;0.154	001001011001101	0.141	0.676	1	205.11	399667	388344	1.00		82	7274
-0.950;0.117	-0.016;1.523	100001000000010	0.066	0.581	1	199.33	399618	388434	1.00		32	2519
0.645;4.355	#	000001000010000	0.429	0.844	2	150.40	399962	388442	0.50		377	778
0.659;1.118	0.320;0.915	000000000010000	0.314	0.793	1	130.74	399978	388677	1.00		49	129
-1.001;-0.182	-0.240;1.398	100000000000000	0.015	0.433	1	202.43	399996	388812	1.00		208	1825
0.458;1.296	#	000001000010000	0.174	0.705	1	157.62	399962	388961	0.50		391	1661
-0.564;0.418	-1.500;-0.350	000001001000000	0.059	0.567	2	215.74	399865	389007	1.00		125	2627
#	-1.033;0.385	100001011011101	0.117	0.651	2	196.88	399982	389583	0.50		446	8570
0.017;0.743	0.250;1.013	000001100010000	0.107	0.640	1	168.18	399958	389657	1.00		281	1199
-0.630;0.493	#	100001010010010	0.030	0.497	1	203.42	399947	389906	0.50		502	8041
-0.485;0.049	-0.445;0.634	100001011011100	0.361	0.816	1	236.69	399976	389939	1.00		796	2878
-0.332;0.467	-0.481;-0.104	001001001000100	0.052	0.554	1	235.15	389963	389963	1.00		0	1768
0.486;1.229	#	000001000010000	0.203	0.727	1	157.71	399962	390012	0.50		342	1303
#	-0.015;0.845	100001000010010	0.079	0.601	1	178.09	399980	390041	0.50		257	3836
-0.819;-0.057	-0.273;0.724	100001001001000	0.087	0.614	1	205.71	399913	390127	1.00		29	2284
#	-1.439;-0.029	001001011001101	0.082	0.607	3	200.10	399667	390243	0.50		69	5851
-0.797;-0.496	-0.385;0.331	110001001001000	0.091	0.619	1	176.10	399951	390360	1.00		109	622
#	-0.445;0.634	100001011011100	0.166	0.698	1	200.53	399976	390376	0.50		817	6594
0.082;1.457	0.250;1.066	000001100010000	0.129	0.663	1	159.11	399958	390443	1.00		259	1068
#	0.534;4.574	000010000010000	0.100	0.632	4	155.50	399983	390447	0.50		247	874
#	-1.037;-0.481	001001001000100	0.108	0.640	3	192.11	399749	390491	0.50		54	2113
0.302;1.900	-1.378;-0.228	000001000000000	0.033	0.506	1	176.63	399994	390581	1.00		148	889
-0.332;0.467	#	001001001000100	0.026	0.484	1	204.28	399749	390662	0.50		52	5849
-0.608;-0.113	-2.182;0.578	100001001011000	0.169	0.701	2	226.35	399835	390748	1.00		65	2698
-0.629;-0.153	-1.092;0.192	001101001111000	0.119	0.653	1	229.82	399379	390991	1.00		13	2192
#	-0.991;1.132	110101001001000	0.018	0.448	1	192.94	399876	391038	0.50		103	8961
0.364;1.900	-1.484;-0.314	000001000000000	0.061	0.571	1	168.96	399994	391128	1.00		141	583
-0.902;-0.331	-0.938;-0.210	000100001100000	0.090	0.617	4	192.71	399955	391155	1.00		77	1175
-1.466;0.506	0.312;1.414	000000000010010	0.038	0.520	1	173.35	399953	391207	1.00		163	1643
0.629;0.730	-0.727;0.220	000001011011101	0.041	0.527	1	164.58	391298	391298	1.00		0	212
-0.835;-0.245	-0.398;0.331	110001001001000	0.161	0.694	3	206.22	399951	391391	1.00		211	1318
-0.947;-0.071	#	000101001101000	0.026	0.482	2	205.05	399785	391397	0.50		60	3716
-0.692;-0.083	-1.179;-0.316	001001001100000	0.128	0.662	1	210.20	399901	391513	1.00		74	1202
-0.549;0.117	0.111;0.644	100001010010010	0.417	0.840	1	214.78	399947	391559	1.00		420	1049
-0.026;0.945	-1.267;-0.309	000001001000101	0.215	0.735	3	194.59	399987	391664	1.00		59	1400
-0.932;-0.858	-0.905;-0.330	000000001100000	0.045	0.538	1	131.67	391800	391800	1.00		0	57
-0.244;0.531	0.078;0.567	000001011011000	0.162	0.695	1	201.72	399870	391866	1.00		139	1361
#	0.265;0.782	000001000010010	0.114	0.647	1	174.79	399558	391869	0.50		12	1648
-0.787;0.262	-0.901;0.603	101001011011101	0.105	0.638	2	206.83	399928	392022	1.00		45	5206
-0.615;1.342	#	100001011011000	0.106	0.639	1	195.17	399991	392272	0.50		133	7094
0.696;1.229	-1.236;0.751	000001000010000	0.553	0.888	1	148.41	399962	392288	1.00		220	331
-0.839;0.285	#	100101011011100	0.091	0.619	2	206.31	399854	392441	0.50		33	5487
#	-0.668;-0.054	100101011011100	0.125	0.660	1	208.40	399854	392489	0.50		31	3588
-0.700;-0.205	-0.991;1.132	110101001001000	0.084	0.610	2	205.96	399876	392495	1.00		86	2063
-0.342;1.323	-0.702;0.263	000001011011100	0.345	0.808	1	207.83	399993	392716	1.00		262	3715
#	-0.464;0.268	000001011010100	0.118	0.652	3	203.44	399902	392725	0.50		133	4001
-0.884;0.506	0.312;2.300	000000000010010	0.038	0.519	1	173.35	399953	392750	1.00		133	1352
-0.410;1.102	#	000001001000100	0.031	0.500	2	196.54	399942	392760	0.50		93	5924
-0.485;0.267	#	100001011011100	0.190	0.717	2	221.66	399976	392918	0.50		600	4097
-0.766;0.014	#	100101001111000	0.070	0.588	3	205.81	399985	392962	0.50		21	3531
-1.777;-0.418	-1.110;-0.075	000100000100000	0.032	0.502	1	177.33	399997	392966	1.00		41	866
#	-0.739;0.145	000001010010100	0.036	0.514	1	198.39	399979	393038	0.50		149	4574
-0.615;1.251	0.026;0.485	100001011011000	0.229	0.745	1	192.77	399991	393137	1.00		116	1541
-0.328;0.262	#	101001011011101	0.179	0.709	1	219.25	399928	393298	0.50		38	3248
#	1.219;1.435	000010000000000	0.007	0.583	1	141.67	393322	393322	0.50		0	0
#	-0.705;-0.169	001001011011101	0.102	0.634	2	207.59	399830	393359	0.50		19	2702
0.017;1.457	#	000001100010000	0.030	0.497	1	181.56	399958	393380	0.50		178	3127
0.645;1.229	-0.561;0.876	000001000010000	0.525	0.879	1	155.28	399962	393404	1.00		214	370
0.653;1.149	#	000001000010000	0.443	0.850	1	148.55	399962	393507	0.50		213	421
-0.872;-0.205	#	110101001001000	0.054	0.558	2	197.63	399876	393551	0.50		73	2074
-0.807;0.793	#	110101001001000	0.021	0.463	1	198.43	399876	393585	0.50		72	6046
0.364;1.765	-1.241;-0.225	000001000000000	0.049	0.547	2	171.10	399994	393703	1.00		99	487
-0.342;1.703	-0.702;0.497	000001011011100	0.270	0.770	1	206.54	399993	393733	1.00		224	3741
-0.256;0.468	-1.033;0.385	100001011011101	0.350	0.811	1	212.54	399982	393777	1.00		266	2787
-0.069;1.150	-0.464;0.268	000001011010100	0.350	0.811	1	192.93	399902	393785	1.00		116	1817
#	0.312;1.686	000000000010010	0.039	0.522	3	167.40	399953	393917	0.50		112	1243
-1.598;-0.182	-0.051;1.398	100000000000000	0.019	0.453	1	193.26	399996	393973	1.00		102	692
#	-0.561;0.876	000001000010000	0.022	0.465	1	197.05	399962	393976	0.50		213	4899
-0.561;0.068	-1.851;0.266	101001011011100	0.232	0.747	5	239.24	399903	394101	1.00		42	2241
#	-0.360;0.378	100001011011100	0.232	0.747	1	203.94	399976	394133	0.50		501	2811
0.487;1.839	-0.739;0.145	000001010010100	0.251	0.759	3	165.71	399979	394200	1.00		124	543
#	0.111;0.314	100001010010010	0.133	0.668	1	206.80	399886	394219	0.50		73	574
-0.410;1.102	-1.276;-0.299	000001001000100	0.112	0.645	1	207.28	399942	394275	1.00		74	1729
-1.055;0.374	-0.760;0.275	100101001011000	0.096	0.625	1	208.16	399878	394286	1.00		24	3443
-0.297;0.280	#	100001000010010	0.031	0.500	1	219.00	399980	394324	0.50		123	2772
-0.403;0.339	#	100001010010010	0.047	0.543	2	217.07	399947	394329	0.50		282	3420
-0.850;0.521	-2.296;-0.499	001001001000000	0.082	0.606	2	198.48	399989	394397	1.00		56	1082
#	-0.622;0.485	100001011011000	0.136	0.671	2	201.95	399991	394433	0.50		95	4132
-0.026;1.312	-1.267;-0.309	000001001000101	0.206	0.729	1	194.34	399987	394460	1.00		39	948
-1.118;0.120	-0.817;-0.088	000101001101000	0.058	0.565	1	213.03	399785	394528	1.00		37	1951
-0.256;0.468	-1.033;0.098	100001011011101	0.391	0.829	2	214.24	399982	394534	1.00		232	1987
-0.816;0.080	0.661;0.912	100001000010010	0.132	0.667	1	169.41	394653	394653	1.00		0	99
#	-0.596;0.785	000001010010000	0.036	0.515	3	199.31	399995	394703	0.50		130	4414
-1.690;-0.917	-0.567;0.200	110100000000000	0.031	0.500	1	111.65	394787	394787	1.00		0	15
-0.807;0.598	-0.440;0.257	110101001001000	0.064	0.578	1	210.66	399876	394794	1.00		59	2448
-0.549;0.117	0.111;1.003	100001010010010	0.333	0.802	1	206.54	399947	394859	1.00		254	751
0.049;0.582	#	000001011011101	0.188	0.716	1	189.45	399986	394906	0.50		247	1737
-0.901;0.624	-0.905;-0.196	001001001001101	0.101	0.632	2	204.59	399950	394919	1.00		137	2222
0.659;1.341	-0.342;0.915	000000000010000	0.101	0.632	1	151.78	399978	394933	1.00		23	213
-0.888;0.331	#	001101011011100	0.053	0.556	3	204.41	399840	394947	0.50		8	3924
-0.564;0.418	#	000001001000000	0.018	0.447	1	206.99	399865	394972	0.50		56	3642
#	-0.682;0.257	110101001001000	0.039	0.522	2	204.55	399876	394983	0.50		56	3407
-0.136;0.629	-1.209;0.513	000001011011100	0.286	0.779	1	204.09	399993	395013	1.00		179	2322
-0.485;0.267	-0.303;0.308	100001011011100	0.530	0.881	1	228.82	399976	395015	1.00		394	1175
0.645;4.355	-0.426;0.188	000001000010000	0.628	0.911	2	163.74	399962	395069	1.00		113	177
-1.118;0.120	-0.893;-0.012	000101001101000	0.056	0.562	1	212.61	399785	395112	1.00		34	1928
-0.645;0.079	#	100001001011100	0.134	0.669	1	216.10	399461	395125	0.50		14	2552
-0.884;0.032	0.883;1.686	000000000010010	0.004	0.519	1	176.48	395168	395168	1.00		0	0
-0.986;0.348	-0.649;-0.112	101101001011000	0.076	0.597	5	216.84	399753	395172	1.00		21	1617
-0.362;-0.083	-1.179;-0.316	001001001100000	0.125	0.659	1	233.39	399619	395202	1.00		20	343
0.487;2.136	#	000001010010100	0.184	0.713	3	157.71	399979	395246	0.50		102	619
-0.244;0.711	-0.097;0.567	000001011011000	0.217	0.737	1	194.91	399870	395324	1.00		80	1244
-0.414;1.015	#	000001001001101	0.046	0.539	1	196.54	399992	395330	0.50		219	3827
-1.466;0.506	0.312;1.686	000000000010010	0.038	0.519	2	173.35	399953	395401	1.00		85	857
-0.046;0.430	-1.161;0.513	000001011011100	0.324	0.798	1	206.37	399993	395412	1.00		163	1479
-0.856;0.039	-1.774;-0.019	001101001101000	0.068	0.585	1	212.21	399818	395444	1.00		38	1595
-0.549;0.104	0.111;0.644	100001010010010	0.407	0.836	1	214.79	399947	395459	1.00		217	542
-0.307;1.045	0.534;4.574	000010000010000	0.132	0.667	2	155.48	399983	395468	1.00		119	369
-0.046;0.430	#	000001011011100	0.193	0.720	1	194.94	399993	395512	0.50		162	1718
-0.630;0.339	#	100001010010010	0.033	0.505	1	212.46	399947	395529	0.50		221	3189
-0.342;1.323	0.015;0.263	000001011011100	0.370	0.820	1	200.18	399993	395533	1.00		46	519
-1.158;0.137	-1.462;-0.158	000001001100000	0.031	0.500	4	209.64	399855	395543	1.00		20	1521
#	0.111;1.003	100001010010010	0.103	0.635	4	176.51	399947	395558	0.50		219	1339
0.392;1.900	-1.484;-0.314	000001000000000	0.084	0.609	1	162.13	399994	395601	1.00		69	251
0.820;1.341	0.320;0.915	000000000010000	0.354	0.813	1	129.31	399978	395632	1.00		14	32
0.082;1.457	0.250;1.427	000001100010000	0.128	0.663	2	159.11	399958	395656	1.00		119	485
-0.807;-0.331	-0.301;0.257	110101001001000	0.246	0.756	1	200.54	399876	395682	1.00		48	420
-0.459;0.950	#	000001001001101	0.046	0.539	1	196.59	399992	395687	0.50		198	3616
-0.485;0.544	-1.318;-0.379	000001001001101	0.271	0.770	2	210.08	399992	395687	1.00		198	992
-0.029;0.523	0.018;0.706	000001110010000	0.149	0.683	1	193.91	399887	395693	1.00		30	663
0.132;2.516	#	000001011010101	0.117	0.651	3	176.44	399904	395710	0.50		61	1626
#	-1.276;-0.299	000001001000100	0.056	0.562	1	198.28	399942	395748	0.50		54	1640
-0.534;0.648	-1.318;-0.379	000001001001101	0.233	0.747	1	209.76	399992	395823	1.00		191	1057
-0.256;0.468	#	100001011011101	0.182	0.711	3	200.19	399982	395874	0.50		176	2397
#	-1.500;-0.350	000001001000000	0.035	0.513	1	191.32	399865	395877	0.50		47	1419
-0.244;0.531	#	000001011011000	0.134	0.669	1	199.77	399870	395888	0.50		70	2507
-0.470;0.558	-0.622;0.867	100001011011000	0.172	0.703	1	209.10	399991	395899	1.00		69	2656
-0.151;0.569	0.163;0.845	100001000010010	0.099	0.630	1	186.82	399970	395953	1.00		63	719
-0.244;0.711	-0.257;0.567	000001011011000	0.239	0.751	1	196.07	399870	395964	1.00		69	1375
-0.947;-0.071	-1.126;0.082	000101001101000	0.055	0.561	1	209.32	399785	396019	1.00		26	1280
#	0.002;0.785	000001010010000	0.073	0.592	1	182.58	399995	396025	0.50		77	1433
-0.075;0.582	#	000001011011101	0.191	0.718	2	196.20	399986	396057	0.50		205	1926
-0.263;1.922	-1.374;0.349	000001011010101	0.212	0.733	1	201.23	399904	396064	1.00		57	2214
0.487;2.107	-0.739;0.145	000001010010100	0.250	0.758	1	165.71	399979	396068	1.00		83	367
-0.256;1.022	#	100001011011101	0.136	0.671	1	188.65	399982	396093	0.50		164	2831
-0.835;0.067	#	110001001001000	0.050	0.549	1	205.82	399951	396112	0.50		95	2204
#	0.695;1.219	000010000000000	0.016	0.438	1	145.57	399967	396118	0.50		22	178
0.458;1.391	#	000001000000000	0.037	0.516	1	157.67	399994	396173	0.50		72	579
-0.256;1.022	-0.554;-0.056	100001011011101	0.421	0.841	1	210.45	399982	396184	1.00		161	1026
-0.557;0.529	-1.037;-0.481	001001001000100	0.211	0.733	2	206.26	399749	396203	1.00		21	666
-0.347;0.625	#	000001010010000	0.049	0.547	1	202.89	399995	396256	0.50		50	2608
#	-0.649;-0.112	101101001011000	0.055	0.561	3	210.13	399753	396258	0.50		15	1550
-0.947;0.120	-0.893;-0.088	000101001101000	0.058	0.566	1	212.87	399785	396290	1.00		25	1380
#	-0.498;0.212	000001011011101	0.154	0.688	1	202.51	399986	396304	0.50		191	2004
-0.543;1.457	#	000001100010000	0.015	0.434	1	196.55	399958	396307	0.50		101	3275
-0.342;1.323	-1.209;0.533	000001011011100	0.219	0.738	1	199.93	399993	396308	1.00		133	2543
-0.485;0.267	-0.360;0.308	100001011011100	0.537	0.883	3	232.91	399976	396320	1.00		317	991
-0.531;-0.036	-1.030;0.215	001101001011100	0.152	0.686	1	238.75	399839	396344	1.00		6	1006
-0.061;0.128	#	001001001001100	0.062	0.573	1	221.45	396387	396387	0.50		0	639
-0.601;2.315	#	000001010010000	0.039	0.522	3	195.17	399995	396401	0.50		90	3272
-0.224;0.862	0.534;4.574	000010000010000	0.157	0.691	1	155.26	399983	396437	1.00		92	254
-1.051;-0.902	-0.938;0.060	000100001100000	0.000	0.000	1	114.80	396460	396460	1.00		0	10
-0.983;0.121	#	110001001001000	0.046	0.541	1	206.50	399951	396513	0.50		84	2153
#	-1.267;-0.309	000001001000101	0.064	0.577	1	195.28	399987	396557	0.50		24	1316
-0.892;0.156	-0.015;0.845	100001000010010	0.143	0.678	1	199.30	399980	396564	1.00		89	784
0.629;0.665	-1.209;0.513	000001011011100	0.069	0.586	1	157.32	396574	396574	1.00		0	68
-0.494;0.363	-1.037;-0.481	001001001000100	0.224	0.741	1	216.41	399749	396640	1.00		19	500
-0.766;-0.290	-0.385;0.331	110001001001000	0.213	0.734	1	200.95	399951	396651	1.00		81	393
-0.551;0.401	-1.439;-0.029	001001011001101	0.212	0.733	1	224.58	399667	396653	1.00		23	1398
-0.858;-0.363	-0.905;-0.166	000000001100000	0.035	0.510	1	193.36	399793	396693	1.00		14	424
-0.564;0.418	-1.345;0.011	000001001000000	0.037	0.517	1	223.83	399865	396696	1.00		37	1474
-0.892;0.156	-0.015;0.763	100001000010010	0.142	0.677	1	199.30	399980	396725	1.00		82	742
#	0.111;0.602	100001010010010	0.182	0.711	1	191.85	399947	396746	0.50		162	750
-0.648;0.590	-1.037;-0.481	001001001000100	0.174	0.705	1	203.90	399749	396782	1.00		18	618
#	-1.163;0.217	000001011001101	0.088	0.615	2	197.82	399941	396889	0.50		22	2380
#	0.018;1.316	000001110010000	0.047	0.542	1	176.94	399887	396967	0.50		22	1084
-1.141;0.117	0.111;0.644	100001010010010	0.282	0.776	1	208.03	399947	396986	1.00		147	422
#	0.111;0.667	100001010010010	0.161	0.694	1	190.82	399947	396986	0.50		147	745
1.156;2.107	-0.739;0.145	000001010010100	0.024	0.754	1	163.92	397021	397021	1.00		0	0
-0.544;-0.151	0.163;0.845	100001000010010	0.321	0.797	1	200.24	399980	397031	1.00		29	155
-0.282;0.232	-0.705;-0.169	001001011011101	0.457	0.855	1	241.11	399830	397034	1.00		8	471
0.364;2.584	#	000001000000000	0.021	0.461	1	160.29	399994	397066	0.50		54	576
-0.561;0.068	#	101001011011100	0.159	0.692	3	228.14	399903	397072	0.50		21	1384
#	-0.359;0.542	000001011011100	0.127	0.661	1	202.56	399993	397110	0.50		104	1645
#	-0.273;0.724	100001001001000	0.036	0.514	1	193.25	399913	397117	0.50		8	1617
-0.508;-0.032	-0.929;-0.086	001101011001100	0.159	0.692	1	239.40	399937	397141	1.00		4	582
-0.242;0.387	-0.195;0.485	100001011011000	0.377	0.823	1	211.88	399991	397195	1.00		44	614
-0.507;-0.012	-0.360;0.308	100001011011100	0.475	0.862	1	244.13	399976	397202	1.00		184	452
-0.342;1.323	-0.135;0.309	000001011011100	0.405	0.835	1	195.18	399993	397228	1.00		99	616
-0.485;-0.174	-0.303;0.248	100001011011100	0.403	0.834	1	242.77	399945	397230	1.00		79	236
-0.856;0.039	-1.131;0.545	001101001101000	0.030	0.498	1	207.40	399818	397243	1.00		23	1397
#	-0.901;0.603	101001011011101	0.082	0.607	1	196.67	399928	397259	0.50		15	2528
-0.564;0.418	-1.356;0.011	000001001000000	0.037	0.517	2	223.83	399865	397275	1.00		31	1215
#	-1.045;0.500	000001011010100	0.078	0.600	1	196.65	399902	397280	0.50		51	2408
-0.126;1.406	0.534;4.574	000010000010000	0.178	0.708	2	149.86	399983	397287	1.00		71	188
#	-0.884;0.094	101101001111000	0.047	0.543	1	197.70	399400	397303	0.50		4	1844
-0.542;0.143	-1.251;-0.499	001001001000000	0.188	0.716	1	218.85	399989	397319	1.00		25	317
-0.892;0.569	-0.015;0.763	100001000010010	0.084	0.610	1	188.95	399980	397323	1.00		68	904
#	-0.622;0.867	100001011011000	0.099	0.630	1	197.00	399991	397331	0.50		44	2291
#	0.163;1.244	100001000010010	0.100	0.631	2	176.03	399980	397351	0.50		66	721
-0.256;0.468	-0.554;0.999	100001011011101	0.207	0.729	1	201.78	399982	397398	1.00		110	1255
-0.270;0.244	#	100001011011000	0.184	0.713	1	221.41	399991	397401	0.50		43	1112
-0.534;0.648	-2.010;-0.379	000001001001101	0.241	0.752	3	209.76	399992	397463	1.00		121	642
-0.485;0.249	#	100001011011100	0.193	0.720	1	223.57	399976	397488	0.50		218	1404
-0.950;0.117	0.465;1.523	100001000000010	0.110	0.644	1	183.36	399618	397521	1.00		3	124
-0.332;0.467	-1.417;-0.133	001001001000100	0.112	0.645	1	221.97	399749	397601	1.00		13	718
-0.773;1.022	-0.554;-0.056	100001011011101	0.203	0.727	1	209.01	399982	397607	1.00		99	931
#	-1.318;0.145	000001001001101	0.075	0.596	1	197.71	399992	397608	0.50		112	1728
-1.206;-1.116	#	100000000000000	0.003	0.490	1	147.86	397623	397623	0.50		0	0
#	-0.135;0.513	000001011011100	0.138	0.673	1	186.11	399993	397630	0.50		86	881
-1.287;0.009	#	001001001001000	0.022	0.465	1	205.80	399788	397647	0.50		7	1225
-0.557;0.752	-1.037;-0.481	001001001000100	0.197	0.722	1	206.12	399749	397652	1.00		12	437
-1.041;-0.241	-1.629;0.100	100100000100000	0.017	0.442	1	200.57	399969	397684	1.00		29	554
-0.858;-0.603	-0.905;-0.330	000000001100000	0.098	0.629	1	164.07	399793	397696	1.00		10	97
-0.531;-0.036	-0.660;0.215	001101001011100	0.172	0.703	1	245.00	399839	397742	1.00		3	488
-0.839;0.247	#	100101011011100	0.091	0.620	1	206.71	399854	397757	0.50		9	1537
-0.010;0.504	0.018;0.706	000001110010000	0.168	0.700	1	193.81	399887	397790	1.00		15	302
0.068;0.308	-1.851;0.266	101001011011100	0.261	0.764	1	206.75	397806	397806	1.00		0	283
0.082;1.457	0.250;0.766	000001100010000	0.206	0.729	1	166.29	399958	397825	1.00		59	208
-1.132;-0.245	-0.501;0.400	110001001001000	0.094	0.623	1	202.01	399951	397854	1.00		51	421
#	-2.010;-0.379	000001001001101	0.102	0.633	1	191.24	399992	397866	0.50		100	680
-0.342;1.323	-0.515;0.309	000001011011100	0.394	0.830	1	207.71	399993	397896	1.00		75	929
#	-0.605;0.718	000001011011100	0.098	0.628	1	201.76	399993	397896	0.50		75	1721
0.017;0.743	0.268;1.013	000001100010000	0.103	0.635	1	164.38	399958	397941	1.00		55	233
#	-1.386;-0.507	001001001001101	0.134	0.669	1	191.69	399950	397960	0.50		55	435
-1.398;0.506	0.312;2.644	000000000010010	0.038	0.520	1	173.35	399953	397964	1.00		36	378
-0.403;0.117	0.111;1.003	100001010010010	0.418	0.840	2	206.30	399947	398032	1.00		98	256
-0.557;0.590	#	001001001000100	0.027	0.485	1	205.96	399749	398038	0.50		11	1578
-0.648;0.529	-1.037;-0.481	001001001000100	0.173	0.704	1	203.90	399749	398038	1.00		11	369
#	0.191;0.689	100001000000000	0.025	0.480	1	187.71	399452	398054	0.50		6	396
-0.650;0.740	-0.360;0.634	100001011011100	0.242	0.753	1	210.22	399976	398065	1.00		168	1019
0.082;0.993	0.250;1.947	000001100010000	0.127	0.662	1	159.11	399958	398077	1.00		52	218
0.364;1.900	#	000001000000000	0.021	0.460	2	160.29	399994	398089	0.50		38	377
-0.810;1.102	#	000001001000100	0.022	0.464	1	192.94	399942	398108	0.50		25	1858
0.404;0.880	0.420;0.938	000000000010000	0.069	0.586	1	143.62	399826	398141	1.00		6	56
-0.214;1.157	-0.464;0.500	000001011010100	0.271	0.770	1	199.37	399902	398168	1.00		33	788
-0.352;0.156	0.163;0.845	100001000010010	0.377	0.823	1	206.61	399980	398181	1.00		41	215
#	-0.812;0.626	000001011011100	0.103	0.634	1	196.67	399993	398183	0.50		67	1653
-0.983;-0.245	-0.398;0.331	110001001001000	0.146	0.681	1	206.08	399951	398209	1.00		44	281
-0.835;1.052	#	110001001001000	0.024	0.476	1	192.94	399951	398209	0.50		44	1767
-0.069;1.150	#	000001011010100	0.133	0.668	2	182.46	399902	398225	0.50		32	1007
-0.198;0.944	-1.170;0.212	000001011011101	0.316	0.794	1	194.86	399986	398262	1.00		92	820
-0.485;0.267	-0.051;0.308	100001011011100	0.512	0.875	2	220.03	399920	398275	1.00		74	206
#	-1.125;0.257	110101001001000	0.036	0.513	1	197.82	399876	398289	0.50		19	1337
-0.332;0.467	-1.037;-0.481	001001001000100	0.243	0.753	1	208.64	399749	398300	1.00		9	230
