att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-4.532;-0.130	#	10	1.000	1.000	3	47.76	199985	197008	0.50		1057	1057
0.301;4.349	-0.737;0.212	01	1.000	1.000	1	55.58	199977	197055	1.00		382	382
0.274;0.280	-0.220;0.462	11	1.000	1.000	1	32.14	199410	197337	1.00		7	7
-0.200;0.274	0.011;1.290	11	0.655	0.919	1	59.87	199999	197377	1.00		669	728
-0.137;0.274	-0.208;0.711	11	1.000	1.000	1	63.58	199999	197412	1.00		682	682
0.301;4.335	#	01	1.000	1.000	3	56.20	199977	197458	0.50		722	722
0.301;4.530	#	01	1.000	1.000	1	56.20	199977	197518	0.50		702	702
-0.137;0.297	0.037;0.711	11	1.000	1.000	1	62.59	199999	197538	1.00		594	594
-0.137;0.297	-0.273;0.603	11	1.000	1.000	1	63.15	199999	197657	1.00		657	657
0.301;2.940	#	01	1.000	1.000	1	56.20	199977	197671	0.50		662	662
-0.137;0.274	-0.231;0.774	11	1.000	1.000	2	61.92	199999	197678	1.00		666	666
-3.955;-0.130	0.520;0.924	10	1.000	1.000	1	50.45	199926	197762	1.00		240	240
-0.137;0.297	-0.227;0.774	11	1.000	1.000	1	61.24	199999	197814	1.00		701	701
0.301;0.864	#	01	1.000	1.000	1	56.37	199977	197825	0.50		555	555
0.301;3.989	0.064;0.918	01	1.000	1.000	1	55.97	199977	197896	1.00		396	396
0.301;4.352	#	01	1.000	1.000	2	56.20	199977	198020	0.50		563	563
0.300;4.335	#	01	1.000	1.000	1	56.20	199977	198061	0.50		555	555
-0.032;0.274	-0.448;0.661	11	0.938	0.987	1	62.75	199999	198135	1.00		385	390
-4.823;-0.130	-1.556;1.159	10	1.000	1.000	1	47.76	199985	198288	1.00		608	608
-4.823;-0.130	#	10	1.000	1.000	1	47.76	199985	198313	0.50		600	600
0.301;0.864	0.137;0.575	01	1.000	1.000	1	56.83	199977	198410	1.00		183	183
-0.137;0.274	0.098;0.687	11	1.000	1.000	1	64.43	199999	198579	1.00		271	271
-4.532;-0.455	-1.556;1.779	10	1.000	1.000	1	47.99	199952	198591	1.00		267	267
0.300;5.623	0.464;1.019	01	1.000	1.000	1	52.29	199950	198607	1.00		131	131
-4.532;-0.130	-0.392;1.779	10	1.000	1.000	1	47.76	199985	198892	1.00		392	392
-0.137;0.274	-0.273;0.774	11	1.000	1.000	2	61.33	199999	198952	1.00		318	318
-0.137;0.297	-0.248;0.595	11	1.000	1.000	1	64.00	199999	199060	1.00		245	245
-3.910;-0.130	-0.889;1.237	10	1.000	1.000	1	47.76	199985	199063	1.00		331	331
0.301;4.349	0.341;0.641	01	1.000	1.000	1	55.52	199950	199090	1.00		68	68
0.318;4.368	0.384;0.765	01	1.000	1.000	1	53.47	199950	199090	1.00		97	97
0.226;1.042	#	01	0.286	0.778	1	56.72	199977	199112	0.50		260	334
0.301;5.623	-0.588;0.163	01	1.000	1.000	1	55.31	199928	199112	1.00		103	103
-4.532;-0.130	-0.080;0.543	10	1.000	1.000	1	48.53	199985	199136	1.00		133	133
-0.137;0.134	-0.208;0.711	11	1.000	1.000	1	63.68	199999	199272	1.00		117	117
0.318;5.623	0.064;1.033	01	1.000	1.000	1	55.98	199977	199303	1.00		129	129
-4.445;-0.148	-0.099;0.536	10	1.000	1.000	1	48.44	199985	199438	1.00		90	90
-0.137;0.297	-0.273;0.595	11	1.000	1.000	1	63.15	199999	199452	1.00		147	147
-4.823;-0.130	-0.069;0.532	10	1.000	1.000	1	48.53	199985	199485	1.00		77	77
-0.137;0.274	-0.227;0.449	11	1.000	1.000	1	66.06	199999	199540	1.00		87	87
0.318;0.864	0.242;0.575	01	1.000	1.000	1	56.81	199950	199641	1.00		33	33
0.097;1.239	-0.560;0.588	01	0.141	0.676	1	58.97	199977	199825	1.00		48	71
-0.124;0.384	-0.538;-0.030	10	0.000	0.143	1	41.14	199843	199843	1.00		1	7
0.301;4.349	-0.004;0.641	01	1.000	1.000	1	57.12	199977	199950	1.00		8	8
#	0.341;0.939	01	0.000	0.176	1	52.44	199950	199950	0.50		3	17
#	-0.231;0.711	11	0.100	1.000	1	61.96	199999	199999	0.50		0	0
