att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	-0.819;0.423	000001011010100	0.082	0.607	2	213.19	399902	387041	0.50		240	10665
#	-0.253;0.307	000001011011100	0.204	0.727	1	226.08	399993	387124	0.50		462	4774
#	-0.963;0.148	001101001011100	0.070	0.587	2	216.46	399839	387257	0.50		19	9192
0.607;1.827	-0.261;0.831	000001010010000	0.310	0.791	1	182.87	399948	387271	1.00		129	606
-0.748;0.357	-0.539;1.490	101001011011100	0.117	0.651	3	218.30	399903	387321	1.00		90	7874
-0.307;0.121	#	100001010010010	0.076	0.598	2	228.23	399947	387339	0.50		632	4721
-0.315;0.403	#	100001011011101	0.190	0.718	4	224.07	399982	387486	0.50		536	7324
-0.979;-0.160	-0.481;0.036	110101001001000	0.119	0.653	2	220.81	399876	387772	1.00		140	2222
0.476;1.155	-0.687;0.038	000001000000000	0.044	0.535	1	197.59	399944	387836	1.00		122	974
-0.791;0.009	-0.814;-0.086	001101001111000	0.083	0.608	1	219.79	399379	388195	1.00		17	3432
-0.279;0.216	-1.705;0.311	100001011011100	0.390	0.829	2	246.04	399998	388223	1.00		996	3806
#	-1.085;-0.356	000001001000100	0.064	0.577	1	203.07	399942	388233	0.50		152	4023
0.652;5.879	#	000001000010000	0.446	0.851	1	165.73	399962	388721	0.50		372	729
-0.248;0.781	-0.892;0.009	000001011011101	0.367	0.818	1	233.59	399986	388775	1.00		577	4412
#	-0.351;0.128	100001001011000	0.152	0.686	2	232.61	399835	388952	0.50		62	3999
#	-1.168;-0.382	001001001000100	0.075	0.595	2	202.37	399749	389264	0.50		60	3396
0.059;0.963	#	000001011010100	0.143	0.677	3	203.21	399902	389417	0.50		195	4471
-0.117;1.178	#	000001001000100	0.033	0.507	2	205.79	399942	389457	0.50		135	6333
-0.561;0.236	-0.925;-0.245	001001001001101	0.217	0.736	2	239.16	399950	389465	1.00		285	2677
-0.963;-0.207	-0.896;0.331	100101001101000	0.096	0.626	3	207.47	399929	389611	1.00		118	3007
-0.761;0.115	-0.806;-0.174	001101001001000	0.074	0.594	1	217.07	399885	390045	1.00		30	2897
-0.315;0.403	-0.884;0.155	100001011011101	0.404	0.834	2	240.82	399982	390196	1.00		420	3801
#	-1.202;0.650	000001011011000	0.078	0.601	1	212.16	399870	390296	0.50		166	9134
-0.267;0.781	-0.820;0.177	000001011011101	0.382	0.825	2	235.02	399986	390301	1.00		499	4439
-0.199;0.745	-0.766;0.613	000001011011100	0.252	0.759	2	228.68	399993	390377	1.00		345	5304
0.215;1.015	#	000001000000100	0.020	0.458	1	194.98	399599	390387	0.50		41	3146
-0.307;0.121	0.098;0.712	100001010010010	0.478	0.863	1	195.49	399947	390483	1.00		474	1111
#	-0.953;-0.052	001101001101000	0.035	0.511	3	215.43	399818	390524	0.50		82	5555
#	-0.134;1.684	100001010010010	0.084	0.610	1	190.29	399947	390605	0.50		467	4524
-0.605;0.538	#	101001011011101	0.111	0.645	2	217.73	399928	390624	0.50		54	7579
-0.761;0.115	#	001101001001000	0.025	0.476	1	212.06	399885	390744	0.50		27	5442
0.476;1.155	-1.311;-0.487	000001000000000	0.312	0.792	1	162.23	399994	390775	1.00		131	237
-0.307;0.078	0.177;1.684	100001010010010	0.503	0.872	4	189.27	399947	390936	1.00		428	908
-0.744;-0.172	-0.011;0.890	100001000000000	0.042	0.530	4	180.12	399452	390979	1.00		39	955
#	-0.725;0.453	100001011011100	0.149	0.683	3	219.61	399998	391147	0.50		754	7003
-0.835;-0.111	-1.394;0.025	000001001101000	0.060	0.570	2	216.17	399729	391256	1.00		39	2385
-4.992;-0.473	0.157;0.316	100000000000000	0.265	0.767	1	144.11	399649	391403	1.00		24	48
#	0.098;0.677	100001010010010	0.161	0.694	4	191.56	399947	391662	0.50		417	2117
#	-1.437;-0.184	000001001001101	0.090	0.618	3	211.08	399992	391871	0.50		377	3908
-0.673;-0.021	-0.160;0.353	110001001001000	0.177	0.707	1	228.77	399951	391918	1.00		197	1015
-0.866;-0.021	#	110001001001000	0.047	0.543	2	209.20	399951	391945	0.50		196	3901
-0.033;0.375	-0.983;-0.235	000001001001101	0.498	0.870	3	243.08	399992	392058	1.00		354	1001
-1.111;-0.021	#	110001001001000	0.045	0.538	1	209.20	399951	392148	0.50		188	3860
-0.645;0.079	-0.963;0.148	001101001011100	0.126	0.661	1	232.59	399839	392150	1.00		11	3078
-0.279;0.378	-1.705;0.453	100001011011100	0.333	0.803	1	239.25	399998	392152	1.00		667	3658
-0.033;0.431	-0.983;-0.235	000001001001101	0.494	0.868	1	239.55	399992	392303	1.00		353	1013
0.293;1.827	#	000001010010000	0.107	0.640	2	188.19	399948	392362	0.50		131	1968
0.607;1.035	#	000001010010000	0.200	0.725	1	172.86	399948	392362	0.50		87	600
-1.050;1.009	-0.634;0.119	000001011011101	0.131	0.666	1	225.61	399986	392398	1.00		391	4336
-1.182;0.171	-0.841;0.129	000101001101000	0.047	0.543	1	220.92	399785	392431	1.00		52	3583
-0.561;-0.028	-0.757;0.144	100101001011000	0.190	0.717	2	243.90	399878	392448	1.00		33	1961
0.476;1.155	-0.551;0.541	000001000000000	0.040	0.525	1	192.29	399944	392729	1.00		42	750
0.167;0.853	-2.674;-0.412	000001001000100	0.206	0.729	1	213.00	399942	392952	1.00		70	586
0.013;0.832	0.126;1.142	000000100010000	0.026	0.481	1	185.15	399571	393037	1.00		20	1097
0.142;0.980	-0.934;-0.014	000001010000100	0.091	0.620	1	210.63	399357	393066	1.00		10	1430
0.059;0.902	#	000001011010100	0.152	0.686	1	205.92	399902	393241	0.50		126	2784
-0.491;2.120	#	000001001000100	0.031	0.499	1	212.88	399942	393250	0.50		86	5797
-0.267;0.781	-1.051;0.839	000001011011101	0.169	0.701	1	222.59	399986	393261	1.00		349	4606
-0.199;0.678	-0.253;0.629	000001011011100	0.245	0.755	1	225.14	399993	393265	1.00		243	2220
0.005;0.791	-0.969;0.181	000001011010101	0.314	0.793	4	231.97	399904	393268	1.00		97	2012
-0.183;0.378	-0.725;0.311	100001011011100	0.411	0.837	1	241.79	399966	393445	1.00		350	2113
0.476;1.193	-1.311;-0.487	000001000000000	0.318	0.795	1	162.23	399994	393474	1.00		94	168
0.592;5.879	#	000001000010000	0.357	0.814	1	172.37	399962	393507	0.50		222	551
-0.765;0.378	#	100001011011100	0.117	0.651	2	218.30	399998	393524	0.50		553	5114
0.356;0.472	0.094;1.263	000000000010000	0.028	0.488	1	156.89	393535	393535	1.00		0	203
-0.357;0.900	-0.411;0.676	000001010010000	0.128	0.663	1	228.05	399995	393558	1.00		161	3290
-0.689;0.644	0.193;0.629	100001000010010	0.206	0.729	1	192.86	399970	393586	1.00		166	1081
0.421;1.101	-1.155;0.865	000001011010000	0.128	0.663	2	179.05	399939	393648	1.00		36	1066
0.306;0.962	-0.756;0.365	000001010010100	0.210	0.732	1	203.02	399979	393649	1.00		137	1094
0.652;5.879	-0.366;0.765	000001000010000	0.625	0.910	1	175.90	399962	393686	1.00		180	271
0.221;0.698	-1.038;-0.109	000001001000101	0.216	0.736	1	222.68	399987	393696	1.00		45	829
-0.605;0.538	-0.788;-0.021	101001011011101	0.235	0.749	1	236.66	399928	393764	1.00		35	2803
-0.726;0.398	-1.543;-1.318	001001001000000	0.019	0.714	1	228.90	393824	393824	1.00		0	0
-0.593;0.798	#	100001000010010	0.022	0.467	1	217.60	399970	393828	0.50		158	5351
0.652;5.099	-0.301;0.981	000001000010000	0.610	0.906	1	175.97	399962	393854	1.00		164	253
-0.560;1.177	-1.192;0.226	001001011001101	0.133	0.667	3	222.26	399667	393962	1.00		41	4073
-0.387;0.204	-0.677;-0.198	001001011011101	0.377	0.823	1	246.31	399830	394058	1.00		18	1007
-0.980;0.216	#	100001011011100	0.100	0.631	1	215.10	399998	394144	0.50		500	3963
-1.174;-0.021	#	110001001001000	0.045	0.538	1	209.20	399951	394245	0.50		137	2828
-0.517;-0.040	#	001101011011100	0.089	0.617	1	223.52	399840	394248	0.50		9	1976
-0.792;0.084	0.122;1.118	100000000010010	0.132	0.667	2	185.08	399949	394357	1.00		32	855
-0.279;0.378	-0.725;0.453	100001011011100	0.392	0.829	1	241.24	399998	394406	1.00		472	2385
-0.475;0.230	#	001001011001100	0.082	0.606	2	229.66	399425	394412	0.50		16	3031
#	-1.005;0.117	100001011011101	0.119	0.653	1	216.46	399982	394448	0.50		238	3878
0.652;4.360	-0.141;0.971	000001000010000	0.631	0.912	1	175.62	399962	394513	1.00		130	194
-0.794;-0.203	-0.841;0.021	000101001101000	0.089	0.616	1	212.40	399785	394528	1.00		37	1207
-0.475;0.230	-0.744;-0.208	001001011001100	0.230	0.745	1	244.32	399425	394532	1.00		14	1221
-0.595;0.236	-0.925;-0.245	001001001001101	0.211	0.733	2	237.06	399950	394540	1.00		146	1402
-0.199;0.678	#	000001011011100	0.174	0.705	1	219.10	399993	394571	0.50		195	3383
0.362;0.962	-0.984;0.600	000001010010100	0.199	0.724	1	190.21	399979	394670	1.00		113	915
-0.064;1.072	0.261;0.842	000001100010000	0.118	0.652	1	171.03	399958	394750	1.00		142	715
#	-0.573;0.117	100001011011101	0.178	0.708	1	226.16	399982	394768	0.50		222	2758
0.476;1.155	-2.123;-0.487	000001000000000	0.309	0.791	1	162.23	399994	394969	1.00		71	129
#	-0.896;0.331	100101001101000	0.038	0.521	2	213.35	399929	395036	0.50		57	3948
0.038;1.027	0.242;0.842	000001100010000	0.156	0.690	2	175.71	399958	395065	1.00		133	559
#	-0.160;0.353	110001001001000	0.061	0.571	3	218.49	399951	395115	0.50		118	1524
0.215;1.015	-1.260;-0.014	000001000000100	0.061	0.572	1	205.79	399599	395209	1.00		20	869
#	-0.757;0.144	100101001011000	0.071	0.590	3	218.14	399878	395244	0.50		20	3172
#	-1.192;0.226	001001011001101	0.072	0.591	2	216.49	399667	395255	0.50		33	3669
-0.064;0.623	0.267;0.842	000001100010000	0.118	0.652	1	177.27	399958	395281	1.00		128	568
-0.941;-0.258	0.166;0.330	110000000000000	0.029	0.493	1	156.75	395300	395300	1.00		0	49
-0.307;0.121	-0.237;0.712	100001010010010	0.276	0.773	1	221.62	399947	395306	1.00		234	938
#	-0.481;0.036	110101001001000	0.044	0.536	3	224.51	399876	395421	0.50		53	1965
0.652;6.828	-0.366;0.765	000001000010000	0.613	0.907	2	175.90	399962	395432	1.00		128	196
-0.307;0.078	0.292;1.684	100001010010010	0.514	0.875	2	177.46	399947	395459	1.00		167	347
#	-0.969;0.181	000001011010101	0.076	0.598	2	216.43	399904	395476	0.50		64	3346
-0.104;0.734	0.261;0.842	000001100010000	0.105	0.637	1	177.61	399958	395477	1.00		121	614
#	-0.539;1.490	101001011011100	0.085	0.610	3	211.95	399903	395499	0.50		32	3638
#	-0.390;0.376	110001001011000	0.116	0.650	2	223.17	399972	395505	0.50		38	2283
#	-1.155;0.865	000001011010000	0.051	0.551	2	208.24	399939	395583	0.50		31	4390
0.592;4.360	-0.141;0.765	000001000010000	0.524	0.879	1	180.20	399962	395604	1.00		111	204
0.652;5.879	-0.366;1.235	000001000010000	0.612	0.907	1	175.90	399962	395604	1.00		125	192
-0.022;0.454	-0.253;0.307	000001011011100	0.607	0.905	2	245.66	399993	395609	1.00		158	611
-0.199;0.745	-0.253;0.307	000001011011100	0.468	0.859	2	238.25	399993	395651	1.00		157	1024
-0.561;-0.028	-1.459;0.144	100101001011000	0.156	0.689	1	239.61	399878	395684	1.00		18	1249
-0.293;0.349	-1.063;-0.184	000001001001101	0.324	0.798	1	242.53	399992	395697	1.00		171	1038
#	-0.374;0.609	100001000010010	0.050	0.549	1	218.84	399970	395776	0.50		110	2548
-0.267;0.781	-0.880;0.232	000001011011101	0.358	0.814	1	235.04	399986	395818	1.00		215	2072
-0.199;0.745	-1.470;0.613	000001011011100	0.234	0.748	1	227.63	399993	395830	1.00		149	2399
#	-1.431;0.006	000001001000101	0.048	0.546	2	215.57	399987	395858	0.50		29	2609
#	0.571;4.666	000010000010000	0.123	0.658	2	141.52	399983	395944	0.50		105	336
-1.152;-0.352	-1.066;0.256	100000000100000	0.018	0.445	4	202.65	399625	396054	1.00		18	796
-0.067;0.752	-0.766;0.042	000001011011100	0.352	0.812	1	233.41	399957	396061	1.00		101	1169
-0.315;0.580	-0.138;1.185	000001000010010	0.053	0.556	1	201.69	399558	396063	1.00		6	1397
0.293;1.827	-0.411;0.831	000001010010000	0.189	0.716	2	192.98	399948	396066	1.00		69	720
0.174;0.962	#	000001010010100	0.110	0.643	3	199.48	399979	396068	0.50		83	1376
-0.067;0.454	-0.766;-0.266	000001011011100	0.300	0.786	1	237.65	396086	396086	1.00		0	535
-0.033;0.431	-0.983;-0.184	000001001001101	0.481	0.864	1	240.33	399992	396099	1.00		184	576
-0.351;1.078	0.691;4.666	000010000010000	0.298	0.785	1	136.75	399983	396113	1.00		84	168
-0.560;1.177	#	001001011001101	0.051	0.551	1	212.88	399667	396172	0.50		25	3416
-0.794;-0.203	-0.841;0.399	000101001101000	0.060	0.570	1	207.69	399785	396290	1.00		25	1023
-0.979;-0.160	#	110101001001000	0.049	0.548	1	203.55	399876	396347	0.50		41	1332
-0.307;0.121	0.706;0.712	100001010010010	0.061	0.571	1	144.10	396391	396391	1.00		0	10
0.046;1.284	-0.411;0.831	000001010010000	0.156	0.689	1	204.96	399995	396419	1.00		89	1132
0.655;1.101	-1.155;0.865	000001011010000	0.079	0.602	1	165.73	396444	396444	1.00		0	232
#	-0.573;0.155	100001011011101	0.179	0.709	1	226.15	399982	396487	0.50		150	1939
-0.964;-0.430	-0.467;0.284	110100000000000	0.052	0.553	2	198.27	399990	396495	1.00		15	391
-0.686;0.647	0.171;0.974	000000000010010	0.026	0.481	1	180.43	399953	396527	1.00		64	860
0.005;1.201	-0.969;0.181	000001011010101	0.253	0.759	1	216.48	399904	396539	1.00		49	1130
0.142;0.224	-0.934;-0.014	000001010000100	0.083	0.608	1	258.42	396561	396561	1.00		0	99
-0.963;-0.207	-1.001;0.331	100101001101000	0.095	0.624	1	207.47	399929	396601	1.00		38	987
0.592;6.828	-0.366;0.765	000001000010000	0.489	0.867	1	182.08	399962	396610	1.00		99	191
#	0.171;1.225	000000000010010	0.024	0.476	1	176.03	399953	396616	0.50		61	902
-0.315;0.403	-0.573;0.155	100001011011101	0.575	0.895	1	248.30	399982	396631	1.00		142	999
-0.726;0.250	-1.318;-0.666	001001001000000	0.215	0.735	2	206.74	399989	396648	1.00		31	264
-0.748;0.014	-0.390;0.376	110001001011000	0.182	0.712	1	223.45	399972	396676	1.00		27	849
0.421;1.101	#	000001011010000	0.122	0.657	1	179.04	399939	396681	0.50		19	562
-0.920;-0.216	0.051;0.353	110001001001000	0.141	0.676	1	184.68	399805	396684	1.00		35	138
-0.043;1.623	#	000001100010000	0.026	0.482	1	203.90	399958	396709	0.50		89	1792
-0.491;2.120	-1.398;-0.152	000001001000100	0.091	0.619	1	223.17	399942	396710	1.00		43	1359
0.707;1.155	-1.311;-0.487	000001000000000	1.000	1.000	1	127.23	399994	396720	1.00		30	30
-0.954;0.265	-0.945;-0.444	001001001100000	0.098	0.629	1	211.76	399901	396727	1.00		27	616
#	0.242;0.842	000001100010000	0.058	0.566	3	171.93	399958	396734	0.50		88	713
0.271;0.747	-0.819;0.423	000001011010100	0.334	0.803	1	218.63	399902	396736	1.00		61	557
-0.702;0.403	-0.573;0.155	100001011011101	0.294	0.783	1	235.21	399982	396737	1.00		135	1363
-0.615;0.128	-0.162;0.400	100001011011000	0.391	0.829	1	232.10	399991	396748	1.00		54	585
-0.362;0.644	0.193;0.609	100001000010010	0.229	0.745	1	196.85	399970	396750	1.00		77	484
-0.149;0.342	#	100001000010010	0.023	0.469	1	227.48	399970	396750	0.50		50	1359
0.592;6.828	0.045;0.965	000001000010000	0.589	0.900	1	158.09	399905	396772	1.00		58	91
-1.121;0.288	-0.131;0.881	100001000000010	0.026	0.483	1	205.38	399618	396822	1.00		8	1068
1.062;5.879	#	000001000010000	0.064	0.916	1	154.44	396830	396830	0.50		0	0
0.421;0.967	-0.573;0.573	000001011010000	0.227	0.744	1	193.32	399939	396841	1.00		18	395
-0.244;0.667	#	000001011001101	0.095	0.624	1	219.24	399941	396889	0.50		22	2059
#	0.275;4.818	000010000010000	0.018	0.447	1	162.40	399983	396895	0.50		81	658
-0.251;0.216	#	100001011011100	0.243	0.754	2	230.54	399966	396940	0.50		246	1212
#	0.171;1.274	000000000010010	0.024	0.475	1	176.03	399953	396944	0.50		55	807
#	-0.819;-0.128	000001011010100	0.058	0.566	1	215.26	399902	396946	0.50		17	1545
#	-1.368;-0.064	001001001001101	0.072	0.592	1	215.43	399950	397104	0.50		77	1660
-0.748;0.357	-0.539;1.301	101001011011100	0.116	0.650	1	218.30	399903	397107	1.00		20	1798
-1.059;-1.013	-0.796;0.105	100100000100000	0.002	0.467	1	196.57	397140	397140	1.00		0	0
0.221;0.698	#	000001001000101	0.038	0.519	2	206.96	399987	397191	0.50		20	768
#	-0.411;0.676	000001010010000	0.052	0.554	2	218.46	399995	397199	0.50		68	1866
-0.134;0.552	-0.366;0.650	000001011011000	0.229	0.745	1	229.23	399870	397251	1.00		47	846
-1.044;0.644	-0.374;0.609	100001000010010	0.047	0.544	1	221.56	399970	397263	1.00		71	1534
-0.605;-0.033	-0.946;0.185	101101001011000	0.161	0.694	1	234.95	399753	397269	1.00		12	819
#	-1.443;-0.184	000001001001101	0.090	0.617	2	211.08	399992	397288	0.50		125	1306
#	-1.051;1.599	000001011011101	0.067	0.582	1	207.90	399986	397291	0.50		139	2708
-0.879;0.130	-0.797;0.008	101101001111000	0.085	0.611	1	222.12	399400	397303	1.00		4	1035
-0.772;0.218	-0.823;0.289	100101011011100	0.145	0.679	1	225.03	399854	397334	1.00		12	1379
0.767;0.967	-0.573;0.694	000001011010000	0.095	0.625	1	162.25	397380	397380	1.00		0	76
-0.615;0.526	-0.099;0.380	100001011011000	0.372	0.820	1	226.00	399991	397401	1.00		43	574
-0.615;0.128	-0.201;0.643	100001011011000	0.299	0.785	1	219.60	399991	397401	1.00		43	636
0.652;4.360	-0.301;0.629	000001000010000	0.661	0.920	2	185.66	399962	397406	1.00		67	98
-0.491;2.120	-1.085;0.027	000001001000100	0.085	0.611	2	223.16	399942	397409	1.00		34	1373
-0.559;0.781	-0.820;1.599	000001011011101	0.128	0.663	1	222.30	399986	397416	1.00		135	2161
-0.002;1.255	-0.125;0.718	000001010010000	0.198	0.723	1	212.92	399995	397429	1.00		58	605
-0.710;0.052	-0.234;0.609	100001001011000	0.193	0.720	2	213.12	399835	397434	1.00		18	630
0.652;5.099	0.026;0.984	000001000010000	0.624	0.910	1	161.91	399905	397471	1.00		41	60
#	0.122;1.118	100000000010010	0.035	0.510	2	176.39	399949	397494	0.50		14	741
-0.912;0.193	-0.945;-0.444	001001001100000	0.109	0.642	2	208.72	399901	397522	1.00		20	435
-0.267;1.652	#	000001011011101	0.143	0.678	1	211.34	399986	397539	0.50		129	1795
0.101;0.710	-0.085;0.988	000001110010000	0.117	0.651	2	196.44	399887	397593	1.00		18	445
-0.015;0.556	-0.366;0.650	000001011011000	0.246	0.756	2	227.47	399870	397613	1.00		40	605
-0.736;-0.050	-0.953;-0.052	001101001101000	0.095	0.624	1	218.55	399818	397637	1.00		19	636
-0.257;0.504	-0.089;0.927	000001010010010	0.111	0.644	1	201.82	399739	397642	1.00		4	694
-0.479;0.321	-1.544;-0.602	000001001000000	0.116	0.650	3	216.19	399806	397665	1.00		22	234
0.069;0.710	#	000001110010000	0.057	0.564	1	215.29	399887	397666	0.50		17	867
0.054;1.273	#	000001010010000	0.084	0.610	1	203.18	399995	397667	0.50		60	1003
-0.484;0.697	-0.150;0.635	100001010010000	0.184	0.713	1	218.15	399770	397673	1.00		7	830
-0.043;1.027	0.210;0.842	000001100010000	0.111	0.644	1	183.05	399958	397753	1.00		62	337
#	-0.823;0.289	100101011011100	0.114	0.647	1	217.23	399854	397757	0.50		9	1735
-0.033;0.466	#	000001001001101	0.070	0.587	1	217.43	399992	397769	0.50		103	859
#	-0.301;0.981	000001000010000	0.032	0.502	1	204.61	399962	397808	0.50		66	1351
-0.251;0.216	-0.725;0.453	100001011011100	0.410	0.837	1	245.19	399966	397811	1.00		174	685
-0.491;1.178	-1.085;-0.356	000001001000100	0.118	0.652	1	211.17	399942	397818	1.00		28	606
-1.121;0.288	0.256;1.076	100001000000010	0.068	0.585	1	177.68	399618	397903	1.00		5	317
-0.534;0.666	-1.437;-0.184	000001001001101	0.196	0.722	1	231.92	399992	397920	1.00		95	814
-0.033;0.431	#	000001001001101	0.072	0.591	3	217.82	399992	397920	0.50		95	762
-0.064;1.072	0.261;1.348	000001100010000	0.093	0.622	1	165.60	399958	397941	1.00		55	294
#	-0.841;0.129	000101001101000	0.033	0.506	1	216.46	399785	397956	0.50		13	1411
-0.605;0.821	#	101001011011101	0.099	0.629	1	217.59	399928	397958	0.50		11	1794
-0.809;0.009	-0.814;-0.086	001101001111000	0.080	0.603	1	219.79	399379	397981	1.00		2	595
#	0.261;1.220	000010000010000	0.017	0.444	1	162.40	399983	397986	0.50		53	436
-0.351;1.078	0.571;4.666	000010000010000	0.149	0.683	1	144.05	399983	397986	1.00		53	155
-0.879;0.130	#	101101001111000	0.057	0.565	1	212.07	399400	398002	0.50		2	1233
-0.794;0.447	-0.841;0.399	000101001101000	0.040	0.524	1	221.94	399785	398023	1.00		12	1310
#	-0.884;0.155	100001011011101	0.125	0.660	2	216.46	399982	398029	0.50		82	1409
-0.866;-0.021	-0.160;0.353	110001001001000	0.142	0.677	1	221.02	399951	398049	1.00		47	282
0.391;0.697	-0.150;0.635	100001010010000	0.193	0.720	1	202.62	398073	398073	1.00		0	125
-0.940;-0.311	-1.031;-0.226	000000001100000	0.048	0.544	2	200.25	399793	398091	1.00		9	258
#	0.177;1.684	100001010010010	0.109	0.642	1	175.62	399947	398102	0.50		94	499
-0.267;0.781	-1.051;1.005	000001011011101	0.163	0.696	1	221.02	399986	398115	1.00		99	1308
-0.964;-0.430	0.189;0.284	110100000000000	0.009	0.393	1	150.61	398121	398121	1.00		0	12
-1.252;0.138	-0.356;0.737	100001001001000	0.075	0.596	2	216.68	399913	398124	1.00		6	741
-0.925;0.237	-0.945;-0.444	001001001100000	0.103	0.635	1	208.88	399901	398125	1.00		15	337
-0.392;0.141	-0.725;0.453	100001011011100	0.372	0.821	1	243.03	399998	398137	1.00		164	643
#	-0.272;0.610	100001011011000	0.174	0.705	2	214.06	399991	398248	0.50		28	914
0.059;0.902	-0.709;0.575	000001011010100	0.238	0.750	1	221.81	399902	398253	1.00		31	593
#	-1.964;0.226	001001011001101	0.073	0.592	1	216.49	399667	398269	0.50		10	1344
0.005;0.791	#	000001011010101	0.153	0.687	2	215.83	399904	398272	0.50		24	766
0.346;0.975	-0.919;0.001	000001010000000	0.051	0.551	1	193.83	399702	398304	1.00		3	208
-1.063;-0.091	-0.383;0.728	100000001000000	0.020	0.458	1	211.52	399708	398310	1.00		3	458
