att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	-1.312;-0.488	00010000	0.106	0.638	1	35.16	399993	353789	0.50		2444	3832
0.477;5.548	-0.597;0.064	10000000	1.000	1.000	1	49.41	399990	356300	1.00		1500	1500
-0.102;0.448	-0.369;-0.224	11000100	0.556	0.889	1	30.81	399876	357788	1.00		482	542
-0.331;-0.313	0.119;0.545	01101011	0.078	0.601	2	15.36	399873	358427	1.00		179	298
-0.829;-0.331	0.094;0.520	01101011	0.163	0.696	2	42.35	399980	358739	1.00		3777	5430
-0.709;-0.582	-0.172;0.697	01001001	1.000	1.000	1	40.76	399944	360714	1.00		1238	1238
-1.317;0.510	0.827;4.537	00001000	1.000	1.000	1	38.26	399974	362047	1.00		653	653
0.477;5.548	#	10000000	1.000	1.000	2	49.20	399990	362167	0.50		3033	3033
0.102;0.591	-1.314;-0.446	00000100	0.399	0.832	1	28.80	399998	362309	1.00		268	322
-1.208;-0.025	-0.628;-0.546	00010100	0.648	0.917	3	31.37	399977	363555	1.00		573	625
#	-7.304;-0.695	00010000	1.000	1.000	2	44.73	399993	363719	0.50		1555	1555
-2.657;-0.736	-0.217;0.765	01001000	0.753	0.945	2	40.67	399983	364678	1.00		858	908
0.312;0.480	-1.049;1.317	11000000	1.000	1.000	1	38.89	399987	364873	1.00		1405	1405
-1.658;1.354	-6.479;-0.728	00010000	1.000	1.000	1	44.67	399993	365604	1.00		1427	1427
-1.355;0.518	-6.479;-0.695	00010000	1.000	1.000	1	44.73	399993	365676	1.00		1471	1471
-1.208;-0.025	-0.628;-0.494	00010100	0.285	0.778	2	29.43	399977	366351	1.00		673	865
-0.709;-0.569	-0.172;0.719	01001001	1.000	1.000	2	40.73	399944	368461	1.00		1128	1128
-0.709;-0.569	#	01001001	0.108	0.641	6	36.12	399944	368939	0.50		1111	1734
-0.509;-0.331	0.069;0.094	01101011	1.000	1.000	1	14.94	399469	369015	1.00		88	88
-0.886;1.367	0.827;5.792	00001000	1.000	1.000	1	38.26	399974	370073	1.00		514	514
-0.296;0.009	-0.138;0.041	11101101	0.540	0.884	1	41.55	399973	370195	1.00		1623	1836
-0.709;-0.527	-0.172;0.788	01001001	0.160	0.693	2	33.83	399944	370486	1.00		1141	1646
0.477;5.939	-0.567;1.694	10000000	1.000	1.000	2	49.20	399990	371117	1.00		2313	2313
-4.475;-0.705	0.444;1.476	01001000	0.301	0.786	1	29.87	399983	371156	1.00		453	576
-4.475;-0.736	-0.217;1.476	01001000	0.461	0.857	1	36.98	399983	371668	1.00		729	851
-3.759;-0.736	-0.217;0.765	01001000	0.751	0.944	1	40.67	399983	372023	1.00		680	720
#	-0.628;-0.494	00010100	0.069	0.585	2	30.43	399977	372124	0.50		559	955
-0.055;0.116	0.084;0.658	11101001	1.000	1.000	2	49.84	399994	373795	1.00		2176	2176
-0.509;-0.331	0.094;0.545	01101011	1.000	1.000	2	49.48	399980	373908	1.00		2130	2130
#	-6.479;-0.695	00010000	1.000	1.000	3	44.73	399993	373934	0.50		1118	1118
-0.509;-0.331	0.125;0.408	01101011	1.000	1.000	4	52.42	399980	374026	1.00		1598	1598
-0.094;0.187	0.084;1.407	11101001	0.473	0.861	3	43.98	399994	374041	1.00		3233	3755
0.477;5.939	#	10000000	1.000	1.000	2	49.20	399990	374050	0.50		2081	2081
-0.331;-0.326	0.152;0.482	01101011	1.000	1.000	1	17.07	399873	374571	1.00		73	73
0.477;5.548	-1.019;1.668	10000000	1.000	1.000	1	49.20	399990	374612	1.00		2033	2033
0.312;0.480	-1.049;0.876	11000000	1.000	1.000	1	38.89	399987	374723	1.00		1011	1011
-0.118;0.320	-0.464;-0.212	11000100	0.305	0.789	1	24.51	399876	375639	1.00		519	658
-0.709;-0.569	-0.172;0.679	01001001	1.000	1.000	2	40.73	399944	375844	1.00		865	865
-0.709;-0.569	-0.146;0.679	01001001	1.000	1.000	4	40.73	399944	375929	1.00		861	861
0.477;5.548	-0.567;1.156	10000000	1.000	1.000	2	49.20	399990	376224	1.00		1905	1905
-1.016;2.188	-1.312;-0.488	00010000	0.105	0.638	1	35.16	399993	377555	1.00		1186	1860
-1.421;0.208	0.827;5.925	00001000	1.000	1.000	1	38.26	399974	377799	1.00		381	381
0.477;5.548	-0.567;1.694	10000000	1.000	1.000	3	49.20	399990	377946	1.00		1768	1768
-0.055;0.187	0.098;0.500	11101001	1.000	1.000	1	47.95	399994	378266	1.00		1805	1805
#	0.827;5.925	00001000	1.000	1.000	3	38.26	399974	378305	0.50		373	373
0.591;0.970	-1.314;-0.485	00000100	0.100	1.000	1	25.87	378329	378329	1.00		0	0
-0.472;-0.331	-0.756;0.534	01101011	0.117	0.652	1	38.15	399953	378596	1.00		1535	2356
#	-5.016;-0.695	00010000	1.000	1.000	1	44.73	399993	379097	0.50		895	895
-0.055;0.181	0.098;0.658	11101001	1.000	1.000	2	48.82	399994	379780	1.00		2200	2200
-0.538;-0.331	0.006;0.761	01101011	0.313	0.793	1	37.46	399980	379965	1.00		1867	2355
-0.683;0.245	-0.065;0.041	11101101	0.325	0.799	1	40.03	399945	380101	1.00		1110	1390
-0.296;0.204	-0.138;0.009	11101101	0.401	0.833	1	39.90	399973	380192	1.00		1277	1533
#	0.827;4.929	00001000	1.000	1.000	2	38.26	399974	381029	0.50		327	327
0.102;0.314	-0.669;-0.485	00000100	1.000	1.000	2	33.14	399998	381881	1.00		128	128
0.312;0.481	#	11000000	0.837	0.965	1	39.23	399987	382092	0.50		716	742
-4.833;-0.736	#	01001000	0.367	0.818	1	35.45	399983	382508	0.50		450	550
-4.064;-0.736	-0.215;0.765	01001000	0.751	0.944	1	40.67	399983	382508	1.00		425	450
-0.896;0.217	-6.237;-0.695	00010000	1.000	1.000	1	44.73	399993	382550	1.00		747	747
-0.055;0.852	0.053;0.658	11101001	0.109	0.642	1	43.22	399994	382637	1.00		2011	3133
1.277;4.897	#	10000000	0.100	1.000	1	40.94	382839	382839	0.50		0	0
0.477;6.725	-0.567;1.668	10000000	1.000	1.000	1	49.20	399990	383000	1.00		1361	1361
-0.094;0.187	0.053;1.407	11101001	0.444	0.850	1	43.83	399994	383114	1.00		2199	2587
-0.509;-0.331	0.158;0.408	01101011	1.000	1.000	3	52.50	399980	383136	1.00		965	965
0.477;6.725	-1.107;1.668	10000000	1.000	1.000	2	49.20	399990	383214	1.00		1345	1345
-0.829;-0.331	0.094;0.534	01101011	0.163	0.696	3	42.35	399980	383626	1.00		1502	2158
0.328;0.480	0.182;1.429	11000000	1.000	1.000	2	40.00	399816	383639	1.00		211	211
-0.039;0.491	0.078;0.078	11001000	0.000	0.182	1	33.29	383765	383765	1.00		0	0
-0.709;-0.582	-0.172;0.679	01001001	1.000	1.000	2	40.76	399944	383809	1.00		511	511
-0.509;-0.331	0.087;0.534	01101011	1.000	1.000	1	49.48	399980	384511	1.00		1263	1263
-2.657;-0.736	-0.269;0.765	01001000	0.752	0.945	1	40.67	399983	384578	1.00		375	397
-0.709;-0.569	-0.146;0.719	01001001	1.000	1.000	2	40.73	399944	385207	1.00		530	530
-4.064;-0.736	#	01001000	0.364	0.817	1	35.45	399983	385420	0.50		375	459
-0.189;0.187	-0.010;1.913	11101001	0.114	0.647	1	39.01	399994	385536	1.00		2088	3225
0.312;0.480	-1.076;1.317	11000000	1.000	1.000	2	38.89	399987	385677	1.00		572	572
0.477;5.470	-1.237;1.156	10000000	1.000	1.000	1	49.20	399990	385775	1.00		1139	1139
-0.709;-0.569	-0.519;0.679	01001001	0.340	0.806	1	35.47	399944	385864	1.00		507	629
-0.509;-0.331	0.125;0.545	01101011	1.000	1.000	3	49.94	399980	385891	1.00		1131	1131
-0.509;-0.331	-0.756;0.534	01101011	0.116	0.650	1	36.52	399980	386188	1.00		1172	1802
-0.466;-0.075	-0.628;-0.494	00010100	1.000	1.000	1	30.57	399977	386279	1.00		275	275
-0.969;0.108	-6.479;-0.695	00010000	1.000	1.000	1	44.73	399993	386574	1.00		576	576
-4.475;-0.736	-0.161;0.765	01001000	0.749	0.944	1	40.67	399983	386818	1.00		320	339
0.610;1.121	#	10000000	1.000	1.000	1	48.68	399990	387033	0.50		834	834
-1.317;0.208	0.951;5.792	00001000	1.000	1.000	1	37.48	399974	387392	1.00		73	73
-0.118;0.298	-0.476;-0.212	11000100	0.184	0.713	2	22.36	399876	387845	1.00		258	362
-0.055;0.116	0.084;0.563	11101001	1.000	1.000	1	49.31	399994	387864	1.00		866	866
-0.296;-0.028	-0.138;0.041	11101101	0.574	0.895	2	41.88	399973	388062	1.00		579	647
#	-6.736;-0.695	00010000	1.000	1.000	4	44.73	399993	388110	0.50		510	510
0.477;5.873	0.081;1.214	10000000	1.000	1.000	1	48.04	399913	388131	1.00		543	543
-0.296;0.097	-0.138;0.041	11101101	0.526	0.879	1	41.29	399973	388157	1.00		744	846
-0.372;0.430	1.306;1.523	11001000	0.000	0.250	1	25.38	388679	388679	1.00		0	0
-0.416;0.448	-0.283;-0.212	11000100	0.110	0.643	1	28.10	399876	388692	1.00		144	224
0.477;5.233	-1.237;0.601	10000000	1.000	1.000	1	49.66	399990	388941	1.00		698	698
0.477;7.181	#	10000000	1.000	1.000	2	49.20	399990	388967	0.50		885	885
-1.188;-0.333	-0.190;-0.109	01001001	0.091	0.619	2	28.95	399822	389005	1.00		78	126
-2.657;-0.736	-0.865;0.765	01001000	0.567	0.893	1	38.67	399983	389044	1.00		266	298
0.477;4.821	-0.294;1.156	10000000	1.000	1.000	1	49.93	399951	389232	1.00		692	692
-0.523;0.448	-0.369;-0.212	11000100	0.096	0.625	3	25.29	399876	389290	1.00		227	363
-0.886;0.510	0.827;5.792	00001000	1.000	1.000	1	38.26	399974	389417	1.00		183	183
-0.571;0.159	-7.304;-0.695	00010000	1.000	1.000	1	45.11	399993	389808	1.00		364	364
-0.523;0.457	-0.369;-0.212	11000100	0.095	0.625	1	25.29	399876	389865	1.00		215	344
-0.509;-0.331	0.062;0.534	01101011	0.922	0.984	1	49.35	399980	389891	1.00		854	868
-0.401;-0.359	-0.190;-0.109	01001001	0.013	0.666	1	24.78	389919	389919	1.00		0	0
-0.055;0.187	-0.184;0.534	11101001	0.111	0.644	1	44.41	399994	389928	1.00		965	1498
0.477;6.725	-0.719;0.471	10000000	1.000	1.000	1	49.90	399990	389931	1.00		530	530
-2.657;-0.736	-0.605;0.679	01001000	0.507	0.873	1	38.82	399983	389975	1.00		199	228
-0.094;0.076	0.053;1.407	11101001	0.412	0.838	1	43.02	399994	390005	1.00		815	973
-0.571;-0.050	-7.304;-0.695	00010000	1.000	1.000	1	45.11	399993	390239	1.00		347	347
-0.296;-0.063	-0.138;0.041	11101101	0.723	0.937	3	41.99	399973	390254	1.00		418	446
-0.150;0.325	-0.138;0.081	11101101	0.082	0.607	1	35.93	399973	390452	1.00		482	794
-0.523;0.448	-0.369;-0.224	11000100	0.186	0.714	1	23.75	399876	390564	1.00		200	280
-0.981;1.354	-5.016;-1.122	00010000	0.100	1.000	1	50.42	390588	390588	1.00		0	0
0.312;0.480	0.503;1.108	11000000	1.000	1.000	2	38.66	399987	390629	1.00		53	53
-0.709;-0.443	-0.190;-0.109	01001001	0.310	0.791	1	31.40	399822	390735	1.00		53	67
-0.331;-0.326	0.152;0.675	01101011	1.000	1.000	1	17.04	399873	390786	1.00		26	26
-0.333;-0.313	-0.190;-0.109	01001001	0.008	0.600	1	24.85	391102	391102	1.00		0	0
-0.709;-0.582	-0.172;0.864	01001001	0.798	0.956	1	39.78	399944	391123	1.00		282	295
-0.296;0.325	-0.138;0.081	11101101	0.151	0.685	2	36.68	399973	391165	1.00		763	1114
-1.266;0.119	-6.418;-0.695	00010000	1.000	1.000	1	44.73	399993	391242	1.00		376	376
#	1.698;5.792	00001000	0.100	1.000	1	28.38	391275	391275	0.50		0	0
-0.210;0.187	0.053;1.407	11101001	0.124	0.659	1	38.75	399994	391358	1.00		1261	1913
0.477;5.548	-1.237;1.156	10000000	1.000	1.000	3	49.20	399990	391468	1.00		684	684
-0.509;-0.331	0.125;0.648	01101011	0.512	0.875	2	45.53	399980	391524	1.00		678	775
-0.509;-0.225	0.094;0.545	01101011	0.106	0.639	2	36.67	399980	391565	1.00		723	1132
#	-6.616;-0.695	00010000	1.000	1.000	2	44.73	399993	391605	0.50		360	360
-1.658;1.354	-6.479;-0.695	00010000	1.000	1.000	1	44.73	399993	391679	1.00		355	355
0.312;0.480	-0.652;2.024	11000000	1.000	1.000	1	38.89	399987	391789	1.00		331	331
-1.310;-1.006	0.158;0.534	01101011	0.019	0.716	1	38.88	392068	392068	1.00		0	0
-0.886;1.367	0.827;5.925	00001000	1.000	1.000	1	38.26	399974	392213	1.00		135	135
-0.523;0.371	-0.628;-0.494	00010100	0.141	0.676	1	31.07	399977	392465	1.00		152	225
0.312;0.498	-1.076;1.317	11000000	0.601	0.903	1	40.13	399987	392530	1.00		299	331
-5.325;-0.736	0.405;0.765	01001000	1.000	1.000	2	42.01	399983	392704	1.00		93	93
-0.296;0.816	-0.065;0.041	11101101	0.388	0.828	3	42.72	399945	392863	1.00		384	464
0.477;1.121	#	10000000	1.000	1.000	1	49.20	399990	392892	0.50		571	571
0.477;7.270	-1.107;1.668	10000000	1.000	1.000	2	49.20	399990	393548	1.00		518	518
-2.657;-0.736	#	01001000	0.362	0.816	2	35.45	399983	393555	0.50		164	201
-2.969;-0.736	-0.269;0.765	01001000	0.754	0.945	2	40.67	399983	393555	1.00		155	164
-0.776;0.374	0.827;5.792	00001000	1.000	1.000	2	38.26	399974	393611	1.00		111	111
-0.879;1.367	0.827;5.792	00001000	1.000	1.000	1	38.26	399974	393751	1.00		107	107
#	-5.016;-0.474	00010000	0.089	0.617	1	34.76	399993	393776	0.50		328	532
-0.444;0.104	-6.237;-0.695	00010000	1.000	1.000	1	45.72	399993	393900	1.00		192	192
-0.439;0.292	-6.736;-0.695	00010000	1.000	1.000	2	45.72	399993	393943	1.00		190	190
0.477;5.939	-0.696;1.694	10000000	1.000	1.000	1	49.20	399990	394106	1.00		471	471
0.477;5.233	-0.567;0.601	10000000	1.000	1.000	1	49.66	399990	394106	1.00		368	368
-0.999;-0.331	0.094;0.520	01101011	0.157	0.691	1	42.35	399980	394165	1.00		536	776
-0.724;0.298	-0.369;-0.212	11000100	0.115	0.649	1	21.92	399876	394183	1.00		122	188
0.477;7.181	-0.567;1.694	10000000	1.000	1.000	1	49.20	399990	394290	1.00		459	459
-0.999;-0.331	0.125;0.408	01101011	0.297	0.784	1	44.23	399980	394534	1.00		371	473
0.312;0.480	-0.652;1.872	11000000	1.000	1.000	1	38.89	399987	394558	1.00		221	221
-0.509;-0.331	0.125;1.116	01101011	0.284	0.777	1	41.93	399980	394644	1.00		433	557
-5.325;-0.736	0.178;0.765	01001000	0.631	0.912	1	43.05	399983	394675	1.00		83	91
-2.184;0.208	0.827;6.374	00001000	1.000	1.000	2	38.26	399974	394770	1.00		90	90
-1.317;0.456	0.827;6.320	00001000	1.000	1.000	2	38.26	399974	394770	1.00		90	90
-5.325;-0.736	-0.144;0.765	01001000	0.757	0.946	1	40.67	399983	394868	1.00		122	129
-0.189;0.187	0.101;1.605	11101001	0.191	0.718	1	39.21	399994	394881	1.00		687	957
-0.055;0.187	0.035;0.658	11101001	0.733	0.940	3	47.29	399994	394881	1.00		593	631
0.477;5.548	-1.237;1.398	10000000	1.000	1.000	1	49.20	399990	394883	1.00		409	409
-1.126;-0.331	0.125;0.534	01101011	0.178	0.708	1	42.84	399980	394933	1.00		441	623
-0.013;0.589	0.902;1.074	11001000	0.000	0.000	1	42.12	394977	394977	1.00		0	8
-1.728;0.125	-6.616;-0.695	00010000	1.000	1.000	1	44.73	399993	394988	1.00		214	214
-1.133;-0.019	-5.016;-0.695	00010000	1.000	1.000	1	44.73	399993	394988	1.00		214	214
-0.509;-0.331	0.094;0.534	01101011	1.000	1.000	3	49.48	399980	395019	1.00		405	405
-0.055;0.187	-0.138;0.749	11101001	0.153	0.687	1	44.83	399994	395067	1.00		573	834
-0.829;-0.331	0.094;0.336	01101011	0.310	0.791	1	45.55	399980	395129	1.00		265	335
0.312;0.473	-1.049;0.434	11000000	1.000	1.000	2	40.54	399931	395173	1.00		159	159
-3.759;-0.736	0.138;1.597	01001000	0.335	0.804	2	38.03	399983	395340	1.00		86	107
-3.021;-0.736	0.190;1.597	01001000	0.442	0.849	1	37.66	399983	395374	1.00		79	93
-0.296;0.204	-0.138;0.081	11101101	0.274	0.772	1	36.93	399973	395459	1.00		392	508
-0.843;2.188	-1.268;-0.488	00010000	0.106	0.638	1	35.16	399993	395473	1.00		238	373
-0.394;-0.331	0.094;0.520	01101011	1.000	1.000	1	52.94	399915	395509	1.00		143	143
0.312;0.480	-1.049;1.872	11000000	1.000	1.000	1	38.89	399987	395522	1.00		179	179
#	-5.016;-0.488	00010000	0.104	0.636	1	35.16	399993	395729	0.50		224	352
-0.709;-0.569	-0.172;0.697	01001001	1.000	1.000	1	40.73	399944	395750	1.00		151	151
1.287;5.548	-0.567;1.156	10000000	0.100	1.000	1	54.61	395796	395796	1.00		0	0
-0.296;-0.028	0.005;0.041	11101101	1.000	1.000	1	41.26	399624	395921	1.00		41	41
-1.133;-0.683	-6.616;-0.695	00010000	0.100	1.000	1	54.14	395927	395927	1.00		0	0
-0.348;0.455	0.827;6.374	00001000	1.000	1.000	1	39.30	399974	395973	1.00		40	40
-1.008;-0.075	-0.628;-0.494	00010100	0.297	0.784	2	29.43	399977	395985	1.00		80	102
-4.062;-0.705	-0.494;0.219	01001000	0.095	0.625	1	26.59	399956	396026	1.00		45	72
-0.094;0.187	0.084;0.658	11101001	1.000	1.000	2	46.81	399994	396122	1.00		486	486
-0.296;0.573	-0.138;0.041	11101101	0.165	0.698	1	39.89	399973	396158	1.00		293	420
0.328;0.473	-0.925;0.491	11000000	1.000	1.000	1	40.79	399931	396162	1.00		114	114
-1.208;-0.025	-0.704;-0.628	00010100	0.000	0.000	1	17.59	396230	396230	1.00		0	16
-1.312;-0.180	0.827;5.925	00001000	1.000	1.000	1	35.04	399902	396298	1.00		49	49
-0.094;0.187	0.419;0.658	11101001	1.000	1.000	2	46.09	399968	396340	1.00		169	169
-0.509;-0.331	0.087;0.648	01101011	0.522	0.878	1	45.33	399980	396388	1.00		295	336
0.312;0.480	-1.451;2.024	11000000	1.000	1.000	1	38.89	399987	396392	1.00		143	143
-2.657;-0.736	0.150;0.516	01001000	0.555	0.889	1	44.69	399983	396488	1.00		40	45
-0.571;0.217	-7.304;-0.695	00010000	1.000	1.000	1	45.11	399993	396498	1.00		125	125
0.477;6.725	-0.033;1.327	10000000	1.000	1.000	1	49.06	399913	396519	1.00		179	179
-0.935;0.154	-0.628;-0.494	00010100	0.237	0.750	2	29.36	399977	396589	1.00		69	92
-0.296;0.707	-0.108;0.091	11101101	0.137	0.672	1	38.51	399973	396666	1.00		287	427
-0.335;1.367	0.827;5.792	00001000	1.000	1.000	1	39.28	399974	396672	1.00		33	33
-0.304;0.189	-0.065;0.081	11101101	0.469	0.859	1	36.99	399945	396757	1.00		214	249
-0.620;0.348	-7.304;-0.695	00010000	1.000	1.000	1	44.73	399993	396768	1.00		139	139
-1.355;0.690	-6.699;-0.695	00010000	1.000	1.000	2	44.73	399993	397059	1.00		126	126
-0.709;-0.569	0.290;0.951	01001001	0.704	0.932	1	40.76	399944	397062	1.00		55	59
-0.473;-0.331	0.087;0.534	01101011	1.000	1.000	1	50.93	399953	397075	1.00		200	200
-2.129;0.456	0.827;6.320	00001000	1.000	1.000	1	38.26	399974	397106	1.00		51	51
-0.296;0.186	-0.138;0.041	11101101	0.497	0.869	1	39.93	399973	397177	1.00		213	245
-0.094;0.187	0.035;1.407	11101001	0.390	0.828	2	43.51	399994	397188	1.00		367	443
0.312;0.480	-1.049;1.505	11000000	1.000	1.000	1	38.89	399987	397191	1.00		112	112
0.477;7.181	-1.237;1.398	10000000	1.000	1.000	3	49.20	399990	397194	1.00		225	225
0.102;0.326	-1.314;-0.485	00000100	1.000	1.000	2	33.51	399998	397202	1.00		20	20
-0.612;0.173	-0.040;0.009	11101101	0.537	0.883	1	39.89	399921	397368	1.00		68	77
-0.296;0.816	-0.138;0.009	11101101	0.121	0.655	1	41.81	399973	397368	1.00		169	258
-0.509;-0.331	0.471;0.534	01101011	1.000	1.000	1	39.66	399677	397558	1.00		21	21
-0.094;0.187	0.098;1.407	11101001	0.467	0.859	1	43.99	399994	397561	1.00		304	354
-0.969;0.108	-6.736;-0.695	00010000	1.000	1.000	1	44.73	399993	397578	1.00		103	103
0.477;4.897	0.189;1.039	10000000	1.000	1.000	1	48.00	399913	397583	1.00		99	99
-0.627;0.154	-0.628;-0.494	00010100	0.231	0.746	1	29.36	399977	397628	1.00		47	63
-0.473;-0.331	0.125;0.545	01101011	1.000	1.000	1	51.58	399953	397674	1.00		157	157
0.218;0.591	-1.314;-0.485	00000100	1.000	1.000	1	33.20	399998	397803	1.00		10	10
#	-0.040;0.009	11101101	0.164	0.697	1	41.22	399921	397824	0.50		62	89
-4.422;-0.736	#	01001000	0.373	0.821	1	35.46	399983	397859	0.50		55	67
-0.055;0.095	0.084;0.374	11101001	1.000	1.000	1	48.34	399994	397863	1.00		112	112
-2.184;1.367	0.827;6.374	00001000	1.000	1.000	1	38.28	399974	397877	1.00		37	37
-0.879;0.208	0.827;5.655	00001000	1.000	1.000	1	38.28	399974	397877	1.00		37	37
-0.038;0.591	-1.314;-0.485	00000100	1.000	1.000	1	33.16	399998	397958	1.00		16	16
-0.304;0.189	-0.138;0.081	11101101	0.281	0.776	1	36.94	399973	397968	1.00		173	223
-4.422;-0.736	-0.506;0.760	01001000	0.561	0.891	2	38.68	399983	397974	1.00		49	55
-0.189;0.187	0.175;1.043	11101001	0.199	0.724	2	41.02	399994	398015	1.00		223	308
-0.118;0.223	-0.476;-0.212	11000100	0.201	0.725	1	22.57	399876	398061	1.00		37	51
-0.597;-0.359	-0.190;-0.109	01001001	0.061	0.571	1	23.64	399822	398092	1.00		8	14
0.312;0.480	-0.734;-0.017	11000000	1.000	1.000	1	43.52	399931	398110	1.00		27	27
#	0.827;5.655	00001000	1.000	1.000	1	38.36	399974	398150	0.50		32	32
-5.575;-0.736	-0.144;0.765	01001000	0.714	0.935	1	40.70	399983	398170	1.00		43	46
-0.627;-0.569	-0.172;0.697	01001001	1.000	1.000	1	40.31	399916	398177	1.00		30	30
-0.709;-0.569	-0.146;0.697	01001001	1.000	1.000	3	40.72	399944	398256	1.00		63	63
0.312;0.480	-1.049;0.434	11000000	1.000	1.000	1	40.55	399931	398259	1.00		55	55
0.312;0.473	-0.726;1.505	11000000	1.000	1.000	1	38.89	399987	398259	1.00		68	68
-0.304;0.703	-0.138;0.009	11101101	0.128	0.663	1	41.16	399973	398275	1.00		114	172
-0.094;0.187	0.035;0.658	11101001	0.751	0.944	1	45.84	399994	398316	1.00		221	234
0.477;4.821	#	10000000	1.000	1.000	1	49.20	399990	398319	0.50		133	133
-0.296;0.614	-0.138;0.041	11101101	0.176	0.707	1	39.89	399973	398423	1.00		118	167
-5.325;-0.736	#	01001000	0.345	0.809	1	35.46	399983	398448	0.50		38	47
-0.612;-0.028	-0.138;0.041	11101101	0.113	0.646	1	35.14	399973	398523	1.00		73	113
-0.914;0.108	-0.998;-0.488	00010000	0.166	0.698	1	35.46	399993	398595	1.00		74	106
-0.296;0.189	-0.138;0.081	11101101	0.296	0.784	1	36.95	399973	398642	1.00		116	148
0.128;0.591	-1.314;-0.485	00000100	1.000	1.000	1	33.62	399998	398657	1.00		8	8
0.173;0.656	-0.839;-0.505	00000100	1.000	1.000	1	34.80	399998	398671	1.00		5	5
-3.759;-0.736	-0.118;0.373	01001000	0.489	0.867	1	38.64	399956	398673	1.00		13	15
0.040;0.551	0.515;0.590	11001000	0.000	0.176	1	39.22	399842	398726	1.00		3	17
-0.473;-0.331	0.534;0.899	01101011	0.000	0.000	1	14.99	398728	398728	1.00		0	22
-0.055;0.187	-0.196;0.937	11101001	0.095	0.625	1	43.93	399994	398735	1.00		145	232
0.477;7.087	-0.567;1.694	10000000	1.000	1.000	1	49.20	399990	398866	1.00		89	89
0.477;6.725	-0.221;1.177	10000000	1.000	1.000	1	50.02	399951	398916	1.00		69	69
0.477;5.873	-1.107;1.668	10000000	1.000	1.000	1	49.20	399990	398916	1.00		88	88
