Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)
5000	4322	5000	0.7245	0.7132	0.1918	0.000	0.000	0.000	3.05
10000	4507	5000	0.5788	0.7892	0.2247	0.000	0.000	0.000	7.28
15000	4580	5000	0.5713	0.8006	0.2519	0.000	0.000	0.000	11.18
20000	4644	5000	0.5677	0.8022	0.2785	0.000	0.000	0.000	15.26
25000	4688	5000	0.5638	0.798	0.2977	0.000	0.000	0.000	18.91
30000	4740	5000	0.5618	0.8058	0.3143	0.000	0.000	0.000	22.53
35000	4750	5000	0.5607	0.804	0.3219	0.000	0.000	0.000	26.08
40000	4738	5000	0.5602	0.806	0.3321	0.000	0.000	0.000	29.66
