Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)	TP	TN	OverGenAcc
72000	146	200	0.012	0.976	0.12	1.99	1.335	0.641	0.084
73000	146	200	0.012	0.976	0.12	2.02	1.338	0.638	0.000
74000	151	200	0.011	0.979	0.14	2.05	1.339	0.64	0.000
75000	161	200	0.011	0.977	0.14	2.08	1.336	0.641	0.000
76000	158	200	0.011	0.977	0.14	2.11	1.334	0.643	0.000
77000	158	200	0.011	0.978	0.13	2.15	1.339	0.639	0.000
78000	156	200	0.011	0.978	0.14	2.18	1.346	0.632	0.000
79000	159	200	0.012	0.976	0.14	2.22	1.335	0.641	0.118
80000	160	200	0.011	0.978	0.15	2.26	1.342	0.636	0.070
81000	157	200	0.009	0.983	0.15	2.29	1.345	0.638	0.000
82000	157	200	0.009	0.983	0.15	2.32	1.34	0.643	0.000
83000	157	200	0.009	0.982	0.16	2.36	1.342	0.64	0.000
84000	158	200	0.01	0.98	0.17	2.39	1.337	0.643	0.012
85000	152	200	0.009	0.983	0.16	2.43	1.35	0.633	0.026
86000	157	200	0.009	0.982	0.16	2.45	1.346	0.636	0.000
87000	150	200	0.011	0.978	0.15	2.48	1.341	0.637	0.000
88000	150	200	0.009	0.981	0.14	2.51	1.344	0.637	0.000
89000	153	200	0.009	0.981	0.15	2.54	1.34	0.641	0.000
90000	152	200	0.012	0.976	0.14	2.58	1.339	0.637	0.000
91000	154	200	0.009	0.982	0.14	2.61	1.34	0.642	0.000
92000	150	200	0.007	0.986	0.13	2.64	1.35	0.636	0.015
93000	145	200	0.011	0.979	0.13	2.67	1.351	0.628	0.019
94000	143	200	0.011	0.979	0.12	2.71	1.346	0.633	0.000
95000	142	200	0.011	0.979	0.12	2.74	1.348	0.631	0.000
96000	149	200	0.01	0.98	0.12	2.77	1.347	0.633	0.000
97000	145	200	0.01	0.98	0.12	2.79	1.344	0.636	0.000
98000	149	200	0.01	0.98	0.12	2.82	1.342	0.638	0.029
99000	155	200	0.009	0.981	0.12	2.85	1.346	0.635	0.009
100000	156	200	0.009	0.981	0.12	2.89	1.355	0.626	0.024
101000	157	200	0.011	0.979	0.14	2.92	1.348	0.631	0.024
102000	157	200	0.01	0.98	0.14	2.95	1.343	0.637	0.000
103000	152	200	0.011	0.978	0.12	2.98	1.342	0.636	0.000
104000	155	200	0.01	0.98	0.12	3.02	1.344	0.636	0.000
105000	155	200	0.013	0.975	0.12	3.05	1.341	0.634	0.000
106000	159	200	0.013	0.975	0.13	3.08	1.336	0.639	0.000
107000	150	200	0.009	0.981	0.14	3.11	1.349	0.632	0.000
108000	145	200	0.011	0.977	0.12	3.13	1.349	0.628	0.000
109000	145	200	0.012	0.976	0.12	3.15	1.343	0.633	0.000
110000	148	200	0.011	0.977	0.12	3.18	1.346	0.631	0.033
111000	145	200	0.011	0.978	0.11	3.21	1.343	0.635	0.148
112000	148	200	0.013	0.974	0.12	3.23	1.337	0.637	0.000
113000	153	200	0.013	0.974	0.12	3.26	1.339	0.635	0.000
114000	153	200	0.012	0.976	0.12	3.29	1.339	0.637	0.000
115000	152	200	0.011	0.979	0.12	3.32	1.354	0.625	0.037
116000	155	200	0.01	0.98	0.12	3.35	1.345	0.635	0.061
117000	153	200	0.009	0.981	0.11	3.38	1.342	0.639	0.000
118000	149	200	0.009	0.981	0.12	3.41	1.344	0.637	0.000
119000	146	200	0.009	0.982	0.11	3.44	1.34	0.642	0.000
120000	147	200	0.011	0.979	0.11	3.47	1.343	0.636	0.033
121000	147	200	0.009	0.981	0.10	3.50	1.34	0.641	0.000
122000	145	200	0.009	0.982	0.10	3.53	1.349	0.633	0.000
123000	145	200	0.009	0.981	0.10	3.56	1.346	0.635	0.000
124000	151	200	0.011	0.979	0.10	3.59	1.341	0.638	0.000
125000	148	200	0.011	0.979	0.09	3.63	1.345	0.634	0.033
126000	138	200	0.009	0.983	0.09	3.65	1.346	0.637	0.046
127000	140	200	0.009	0.981	0.10	3.68	1.343	0.638	0.000
128000	142	200	0.009	0.981	0.10	3.71	1.338	0.643	0.000
129000	138	200	0.009	0.982	0.10	3.74	1.344	0.638	0.000
130000	139	200	0.011	0.977	0.10	3.78	1.344	0.633	0.000
131000	144	200	0.01	0.98	0.10	3.81	1.341	0.639	0.000
132000	138	200	0.009	0.982	0.09	3.84	1.346	0.636	0.033
133000	139	200	0.009	0.982	0.08	3.87	1.347	0.635	0.000
134000	134	200	0.01	0.98	0.09	3.90	1.341	0.639	0.000
135000	137	200	0.01	0.98	0.09	3.92	1.344	0.636	0.024
136000	135	200	0.01	0.98	0.10	3.95	1.341	0.639	0.012
137000	139	200	0.01	0.98	0.11	3.97	1.349	0.631	0.008
138000	140	200	0.011	0.979	0.11	4.00	1.347	0.632	0.000
139000	135	200	0.011	0.979	0.12	4.03	1.345	0.634	0.000
140000	139	200	0.011	0.979	0.12	4.06	1.349	0.63	0.021
141000	146	200	0.009	0.981	0.12	4.08	1.345	0.636	0.000
142000	140	200	0.011	0.979	0.12	4.11	1.346	0.633	0.000
143000	145	200	0.011	0.979	0.12	4.14	1.339	0.64	0.000
144000	144	200	0.009	0.983	0.12	4.18	1.35	0.633	0.000
145000	138	200	0.011	0.979	0.11	4.21	1.351	0.628	0.000
146000	142	200	0.01	0.98	0.10	4.24	1.346	0.634	0.000
147000	144	200	0.009	0.981	0.11	4.26	1.347	0.634	0.000
148000	145	200	0.009	0.982	0.11	4.29	1.347	0.635	0.000
149000	141	200	0.009	0.983	0.10	4.31	1.343	0.64	0.000
150000	140	200	0.009	0.981	0.11	4.34	1.342	0.639	0.000
151000	146	200	0.009	0.983	0.11	4.37	1.345	0.638	0.000
152000	149	200	0.01	0.98	0.12	4.40	1.349	0.631	0.019
153000	145	200	0.009	0.981	0.12	4.43	1.344	0.637	0.000
154000	144	200	0.009	0.981	0.10	4.45	1.343	0.638	0.061
155000	135	200	0.011	0.979	0.09	4.48	1.344	0.635	0.000
156000	146	200	0.011	0.979	0.10	4.50	1.345	0.634	0.054
157000	151	200	0.011	0.977	0.11	4.53	1.342	0.635	0.000
158000	145	200	0.01	0.98	0.10	4.56	1.341	0.639	0.000
159000	144	200	0.009	0.983	0.11	4.59	1.352	0.631	0.000
160000	144	200	0.008	0.984	0.10	4.62	1.35	0.634	0.000
161000	144	200	0.009	0.981	0.10	4.64	1.345	0.636	0.054
162000	148	200	0.01	0.98	0.12	4.67	1.348	0.632	0.000
163000	149	200	0.009	0.981	0.10	4.70	1.346	0.635	0.000
164000	147	200	0.011	0.979	0.10	4.72	1.343	0.636	0.064
165000	149	200	0.01	0.98	0.09	4.76	1.344	0.636	0.060
166000	154	200	0.008	0.984	0.10	4.79	1.345	0.639	0.000
167000	153	200	0.007	0.986	0.09	4.82	1.356	0.63	0.000
168000	150	200	0.009	0.982	0.09	4.86	1.345	0.637	0.068
169000	151	200	0.009	0.983	0.10	4.89	1.346	0.637	0.000
170000	149	200	0.009	0.982	0.11	4.92	1.347	0.635	0.000
171000	148	200	0.007	0.985	0.11	4.96	1.343	0.642	0.000
172000	152	200	0.009	0.983	0.11	5.00	1.344	0.639	0.033
173000	152	200	0.007	0.985	0.11	5.02	1.341	0.644	0.000
174000	151	200	0.007	0.986	0.10	5.05	1.353	0.633	0.043
175000	152	200	0.009	0.982	0.11	5.08	1.346	0.636	0.044
176000	151	200	0.009	0.982	0.11	5.11	1.341	0.641	0.000
177000	148	200	0.009	0.982	0.11	5.15	1.347	0.635	0.017
178000	139	200	0.009	0.981	0.11	5.18	1.347	0.634	0.000
179000	142	200	0.01	0.98	0.10	5.21	1.344	0.636	0.000
180000	146	200	0.008	0.984	0.11	5.23	1.341	0.643	0.024
181000	139	200	0.007	0.985	0.10	5.27	1.349	0.636	0.042
182000	144	200	0.008	0.985	0.10	5.30	1.352	0.632	0.013
183000	146	200	0.007	0.985	0.10	5.33	1.344	0.641	0.000
184000	139	200	0.007	0.985	0.10	5.36	1.348	0.637	0.033
185000	137	200	0.008	0.984	0.10	5.39	1.348	0.636	0.074
186000	140	200	0.009	0.983	0.09	5.41	1.344	0.639	0.001
187000	140	200	0.007	0.985	0.09	5.44	1.344	0.641	0.000
188000	137	200	0.006	0.988	0.08	5.47	1.345	0.643	0.021
189000	142	200	0.006	0.988	0.09	5.50	1.351	0.636	0.066
190000	140	200	0.006	0.988	0.08	5.53	1.348	0.64	0.044
191000	139	200	0.006	0.988	0.09	5.56	1.346	0.642	0.000
192000	142	200	0.006	0.988	0.09	5.59	1.348	0.64	0.000
193000	146	200	0.005	0.989	0.09	5.62	1.346	0.643	0.000
194000	148	200	0.006	0.988	0.10	5.64	1.345	0.643	0.000
195000	145	200	0.007	0.985	0.10	5.67	1.341	0.644	0.000
196000	145	200	0.006	0.988	0.10	5.69	1.349	0.639	0.046
197000	148	200	0.007	0.985	0.10	5.71	1.351	0.634	0.073
198000	148	200	0.007	0.985	0.09	5.74	1.347	0.638	0.055
199000	148	200	0.007	0.985	0.09	5.76	1.348	0.637	0.000
200000	151	200	0.006	0.987	0.10	5.79	1.347	0.64	0.000
