att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.524;-0.320	0.072;0.533	01101011	0.928	0.985	2	43.52	399980	385932	1.00		1328	1348
-0.070;0.186	-0.040;0.640	11101001	0.432	0.845	1	43.86	399984	386339	1.00		1603	1896
-0.719;-0.559	-0.187;0.603	01001001	0.442	0.850	2	32.89	399940	386414	1.00		446	525
-5.288;-0.712	-0.143;0.744	01001000	0.794	0.955	1	35.46	399983	386480	1.00		403	422
-0.719;-0.559	-0.187;0.535	01001001	0.524	0.879	2	33.68	399940	386635	1.00		420	478
-0.070;0.186	-0.377;0.658	11101001	0.090	0.618	1	42.23	399984	386679	1.00		1603	2592
-0.719;-0.582	-0.921;1.319	01001001	0.098	0.629	1	32.25	399940	386858	1.00		415	660
0.515;3.501	-1.853;2.796	10000000	1.000	1.000	2	47.59	399996	387033	1.00		965	965
0.468;3.276	-0.347;0.540	10000000	1.000	1.000	2	49.54	399996	387135	1.00		622	622
-0.799;-0.033	0.814;4.377	00001000	0.265	0.767	2	31.72	399902	387328	1.00		181	236
-0.665;0.202	-0.610;-0.523	00010100	0.621	0.909	1	28.68	399977	387395	1.00		180	198
-1.166;0.296	-4.938;-0.837	00010000	1.000	1.000	1	47.36	399881	387463	1.00		230	230
-0.125;0.332	0.712;0.802	11001000	1.000	1.000	1	33.61	399870	387527	1.00		105	105
-0.306;0.308	0.712;0.891	11001000	0.256	0.762	1	33.16	399965	387527	1.00		230	302
#	1.363;3.766	00001000	0.032	0.797	1	38.08	387585	387585	0.50		0	0
-0.768;0.389	0.814;4.377	00001000	0.329	0.801	1	30.79	399974	387585	1.00		213	266
0.313;0.433	-3.503;0.913	11000000	1.000	1.000	2	38.01	399987	387625	1.00		392	392
-0.719;-0.582	-1.075;0.683	01001001	0.155	0.688	2	32.37	399940	387655	1.00		391	568
-0.512;0.239	-0.101;0.055	11101101	0.329	0.800	1	36.11	399979	387656	1.00		1047	1308
-0.524;-0.351	0.176;0.493	01101011	1.000	1.000	3	45.88	399980	387850	1.00		819	819
-0.348;0.202	-0.610;-0.523	00010100	1.000	1.000	1	29.96	399977	388201	1.00		169	169
0.313;0.433	-3.083;0.852	11000000	1.000	1.000	3	38.01	399987	388324	1.00		370	370
#	1.182;3.011	00001000	0.041	0.836	1	37.70	388858	388858	0.50		0	0
0.468;3.900	#	10000000	1.000	1.000	5	47.91	399996	388923	0.50		893	893
-0.875;0.384	0.600;0.658	11101001	0.188	0.716	1	32.05	399984	389140	1.00		277	387
-0.719;-0.582	-0.187;0.005	01001001	1.000	1.000	1	38.76	399575	389171	1.00		61	61
-0.096;0.186	0.062;0.907	11101001	0.515	0.876	1	41.35	399984	389306	1.00		1407	1607
-0.335;0.243	-0.382;-0.240	11000100	0.260	0.764	1	22.72	399876	389546	1.00		194	254
-0.162;0.186	0.231;0.234	11101001	1.000	1.000	1	43.30	399549	389627	1.00		15	15
-0.096;0.186	0.087;0.658	11101001	1.000	1.000	2	44.17	399984	389627	1.00		1290	1290
-0.242;0.397	0.063;0.658	11101001	0.090	0.618	1	39.92	399984	389653	1.00		1505	2437
-0.758;0.319	-0.114;0.055	11101101	0.104	0.636	1	34.48	399979	389679	1.00		872	1370
0.313;0.433	-0.136;0.594	11000000	1.000	1.000	2	40.31	399887	389733	1.00		222	222
-0.719;-0.582	-0.168;1.078	01001001	0.526	0.879	1	35.11	399940	389824	1.00		321	365
0.468;3.900	-0.956;0.423	10000000	1.000	1.000	1	49.58	399996	389852	1.00		507	507
-0.815;0.354	-4.051;-0.631	00010000	1.000	1.000	1	47.33	399993	390011	1.00		471	471
-0.650;0.296	-4.499;-0.631	00010000	1.000	1.000	1	47.33	399993	390011	1.00		471	471
-0.656;-0.559	-0.080;0.683	01001001	0.261	0.764	2	31.85	399940	390072	1.00		185	242
-1.166;0.354	-4.499;-0.631	00010000	1.000	1.000	1	47.33	399993	390226	1.00		460	460
-0.719;-0.559	0.404;0.683	01001001	0.364	0.817	1	32.03	399886	390353	1.00		125	153
-1.369;-0.351	0.072;0.533	01101011	0.120	0.655	1	41.10	399980	390450	1.00		810	1237
0.220;0.308	-0.013;1.393	11001000	0.324	0.798	1	26.80	399970	390490	1.00		162	203
-0.719;-0.582	-0.187;2.146	01001001	0.526	0.879	2	35.11	399940	390523	1.00		299	340
0.468;3.900	-1.853;2.796	10000000	1.000	1.000	1	47.91	399996	390551	1.00		758	758
-0.317;-0.111	0.071;0.711	11101011	0.392	0.829	2	39.07	399997	390599	1.00		899	1084
#	-0.716;-0.523	00010100	0.101	0.632	1	29.83	399977	390733	0.50		160	253
0.468;3.832	0.172;1.400	10000000	1.000	1.000	1	45.22	399996	390752	1.00		372	372
-0.650;0.512	-4.570;-0.631	00010000	1.000	1.000	1	47.33	399993	390906	1.00		429	429
-0.262;0.327	-0.436;-0.240	11000100	0.331	0.802	1	22.28	399876	391030	1.00		202	252
0.296;0.499	#	11000000	0.449	0.852	1	34.61	399987	391059	0.50		374	439
-0.757;-0.320	0.072;0.533	01101011	0.235	0.749	1	41.32	399980	391078	1.00		888	1186
-0.096;0.287	0.063;0.582	11101001	0.559	0.890	1	40.40	399960	391127	1.00		1031	1158
-3.964;-0.712	0.484;1.126	01001000	0.171	0.702	1	28.33	399815	391427	1.00		85	121
-0.512;0.319	-0.101;0.055	11101101	0.236	0.749	1	36.03	399979	391436	1.00		723	965
-0.096;0.186	0.140;0.744	11101001	0.735	0.940	1	42.76	399984	391641	1.00		946	1006
0.468;3.458	#	10000000	1.000	1.000	1	47.91	399996	391730	0.50		668	668
-0.532;-0.320	0.176;0.765	01101011	0.345	0.808	1	39.59	399980	391811	1.00		696	861
0.468;3.479	-0.015;2.796	10000000	1.000	1.000	1	46.80	399996	391815	1.00		407	407
0.468;2.927	-1.853;0.942	10000000	1.000	1.000	2	47.91	399996	391815	1.00		650	650
-0.306;-0.093	0.712;0.891	11001000	0.136	0.671	1	33.01	399719	391823	1.00		47	70
0.482;3.808	-0.155;1.111	10000000	1.000	1.000	2	47.97	399996	391926	1.00		452	452
-0.306;0.332	0.712;0.888	11001000	0.350	0.811	2	33.06	399965	391954	1.00		150	185
-0.433;-0.351	0.080;0.493	01101011	1.000	1.000	1	45.18	399871	392023	1.00		286	286
-0.815;0.796	-4.466;-0.631	00010000	1.000	1.000	1	47.33	399993	392166	1.00		370	370
#	-4.051;-0.631	00010000	1.000	1.000	2	47.33	399993	392166	0.50		370	370
0.482;3.479	0.549;1.021	10000000	1.000	1.000	1	44.32	399969	392247	1.00		145	145
-0.162;0.186	0.234;0.894	11101001	0.291	0.781	2	42.32	399984	392559	1.00		765	979
0.468;3.832	-1.142;0.274	10000000	1.000	1.000	1	50.03	399996	392575	1.00		326	326
-0.524;-0.351	0.196;0.493	01101011	1.000	1.000	3	45.85	399980	392645	1.00		445	445
0.468;2.628	-1.853;0.914	10000000	1.000	1.000	1	47.91	399996	392777	1.00		578	578
-0.719;-0.559	-0.187;0.683	01001001	0.472	0.861	1	32.53	399940	392926	1.00		253	294
-0.524;-0.320	0.176;0.402	01101011	1.000	1.000	2	46.30	399980	392963	1.00		433	433
-0.719;-0.559	0.137;1.319	01001001	0.167	0.699	1	32.52	399940	393220	1.00		137	196
-0.665;0.783	-0.716;-0.523	00010100	0.102	0.633	1	29.83	399977	393375	1.00		114	180
-5.468;-0.701	#	01001000	0.175	0.705	1	30.78	399983	393435	0.50		206	292
-3.161;-0.712	-0.019;0.744	01001000	0.788	0.953	1	35.72	399983	393470	1.00		184	193
-0.517;0.141	-0.610;-0.523	00010100	1.000	1.000	2	29.96	399977	393529	1.00		93	93
-3.773;-0.712	-0.192;0.451	01001000	0.650	0.917	2	36.47	399956	393555	1.00		100	109
-3.964;-0.712	#	01001000	0.212	0.734	2	30.96	399983	393555	0.50		201	274
-0.306;0.307	0.712;1.383	11001000	0.110	0.643	1	31.12	399965	393674	1.00		117	182
-3.503;-0.712	-0.192;0.451	01001000	0.644	0.916	1	36.47	399956	393780	1.00		98	107
0.220;0.308	0.766;1.516	11001000	1.000	1.000	1	43.78	399752	393833	1.00		9	9
-0.317;-0.135	-0.043;0.769	11101011	0.096	0.626	1	36.95	399997	394024	1.00		520	831
-0.532;-0.320	-0.124;1.028	01101011	0.128	0.663	1	35.64	399980	394026	1.00		568	857
0.468;3.900	-0.748;0.215	10000000	1.000	1.000	1	50.46	399951	394046	1.00		237	237
-0.815;0.512	-4.570;-0.631	00010000	1.000	1.000	2	47.33	399993	394289	1.00		269	269
0.468;3.501	-1.853;2.796	10000000	1.000	1.000	2	47.91	399996	394290	1.00		459	459
-0.512;0.246	-0.114;0.055	11101101	0.234	0.748	1	35.25	399979	394340	1.00		478	639
-0.512;0.580	-0.101;0.055	11101101	0.193	0.720	1	36.67	399979	394387	1.00		472	656
-0.373;0.668	-0.101;0.055	11101101	0.248	0.756	2	37.11	399979	394387	1.00		472	624
0.177;0.308	0.712;0.802	11001000	1.000	1.000	1	43.51	399752	394517	1.00		15	15
-0.317;-0.111	0.066;0.499	11101011	1.000	1.000	2	39.36	399997	394612	1.00		493	493
0.313;0.433	-3.503;0.852	11000000	1.000	1.000	1	38.01	399987	394674	1.00		167	167
-0.292;0.243	-0.382;-0.240	11000100	0.463	0.857	1	26.00	399876	394694	1.00		90	105
-0.277;-0.111	0.509;0.548	11101011	0.000	0.000	1	17.03	394768	394768	1.00		0	14
-1.539;0.512	-4.499;-0.631	00010000	1.000	1.000	2	47.33	399993	394782	1.00		245	245
-4.481;-0.712	-0.115;-0.019	01001000	0.078	0.952	1	35.71	394801	394801	1.00		0	0
-3.449;-0.712	-0.192;0.744	01001000	0.796	0.955	1	35.46	399983	394953	1.00		150	157
-0.435;0.120	-0.716;-0.523	00010100	0.444	0.850	1	31.97	399977	395010	1.00		85	100
-0.317;-0.111	0.071;1.233	11101011	0.242	0.753	1	38.04	399997	395044	1.00		473	628
0.515;2.634	-0.503;-0.031	10000000	1.000	1.000	1	48.11	399951	395242	1.00		136	136
-0.719;-0.582	0.137;1.319	01001001	0.340	0.806	1	35.89	399940	395246	1.00		83	103
-1.219;-0.806	-1.589;-0.293	01000000	1.000	1.000	1	18.43	399948	395250	1.00		7	7
-0.650;0.272	-4.570;-0.631	00010000	1.000	1.000	1	47.33	399993	395370	1.00		219	219
-0.306;0.332	0.888;0.906	11001000	0.000	0.000	1	34.33	395456	395456	1.00		0	6
-1.012;-0.305	0.080;0.580	01101011	0.084	0.609	1	40.72	399980	395470	1.00		445	731
-0.118;0.243	-0.549;-0.240	11000100	0.103	0.635	1	21.71	399876	395534	1.00		87	137
0.468;2.927	-0.503;-0.012	10000000	1.000	1.000	1	48.86	399951	395592	1.00		133	133
0.220;0.308	0.287;1.393	11001000	1.000	1.000	1	26.31	399970	395776	1.00		42	42
0.220;0.308	0.712;0.937	11001000	1.000	1.000	1	43.43	399752	395825	1.00		11	11
0.177;0.308	0.209;1.311	11001000	0.128	0.663	2	18.84	399970	395825	1.00		59	89
0.468;2.628	#	10000000	1.000	1.000	1	47.91	399996	395941	0.50		328	328
-0.328;0.348	-0.610;-0.523	00010100	0.266	0.767	1	27.68	399977	396065	1.00		56	73
#	0.814;5.064	00001000	0.338	0.805	2	30.79	399974	396168	0.50		66	82
-1.558;0.389	1.312;4.377	00001000	0.033	0.799	1	29.49	396168	396168	1.00		0	0
-0.096;-0.054	0.063;0.658	11101001	1.000	1.000	1	42.91	399890	396188	1.00		73	73
0.468;3.501	-0.015;2.796	10000000	1.000	1.000	1	46.80	399996	396344	1.00		183	183
-0.532;-0.320	0.072;0.517	01101011	0.917	0.983	1	43.52	399980	396376	1.00		344	350
-0.151;0.202	-0.610;-0.523	00010100	1.000	1.000	1	33.72	399977	396383	1.00		11	11
-0.650;0.354	-4.034;-0.631	00010000	1.000	1.000	2	47.33	399993	396428	1.00		167	167
-0.815;0.072	-4.051;-0.631	00010000	1.000	1.000	1	47.33	399993	396428	1.00		167	167
0.313;0.342	#	11000000	1.000	1.000	2	35.96	399987	396750	0.50		22	22
-0.650;0.296	-4.117;-0.631	00010000	1.000	1.000	1	47.33	399993	396768	1.00		153	153
#	-4.499;-1.095	00010000	0.100	1.000	1	46.16	396768	396768	0.50		0	0
-0.650;0.296	-4.826;-0.631	00010000	1.000	1.000	2	47.33	399993	396798	1.00		152	152
-0.096;0.186	-0.066;0.658	11101001	0.340	0.806	1	43.56	399984	396995	1.00		395	490
-5.288;-0.712	0.399;1.543	01001000	0.348	0.810	1	31.17	399983	397019	1.00		51	63
0.468;3.501	-1.853;0.914	10000000	1.000	1.000	1	47.91	399996	397086	1.00		235	235
-0.317;-0.111	0.071;0.927	11101011	0.276	0.773	2	39.02	399997	397141	1.00		272	352
-0.096;0.186	0.121;0.763	11101001	0.701	0.931	1	42.40	399984	397233	1.00		326	350
-0.650;0.072	-4.763;-0.631	00010000	1.000	1.000	1	47.33	399993	397325	1.00		125	125
-0.501;0.384	0.464;0.658	11101001	0.077	0.599	1	40.41	399984	397384	1.00		151	252
-0.700;0.359	-4.499;-0.882	00010000	1.000	1.000	1	48.58	399855	397395	1.00		21	21
-0.291;0.549	-0.101;0.055	11101101	0.413	0.838	2	38.48	399979	397508	1.00		207	247
0.647;3.832	#	10000000	1.000	1.000	1	47.31	399969	397541	0.50		149	149
#	-1.210;-1.097	00010000	0.018	0.708	1	37.71	397632	397632	0.50		0	0
-0.096;0.186	0.069;0.628	11101001	1.000	1.000	1	43.83	399984	397677	1.00		288	288
0.296;0.433	-0.136;0.374	11000000	0.513	0.875	1	40.06	399887	397701	1.00		42	48
-0.059;0.549	-0.101;0.055	11101101	0.203	0.727	1	39.82	399979	397727	1.00		88	121
-0.070;0.186	0.069;0.658	11101001	1.000	1.000	1	44.00	399984	397841	1.00		258	258
-3.161;-0.712	#	01001000	0.206	0.729	1	30.96	399983	398002	0.50		62	85
-0.317;-0.111	0.040;0.795	11101011	0.273	0.772	1	37.67	399997	398134	1.00		179	232
-0.815;0.512	-4.466;-0.748	00010000	1.000	1.000	1	45.96	399881	398137	1.00		72	72
-0.650;0.174	-4.034;-0.631	00010000	1.000	1.000	1	47.33	399993	398277	1.00		80	80
0.468;3.479	-2.675;2.796	10000000	1.000	1.000	1	47.91	399996	398282	1.00		138	138
0.468;3.501	#	10000000	1.000	1.000	1	47.91	399996	398300	0.50		135	135
#	-4.763;-0.631	00010000	1.000	1.000	1	47.33	399993	398362	0.50		78	78
#	0.814;4.886	00001000	0.339	0.806	2	30.79	399974	398395	0.50		29	36
-0.317;-0.111	0.040;0.509	11101011	0.655	0.919	3	38.10	399997	398431	1.00		147	160
0.468;3.832	-0.155;1.111	10000000	1.000	1.000	1	47.91	399996	398522	1.00		86	86
-0.557;0.301	-0.737;-0.523	00010100	0.115	0.649	1	30.81	399977	398579	1.00		24	37
#	-4.570;-0.631	00010000	1.000	1.000	1	47.33	399993	398595	0.50		66	66
-1.017;0.354	-4.499;-0.631	00010000	1.000	1.000	1	47.33	399993	398647	1.00		62	62
-0.532;-0.320	0.080;0.591	01101011	0.660	0.920	1	43.18	399980	398687	1.00		127	138
0.307;0.601	0.712;1.383	11001000	0.000	0.000	1	36.25	398711	398711	1.00		0	4
-0.517;0.202	-0.610;-0.523	00010100	1.000	1.000	1	29.91	399977	398768	1.00		18	18
-0.431;0.537	0.814;4.886	00001000	0.217	0.737	1	30.57	399974	398769	1.00		14	19
#	-3.676;-0.631	00010000	1.000	1.000	1	47.33	399993	398793	0.50		58	58
-0.719;-0.559	-0.187;1.609	01001001	0.307	0.789	1	32.61	399940	398812	1.00		45	57
0.313;0.433	-0.141;0.325	11000000	1.000	1.000	1	42.64	399887	398820	1.00		19	19
0.313;0.433	-0.668;0.594	11000000	1.000	1.000	1	38.51	399887	398820	1.00		34	34
-0.665;0.202	-0.278;-0.183	00010100	0.000	0.000	1	13.20	398837	398837	1.00		0	37
-0.107;0.580	-0.101;0.055	11101101	0.232	0.746	1	39.24	399979	398840	1.00		53	71
-0.304;0.668	-0.101;0.055	11101101	0.440	0.849	1	38.48	399979	398840	1.00		101	119
0.313;0.433	-0.141;1.218	11000000	1.000	1.000	2	39.10	399987	398847	1.00		30	30
-0.304;0.580	-0.114;0.055	11101101	0.296	0.784	1	37.20	399979	398872	1.00		98	125
-0.532;-0.497	#	01101011	0.013	0.419	1	32.64	399980	398881	0.50		13	31
-0.524;-0.320	#	01101011	0.034	0.510	1	31.81	399980	398940	0.50		104	204
-0.362;0.308	0.712;1.383	11001000	0.102	0.633	1	31.14	399965	398951	1.00		19	30
-0.070;0.186	0.087;0.658	11101001	1.000	1.000	1	44.36	399984	399039	1.00		109	109
-0.096;0.186	0.062;0.744	11101001	0.751	0.944	2	41.64	399984	399092	1.00		119	126
-0.096;0.186	-0.020;1.245	11101001	0.250	0.758	2	40.53	399984	399092	1.00		119	157
