att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.567;1.247	-0.603;-0.509	110	1.000	1.000	3	121.79	199978	173521	1.00		1365	1365
#	0.438;1.038	001	0.091	0.620	1	104.16	199992	173988	0.50		1564	4768
#	0.624;3.163	001	1.000	1.000	1	107.49	199992	174118	0.50		1557	1557
-0.888;0.634	-0.603;-0.486	110	0.926	0.985	1	112.84	199978	174241	1.00		1549	1623
-0.682;0.545	-0.476;0.522	111	1.000	1.000	2	114.11	199993	174635	1.00		16943	16943
-0.550;-0.045	0.736;2.389	001	1.000	1.000	1	120.16	199872	174744	1.00		433	433
-0.691;0.545	-0.476;-0.001	111	1.000	1.000	1	118.70	199949	174914	1.00		8195	8195
0.570;1.446	#	101	0.358	0.814	2	74.46	199782	175003	0.50		285	644
0.570;0.622	-0.215;1.027	101	1.000	1.000	2	72.59	199782	175352	1.00		141	141
-0.691;0.474	-1.303;0.522	111	0.599	0.902	1	115.03	199993	175369	1.00		15676	19271
#	-1.627;-0.608	100	1.000	1.000	1	122.82	199974	176059	0.50		2121	2121
-0.691;0.545	-0.476;0.529	111	1.000	1.000	1	114.11	199993	176843	1.00		15599	15599
#	-3.002;-0.606	100	1.000	1.000	2	120.20	199974	177416	0.50		2130	2130
0.106;0.784	-2.001;-0.606	100	1.000	1.000	1	130.64	199974	178414	1.00		863	863
0.633;1.248	-0.902;0.016	100	0.557	0.889	1	66.14	199987	178543	1.00		123	184
-0.691;0.545	-0.410;0.208	111	1.000	1.000	1	116.28	199993	178753	1.00		9074	9074
-0.628;0.545	-0.476;0.141	111	1.000	1.000	1	118.48	199993	178880	1.00		8357	8357
-0.868;-0.117	-2.166;-0.608	100	1.000	1.000	1	114.22	199926	179394	1.00		885	885
-0.469;1.147	0.227;0.595	011	0.146	0.680	1	110.92	199889	179749	1.00		290	4239
-0.904;-0.442	-0.603;-0.509	110	0.645	0.916	1	93.65	199924	179977	1.00		172	230
-1.061;-0.046	0.569;0.792	011	0.471	0.860	1	107.20	199889	179996	1.00		399	687
-0.691;0.545	-0.476;0.522	111	1.000	1.000	4	114.11	199993	180202	1.00		13281	13281
-0.725;0.403	-1.434;-0.509	110	0.350	0.811	1	119.81	199978	180410	1.00		1066	2470
-0.674;0.824	-0.603;-0.509	110	1.000	1.000	3	120.50	199978	180410	1.00		1066	1066
-0.725;0.824	#	110	0.099	0.630	1	109.01	199978	180434	0.50		1232	19397
0.185;0.704	-2.166;-0.608	100	1.000	1.000	1	131.12	199974	180508	1.00		613	613
0.575;0.920	-1.921;-0.269	100	0.649	0.917	2	75.67	199987	180637	1.00		166	221
-0.135;0.529	-2.834;-0.652	100	1.000	1.000	1	133.90	199953	180703	1.00		717	717
-0.763;0.661	0.370;0.902	011	0.182	0.711	1	105.45	199991	181023	1.00		650	4458
-0.321;0.824	-0.603;-0.509	110	1.000	1.000	1	122.04	199978	181024	1.00		869	869
0.570;0.622	-0.103;1.115	101	1.000	1.000	1	72.59	199782	181634	1.00		105	105
0.123;0.801	0.624;2.389	001	1.000	1.000	1	118.69	199944	181636	1.00		578	578
-0.674;0.100	-0.603;-0.509	110	1.000	1.000	1	120.63	199954	181776	1.00		575	575
-0.679;-0.080	-0.476;-0.001	111	1.000	1.000	2	116.08	199949	181833	1.00		3020	3020
-0.580;1.112	-0.476;0.522	111	0.934	0.986	2	115.10	199993	182168	1.00		10884	11241
0.570;0.622	-0.065;1.027	101	1.000	1.000	1	72.59	199782	182332	1.00		101	101
0.570;0.618	#	101	0.649	0.917	1	78.97	199782	182332	0.50		151	201
#	-2.559;-0.606	100	1.000	1.000	2	120.20	199974	182581	0.50		1644	1644
-0.888;0.160	#	110	0.108	0.641	1	109.67	199954	182617	0.50		747	11602
-0.521;0.634	#	110	0.099	0.630	1	114.37	199978	182617	0.50		995	14345
#	0.624;2.083	001	1.000	1.000	1	107.49	199992	182771	0.50		1036	1036
#	0.560;2.287	001	0.524	0.879	1	105.99	199992	182891	0.50		1029	1617
-1.061;0.123	0.569;0.622	011	1.000	1.000	1	117.56	199889	183035	1.00		435	435
-0.573;0.520	0.493;1.057	011	0.256	0.762	1	112.09	199991	183117	1.00		578	2031
-0.001;0.545	#	111	0.489	0.867	1	117.69	199968	183138	0.50		5460	7246
#	0.672;1.641	001	1.000	1.000	1	116.02	199944	183288	0.50		861	861
-1.061;0.123	-0.018;1.217	011	0.151	0.685	1	99.55	199889	183457	1.00		472	5162
-0.628;0.002	-0.476;0.141	111	1.000	1.000	1	116.87	199993	183578	1.00		3531	3531
-0.674;0.160	-0.481;-0.457	110	0.132	0.667	1	101.24	183664	183664	1.00		0	141
-0.774;-0.211	-0.476;0.546	111	0.894	0.978	1	108.70	199993	183836	1.00		4683	4868
#	-1.091;-0.597	100	1.000	1.000	1	114.40	199987	184248	0.50		1536	1536
-0.643;0.049	0.624;1.350	001	1.000	1.000	1	116.16	199872	184516	1.00		354	354
#	-1.229;-0.382	100	0.214	0.735	2	111.36	199987	184675	0.50		1578	3421
-0.324;0.556	0.569;0.622	011	1.000	1.000	1	116.86	199991	184753	1.00		305	305
0.575;0.920	-1.091;-0.269	100	0.647	0.917	1	75.67	199987	185329	1.00		126	168
#	-0.443;0.369	101	0.140	0.675	1	114.39	199825	185516	0.50		205	8389
-1.299;-0.666	-1.296;0.595	100	0.091	0.619	1	73.42	199970	185661	1.00		205	574
-0.752;0.157	0.672;2.389	001	1.000	1.000	2	112.41	199895	185912	1.00		362	362
#	0.624;2.273	001	1.000	1.000	1	107.49	199992	185935	0.50		846	846
-0.155;0.740	-1.977;-0.606	100	1.000	1.000	1	131.05	199974	186117	1.00		712	712
0.570;0.721	-0.565;1.106	101	0.460	0.856	1	75.41	199782	186803	1.00		150	264
0.633;1.291	#	100	0.651	0.918	2	64.99	199987	186919	0.50		113	150
0.633;1.248	-1.091;-0.563	100	1.000	1.000	1	54.44	199987	187074	1.00		37	37
#	-1.627;-0.606	100	1.000	1.000	1	120.20	199974	187133	0.50		1210	1210
#	-1.977;-0.606	100	1.000	1.000	2	120.20	199974	187227	0.50		1202	1202
#	0.624;2.241	001	1.000	1.000	2	107.49	199992	187308	0.50		763	763
0.239;0.816	-1.977;-0.608	100	1.000	1.000	1	130.56	199974	187410	1.00		360	360
-1.146;0.520	0.569;0.622	011	1.000	1.000	3	116.16	199991	187572	1.00		390	390
-1.253;-0.200	-1.229;-0.382	100	0.205	0.728	1	106.93	199926	187679	1.00		566	1164
-0.453;0.798	-0.603;-0.509	110	1.000	1.000	2	122.04	199978	187739	1.00		562	562
-0.876;-0.342	0.672;2.392	001	1.000	1.000	1	108.37	199895	187853	1.00		172	172
-0.120;0.515	-3.079;-0.606	100	1.000	1.000	1	132.70	199953	188032	1.00		546	546
#	-2.001;-0.597	100	1.000	1.000	1	114.40	199987	188134	0.50		1155	1155
-1.238;0.545	-0.476;0.566	111	0.954	0.991	2	112.02	199993	188365	1.00		8206	8339
-0.691;0.474	-0.447;0.808	111	0.802	0.957	1	112.54	199993	188410	1.00		7476	8205
-0.529;0.545	-0.476;0.529	111	1.000	1.000	1	115.14	199993	188733	1.00		6397	6397
#	-2.166;-0.606	100	1.000	1.000	2	120.20	199974	188785	0.50		1061	1061
#	0.569;1.471	011	0.291	0.781	1	107.66	199991	188823	0.50		352	1025
-0.037;0.545	-0.476;0.529	111	1.000	1.000	1	119.07	199968	188914	1.00		3533	3533
#	0.624;2.341	001	1.000	1.000	2	107.49	199992	189076	0.50		657	657
-0.010;0.826	#	111	0.431	0.845	1	113.87	199968	189243	0.50		3610	5085
#	1.505;2.341	001	0.100	1.000	1	95.42	189249	189249	0.50		0	0
#	-2.001;-1.011	100	0.100	1.000	1	110.08	189258	189258	0.50		0	0
#	0.482;1.118	001	0.131	0.666	1	102.97	199992	189314	0.50		642	1683
-0.691;0.545	-0.861;0.039	111	0.430	0.845	1	118.50	199949	189326	1.00		3674	5228
-0.573;0.824	#	110	0.101	0.633	1	112.35	199978	189454	0.50		636	9426
-0.498;0.079	#	011	0.081	0.605	1	115.19	199889	189666	0.50		236	4114
-0.573;0.520	0.622;0.790	011	0.132	0.667	1	119.57	189739	189739	1.00		0	265
-0.303;0.058	0.595;0.622	011	1.000	1.000	1	119.96	199860	189739	1.00		58	58
-0.691;0.545	-0.476;0.522	111	1.000	1.000	2	114.11	199993	189822	1.00		6823	6823
-0.691;0.514	-0.476;0.522	111	1.000	1.000	1	114.11	199993	189846	1.00		6605	6605
-1.146;-0.666	-0.874;0.595	100	0.091	0.619	1	73.42	199970	189849	1.00		145	406
0.570;0.763	-0.443;1.027	101	0.461	0.856	1	75.41	199782	189935	1.00		115	202
-0.632;0.545	-0.476;0.560	111	1.000	1.000	1	114.01	199993	189961	1.00		6571	6571
-0.691;0.545	-0.119;0.560	111	1.000	1.000	1	111.16	199993	189982	1.00		4397	4397
#	-2.537;-0.606	100	1.000	1.000	1	120.20	199974	190030	0.50		937	937
0.240;0.861	#	101	0.128	0.663	1	112.48	199825	190053	0.50		140	2679
-0.887;0.108	0.569;0.622	011	1.000	1.000	1	117.54	199889	190117	1.00		224	224
-1.173;-0.235	0.624;2.287	001	1.000	1.000	1	100.42	199992	190123	1.00		255	255
-0.469;0.108	0.569;0.622	011	1.000	1.000	1	117.54	199889	190275	1.00		221	221
-1.621;0.079	0.569;0.622	011	1.000	1.000	1	117.32	199889	190437	1.00		190	190
-0.792;0.843	-0.603;-0.509	110	0.918	0.983	1	115.79	199978	190447	1.00		519	547
#	0.624;1.808	001	1.000	1.000	1	107.49	199992	190569	0.50		567	567
-1.379;0.563	0.569;0.622	011	1.000	1.000	1	116.16	199991	190624	1.00		294	294
-0.567;0.824	-0.603;-0.509	110	1.000	1.000	4	121.79	199978	190850	1.00		472	472
-0.071;1.011	0.624;2.241	001	1.000	1.000	2	118.69	199944	190870	1.00		287	287
-0.691;0.514	-0.476;0.566	111	1.000	1.000	1	112.80	199993	190977	1.00		6163	6163
#	0.624;3.062	001	1.000	1.000	2	107.49	199992	191059	0.50		537	537
#	-2.063;-0.606	100	1.000	1.000	2	120.20	199974	191066	0.50		839	839
-0.567;0.798	#	110	0.101	0.632	2	112.35	199978	191281	0.50		524	7743
-0.145;0.317	0.569;0.622	011	1.000	1.000	1	116.87	199991	191322	1.00		99	99
#	0.624;2.389	001	1.000	1.000	2	107.49	199992	191438	0.50		514	514
-0.084;0.479	-2.063;-0.608	100	1.000	1.000	1	133.83	199953	191522	1.00		314	314
0.094;0.845	0.624;3.062	001	1.000	1.000	1	118.69	199944	191568	1.00		265	265
-1.146;-0.666	0.133;0.595	100	0.285	0.778	1	56.88	199970	191594	1.00		48	72
-0.674;0.778	-0.603;-0.509	110	1.000	1.000	1	120.50	199978	191602	1.00		456	456
-0.691;0.545	-0.401;0.560	111	1.000	1.000	2	112.62	199993	191631	1.00		5492	5492
-0.726;0.727	#	110	0.099	0.630	1	109.01	199978	191691	0.50		523	8236
-0.120;0.779	-3.079;-0.606	100	1.000	1.000	2	131.05	199974	191725	1.00		423	423
0.084;0.762	-0.401;0.208	111	0.872	0.973	1	120.88	199908	192015	1.00		1330	1422
#	-1.047;-0.129	110	0.181	0.710	1	114.17	199978	192018	0.50		503	3491
-1.106;-0.894	#	100	0.005	0.551	1	79.51	192054	192054	0.50		0	0
-0.902;1.078	0.569;0.622	011	1.000	1.000	2	116.16	199991	192109	1.00		247	247
-0.643;0.049	0.624;3.163	001	1.000	1.000	1	116.16	199872	192194	1.00		178	178
-1.246;-0.666	-2.109;-0.225	100	0.132	0.667	1	75.11	199894	192216	1.00		67	178
-0.135;0.529	-2.125;-1.385	100	0.100	1.000	1	121.03	192220	192220	1.00		0	0
0.633;0.920	#	100	0.647	0.917	2	64.99	199987	192309	0.50		66	88
0.575;1.291	-1.921;-0.269	100	0.647	0.917	1	75.67	199987	192309	1.00		66	88
-1.299;-0.666	-0.806;-0.225	100	0.134	0.669	2	75.11	199894	192418	1.00		65	172
-0.691;0.545	-0.476;0.529	111	1.000	1.000	2	114.11	199993	192468	1.00		5081	5081
#	-0.303;0.566	111	0.924	0.984	1	111.52	199993	192539	0.50		4388	4536
#	0.190;0.569	011	0.121	0.655	1	108.61	199869	192560	0.50		21	1876
-0.726;0.727	-1.023;-0.158	110	0.184	0.713	1	113.69	199978	192771	1.00		456	3000
-0.990;0.077	0.569;0.622	011	1.000	1.000	1	117.32	199889	192807	1.00		143	143
0.081;0.759	0.624;2.424	001	1.000	1.000	1	118.69	199944	192834	1.00		224	224
#	0.246;0.952	011	0.158	0.691	1	106.59	199991	192880	0.50		243	2203
-0.532;0.788	-2.755;-0.608	100	1.000	1.000	1	126.29	199974	192946	1.00		545	545
0.116;0.823	0.672;2.341	001	1.000	1.000	1	120.07	199944	192964	1.00		201	201
-0.632;0.545	#	111	0.474	0.861	3	114.30	199993	192978	0.50		4606	6235
-0.801;0.223	#	110	0.108	0.641	1	110.01	199978	193065	0.50		318	4925
-0.567;0.634	#	110	0.102	0.633	1	114.31	199978	193143	0.50		411	6011
0.364;0.927	0.060;1.124	101	0.156	0.690	1	116.77	199782	193194	1.00		38	548
#	-0.302;0.369	101	0.138	0.673	1	113.56	199825	193194	0.50		57	3184
-0.682;0.545	#	111	0.494	0.868	1	113.61	199993	193234	0.50		4775	6360
0.094;0.608	0.672;3.062	001	1.000	1.000	1	122.32	199944	193313	1.00		172	172
-0.691;0.645	-0.476;0.566	111	0.974	0.995	1	112.80	199993	193404	1.00		4672	4748
-0.752;0.157	0.961;2.389	001	0.100	1.000	1	96.08	193409	193409	1.00		0	0
-0.674;1.506	-0.603;-0.509	110	1.000	1.000	2	120.50	199978	193469	1.00		356	356
-0.674;0.512	-0.603;-0.509	110	1.000	1.000	1	120.50	199978	193588	1.00		348	348
0.146;0.798	#	110	0.081	0.605	1	112.10	199978	193696	0.50		126	2147
-0.453;0.824	-0.603;-0.207	110	0.232	0.746	1	118.21	199978	193696	1.00		324	1279
0.295;0.920	-0.940;-0.597	100	1.000	1.000	1	117.23	199987	193705	1.00		162	162
#	-1.091;-0.269	100	0.094	0.623	1	112.93	199987	193705	0.50		667	2035
-0.872;-0.482	-0.476;0.529	111	0.789	0.954	1	100.64	199929	193767	1.00		837	909
-0.567;1.425	-0.603;-0.509	110	1.000	1.000	2	121.79	199978	193904	1.00		312	312
-0.691;0.545	-0.201;0.566	111	1.000	1.000	2	112.15	199993	194089	1.00		3020	3020
-0.674;0.778	-0.603;-0.393	110	0.432	0.846	1	112.49	199978	194112	1.00		371	691
#	0.227;1.057	011	0.156	0.690	2	106.29	199991	194285	0.50		194	1864
-0.682;0.135	-0.476;-0.001	111	1.000	1.000	1	117.79	199949	194480	1.00		1249	1249
-0.679;0.545	-0.476;0.522	111	1.000	1.000	1	114.11	199993	194480	1.00		3693	3693
-0.674;0.634	#	110	0.103	0.635	1	113.61	199978	194539	0.50		343	5227
-0.021;1.736	0.672;2.389	001	1.000	1.000	1	120.07	199944	194549	1.00		156	156
-0.691;0.514	#	111	0.491	0.868	4	113.54	199993	194565	0.50		3729	4983
0.409;1.944	-0.443;1.124	101	0.175	0.706	1	116.07	199825	194590	1.00		75	635
-0.615;0.020	0.672;3.163	001	1.000	1.000	1	118.56	199872	194637	1.00		106	106
-0.178;0.572	-2.834;-0.606	100	1.000	1.000	1	131.57	199974	194663	1.00		258	258
#	0.674;2.341	001	1.000	1.000	1	116.02	199944	194709	0.50		271	271
#	0.672;3.007	001	1.000	1.000	1	116.02	199944	194709	0.50		271	271
-0.115;0.578	0.569;0.622	011	1.000	1.000	1	114.73	199991	194756	1.00		60	60
-0.321;0.824	#	110	0.103	0.634	1	113.79	199978	194810	0.50		267	3528
#	-3.079;-1.445	100	0.100	1.000	1	104.97	194842	194842	0.50		0	0
-0.178;0.572	-3.002;-0.606	100	1.000	1.000	1	131.57	199974	194866	1.00		247	247
-0.065;1.018	-2.834;-0.606	100	1.000	1.000	1	131.01	199974	194866	1.00		233	233
-0.691;0.545	-0.347;0.289	111	1.000	1.000	1	115.54	199993	195087	1.00		2194	2194
-0.567;1.247	-0.509;0.092	110	0.132	0.667	1	118.62	199718	195092	1.00		42	1798
-0.691;0.545	-0.476;0.333	111	1.000	1.000	1	116.08	199993	195156	1.00		2638	2638
-0.728;-0.338	-0.603;-0.486	110	0.700	0.931	2	92.77	199924	195563	1.00		50	63
-1.235;1.147	0.569;1.102	011	0.288	0.780	1	107.66	199991	195701	1.00		133	392
-0.035;0.499	0.569;0.622	011	1.000	1.000	1	114.75	199991	195803	1.00		48	48
-0.144;0.824	-0.603;-0.509	110	1.000	1.000	1	122.42	199978	195818	1.00		155	155
0.226;0.846	#	111	0.356	0.814	1	112.39	199968	195969	0.50		768	1169
-0.691;0.545	-0.401;0.965	111	0.740	0.941	1	112.49	199993	195996	1.00		2642	2971
-0.691;0.758	-0.401;0.560	111	0.952	0.990	1	112.62	199993	195996	1.00		2642	2709
-0.114;1.147	0.569;0.622	011	1.000	1.000	1	114.75	199991	196050	1.00		45	45
-1.061;0.108	0.569;0.622	011	1.000	1.000	1	117.54	199889	196050	1.00		88	88
0.379;0.754	0.672;2.224	001	1.000	1.000	2	118.51	199944	196176	1.00		76	76
-0.196;0.824	-0.603;-0.509	110	1.000	1.000	1	122.42	199978	196206	1.00		141	141
-0.955;-0.263	0.624;2.322	001	1.000	1.000	2	99.38	199992	196229	1.00		85	85
-0.567;1.247	-0.603;-0.322	110	0.328	0.800	1	116.67	199978	196284	1.00		222	554
#	-0.127;1.043	111	0.562	0.891	1	107.03	199993	196372	0.50		1615	2027
-0.492;-0.102	0.624;2.389	001	1.000	1.000	2	117.03	199872	196382	1.00		61	61
-0.567;0.778	#	110	0.102	0.633	1	112.35	199978	196434	0.50		216	3166
-0.674;1.247	-0.603;-0.509	110	1.000	1.000	1	120.50	199978	196434	1.00		194	194
0.453;0.740	-2.755;-0.608	100	1.000	1.000	1	125.19	199974	196484	1.00		50	50
0.008;1.047	-3.849;-0.606	100	1.000	1.000	1	130.64	199974	196484	1.00		140	140
-0.144;1.247	-1.111;-0.016	110	0.176	0.707	1	116.84	199978	196488	1.00		140	1003
#	-3.101;-0.606	100	1.000	1.000	1	120.20	199974	196510	0.50		329	329
-0.021;1.736	0.624;2.287	001	1.000	1.000	1	118.69	199944	196525	1.00		109	109
-0.546;0.522	-3.002;-0.608	100	1.000	1.000	1	124.07	199953	196556	1.00		262	262
-0.679;-0.080	#	111	0.495	0.869	1	111.83	199993	196681	0.50		1189	1587
-0.788;0.193	0.674;3.163	001	1.000	1.000	1	112.41	199895	196731	1.00		83	83
-0.930;0.152	0.569;0.622	011	1.000	1.000	1	117.56	199889	196748	1.00		81	81
-0.691;0.514	-0.476;0.202	111	1.000	1.000	1	116.56	199993	196764	1.00		1463	1463
-0.176;0.762	-3.079;-0.606	100	1.000	1.000	1	131.05	199974	196812	1.00		164	164
-0.209;0.282	#	110	0.123	0.658	1	118.83	199978	196865	0.50		89	1087
-0.888;1.247	#	110	0.100	0.631	1	108.63	199978	196926	0.50		193	3073
-0.591;0.145	-0.476;0.560	111	1.000	1.000	1	114.97	199993	196937	1.00		1253	1253
-0.453;0.798	-0.861;-0.509	110	0.337	0.804	1	118.97	199978	197020	1.00		135	327
0.240;0.861	-0.215;1.027	101	0.147	0.682	1	116.37	199825	197033	1.00		32	515
-0.088;0.966	-3.002;-0.608	100	1.000	1.000	1	131.69	199974	197039	1.00		132	132
-0.670;0.958	-1.627;-0.681	100	1.000	1.000	1	124.44	199953	197039	1.00		182	182
#	0.493;1.057	011	0.214	0.735	1	101.92	199991	197077	0.50		98	442
-1.146;1.147	0.569;0.622	011	1.000	1.000	1	116.16	199991	197199	1.00		88	88
-0.328;0.581	-1.091;-0.652	100	1.000	1.000	1	133.90	199953	197224	1.00		103	103
#	-0.401;0.560	111	0.907	0.981	1	111.75	199993	197286	0.50		1793	1870
0.570;1.446	-0.065;1.027	101	0.469	0.860	1	75.45	199782	197339	1.00		22	38
-0.691;0.545	-0.476;0.566	111	1.000	1.000	1	112.80	199993	197352	1.00		1875	1875
-0.691;0.545	0.480;0.566	111	1.000	1.000	1	102.63	199804	197444	1.00		154	154
-0.532;0.788	-2.755;-1.276	100	0.100	1.000	1	117.14	197455	197455	1.00		0	0
#	-1.435;-0.253	100	0.087	0.614	1	113.08	199987	197510	0.50		265	833
-0.567;0.778	-0.603;-0.509	110	1.000	1.000	1	121.79	199978	197511	1.00		128	128
-0.674;1.247	-0.603;-0.578	110	1.000	1.000	1	122.41	199954	197511	1.00		42	42
#	-1.127;-0.050	110	0.173	0.704	1	114.44	199978	197602	0.50		151	1168
0.008;0.945	-3.079;-0.606	100	1.000	1.000	2	130.64	199974	197658	1.00		92	92
#	-1.238;0.050	110	0.167	0.699	1	113.66	199978	197675	0.50		146	1241
#	-0.523;1.057	011	0.121	0.655	1	109.13	199991	197775	0.50		74	1895
-0.155;0.740	-2.166;-0.606	100	1.000	1.000	1	131.05	199974	197804	1.00		111	111
-0.691;0.545	-0.555;0.752	111	0.797	0.956	1	112.62	199993	197811	1.00		1555	1743
-1.246;-0.666	-1.296;0.595	100	0.091	0.619	2	73.42	199970	197876	1.00		30	84
0.350;1.247	-0.603;-0.509	110	1.000	1.000	1	123.01	199812	197884	1.00		12	12
-0.567;0.824	#	110	0.101	0.632	1	112.35	199978	197884	0.50		126	1879
-1.054;-0.263	0.624;2.322	001	1.000	1.000	1	99.45	199992	197898	1.00		48	48
-0.877;-0.185	-2.834;-0.597	100	1.000	1.000	2	110.05	199926	197906	1.00		89	89
