att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-4.011;-0.710	-0.153;0.790	01001000	0.793	0.955	2	28.85	399983	339143	1.00		1829	1916
-0.722;-0.562	-0.056;0.541	01001001	0.498	0.870	1	35.81	399940	339772	1.00		1724	1982
-0.591;0.505	0.694;0.871	11001000	0.091	0.619	1	25.26	399965	344082	1.00		1039	1679
-0.722;-0.562	0.157;0.543	01001001	0.671	0.923	6	40.62	399940	344665	1.00		950	1029
-4.011;-0.710	-0.153;0.435	01001000	0.647	0.917	1	31.06	399956	344850	1.00		868	947
-0.353;0.560	0.694;0.871	11001000	0.490	0.867	1	34.19	399965	345197	1.00		1018	1174
-0.307;-0.107	0.076;0.508	11101011	0.922	0.984	3	37.62	399997	345564	1.00		4746	4824
-0.722;-0.562	0.157;0.623	01001001	0.488	0.866	1	36.28	399940	345680	1.00		1012	1168
-0.307;-0.162	0.076;0.508	11101011	1.000	1.000	5	38.88	399997	346936	1.00		3868	3868
#	-3.338;-0.628	00010000	1.000	1.000	2	50.02	399993	348681	0.50		2422	2422
-0.103;0.176	0.127;0.653	11101001	1.000	1.000	3	46.43	399984	348764	1.00		6007	6007
-0.307;-0.107	0.094;0.341	11101011	0.869	0.972	1	40.52	399997	349573	1.00		2524	2596
-0.529;-0.318	-0.236;0.483	01101011	0.229	0.744	1	33.17	399980	349918	1.00		4376	5878
-0.307;-0.131	0.076;0.512	11101011	0.916	0.983	1	38.75	399997	352000	1.00		3844	3912
-0.145;0.313	0.811;0.871	11001000	1.000	1.000	1	36.50	399965	352919	1.00		68	68
0.468;3.952	-0.756;1.417	10000000	1.000	1.000	1	51.78	399990	356501	1.00		3486	3486
0.306;0.476	-1.803;2.546	11000000	1.000	1.000	2	43.07	399987	357606	1.00		1758	1758
-0.975;2.111	-1.172;-0.492	00010000	0.115	0.649	4	34.72	399993	357690	1.00		2240	3451
-0.307;-0.131	0.076;0.453	11101011	1.000	1.000	3	39.92	399997	358786	1.00		2889	2889
-0.353;0.505	0.686;0.871	11001000	0.197	0.723	1	30.60	399965	359177	1.00		758	1049
0.468;3.804	-1.057;1.067	10000000	1.000	1.000	2	51.78	399990	360632	1.00		3153	3153
0.306;0.476	-1.803;0.914	11000000	1.000	1.000	1	43.07	399987	360922	1.00		1622	1622
-0.311;0.180	-0.138;0.074	11101101	0.335	0.803	6	46.29	399973	361108	1.00		3399	4231
-4.011;-0.710	-0.238;0.448	01001000	0.647	0.917	2	31.06	399956	361511	1.00		605	660
0.302;0.476	-1.327;0.914	11000000	1.000	1.000	1	43.07	399987	362884	1.00		1538	1538
0.468;3.244	-1.057;1.706	10000000	1.000	1.000	3	51.78	399990	363582	1.00		2918	2918
#	0.858;1.831	00001000	1.000	1.000	3	33.56	399974	364518	0.50		456	456
-0.316;0.560	0.694;0.871	11001000	0.487	0.866	1	34.19	399965	365099	1.00		647	747
0.468;1.426	-1.057;1.067	10000000	1.000	1.000	2	51.78	399990	365387	1.00		2774	2774
0.229;0.341	0.429;0.670	11001000	0.127	0.662	1	35.24	399842	365719	1.00		98	148
-0.529;-0.318	0.171;0.483	01101011	1.000	1.000	5	42.41	399980	367717	1.00		2497	2497
-0.312;0.023	-0.148;0.074	11101101	0.281	0.776	1	51.40	399973	368518	1.00		2025	2610
-0.316;-0.004	0.694;0.871	11001000	0.463	0.857	2	31.40	399965	369209	1.00		264	308
-0.451;-0.103	0.580;0.640	11101001	0.329	0.800	2	26.86	399825	369424	1.00		349	436
-0.658;0.628	0.858;3.278	00001000	1.000	1.000	3	33.56	399974	369606	1.00		391	391
-0.353;0.560	0.694;1.204	11001000	0.072	0.591	1	34.10	399965	370853	1.00		541	916
0.064;0.313	0.694;0.871	11001000	1.000	1.000	2	35.06	399863	371360	1.00		245	245
-0.542;-0.529	#	01101011	0.076	0.598	2	16.77	399703	372142	0.50		119	199
-0.256;0.218	-0.148;0.074	11101101	0.271	0.770	1	45.32	399973	372155	1.00		2269	2945
-1.233;0.027	-3.338;-0.628	00010000	1.000	1.000	2	50.02	399993	372499	1.00		1299	1299
-1.018;-0.810	-0.567;0.037	01000000	1.000	1.000	1	17.74	399948	372842	1.00		39	39
#	0.858;3.278	00001000	1.000	1.000	1	33.56	399974	372986	0.50		347	347
0.468;3.952	-0.776;0.243	10000000	1.000	1.000	2	53.39	399990	373076	1.00		1154	1154
-0.311;0.023	-0.148;0.074	11101101	0.282	0.776	1	51.40	399973	373091	1.00		1733	2233
-0.722;-0.562	0.005;0.798	01001001	0.285	0.778	1	31.32	399940	373378	1.00		799	1027
-0.311;0.040	-0.138;0.074	11101101	0.349	0.810	5	53.93	399973	373445	1.00		1785	2203
-0.722;-0.562	-0.100;0.788	01001001	0.314	0.793	1	31.20	399940	373791	1.00		863	1088
0.468;3.244	-0.913;1.706	10000000	1.000	1.000	2	51.78	399990	374718	1.00		2027	2027
-0.316;0.624	0.694;0.871	11001000	0.353	0.812	1	35.84	399965	374838	1.00		467	575
-0.103;0.177	0.069;0.653	11101001	1.000	1.000	1	45.53	399984	375320	1.00		3212	3212
-0.307;-0.117	0.076;0.508	11101011	1.000	1.000	2	37.64	399997	375793	1.00		2111	2111
-0.975;2.111	-1.569;-0.492	00010000	0.115	0.649	1	34.72	399993	375901	1.00		1274	1962
-0.722;-0.562	-0.141;0.463	01001001	0.481	0.864	1	34.43	399940	375929	1.00		653	756
-4.011;-0.710	#	01001000	0.210	0.732	6	25.19	399983	375995	0.50		753	1029
0.468;1.426	-1.057;1.236	10000000	1.000	1.000	1	51.78	399990	376613	1.00		1874	1874
0.468;3.401	#	10000000	1.000	1.000	2	51.78	399990	376631	0.50		1871	1871
-0.311;-0.103	0.580;0.681	11101001	0.547	0.886	2	27.33	399825	376634	1.00		265	299
-4.011;-0.939	-0.153;0.790	01001000	0.078	0.952	1	42.52	376779	376779	1.00		0	0
-0.529;-0.318	0.097;0.398	01101011	1.000	1.000	3	44.49	399980	377059	1.00		1546	1546
-2.938;-0.710	#	01001000	0.211	0.733	2	25.19	399983	378025	0.50		691	943
-0.103;0.176	0.127;0.457	11101001	1.000	1.000	1	46.61	399919	378299	1.00		1615	1615
-0.256;0.040	-0.148;0.074	11101101	0.351	0.811	1	53.43	399973	378371	1.00		1329	1639
0.468;3.269	-1.057;0.638	10000000	1.000	1.000	1	52.54	399990	378480	1.00		1417	1417
0.302;0.476	-0.819;0.068	11000000	1.000	1.000	2	37.97	399931	379237	1.00		297	297
#	0.580;0.640	11101001	0.108	0.641	2	37.97	399984	379430	0.50		526	821
-0.312;0.180	-0.138;0.074	11101101	0.333	0.803	5	46.29	399973	379702	1.00		1770	2205
-4.011;-0.710	-0.153;0.448	01001000	0.645	0.916	1	31.06	399956	379949	1.00		316	345
-0.376;0.176	0.580;0.775	11101001	0.074	0.594	1	28.02	399984	380498	1.00		531	894
0.468;3.979	#	10000000	1.000	1.000	5	51.78	399990	380844	0.50		1533	1533
-0.312;0.040	-0.138;0.074	11101101	0.347	0.809	4	53.93	399973	380926	1.00		1278	1579
-1.115;0.254	-2.889;-0.628	00010000	1.000	1.000	1	50.02	399993	380982	1.00		898	898
-0.722;-0.562	-0.159;0.490	01001001	0.531	0.881	3	34.60	399940	381186	1.00		592	672
0.468;3.952	-1.057;1.067	10000000	1.000	1.000	1	51.78	399990	381320	1.00		1495	1495
-0.529;-0.318	0.097;0.569	01101011	0.924	0.984	1	40.46	399980	381461	1.00		1703	1730
0.302;0.501	-2.671;2.331	11000000	0.608	0.905	1	43.91	399987	381542	1.00		765	845
-1.018;-0.810	-0.591;0.037	01000000	1.000	1.000	1	17.98	399948	381774	1.00		26	26
-4.011;-0.710	0.253;0.790	01001000	1.000	1.000	2	28.80	399983	381831	1.00		336	336
-0.864;0.250	0.580;0.640	11101001	0.239	0.751	1	32.54	399984	381896	1.00		467	622
-4.011;-0.710	-0.107;0.448	01001000	0.623	0.910	1	31.46	399956	382286	1.00		252	277
-0.103;0.176	0.526;0.653	11101001	1.000	1.000	1	46.89	399984	382310	1.00		481	481
-0.722;-0.562	-0.141;0.543	01001001	0.543	0.885	3	34.45	399940	383461	1.00		546	617
0.468;3.724	#	10000000	1.000	1.000	1	51.78	399990	383805	0.50		1299	1299
-0.658;1.848	0.858;3.278	00001000	1.000	1.000	1	33.56	399974	384090	1.00		204	204
0.302;0.476	-3.563;2.431	11000000	1.000	1.000	1	43.07	399987	384279	1.00		650	650
-0.739;0.083	-3.198;-0.628	00010000	1.000	1.000	2	50.02	399993	384419	1.00		735	735
-0.196;0.172	0.072;0.639	11101001	0.333	0.802	1	43.84	399984	384836	1.00		2019	2516
-0.103;0.183	0.068;0.620	11101001	1.000	1.000	3	45.08	399984	384836	1.00		1889	1889
-0.712;0.135	-3.338;-0.628	00010000	1.000	1.000	2	50.02	399993	384915	1.00		713	713
-0.316;0.313	0.694;0.871	11001000	0.694	0.930	2	32.83	399965	385040	1.00		277	298
0.468;1.134	0.146;1.468	10000000	1.000	1.000	1	50.35	399964	385203	1.00		615	615
-0.193;0.409	0.858;3.278	00001000	1.000	1.000	2	34.41	399974	385295	1.00		84	84
#	0.858;1.450	00001000	1.000	1.000	3	33.56	399974	385363	0.50		188	188
-0.722;-0.562	-0.596;0.575	01001001	0.144	0.679	1	28.54	399940	385595	1.00		476	701
-0.103;0.183	0.110;0.653	11101001	1.000	1.000	4	45.44	399984	385629	1.00		1790	1790
0.306;0.476	-1.991;2.546	11000000	1.000	1.000	1	43.07	399987	385634	1.00		595	595
-0.312;0.180	-0.239;0.074	11101101	0.104	0.636	1	37.50	399973	385673	1.00		1253	1970
-0.975;2.111	-1.738;-0.492	00010000	0.115	0.649	1	34.72	399993	385749	1.00		753	1160
-1.115;0.565	-2.889;-0.628	00010000	1.000	1.000	1	50.02	399993	385817	1.00		669	669
-0.559;0.135	-3.338;-0.628	00010000	1.000	1.000	2	51.27	399993	386045	1.00		537	537
-0.161;0.368	0.694;0.871	11001000	0.666	0.922	2	34.59	399965	386129	1.00		236	256
-0.303;0.409	0.858;2.023	00001000	1.000	1.000	1	34.19	399974	386187	1.00		138	138
-0.529;-0.318	0.097;0.644	01101011	0.554	0.889	1	37.90	399980	386454	1.00		1245	1401
-0.722;-0.562	0.543;0.582	01001001	0.000	0.000	1	12.95	386456	386456	1.00		0	19
-0.574;-0.318	0.101;0.483	01101011	0.678	0.925	1	39.62	399980	386804	1.00		1174	1269
-0.307;-0.162	0.456;0.508	11101011	1.000	1.000	2	33.62	399841	386833	1.00		111	111
-0.739;0.369	-2.885;-0.628	00010000	1.000	1.000	1	50.02	399993	386840	1.00		620	620
-0.574;-0.318	0.101;1.333	01101011	0.174	0.705	1	34.37	399980	387130	1.00		1237	1755
-0.826;-0.318	0.097;0.483	01101011	0.196	0.722	1	38.38	399980	387289	1.00		1130	1565
-1.079;0.628	0.858;3.278	00001000	1.000	1.000	1	33.56	399974	387320	1.00		165	165
0.468;1.134	-1.057;1.067	10000000	1.000	1.000	1	51.78	399990	387408	1.00		1009	1009
-0.529;-0.318	0.071;0.398	01101011	1.000	1.000	3	44.34	399980	387716	1.00		864	864
0.302;0.476	-0.453;0.793	11000000	1.000	1.000	1	42.75	399987	388004	1.00		479	479
-0.722;-0.594	-0.169;0.623	01001001	0.751	0.944	2	33.85	399886	388132	1.00		288	305
-0.722;-0.562	-0.056;0.373	01001001	0.402	0.833	1	33.56	399916	388756	1.00		160	192
-0.451;0.226	0.580;0.640	11101001	0.460	0.856	2	35.71	399984	388996	1.00		280	327
-0.311;0.262	-0.148;0.074	11101101	0.162	0.695	1	44.07	399973	389054	1.00		960	1381
-0.376;-0.103	0.580;0.681	11101001	0.312	0.792	1	25.27	399825	389140	1.00		122	154
-0.079;0.597	0.694;0.871	11001000	0.372	0.820	1	37.29	399965	389378	1.00		137	167
0.468;3.979	-0.991;0.142	10000000	1.000	1.000	1	53.10	399990	389505	1.00		405	405
-0.307;-0.107	0.076;0.453	11101011	0.911	0.982	1	38.50	399997	389667	1.00		797	812
-0.256;0.040	-0.138;0.074	11101101	0.392	0.829	4	54.56	399973	389767	1.00		631	761
-4.011;-0.811	0.253;0.790	01001000	1.000	1.000	2	44.63	399846	389842	1.00		15	15
-0.529;-0.318	0.218;0.569	01101011	0.889	0.977	1	40.42	399980	390085	1.00		627	642
-0.103;0.183	0.069;0.653	11101001	1.000	1.000	2	45.05	399984	390133	1.00		1314	1314
-0.722;-0.562	-0.074;0.543	01001001	0.516	0.876	1	35.71	399940	390567	1.00		283	323
-0.722;-0.594	-0.074;0.623	01001001	0.731	0.939	1	35.38	399886	390608	1.00		201	214
-0.529;-0.318	0.097;0.483	01101011	1.000	1.000	2	41.76	399980	390625	1.00		797	797
-4.267;-0.710	#	01001000	0.213	0.734	1	25.19	399983	390728	0.50		290	395
-0.312;0.093	-0.138;0.074	11101101	0.354	0.813	5	51.35	399973	390830	1.00		681	838
-3.422;-0.710	-0.126;0.439	01001000	0.647	0.917	1	31.06	399956	390869	1.00		143	156
0.468;3.804	-1.249;1.866	10000000	1.000	1.000	2	51.78	399990	390921	1.00		727	727
-0.307;-0.107	0.076;0.341	11101011	0.877	0.974	3	39.97	399997	390973	1.00		489	502
-0.535;-0.529	0.097;0.644	01101011	0.123	0.658	2	17.62	399664	391049	1.00		25	38
0.468;3.244	-0.913;1.417	10000000	1.000	1.000	1	51.78	399990	391177	1.00		705	705
-4.011;-0.710	0.253;1.076	01001000	0.366	0.818	1	25.31	399983	391240	1.00		175	214
-0.162;-0.107	0.076;0.508	11101011	0.626	0.910	2	35.35	399978	391378	1.00		122	134
-0.574;-0.318	0.097;1.130	01101011	0.174	0.705	1	34.37	399980	391383	1.00		828	1175
-0.574;-0.318	0.218;0.398	01101011	0.699	0.931	1	45.23	399980	391640	1.00		323	347
-0.312;0.192	-0.138;0.074	11101101	0.332	0.802	2	46.29	399973	391677	1.00		725	904
-0.269;0.424	0.069;0.653	11101001	0.073	0.593	1	41.85	399984	391750	1.00		1202	2027
-0.658;0.409	0.858;4.075	00001000	1.000	1.000	2	33.56	399974	391779	1.00		105	105
0.818;3.952	-0.568;0.320	10000000	1.000	1.000	1	52.35	399913	391804	1.00		185	185
-0.722;-0.594	-0.159;0.623	01001001	0.747	0.943	1	33.85	399886	391822	1.00		200	212
0.040;0.246	-0.138;0.074	11101101	0.074	0.593	1	34.00	399945	392101	1.00		162	273
-0.311;0.180	-0.148;0.074	11101101	0.275	0.772	1	44.64	399973	392175	1.00		682	883
-0.103;0.183	0.069;0.620	11101001	1.000	1.000	1	45.08	399984	392266	1.00		954	954
0.302;0.476	-0.005;1.204	11000000	1.000	1.000	1	45.42	399987	392298	1.00		209	209
-0.103;0.176	0.072;0.653	11101001	1.000	1.000	1	45.47	399984	392404	1.00		975	975
-3.735;-0.710	#	01001000	0.211	0.733	1	25.19	399983	392544	0.50		233	318
-0.103;0.176	0.127;0.620	11101001	1.000	1.000	1	46.49	399984	392668	1.00		788	788
-0.631;1.010	-3.338;-0.628	00010000	1.000	1.000	1	50.02	399993	392807	1.00		339	339
-0.197;0.533	0.069;0.653	11101001	0.095	0.625	1	43.02	399984	392845	1.00		1002	1603
-1.163;-0.068	0.858;1.338	00001000	1.000	1.000	1	33.90	399910	393052	1.00		69	69
-0.103;0.176	0.069;0.653	11101001	1.000	1.000	2	45.53	399984	393129	1.00		892	892
-0.103;0.176	0.068;0.208	11101001	1.000	1.000	1	44.34	399919	393224	1.00		224	224
0.468;2.037	-1.057;2.431	10000000	1.000	1.000	2	51.78	399990	393274	1.00		537	537
-0.311;0.218	-0.138;0.074	11101101	0.298	0.785	1	46.25	399973	393297	1.00		588	749
-0.529;-0.318	0.138;0.686	01101011	0.409	0.836	1	36.32	399980	393344	1.00		587	702
-0.529;-0.318	-0.740;0.483	01101011	0.082	0.607	2	29.63	399980	393442	1.00		578	953
-0.529;-0.318	0.218;0.398	01101011	1.000	1.000	1	47.96	399980	393442	1.00		255	255
-0.739;0.135	-3.338;-0.628	00010000	1.000	1.000	1	50.02	399993	393564	1.00		304	304
0.468;4.249	-1.057;1.067	10000000	1.000	1.000	2	51.78	399990	393622	1.00		513	513
-0.103;0.177	0.103;0.653	11101001	1.000	1.000	2	45.74	399984	393693	1.00		777	777
0.468;4.249	-1.040;1.067	10000000	1.000	1.000	3	51.78	399990	393723	1.00		502	502
-1.017;-0.214	0.858;1.831	00001000	1.000	1.000	1	32.86	399910	393751	1.00		35	35
-0.103;0.172	0.068;0.620	11101001	1.000	1.000	1	45.56	399984	393802	1.00		752	752
-1.056;-0.034	-2.889;-0.628	00010000	1.000	1.000	1	50.02	399993	393830	1.00		290	290
0.468;4.391	#	10000000	1.000	1.000	2	51.78	399990	393858	0.50		494	494
-0.451;0.043	0.580;0.640	11101001	0.481	0.864	2	34.80	399984	394033	1.00		108	125
-0.529;-0.318	0.279;0.483	01101011	1.000	1.000	1	42.60	399980	394164	1.00		264	264
-0.739;-0.034	-3.198;-0.628	00010000	1.000	1.000	2	50.02	399993	394289	1.00		269	269
-0.316;0.368	0.793;0.871	11001000	0.513	0.875	1	35.92	399965	394373	1.00		56	64
-1.829;1.848	0.858;1.450	00001000	1.000	1.000	1	33.56	399974	394382	1.00		73	73
-0.479;0.014	0.858;3.278	00001000	1.000	1.000	1	34.60	399910	394393	1.00		48	48
-0.103;0.183	0.127;0.620	11101001	1.000	1.000	1	45.89	399984	394451	1.00		611	611
-0.722;-0.562	-0.141;0.490	01001001	0.534	0.882	2	34.60	399940	394610	1.00		172	195
-0.103;0.176	-0.365;0.653	11101001	0.098	0.628	1	42.86	399984	394622	1.00		708	1127
-4.011;-0.710	-0.153;0.439	01001000	0.638	0.914	1	31.06	399956	394628	1.00		85	93
-0.980;-0.710	-0.185;0.790	01001000	0.782	0.952	1	28.85	399983	394641	1.00		159	167
-0.529;-0.318	0.071;0.334	01101011	1.000	1.000	3	43.88	399980	394708	1.00		305	305
0.468;3.401	-0.441;0.107	10000000	1.000	1.000	2	53.13	399990	394893	1.00		189	189
-0.563;0.040	-0.138;0.074	11101101	0.094	0.623	1	41.85	399973	394971	1.00		334	536
-4.267;-0.710	-0.247;1.150	01001000	0.436	0.847	1	26.05	399983	395090	1.00		155	183
0.468;3.804	#	10000000	1.000	1.000	4	51.78	399990	395097	0.50		393	393
-0.316;0.469	0.694;0.871	11001000	0.482	0.864	1	34.19	399965	395126	1.00		89	103
-4.762;-0.710	0.253;0.790	01001000	1.000	1.000	1	28.80	399983	395374	1.00		85	85
-0.722;-0.594	-0.169;1.220	01001001	0.309	0.791	1	29.59	399886	395381	1.00		121	153
-1.017;-0.214	0.858;2.255	00001000	1.000	1.000	1	32.92	399910	395791	1.00		24	24
-0.079;0.624	0.694;0.871	11001000	0.354	0.812	1	37.29	399965	395825	1.00		52	64
-0.658;1.848	0.858;3.012	00001000	1.000	1.000	1	33.57	399974	395848	1.00		53	53
-0.534;-0.529	0.097;0.483	01101011	1.000	1.000	2	19.60	399323	395891	1.00		5	5
-0.658;0.265	0.858;3.278	00001000	1.000	1.000	1	33.57	399974	395936	1.00		52	52
-0.312;0.372	-0.138;0.074	11101101	0.156	0.690	1	45.74	399973	395946	1.00		354	513
-0.529;-0.318	-0.337;0.483	01101011	0.177	0.708	1	31.54	399980	395974	1.00		358	506
-0.307;-0.117	0.076;0.512	11101011	0.928	0.985	2	37.61	399997	396166	1.00		333	338
0.468;1.337	#	10000000	1.000	1.000	2	51.78	399990	396222	0.50		301	301
0.302;0.476	-1.327;3.067	11000000	1.000	1.000	2	43.07	399987	396328	1.00		150	150
-0.529;-0.318	0.218;0.483	01101011	1.000	1.000	1	42.82	399980	396331	1.00		207	207
-0.739;0.083	-2.889;-0.628	00010000	1.000	1.000	2	50.02	399993	396386	1.00		170	170
-0.739;1.010	-3.771;-0.628	00010000	1.000	1.000	1	50.02	399993	396386	1.00		170	170
-1.829;1.848	0.858;3.278	00001000	1.000	1.000	1	33.57	399974	396415	1.00		47	47
0.306;0.476	-3.563;2.313	11000000	1.000	1.000	1	43.07	399987	396492	1.00		145	145
-0.316;0.368	0.694;0.871	11001000	0.484	0.865	1	34.19	399965	396507	1.00		64	74
-0.404;0.108	-2.889;-0.628	00010000	1.000	1.000	1	52.05	399993	396572	1.00		96	96
-0.739;0.083	-3.338;-0.628	00010000	1.000	1.000	1	50.02	399993	396572	1.00		160	160
-0.103;0.177	0.072;0.653	11101001	1.000	1.000	2	45.47	399984	396624	1.00		432	432
-0.311;0.372	-0.138;0.074	11101101	0.158	0.691	1	45.74	399973	396645	1.00		293	424
-0.243;0.268	0.694;0.871	11001000	0.653	0.918	1	31.38	399965	396847	1.00		45	49
0.302;0.476	-1.991;2.331	11000000	1.000	1.000	1	43.07	399987	396861	1.00		128	128
0.302;0.476	-1.327;2.676	11000000	1.000	1.000	2	43.07	399987	396861	1.00		128	128
#	-1.172;-0.492	00010000	0.117	0.651	1	34.72	399993	396871	0.50		164	252
-0.353;1.142	0.694;0.871	11001000	0.101	0.632	1	39.51	399965	396956	1.00		55	87
-1.306;-0.318	0.101;0.483	01101011	0.182	0.711	1	38.33	399980	396975	1.00		271	381
0.306;0.499	-1.803;2.546	11000000	0.623	0.910	1	43.91	399987	397027	1.00		121	133
-0.529;-0.318	-0.023;0.569	01101011	0.487	0.866	1	36.22	399980	397075	1.00		278	321
0.468;3.244	#	10000000	1.000	1.000	2	51.78	399990	397212	0.50		223	223
-0.311;0.743	-0.138;0.074	11101101	0.102	0.634	1	46.18	399973	397269	1.00		237	374
0.468;3.401	0.140;0.857	10000000	1.000	1.000	1	50.35	399964	397311	1.00		114	114
0.229;0.349	-0.027;2.105	11001000	0.073	0.593	1	38.20	399970	397480	1.00		35	59
-0.311;-0.103	0.580;0.640	11101001	1.000	1.000	1	28.73	399825	397528	1.00		26	26
0.468;3.979	0.029;1.200	10000000	1.000	1.000	1	50.58	399964	397583	1.00		115	115
-0.722;-0.594	-0.159;1.220	01001001	0.298	0.785	1	29.59	399886	397598	1.00		62	79
-0.631;0.027	-3.338;-0.628	00010000	1.000	1.000	1	50.02	399993	397611	1.00		112	112
-0.529;-0.318	0.097;0.431	01101011	1.000	1.000	1	43.17	399980	397636	1.00		180	180
-0.739;0.135	-2.405;-0.628	00010000	1.000	1.000	1	50.02	399993	397663	1.00		111	111
-0.311;0.192	-0.138;0.074	11101101	0.328	0.800	1	46.29	399973	397675	1.00		204	255
0.306;0.476	-1.794;2.546	11000000	1.000	1.000	1	43.07	399987	397726	1.00		92	92
-1.056;0.083	-3.338;-0.628	00010000	1.000	1.000	1	50.02	399993	397784	1.00		104	104
-0.103;0.176	0.069;0.457	11101001	1.000	1.000	1	45.14	399919	397912	1.00		182	182
0.468;3.952	-1.057;2.431	10000000	1.000	1.000	1	51.78	399990	398052	1.00		158	158
-0.103;0.183	0.620;0.688	11101001	0.145	0.680	1	32.24	399785	398197	1.00		17	25
0.468;1.337	-1.057;1.067	10000000	1.000	1.000	1	51.78	399990	398217	1.00		144	144
0.302;0.476	-0.453;3.234	11000000	1.000	1.000	1	43.07	399987	398259	1.00		70	70
-0.722;-0.594	#	01001001	0.071	0.589	1	26.40	399886	398339	0.50		43	73
-0.631;0.083	-3.338;-0.628	00010000	1.000	1.000	2	50.02	399993	398362	1.00		78	78
0.306;0.476	-0.375;0.814	11000000	1.000	1.000	1	43.89	399987	398400	1.00		63	63
0.302;0.476	-3.563;2.546	11000000	1.000	1.000	1	43.06	399987	398400	1.00		66	66
-0.593;0.192	0.858;3.278	00001000	1.000	1.000	1	34.01	399974	398504	1.00		19	19
-0.831;1.010	-3.338;-0.628	00010000	1.000	1.000	1	50.02	399993	398525	1.00		68	68
0.302;0.476	-1.991;1.871	11000000	1.000	1.000	1	43.08	399987	398533	1.00		59	59
-0.307;-0.107	0.076;0.928	11101011	0.245	0.755	1	36.52	399997	398580	1.00		123	163
-1.115;1.010	-3.771;-0.628	00010000	1.000	1.000	1	50.02	399993	398595	1.00		66	66
-0.353;0.679	0.694;0.871	11001000	0.341	0.806	1	35.76	399965	398604	1.00		25	31
-0.574;-0.318	0.171;0.398	01101011	0.790	0.954	1	43.80	399980	398630	1.00		83	87
-0.529;-0.241	0.097;0.483	01101011	0.198	0.723	1	39.15	399980	398687	1.00		115	159
-0.722;-0.562	0.157;0.334	01001001	1.000	1.000	1	47.50	399844	398741	1.00		4	4
#	0.858;4.075	00001000	1.000	1.000	1	33.70	399974	398769	0.50		15	15
-0.722;-0.562	-0.086;0.157	01001001	0.444	0.850	1	31.04	399916	398812	1.00		17	20
-0.529;-0.318	-0.051;0.818	01101011	0.225	0.742	1	32.55	399980	398838	1.00		115	155
-0.574;-0.318	0.171;0.483	01101011	0.741	0.942	2	40.68	399980	398838	1.00		97	103
-0.766;-0.562	0.157;0.541	01001001	0.173	0.704	1	38.14	399940	398911	1.00		19	27
-0.975;2.111	-1.172;-0.538	00010000	0.186	0.714	1	37.24	399993	398968	1.00		50	70
-4.762;-0.710	0.007;0.724	01001000	0.828	0.963	1	28.83	399983	399027	1.00		26	27
-0.256;0.023	-0.109;0.074	11101101	0.538	0.883	1	54.73	399973	399073	1.00		53	60
0.306;0.476	-3.563;2.546	11000000	1.000	1.000	1	43.08	399987	399124	1.00		34	34
-0.573;0.121	-0.837;-0.638	11010100	0.000	0.000	1	54.03	399128	399128	1.00		0	17
-0.739;-0.034	-3.518;-0.628	00010000	1.000	1.000	1	50.05	399993	399182	1.00		38	38
