Explore_Iteration	MacroPopSize	MicroPopSize	Hamming_Loss	Accuracy	AveGenerality	Time(min)	TP	TN	OverGenAcc
3500	182	295	0.136	0.7345714285714285	0.13	0.09	2.5274285714285716	0.064	0.595
7000	319	500	0.138	0.7354285714285714	0.12	0.35	2.535142857142857	0.05028571428571429	0.603
10500	340	500	0.119	0.7617142857142857	0.13	0.68	2.5331428571428574	0.11057142857142857	0.587
14000	361	500	0.103	0.7885714285714286	0.14	1.00	2.527142857142857	0.1637142857142857	0.568
17500	362	500	0.082	0.8191428571428572	0.13	1.35	2.5225714285714287	0.23057142857142857	0.554
21000	356	500	0.064	0.8468571428571429	0.13	1.67	2.5182857142857142	0.29	0.575
24500	352	500	0.065	0.8445714285714285	0.14	1.99	2.5157142857142856	0.2905714285714286	0.517
28000	366	500	0.054	0.8608571428571429	0.14	2.29	2.507142857142857	0.3322857142857143	0.049
31500	381	500	0.04	0.9005714285714286	0.14	2.62	2.5234285714285716	0.35714285714285715	0.000
35000	374	500	0.039	0.9031428571428571	0.13	2.97	2.53	0.35285714285714287	0.014
38500	378	500	0.045	0.8865714285714286	0.14	3.30	2.532857142857143	0.33314285714285713	0.010
42000	372	500	0.044	0.8865714285714286	0.14	3.64	2.532857142857143	0.33371428571428574	0.023
45500	371	500	0.04	0.9002857142857142	0.14	3.94	2.532857142857143	0.348	0.012
49000	375	500	0.036	0.9091428571428571	0.15	4.28	2.5365714285714285	0.35514285714285715	0.112
52500	370	500	0.035	0.9117142857142857	0.14	4.61	2.5342857142857143	0.3608571428571429	0.000
56000	364	500	0.036	0.9091428571428571	0.12	4.88	2.533714285714286	0.35714285714285715	0.010
59500	353	500	0.034	0.914	0.13	5.19	2.536	0.36342857142857143	0.008
63000	364	500	0.034	0.9134285714285715	0.12	5.47	2.535142857142857	0.36228571428571427	0.108
66500	375	500	0.034	0.9122857142857143	0.14	5.80	2.533714285714286	0.36428571428571427	0.020
70000	364	500	0.035	0.9097142857142857	0.13	6.13	2.5334285714285714	0.36028571428571426	0.028
73500	372	500	0.036	0.9074285714285715	0.13	6.46	2.531142857142857	0.36	0.000
77000	373	500	0.038	0.9034285714285715	0.13	6.77	2.537142857142857	0.3474285714285714	0.000
80500	359	500	0.034	0.912	0.12	7.06	2.535142857142857	0.3617142857142857	0.008
84000	347	500	0.035	0.9125714285714286	0.11	7.38	2.536	0.3597142857142857	0.058
87500	351	500	0.035	0.9114285714285715	0.11	7.67	2.532857142857143	0.36228571428571427	0.002
91000	358	500	0.036	0.9085714285714286	0.11	7.94	2.5342857142857143	0.3577142857142857	0.000
94500	341	500	0.034	0.9134285714285715	0.11	8.22	2.5342857142857143	0.3648571428571429	0.069
98000	344	500	0.034	0.9117142857142857	0.12	8.49	2.533714285714286	0.3628571428571429	0.026
101500	348	500	0.04	0.9005714285714286	0.12	8.77	2.5345714285714287	0.3462857142857143	0.004
105000	338	500	0.033	0.9151428571428571	0.11	9.05	2.5357142857142856	0.36457142857142855	0.000
108500	337	500	0.031	0.9205714285714286	0.12	9.33	2.532	0.3742857142857143	0.000
112000	338	500	0.032	0.9185714285714286	0.12	9.58	2.536	0.3677142857142857	0.003
115500	331	500	0.032	0.9197142857142857	0.12	9.86	2.536	0.3668571428571429	0.000
119000	346	500	0.03	0.9277142857142857	0.12	10.13	2.533714285714286	0.3777142857142857	0.018
122500	348	500	0.029	0.9282857142857143	0.12	10.39	2.532857142857143	0.3802857142857143	0.000
126000	351	500	0.03	0.926	0.13	10.65	2.532857142857143	0.3777142857142857	0.023
129500	361	500	0.033	0.9177142857142857	0.13	10.94	2.534	0.368	0.046
133000	355	500	0.029	0.9274285714285714	0.12	11.22	2.533714285714286	0.37942857142857145	0.027
136500	339	500	0.029	0.9282857142857143	0.12	11.51	2.532	0.38057142857142856	0.008
140000	358	500	0.029	0.9282857142857143	0.12	11.81	2.533714285714286	0.3782857142857143	0.005
143500	366	500	0.026	0.9348571428571428	0.13	12.10	2.5345714285714287	0.386	0.055
147000	365	500	0.026	0.9362857142857143	0.12	12.39	2.532857142857143	0.388	0.050
150500	355	500	0.027	0.9362857142857143	0.13	12.68	2.5331428571428574	0.3871428571428571	0.004
154000	344	500	0.026	0.9365714285714286	0.12	12.94	2.5308571428571427	0.3914285714285714	0.000
157500	341	500	0.027	0.9337142857142857	0.12	13.25	2.5317142857142856	0.38771428571428573	0.000
161000	350	500	0.027	0.9334285714285714	0.12	13.53	2.534	0.38485714285714284	0.028
164500	345	500	0.027	0.9348571428571428	0.12	13.78	2.5362857142857145	0.384	0.000
168000	342	500	0.027	0.9342857142857143	0.11	14.04	2.5357142857142856	0.3842857142857143	0.043
171500	351	500	0.026	0.9351428571428572	0.11	14.31	2.5365714285714285	0.3842857142857143	0.000
175000	345	500	0.025	0.94	0.10	14.58	2.5325714285714285	0.3931428571428571	0.020
178500	347	500	0.025	0.9391428571428572	0.11	14.86	2.5325714285714285	0.3922857142857143	0.000
182000	337	500	0.027	0.934	0.10	15.14	2.5362857142857145	0.38342857142857145	0.000
185500	340	500	0.027	0.9342857142857143	0.12	15.37	2.536	0.384	0.003
189000	353	500	0.027	0.9342857142857143	0.13	15.59	2.535142857142857	0.38485714285714284	0.057
192500	332	500	0.028	0.934	0.12	15.80	2.536	0.3811428571428571	0.000
196000	330	500	0.027	0.9357142857142857	0.12	16.00	2.5345714285714287	0.384	0.047
199500	338	500	0.025	0.9397142857142857	0.12	16.19	2.537142857142857	0.3882857142857143	0.027
