att1	att2	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0.280;1.136	-1.256;0.550	000001010010100	0.174	0.705	2	208.00	399979	392339	1.00		164	1732
-0.882;0.146	0.091;0.972	100001000010010	0.217	0.737	1	206.64	399970	392370	1.00		197	1329
#	-0.800;0.356	100001011011101	0.132	0.667	1	227.53	399982	392505	0.50		320	5834
0.280;1.028	#	000001010010100	0.122	0.656	2	194.21	399979	392573	0.50		158	1949
#	0.958;2.930	100001000010010	0.000	0.000	1	146.40	392589	392589	0.50		0	10
0.240;0.736	#	000001001000101	0.037	0.518	4	213.44	399987	392640	0.50		53	1931
-1.103;0.287	-0.830;-0.351	001101001101000	0.095	0.625	1	236.57	399818	392648	1.00		62	1824
-1.299;-0.586	-0.299;0.448	100000000000000	0.215	0.735	1	183.24	399996	392801	1.00		101	298
-1.068;0.036	-1.595;-0.424	000001001000000	0.037	0.516	1	214.71	399865	392875	1.00		70	1159
#	0.091;0.972	100001000010010	0.091	0.619	3	188.70	399970	392980	0.50		182	2169
0.578;1.245	0.311;1.193	000000000010000	0.237	0.750	1	151.63	399978	392988	1.00		40	120
0.497;4.110	-0.651;0.677	000001000010000	0.242	0.753	2	192.24	399977	393053	1.00		237	736
-1.042;0.246	#	101101001011000	0.057	0.564	1	233.08	399753	393075	0.50		29	4852
-0.437;0.306	-1.336;-0.186	001001001000100	0.108	0.641	1	262.40	399749	393145	1.00		39	1881
-0.144;0.744	-0.591;0.299	000001011011101	0.417	0.840	2	259.00	399986	393222	1.00		351	2428
0.054;1.273	#	000001010010000	0.084	0.609	1	215.56	399995	393229	0.50		168	2918
-0.451;0.315	#	100001011011101	0.174	0.705	1	251.61	399982	393388	0.50		281	3983
-0.590;0.375	0.119;1.102	100001010010010	0.157	0.690	1	211.49	399947	393432	1.00		326	1486
#	0.456;2.475	000000000010010	0.056	0.561	1	171.30	399953	393449	0.50		120	876
0.074;1.087	#	000001010010000	0.088	0.615	2	211.70	399995	393460	0.50		163	2679
-1.301;1.184	-0.874;1.747	110101001001000	0.018	0.448	3	220.31	399876	393551	1.00		73	6383
#	-0.005;1.068	100001000010010	0.074	0.594	2	193.76	399970	393586	0.50		166	2451
-0.645;0.425	-0.799;0.408	100101001011000	0.120	0.654	1	244.00	399878	393587	1.00		27	3869
-0.590;0.229	-0.047;1.102	100001010010010	0.177	0.707	1	219.95	399947	393595	1.00		318	1529
0.818;4.839	-0.523;1.257	000001000010000	0.627	0.911	1	153.99	399977	393686	1.00		126	172
#	0.091;0.640	100001000010010	0.131	0.666	1	209.32	399970	393800	0.50		159	1515
-1.411;0.688	-0.592;0.728	001001011001101	0.035	0.512	1	235.09	399667	393936	1.00		42	4691
#	-0.757;0.627	100001001011000	0.086	0.612	1	227.02	399835	393939	0.50		42	5339
-0.169;1.056	0.146;0.836	000001100010000	0.084	0.609	1	197.47	399958	394011	1.00		163	1254
-0.008;1.186	-1.089;0.392	000001011010100	0.240	0.752	1	232.03	399902	394031	1.00		110	2217
-0.227;0.498	0.030;0.873	000001110010000	0.093	0.622	2	216.72	399887	394098	1.00		43	1397
-0.174;0.745	-0.564;0.055	000001011011101	0.518	0.877	1	265.54	399986	394139	1.00		305	1606
-1.245;-0.763	-0.906;-0.350	000000001100000	0.115	0.649	1	173.11	394201	394201	1.00		0	74
-0.195;0.737	-0.382;0.837	000001011011000	0.163	0.696	1	233.57	399870	394278	1.00		96	2502
-0.227;0.592	0.030;1.499	000001110010000	0.084	0.610	1	210.33	399887	394295	1.00		40	1432
-0.882;0.146	0.182;0.972	100001000010010	0.302	0.787	1	205.96	399970	394324	1.00		147	803
-0.439;0.661	-1.468;-0.371	000001001001101	0.248	0.756	2	246.53	399992	394400	1.00		257	1369
-0.252;1.178	-1.520;0.650	000001011011100	0.199	0.724	2	231.18	399993	394432	1.00		199	3737
-0.888;0.898	-1.336;-0.186	001001001000100	0.048	0.545	1	232.14	399749	394543	1.00		31	2567
0.280;1.028	-1.256;0.550	000001010010100	0.173	0.704	1	208.00	399979	394580	1.00		115	1230
-1.159;-0.245	0.316;0.378	110000000000000	0.036	0.514	1	173.02	394601	394601	1.00		0	45
#	-0.543;0.769	000001010010000	0.041	0.529	2	229.78	399995	394627	0.50		134	4285
-0.344;0.609	-0.138;1.185	000001000010010	0.054	0.558	2	215.57	399558	394665	1.00		8	1939
0.169;1.159	-0.543;0.769	000001010010000	0.154	0.688	1	221.37	399995	394703	1.00		115	1499
0.018;1.100	#	000001011010101	0.130	0.664	2	216.98	399904	394712	0.50		75	2489
-0.514;0.438	-1.351;0.266	001001001001101	0.145	0.680	1	254.68	399950	394716	1.00		143	2887
0.280;1.028	-1.256;0.135	000001010010100	0.176	0.707	2	214.43	399979	394717	1.00		105	901
-1.064;-0.530	#	100000000100000	0.062	0.574	2	198.11	399625	394732	0.50		22	610
-1.062;0.243	-1.554;0.797	110001001011000	0.064	0.576	1	233.08	399972	394806	1.00		43	3604
-0.309;0.813	-0.849;-0.006	000001011011101	0.364	0.817	1	253.19	399986	394868	1.00		265	2055
-0.252;1.178	-1.660;0.235	000001011011100	0.299	0.785	1	232.84	399993	394882	1.00		185	2697
-0.004;0.949	-0.334;0.682	000001011010000	0.201	0.725	1	229.62	399939	394884	1.00		36	1527
-0.590;0.229	#	100001010010010	0.042	0.531	2	248.95	399947	394950	0.50		249	2980
-0.575;0.438	#	001001001001101	0.049	0.548	1	238.29	399950	394978	0.50		136	3722
-1.340;-0.371	-0.662;-0.029	100100000100000	0.068	0.584	1	227.00	399969	395001	1.00		59	635
-1.702;0.479	-0.657;0.071	100101001101000	0.065	0.579	3	248.49	399929	395036	1.00		57	2330
#	-1.219;-0.531	000001001000100	0.108	0.641	3	212.33	399942	395049	0.50		63	969
-0.774;-0.098	-0.516;0.538	110001001001000	0.095	0.625	1	229.37	399951	395115	1.00		118	1381
#	-0.415;0.792	100001011011000	0.131	0.666	1	223.11	399991	395132	0.50		83	3453
0.018;0.856	-0.774;0.116	000001011010101	0.337	0.804	1	251.17	399904	395141	1.00		69	1323
-0.218;0.601	-1.342;0.299	000001011011101	0.380	0.824	1	254.59	399986	395155	1.00		249	2184
#	-1.660;0.424	000001011011100	0.113	0.647	1	226.71	399993	395176	0.50		172	4072
#	-0.831;-0.121	001001011001100	0.077	0.598	2	233.15	399425	395231	0.50		13	2425
-0.525;0.313	-0.160;0.645	100001010010000	0.183	0.712	1	243.67	399770	395277	1.00		13	1352
-0.707;0.265	-0.415;0.792	100001011011000	0.190	0.717	2	234.06	399991	395304	1.00		79	2285
-1.239;0.146	#	100001000010010	0.021	0.462	1	227.65	399970	395352	0.50		117	2913
#	-0.498;0.308	000001011011100	0.173	0.704	1	237.29	399993	395362	0.50		168	2683
0.788;0.909	-0.018;1.285	000000100010000	0.031	0.500	1	163.50	395377	395377	1.00		0	58
0.205;1.176	-0.651;0.832	000001000010000	0.092	0.620	1	210.99	399977	395432	1.00		161	1326
-1.443;-0.098	#	110001001001000	0.048	0.545	3	219.40	399951	395440	0.50		111	1876
-0.399;0.496	0.119;0.771	100001010010010	0.172	0.704	1	212.99	399947	395459	1.00		224	1027
#	-0.415;1.395	100001011011000	0.123	0.658	1	217.27	399991	395481	0.50		75	3255
-0.031;0.856	0.249;2.530	000010000010000	0.043	0.532	2	192.05	399983	395524	1.00		115	610
-0.548;0.195	-1.921;-0.200	001001001000000	0.061	0.572	2	262.58	399989	395590	1.00		44	1180
-0.999;-0.133	-0.004;0.487	110001001001000	0.097	0.627	1	202.68	399805	395611	1.00		67	407
0.424;1.028	#	000001010010100	0.163	0.696	2	182.09	399979	395623	0.50		93	715
#	-0.858;-0.028	000001001001101	0.085	0.611	1	232.33	399992	395672	0.50		199	2549
-0.374;0.997	#	000001011011000	0.118	0.652	1	223.80	399870	395676	0.50		72	3424
0.818;1.069	-0.651;0.659	000001000010000	0.632	0.912	1	164.52	399977	395685	1.00		87	118
-0.466;0.254	#	100001011011101	0.169	0.701	3	251.41	399982	395752	0.50		181	2376
-0.893;-0.296	-1.139;-0.008	000100001100000	0.040	0.524	1	222.11	399955	395761	1.00		37	772
0.136;1.714	#	000001011011100	0.126	0.661	1	210.62	399993	395763	0.50		127	1586
0.818;3.953	#	000001000010000	0.489	0.867	1	147.86	399977	395783	0.50		84	140
#	-1.121;0.299	000001011011101	0.111	0.645	1	232.44	399986	395792	0.50		216	3341
-0.449;0.226	-0.167;0.408	100001011011100	0.484	0.865	2	257.69	399998	395826	1.00		275	776
#	-0.618;0.053	100101001101000	0.043	0.533	1	243.89	399929	395902	0.50		46	2158
0.818;3.953	-0.154;0.996	000001000010000	0.590	0.900	2	150.10	399977	395911	1.00		56	80
-0.447;0.487	-0.047;1.286	100001010010010	0.124	0.658	1	208.93	399947	395919	1.00		205	1271
-0.074;0.745	#	000001011011101	0.168	0.700	1	232.94	399986	395946	0.50		208	2143
-0.928;0.195	-1.348;-0.303	001001001101000	0.091	0.620	2	241.41	399927	395974	1.00		35	1080
#	0.206;1.139	100001010010010	0.111	0.645	2	187.84	399947	396047	0.50		197	957
-0.587;0.254	-0.800;0.356	100001011011101	0.258	0.763	2	263.26	399982	396119	1.00		163	1847
0.497;5.462	-0.246;0.677	000001000010000	0.392	0.829	1	186.51	399977	396131	1.00		103	240
#	-0.499;0.287	100001011011100	0.219	0.738	1	237.30	399998	396194	0.50		328	2189
-0.815;-0.339	#	100000001000000	0.016	0.438	2	210.66	399708	396213	0.50		5	798
#	-0.194;1.032	000001010010010	0.053	0.555	1	202.48	399739	396244	0.50		6	1961
#	0.467;0.984	000000000010010	0.055	0.561	3	170.43	399953	396245	0.50		68	479
-0.008;1.186	-0.754;0.275	000001011010100	0.260	0.764	1	232.30	399902	396247	1.00		67	1278
-0.458;1.326	0.249;2.530	000010000010000	0.022	0.465	1	183.88	399983	396250	1.00		95	784
-0.449;0.057	-0.699;0.402	100001011011100	0.347	0.809	2	260.94	399998	396263	1.00		299	1139
-0.174;0.745	#	000001011011101	0.166	0.699	1	236.14	399986	396266	0.50		193	2263
0.109;1.136	-1.256;0.550	000001010010100	0.166	0.699	1	223.21	399979	396271	1.00		80	1248
-1.019;-0.777	-1.355;-0.662	000000000100000	1.000	1.000	1	145.70	399669	396309	1.00		10	10
#	-0.004;0.487	110001001001000	0.034	0.509	1	215.01	399805	396310	0.50		56	948
-0.466;0.254	-0.287;0.356	100001011011101	0.388	0.827	2	262.27	399875	396333	1.00		78	851
-0.473;0.422	-0.888;0.878	001001011011101	0.124	0.658	1	240.36	399830	396335	1.00		10	2485
#	-1.092;-0.028	000001001001101	0.084	0.609	1	232.33	399992	396371	0.50		167	2184
-0.554;0.532	#	001001001001101	0.048	0.545	1	238.46	399950	396376	0.50		98	2835
0.074;1.087	-0.543;2.072	000001010010000	0.128	0.663	1	215.63	399995	396378	1.00		91	1263
-0.799;0.267	-1.009;-0.871	001001001001100	0.061	0.571	1	166.24	396387	396387	1.00		0	20
-1.415;-0.486	-1.749;-0.225	000000000100000	0.055	0.559	1	205.04	399971	396476	1.00		60	282
#	-1.098;-0.095	000001001001101	0.085	0.611	4	232.79	399992	396522	0.50		159	1909
0.074;1.159	#	000001010010000	0.087	0.613	1	211.70	399995	396556	0.50		84	1408
-0.530;0.422	-1.046;0.266	001001001001101	0.143	0.678	1	254.68	399950	396597	1.00		91	1864
-0.575;0.415	-1.370;0.028	001001001001101	0.179	0.709	1	256.95	399950	396597	1.00		91	1551
-1.051;0.302	#	101101001111000	0.047	0.544	1	232.93	399400	396604	0.50		4	2557
-0.788;-0.140	-1.313;-0.182	001001001100000	0.057	0.563	1	231.60	399901	396671	1.00		28	652
-1.113;0.254	#	100001011011101	0.088	0.615	1	233.30	399982	396699	0.50		140	2337
-0.526;0.731	#	100001000010010	0.023	0.469	2	237.33	399970	396725	0.50		82	2750
#	0.182;0.972	100001000010010	0.105	0.637	1	187.72	399970	396750	0.50		81	838
#	-0.906;-0.025	000001011001101	0.097	0.627	1	232.33	399941	396791	0.50		23	1919
-0.481;0.624	-0.922;0.113	101001011011101	0.247	0.756	1	253.15	399928	396793	1.00		18	1669
-1.133;-0.530	#	100000000100000	0.062	0.573	1	198.11	399625	396829	0.50		13	367
-0.514;0.542	-1.370;0.266	001001001001101	0.140	0.675	1	253.05	399950	396839	1.00		85	1874
-0.216;1.060	#	000001011010100	0.133	0.668	1	221.50	399902	396855	0.50		57	2144
-0.301;0.804	#	000001001001101	0.054	0.558	1	236.12	399992	396909	0.50		144	2209
-1.247;-0.098	-0.004;0.487	110001001001000	0.085	0.610	2	206.38	399805	396942	1.00		48	314
0.109;1.028	-1.256;0.550	000001010010100	0.166	0.698	2	223.21	399979	396996	1.00		64	1007
-1.103;0.287	-1.035;-0.115	001101001101000	0.058	0.567	1	242.85	399818	397022	1.00		24	1221
-0.855;0.116	-1.124;0.249	110101001011000	0.078	0.600	1	238.90	399964	397050	1.00		17	1442
#	-0.008;0.810	000001100010000	0.033	0.507	1	199.52	399958	397054	0.50		81	1104
-0.008;1.215	#	000001011010100	0.140	0.675	1	217.09	399902	397106	0.50		52	1404
#	0.091;0.850	100001000010010	0.101	0.632	1	192.35	399970	397120	0.50		75	869
#	-0.726;0.287	100001011011100	0.159	0.693	1	241.25	399998	397124	0.50		244	2061
-2.731;-0.371	-0.662;-0.029	100100000100000	0.068	0.584	1	227.00	399969	397140	1.00		34	365
-0.252;1.178	-1.660;0.005	000001011011100	0.269	0.769	1	236.78	399957	397161	1.00		68	1200
-0.869;0.350	-0.632;0.292	100001011011100	0.201	0.726	1	248.55	399998	397202	1.00		236	1472
-0.608;0.363	-0.831;-0.121	001001011001100	0.181	0.711	1	258.51	399425	397208	1.00		7	999
#	-0.434;0.524	100001001011100	0.134	0.669	1	228.67	399461	397222	0.50		8	1785
-0.587;0.513	-0.800;0.356	100001011011101	0.271	0.770	1	254.45	399982	397244	1.00		118	1648
#	-0.305;0.837	000001011011000	0.086	0.613	1	216.27	399870	397251	0.50		47	1668
-0.659;-0.170	#	000101001101000	0.056	0.561	1	221.89	399785	397257	0.50		18	797
-0.266;0.877	-0.858;-0.095	000001001001101	0.250	0.758	2	246.46	399992	397288	1.00		125	934
#	-0.651;0.677	000001000010000	0.018	0.446	1	233.68	399977	397349	0.50		91	2187
-0.819;0.195	-1.348;0.013	001001001101000	0.057	0.564	1	241.72	399927	397372	1.00		23	1121
#	-0.047;0.771	100001010010010	0.098	0.629	2	199.32	399947	397403	0.50		129	1029
0.143;0.688	-0.542;0.728	001001011001101	0.067	0.582	1	238.18	397431	397431	1.00		0	649
-1.019;-0.486	-1.355;-0.225	000000000100000	0.055	0.560	2	205.04	399971	397453	1.00		42	201
#	-0.542;0.728	001001011001101	0.029	0.493	1	232.06	399667	397457	0.50		16	1985
#	-0.829;0.100	000001011010101	0.079	0.602	1	230.54	399904	397483	0.50		36	1708
#	-1.370;0.028	001001001001101	0.069	0.586	2	231.37	399950	397512	0.50		67	1599
-1.064;0.231	0.061;0.885	100001000000010	0.054	0.558	2	210.41	399618	397521	1.00		7	512
#	-1.089;0.392	000001011010100	0.080	0.603	1	226.94	399902	397526	0.50		45	2049
-0.466;0.254	-0.916;0.292	100001011011101	0.279	0.775	2	261.52	399982	397564	1.00		102	1064
-0.722;0.572	-0.542;0.728	001001011001101	0.042	0.530	1	236.05	399667	397570	1.00		15	1665
-1.301;1.905	-0.874;1.747	110101001001000	0.018	0.449	1	220.31	399876	397590	1.00		27	2385
-0.266;0.877	#	000001001001101	0.052	0.553	2	228.71	399992	397608	0.50		112	1676
#	0.119;0.771	100001010010010	0.123	0.657	1	195.20	399947	397626	0.50		116	676
-0.252;1.714	#	000001011011100	0.157	0.690	1	221.13	399993	397630	0.50		86	1707
#	-1.314;0.538	110001001001000	0.034	0.508	1	226.45	399951	397641	0.50		59	2145
-0.008;1.186	-0.688;-0.190	000001011010100	0.216	0.736	2	257.47	399902	397645	1.00		13	372
#	-1.914;-0.424	000001001000000	0.050	0.550	1	223.76	399865	397709	0.50		25	616
-0.904;0.856	-0.774;0.116	000001011010101	0.089	0.616	1	241.76	399904	397741	1.00		32	1439
-1.154;0.122	-1.914;-0.424	000001001000000	0.038	0.519	1	222.48	399865	397768	1.00		21	400
-0.820;0.494	-0.499;0.402	100001011011100	0.251	0.759	2	238.23	399998	397777	1.00		191	1153
-0.437;0.146	0.182;0.972	100001000010010	0.418	0.840	2	213.28	399970	397780	1.00		58	267
-0.394;0.330	-0.047;0.771	100001010010010	0.191	0.718	1	220.75	399947	397824	1.00		107	528
-0.576;0.091	-0.499;0.287	100001011011100	0.417	0.839	1	263.46	399998	397828	1.00		178	617
-0.466;0.513	#	100001011011101	0.150	0.684	1	238.46	399982	397849	0.50		91	1585
-1.247;-1.032	#	110001001001000	0.011	0.647	1	228.54	397854	397854	0.50		0	0
-0.174;0.745	-0.533;0.338	000001011011101	0.431	0.845	2	261.13	399986	397862	1.00		109	736
-0.462;0.813	-1.256;0.550	000001010010100	0.084	0.609	1	247.99	399979	397882	1.00		45	1534
-0.439;0.661	#	000001001001101	0.054	0.558	2	237.34	399992	397895	0.50		97	1624
-0.039;0.723	-1.520;0.650	000001011011100	0.237	0.750	1	245.36	399993	397896	1.00		75	941
-0.021;0.265	-0.415;1.395	100001011011000	0.227	0.744	2	256.00	399991	397928	1.00		27	367
-0.722;1.332	-0.592;0.728	001001011001101	0.036	0.515	1	232.23	399667	397932	1.00		14	1625
#	0.179;0.636	110001001011000	0.043	0.533	1	208.02	397980	397980	0.50		0	398
#	-1.130;0.028	001001001001101	0.068	0.584	1	231.37	399950	397995	0.50		53	1281
#	-0.008;0.980	000001100010000	0.030	0.496	1	192.76	399958	398020	0.50		54	770
-0.925;0.370	-0.615;0.286	100101011011100	0.179	0.709	1	249.04	399854	398033	1.00		8	1021
0.031;4.110	-0.651;0.677	000001000010000	0.070	0.587	1	237.54	399977	398068	1.00		65	719
#	-1.348;0.013	001001001101000	0.036	0.514	1	231.37	399927	398071	0.50		17	1227
-1.702;0.479	-0.943;0.283	100101001101000	0.057	0.563	1	243.62	399929	398078	1.00		21	1306
#	-1.370;0.266	001001001001101	0.055	0.559	1	232.44	399950	398083	0.50		49	1507
-1.097;-0.297	-0.050;0.114	110100000000000	0.070	0.587	1	189.60	398121	398121	1.00		0	50
-0.530;0.226	-1.487;0.712	100001011011100	0.204	0.728	1	250.33	399998	398137	1.00		164	1025
0.136;1.714	-0.498;0.308	000001011011100	0.363	0.817	1	225.67	399993	398158	1.00		57	391
-0.904;0.856	-1.338;0.116	000001011010101	0.084	0.610	2	240.42	399904	398161	1.00		27	1242
-0.048;1.136	-1.256;0.550	000001010010100	0.132	0.667	2	228.93	399979	398165	1.00		38	890
-0.038;1.378	-0.906;-0.025	000001011001101	0.270	0.770	1	235.51	399941	398189	1.00		13	532
-0.691;0.624	-0.087;0.113	101001011011101	0.263	0.766	1	253.45	398191	398191	1.00		0	200
-1.388;0.350	0.598;1.003	100000000010010	0.098	0.629	1	173.44	399949	398193	1.00		10	80
0.497;4.110	-0.507;0.336	000001000010000	0.262	0.765	1	195.60	399977	398228	1.00		45	140
0.031;5.462	-0.651;0.677	000001000010000	0.069	0.585	2	237.54	399977	398228	1.00		61	664
